date,BK,DXCM,EFX,GOOG,INTU,IT,LLY,MPWR,POOL,SEE,WFC,WMB,portfolio
2021-11-12,48.4115931158457,497.26184693618836,189.61659999040506,46.074272605133494,237.04693722982424,110.57719977381335,530.5429369953582,61.99040000442713,544.3721716862829,55.89824674125294,149.48255093928725,28.72524398218134,2500.0
2021-11-15,48.27460617122189,493.71636030088354,191.16012140270976,45.99499256950137,236.7255858326651,111.11669657870398,528.0500960622259,62.121714821495104,543.0380898146742,55.77988807853224,149.83455437227204,28.69515532695501,2494.50786133184
2021-11-16,47.6622121354762,498.3924314140292,197.19884061787778,45.89893120462409,244.1433434100307,110.7703490613001,526.5993879981528,63.557341319526806,546.7067277210884,55.323369203721164,147.7518814437929,28.303993099862907,2512.308808629483
2021-11-17,46.77584421048291,500.87657218908987,196.7452355942671,45.89462030100837,240.0979756027227,111.56960396347426,533.66921036876,62.186816581857165,546.0111300585006,55.593898667637994,146.19721928479657,28.293963548120797,2513.912090370718
2021-11-18,46.55022665703443,498.68464185100487,195.77715106889426,46.40171335910815,237.784180931378,111.59957487895959,533.9756574192423,61.899913541519595,550.6326669702526,54.67240302997999,146.37322662129458,28.05325042265023,2512.404606751319
2021-11-19,45.98617658973857,493.1241471486128,195.55373738145994,46.16879677770142,261.7539122536144,111.41308240722152,532.6884420500629,62.9636733423787,549.8227260798515,54.52868364559704,143.2052182044542,27.501613425854405,2524.7102093065473
2021-11-22,46.90477073519442,475.34282520395226,190.347736257614,45.2839227363079,250.14333351350157,107.17702024631315,532.1572003712129,61.55893414757692,532.8801538479842,54.97675110359493,147.66388339554953,27.68214924087231,2472.1186807996737
2021-11-23,47.54940026691464,453.76220428138,191.81883838947567,45.18493356505168,253.54597545084883,107.89968619660624,535.262998022198,60.232551447711224,535.1195014067315,55.61080797248705,150.77321895355348,28.163577433643404,2464.923693386602
2021-11-24,47.47687813056525,460.36099659910775,192.16458138234063,45.172775087983794,258.6007872383899,108.6023613734983,535.3447130612007,60.97629831231512,541.6849895119898,54.7823102758875,150.50922480882335,28.634976074672387,2484.310891856775
2021-11-26,45.72832663215288,455.2696346046892,188.28683359790833,43.96846571955676,252.1395381174112,106.97388065366462,532.014120781848,59.03858139099865,532.8515971212006,53.3873896941807,142.0612210972678,28.32405414517709,2440.043643556056
2021-11-29,45.93782952945142,439.1572215220039,192.571343940639,44.98696273937204,262.63101742423186,108.23270991943527,520.6942710551091,62.27178697382155,533.7187096255085,54.27506348652926,144.20255564457207,28.093368629618674,2436.7728404902923
2021-11-30,44.148985206989536,432.6815096485733,188.90376544747525,43.859471643832315,246.61592157727173,103.98665745336511,506.8202471533196,61.07340540738032,528.0203921848978,52.51661873545851,140.15455550528668,26.86973807329174,2375.651268037142
2021-12-01,43.62522487190586,421.7296502364676,188.1648151937961,43.60269287667474,250.9977784032049,102.08176135225996,509.04746724702704,61.2654104750817,526.2098608106203,51.40068227009307,138.48255886862876,26.719290913500163,2363.3271935192606
2021-12-02,45.24485602928137,430.85872676050866,197.2761306856431,44.26727109894713,254.10929803504018,106.07138921045964,506.4933243804206,61.18375376676082,530.4788879035641,53.58902975711376,143.4692235891956,27.33110716257861,2400.372998379514
2021-12-03,44.22150734333893,399.53376791671616,191.5137820158178,43.88056011827679,244.9751049431774,103.03753781068687,501.79373907599756,60.097922946999745,519.1775196587405,52.24887836851448,140.0665574570433,27.190691496359108,2327.737569151669
2021-12-06,44.66468821399825,403.3330668946279,191.27650212958088,44.27342738501736,243.98455991413437,102.37815734385498,503.3262247959614,56.301940057823344,522.1410216068592,53.741705313678516,143.17589301504725,27.40131596660334,2335.9985026371874
2021-12-07,45.228738281294106,429.45902703203626,197.85913283799044,45.57887949730027,254.55541943108193,105.23882990338707,500.83338386282907,59.453492299890044,536.644116551136,54.64079110721396,147.3998892508194,27.842625952405996,2404.7343260073844
2021-12-08,45.38183679023053,434.4196101867096,199.94036844392238,45.78947484368192,254.46468600485548,106.24789137703593,499.21918310386246,59.478870267306164,538.16878985588,54.700164575254554,144.93588769994855,27.722267447840753,2410.469030596528
2021-12-09,45.99423700965087,430.8049318752437,197.83879989176418,45.600279920306306,251.61025210587601,103.62366281505076,496.31767305038426,56.89451357645098,523.5131985009591,54.27606976165519,145.7572178035684,27.10124109926321,2379.3320774101726
2021-12-10,45.712208884165605,435.688624958308,200.06918522353126,45.77546722574313,256.31346032896835,107.2303052615351,498.851371503018,55.550467999847285,536.1676670484671,55.21756471298943,147.2532183437396,27.121601186391192,2410.951142676704
2021-12-13,45.228738281294106,422.6987092342067,201.37756160531902,45.168772374513225,252.8314151058517,106.71412255638108,507.8214598859895,52.968317063856425,535.7198324329214,55.285421953956586,142.44256095967077,26.714370316382155,2394.9712817703426
2021-12-14,45.752498616377785,411.7238485186282,195.39150907349554,44.634889324283655,241.76904440410667,104.56611547890283,509.5582958203483,52.73768939685893,532.3846859142395,54.411781007978156,143.41055073035918,26.347861562459045,2362.688769848038
2021-12-15,45.849192736952084,416.2998874323851,197.62187367850808,45.37321143482465,244.7973994204485,109.06193573709476,562.4797415300387,54.11483476668623,540.8178188473422,55.25149333347301,143.55722163743897,26.449669765418793,2441.674280320611
2021-12-16,47.07398390028078,407.1246674770915,196.7609050207167,44.594249567704054,239.68210637397058,108.76554990857721,570.1625832353868,52.47064488542966,525.5809730576468,55.93005280069921,147.54654891788795,26.612562113422406,2422.3048272588135
2021-12-17,46.33266333982359,427.1056181552852,187.5411471489962,43.9675411491213,234.50630899291338,106.59090540502673,546.4194489793755,53.29715301956894,515.1753322042542,54.818911511335735,140.65322984535126,26.256236315808227,2382.6644960668605
2021-12-20,45.51076331494204,419.06863413184476,187.08692032274863,43.843923075167766,228.59326791030242,102.80775062888864,538.3688582900711,52.68913584932634,512.9169662144311,54.36936861456802,137.42655980968573,25.80828138788331,2348.49042954986
