rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
17,70.5,FANG,"Diamondback Energy, Inc.",29.0,1.8,96,2.51,109.95,127.82,16.25,$32.13,$117.71,110.67,99.2,83.9,86.5,True
32,69.16666666666667,DVN,Devon Energy Corporation,24.0,1.8,97,2.77,42.58,47.16,10.76,$11.29,$44.79,41.59,36.94,28.07,86.5,True
69,66.0,URI,"United Rentals, Inc.",41.0,2.3,83,1.41,382.96,385.93,0.78,$204.15,$414.99,373.95,357.82,328.0,74.0,True
81,65.66666666666667,PXD,Pioneer Natural Resources Company,26.0,1.9,87,1.55,183.24,221.94,21.12,$87.24,$196.64,188.31,175.68,158.21,84.0,True
105,64.66666666666667,SBNY,Signature Bank,10.0,1.7,95,2.35,314.99,351.0,11.43,$101.51,$328.74,311.83,289.59,249.78,89.0,True
135,63.833333333333336,WFC,Wells Fargo & Company,26.0,2.2,89,1.62,50.96,51.54,1.14,$23.73,$52.57,50.67,48.13,44.28,76.5,True
161,63.166666666666664,FTNT,"Fortinet, Inc.",18.0,2.2,95,2.26,342.17,364.04,6.39,$113.95,$355.35,333.77,315.78,245.93,76.5,True
170,63.166666666666664,GNRC,Generac Holdings Inc.,10.0,1.6,88,1.58,446.87,527.82,18.11,$202.56,$524.31,466.51,444.32,377.9,91.5,True
176,63.0,MRO,Marathon Oil Corporation,19.0,2.3,96,2.52,16.68,18.61,11.57,$4.86,$17.59,16.66,14.75,12.38,74.0,True
195,62.166666666666664,COP,ConocoPhillips,12.0,1.8,88,1.57,72.36,85.64,18.35,$34.25,$77.98,74.6,68.81,58.36,86.5,True
197,62.166666666666664,EPAM,"EPAM Systems, Inc.",18.0,2.0,87,1.54,671.36,763.87,13.78,$311.82,$725.40,668.59,630.07,513.84,81.5,True
208,62.0,LKQ,LKQ Corporation,17.0,1.5,75,1.24,58.54,65.89,12.56,$34.11,$58.59,56.39,53.52,48.31,94.0,True
209,62.0,AMP,"Ameriprise Financial, Inc.",25.0,1.9,77,1.28,308.53,333.78,8.18,$178.99,$311.18,301.9,283.42,255.09,84.0,True
210,62.0,SLB,Schlumberger Limited,20.0,1.9,82,1.39,32.76,39.26,19.84,$17.42,$36.87,33.56,31.19,29.69,84.0,True
217,61.833333333333336,RJF,"Raymond James Financial, Inc.",18.0,1.8,81,1.35,99.98,118.62,18.64,$55.74,$103.46,100.64,95.95,87.8,86.5,True
219,61.666666666666664,ULTA,"Ulta Beauty, Inc.",42.0,2.3,69,1.16,396.5,428.64,8.11,$249.18,$414.98,378.71,378.7,344.75,74.0,True
229,61.333333333333336,SIVB,SVB Financial Group,21.0,2.3,89,1.65,743.9,808.33,8.66,$336.91,$762.95,731.47,672.24,577.84,74.0,True
232,61.166666666666664,MPWR,"Monolithic Power Systems, Inc.",14.0,1.8,83,1.4,561.77,603.29,7.39,$296.21,$563.29,530.18,504.44,410.19,86.5,True
235,61.166666666666664,AMAT,"Applied Materials, Inc.",13.0,2.0,89,1.65,156.82,162.67,3.73,$71.51,$157.41,142.05,137.16,131.08,81.5,True
265,60.333333333333336,IT,"Gartner, Inc.",13.0,2.1,89,1.61,332.04,360.71,8.63,$149.74,$369.00,327.24,317.15,248.97,79.0,True
267,60.333333333333336,JCI,Johnson Controls International plc,22.0,2.1,80,1.34,78.2,82.5,5.5,$44.11,$78.28,74.06,72.8,66.61,79.0,True
269,60.333333333333336,EOG,"EOG Resources, Inc.",12.0,2.1,90,1.7,94.84,107.41,13.25,$40.96,$98.20,93.26,84.73,76.49,79.0,True
271,60.166666666666664,PWR,"Quanta Services, Inc.",16.0,1.8,78,1.3,116.98,133.56,14.17,$66.63,$124.69,117.56,115.97,96.78,86.5,True
272,60.166666666666664,APA,APA Corporation,14.0,2.4,95,2.18,29.45,32.0,8.66,$9.80,$31.14,28.09,24.18,20.71,71.5,True
291,59.5,MPC,Marathon Petroleum Corporation,12.0,1.8,80,1.34,65.8,73.81,12.17,$35.02,$68.78,66.27,63.29,58.23,86.5,True
294,59.5,GOOG,Alphabet Inc.,10.0,1.6,77,1.29,2992.91,3279.44,9.57,$1699.00,$3020.69,2905.85,2845.94,2509.13,91.5,True
300,59.333333333333336,TXT,Textron Inc.,18.0,2.1,81,1.35,77.03,86.0,11.64,$42.00,$78.13,74.84,72.53,65.13,79.0,True
302,59.166666666666664,FITB,Fifth Third Bancorp,16.0,2.0,80,1.33,44.21,48.58,9.88,$25.00,$45.92,44.37,42.6,39.14,81.5,True
307,59.0,CBRE,"CBRE Group, Inc.",16.0,2.1,82,1.39,105.29,123.33,17.13,$55.73,$107.88,104.12,100.25,88.09,79.0,True
318,58.666666666666664,GOOGL,Alphabet Inc.,10.0,1.7,77,1.28,2973.56,3256.6,9.52,$1694.00,$3012.30,2895.04,2835.82,2479.02,89.0,True
326,58.333333333333336,VLO,Valero Energy Corporation,23.0,1.9,68,1.15,76.58,91.18,19.07,$47.80,$84.95,78.6,73.52,72.94,84.0,True
328,58.333333333333336,SYF,Synchrony Financial,19.0,2.1,77,1.28,50.18,58.89,17.36,$29.32,$52.49,48.98,48.92,45.8,79.0,True
338,58.0,TGT,Target Corporation,17.0,1.9,73,1.22,260.02,282.93,8.81,$160.51,$267.06,256.66,245.53,226.64,84.0,True
339,58.0,TSCO,Tractor Supply Company,23.0,2.3,77,1.28,221.16,223.22,0.93,$128.00,$224.83,213.18,206.59,186.2,74.0,True
345,57.833333333333336,ZBRA,Zebra Technologies Corporation,19.0,2.2,78,1.31,591.84,624.5,5.52,$333.06,$614.10,557.43,547.35,516.7,76.5,True
351,57.5,CFG,"Citizens Financial Group, Inc.",20.0,2.0,71,1.19,49.36,54.41,10.23,$31.07,$51.14,48.62,46.87,45.46,81.5,True
353,57.5,MSI,"Motorola Solutions, Inc.",19.0,1.8,67,1.13,251.44,268.27,6.69,$163.16,$254.70,248.2,242.6,213.11,86.5,True
356,57.333333333333336,LNC,Lincoln National Corporation,22.0,2.5,81,1.35,73.71,76.09,3.23,$40.10,$77.57,73.89,70.84,65.08,69.0,True
361,57.166666666666664,HES,Hess Corporation,10.0,2.2,85,1.45,82.18,104.4,27.04,$41.91,$92.79,85.24,80.58,76.15,76.5,True
364,57.0,IQV,IQVIA Holdings Inc.,16.0,1.7,66,1.12,254.68,288.22,13.17,$165.52,$265.34,254.1,252.1,231.91,89.0,True
375,56.5,HAL,Halliburton Company,17.0,2.2,76,1.26,23.57,29.27,24.18,$13.87,$26.75,25.21,23.14,21.89,76.5,True
377,56.5,BK,The Bank of New York Mellon Corporation,22.0,2.2,71,1.19,60.08,62.66,4.29,$37.52,$60.52,59.21,55.49,50.63,76.5,True
385,56.333333333333336,KIM,Kimco Realty Corporation,19.0,2.3,76,1.27,23.54,24.5,4.08,$13.75,$24.95,23.23,22.33,20.75,74.0,True
392,56.0,NUE,Nucor Corporation,10.0,2.5,89,1.66,112.24,115.8,3.17,$47.94,$128.81,109.09,105.41,93.13,69.0,True
394,56.0,EXR,Extra Space Storage Inc.,12.0,2.1,77,1.29,197.96,206.21,4.17,$106.56,$203.99,192.75,184.15,158.84,79.0,True
398,55.833333333333336,NDAQ,"Nasdaq, Inc.",20.0,2.4,76,1.27,208.42,215.46,3.38,$122.23,$214.96,206.73,200.07,174.13,71.5,True
406,55.5,BAC,Bank of America Corporation,15.0,2.4,80,1.33,46.91,47.18,0.58,$26.63,$48.69,47.33,44.24,40.46,71.5,True
413,55.0,PNC,"The PNC Financial Services Group, Inc.",15.0,2.3,76,1.27,203.61,212.52,4.38,$121.50,$217.60,209.85,201.07,187.31,74.0,True
416,54.833333333333336,RF,Regions Financial Corporation,19.0,2.4,74,1.23,23.95,25.65,7.1,$14.57,$24.78,23.89,22.02,21.06,71.5,True
420,54.666666666666664,ETN,Eaton Corporation plc,17.0,2.1,68,1.15,171.8,179.65,4.57,$113.49,$175.24,166.74,160.47,149.25,79.0,True
421,54.5,PVH,PVH Corp.,14.0,2.4,78,1.31,120.28,129.89,7.99,$66.59,$125.42,115.17,111.32,107.25,71.5,True
427,54.333333333333336,EFX,Equifax Inc.,11.0,2.3,78,1.3,280.09,285.22,1.83,$161.77,$291.69,275.44,268.61,231.97,74.0,True
429,54.166666666666664,AIG,"American International Group, Inc.",15.0,2.2,71,1.19,58.21,61.75,6.08,$36.29,$62.54,59.31,57.07,50.52,76.5,True
436,53.833333333333336,NXPI,NXP Semiconductors N.V.,13.0,2.0,67,1.14,217.82,237.81,9.18,$145.66,$228.72,207.19,204.27,200.15,81.5,True
438,53.666666666666664,SEE,Sealed Air Corporation,12.0,2.1,70,1.17,66.12,67.0,1.33,$41.78,$66.43,60.81,58.64,54.14,79.0,True
440,53.666666666666664,CARR,Carrier Global Corporation,16.0,2.1,66,1.12,56.12,59.45,5.93,$34.21,$58.89,53.74,53.64,47.64,79.0,True
442,53.166666666666664,APTV,Aptiv PLC,12.0,2.2,71,1.19,170.5,181.67,6.55,$107.64,$180.81,171.62,160.95,153.1,76.5,True
447,53.0,MLM,"Martin Marietta Materials, Inc.",12.0,2.3,73,1.22,419.55,429.14,2.29,$258.18,$435.62,398.44,373.27,356.83,74.0,True
452,52.666666666666664,AXP,American Express Company,16.0,2.5,73,1.21,181.89,190.44,4.7,$111.90,$189.03,178.08,172.09,158.94,69.0,True
454,52.5,VMC,Vulcan Materials Company,15.0,2.2,66,1.12,202.28,214.97,6.27,$134.53,$210.16,192.07,181.49,176.93,76.5,True
457,51.833333333333336,AVY,Avery Dennison Corporation,11.0,2.2,68,1.15,225.19,241.1,7.07,$145.35,$229.24,218.06,216.07,205.22,76.5,True
460,51.166666666666664,CINF,Cincinnati Financial Corporation,11.0,2.4,71,1.19,122.13,135.8,11.19,$75.50,$127.25,122.39,119.28,113.86,71.5,True
462,50.833333333333336,FOXA,Fox Corporation,11.0,2.4,70,1.18,41.1,45.17,9.9,$25.61,$44.80,41.43,40.09,37.77,71.5,True
464,50.666666666666664,JPM,JPMorgan Chase & Co.,12.0,2.3,66,1.12,166.86,175.01,4.88,$113.56,$172.96,169.19,165.05,156.88,74.0,True
466,50.333333333333336,AON,Aon plc,16.0,2.5,66,1.12,300.34,313.36,4.34,$197.86,$326.25,307.21,299.02,257.47,69.0,True
