rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
1,77.5,OPCH,"Option Care Health, Inc.",57.0,1.6,84,1.56,24.82,27.81,12.05,$11.40,$28.21,26.14,23.26,19.85,91.5,True
2,75.5,NOTV,"Inotiv, Inc.",21.0,1.0,99,5.15,30.56,38.0,24.35,$4.61,$50.33,31.09,29.06,21.79,106.5,True
3,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.18,10.15,11.5,13.3,$2.10,$11.40,9.6,8.69,7.53,81.5,True
4,73.83333333333333,INSP,"Inspire Medical Systems, Inc.",59.0,2.0,81,1.49,239.01,254.4,6.44,$115.00,$259.66,235.09,208.57,204.24,81.5,True
5,73.33333333333333,GDEN,"Golden Entertainment, Inc.",35.0,1.7,96,2.62,49.26,61.5,24.85,$12.25,$54.86,46.74,46.38,34.03,89.0,True
6,72.83333333333333,ONTO,Onto Innovation Inc.,40.0,1.8,92,1.97,73.06,90.2,23.46,$28.25,$79.99,76.28,72.07,64.88,86.5,True
7,72.33333333333333,SGH,"SMART Global Holdings, Inc.",51.0,1.7,77,1.41,45.28,69.0,52.39,$23.60,$58.39,48.22,47.42,45.47,89.0,True
8,72.0,GLDD,Great Lakes Dredge & Dock Corporation,58.0,1.7,69,1.25,15.1,17.68,17.09,$8.77,$16.28,15.09,14.87,14.49,89.0,True
10,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.53,21.68,32.5,49.91,$6.63,$30.00,24.2,22.62,20.49,106.5,True
11,71.5,RWT,"Redwood Trust, Inc.",48.0,1.6,75,1.37,13.16,14.04,6.69,$7.11,$12.75,12.5,12.21,10.61,91.5,True
13,70.83333333333333,PDCE,"PDC Energy, Inc.",29.0,1.8,97,3.0,43.38,60.06,38.45,$10.60,$49.92,42.24,40.26,35.53,86.5,True
14,70.33333333333333,ORMP,Oramed Pharmaceuticals Inc.,18.0,1.5,99,5.38,20.93,23.0,9.89,$2.40,$23.57,19.3,17.04,11.27,94.0,True
17,69.83333333333333,FANG,"Diamondback Energy, Inc.",30.0,1.8,93,2.14,98.86,112.32,13.62,$23.63,$102.53,77.3,76.81,73.39,86.5,True
19,69.5,OLN,Olin Corporation,25.0,1.8,97,2.89,49.31,62.25,26.24,$11.51,$52.01,48.42,46.53,38.81,86.5,True
20,69.33333333333333,UTHR,United Therapeutics Corporation,39.0,1.7,80,1.48,185.9,231.89,24.74,$98.37,$216.90,207.55,199.51,181.14,89.0,True
22,69.0,EVC,Entravision Communications Corporation,14.0,1.5,99,4.36,7.45,10.5,40.94,$1.25,$8.11,7.09,6.7,4.65,94.0,True
24,68.66666666666667,ASIX,AdvanSix Inc.,18.0,1.5,94,2.24,42.13,44.5,5.63,$11.73,$38.39,36.58,34.58,28.85,94.0,True
25,68.16666666666667,KE,"Kimball Electronics, Inc.",11.0,1.0,87,1.67,26.31,33.0,25.43,$11.00,$29.99,24.81,22.74,21.99,106.5,True
27,68.0,TH,Target Hospitality Corp.,10.0,1.3,95,2.45,3.95,5.5,39.24,$0.82,$4.70,3.86,3.67,2.82,99.0,True
30,67.5,KFY,Korn Ferry,15.0,1.4,91,1.91,74.85,97.75,30.59,$27.93,$76.50,72.16,69.29,61.7,96.5,True
31,67.33333333333333,CLH,"Clean Harbors, Inc.",41.0,1.9,77,1.41,107.41,114.5,6.6,$52.22,$105.51,101.17,98.66,89.32,84.0,True
32,67.33333333333333,NOG,"Northern Oil and Gas, Inc.",18.0,1.7,95,2.48,22.37,25.12,12.29,$3.35,$21.64,17.18,16.73,14.56,89.0,True
36,67.0,IIPR,"Innovative Industrial Properties, Inc.",34.0,1.9,83,1.54,234.18,257.0,9.74,$112.25,$253.61,240.05,227.96,195.71,84.0,True
37,67.0,STXB,"Spirit of Texas Bancshares, Inc.",26.0,1.7,86,1.65,24.69,27.83,12.72,$10.45,$24.94,23.19,22.87,21.44,89.0,True
38,66.83333333333333,ASO,"Academy Sports and Outdoors, Inc.",19.0,1.8,95,2.42,40.19,47.88,19.13,$12.05,$47.65,44.13,39.6,31.53,86.5,True
39,66.5,PGNY,"Progyny, Inc.",15.0,1.4,88,1.7,57.21,65.5,14.49,$23.56,$66.61,57.67,54.04,51.47,96.5,True
40,66.33333333333333,SKY,Skyline Champion Corporation,42.0,2.5,88,1.74,60.81,70.17,15.39,$23.74,$66.82,62.23,57.61,45.11,69.0,True
41,66.33333333333333,LPLA,LPL Financial Holdings Inc.,30.0,1.7,80,1.47,160.18,188.88,17.92,$73.14,$159.74,146.67,142.83,134.74,89.0,True
42,66.33333333333333,CASH,"Meta Financial Group, Inc.",17.0,1.7,93,2.04,54.21,63.0,16.21,$18.16,$54.65,49.96,49.38,46.14,89.0,True
43,66.16666666666667,GTYH,GTY Technology Holdings Inc.,22.0,2.0,95,2.43,7.4,9.5,28.38,$2.16,$8.28,7.27,7.15,6.53,81.5,True
46,66.0,SSTK,"Shutterstock, Inc.",22.0,1.7,87,1.66,116.29,126.0,8.35,$50.19,$120.13,114.66,108.04,90.38,89.0,True
47,66.0,CUBI,"Customers Bancorp, Inc.",22.0,2.1,97,2.75,43.5,49.13,12.94,$10.41,$43.86,39.26,38.52,32.21,79.0,True
48,65.83333333333333,RMNI,"Rimini Street, Inc.",27.0,2.2,94,2.24,9.81,11.9,21.3,$3.04,$10.72,9.64,8.81,7.57,76.5,True
49,65.66666666666667,TPX,"Tempur Sealy International, Inc.",30.0,2.1,88,1.72,46.53,53.33,14.61,$20.68,$49.88,46.61,43.57,36.77,79.0,True
51,65.5,NET,"Cloudflare, Inc.",19.0,2.0,96,2.52,114.98,125.13,8.83,$38.11,$137.07,127.61,121.21,91.51,81.5,True
52,65.33333333333333,CTO,"CTO Realty Growth, Inc.",33.0,1.7,74,1.34,54.72,61.25,11.93,$32.26,$58.11,54.41,53.86,49.37,89.0,True
53,65.16666666666667,JLL,Jones Lang LaSalle Incorporated,23.0,2.0,91,1.93,258.02,310.0,20.15,$90.86,$253.93,240.85,231.48,190.29,81.5,True
54,65.16666666666667,ATLC,Atlanticus Holdings Corporation,17.0,2.0,97,2.89,54.49,63.0,15.62,$11.20,$65.61,54.78,49.41,35.56,81.5,True
56,65.16666666666667,SCU,"Sculptor Capital Management, Inc.",21.0,2.0,93,2.14,28.45,40.0,40.6,$10.28,$28.90,27.87,25.83,21.54,81.5,True
57,65.0,MMSI,"Merit Medical Systems, Inc.",39.0,1.9,72,1.32,72.52,76.22,5.1,$39.45,$73.85,71.63,67.99,61.45,84.0,True
58,65.0,GE,General Electric Company,16.0,2.1,100,11.92,105.82,121.78,15.08,$6.00,$107.36,103.58,60.01,24.26,79.0,True
60,64.83333333333333,TGH,Textainer Group Holdings Limited,22.0,2.0,91,1.86,35.66,41.5,16.38,$13.02,$37.88,32.95,32.52,27.53,81.5,True
61,64.83333333333333,DVAX,Dynavax Technologies Corporation,11.0,1.8,97,3.05,16.84,21.0,24.7,$3.58,$20.66,16.8,13.18,9.5,86.5,True
