rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
1,79.16666666666667,OPCH,"Option Care Health, Inc.",57.0,1.6,89,1.72,24.82,27.81,12.05,$10.96,$27.97,24.18,22.41,19.27,91.5,True
4,73.83333333333333,DAR,Darling Ingredients Inc.,42.0,1.6,88,1.7,73.71,96.21,30.53,$31.45,$79.65,75.03,70.58,67.29,91.5,True
5,72.83333333333333,ONTO,Onto Innovation Inc.,40.0,1.8,92,1.96,73.06,90.2,23.46,$28.25,$79.99,75.28,71.81,64.43,86.5,True
7,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.63,21.68,32.5,49.91,$6.63,$30.00,23.92,22.45,19.71,106.5,True
9,70.5,RWT,"Redwood Trust, Inc.",47.0,1.6,73,1.3,13.16,14.04,6.69,$7.11,$12.72,12.38,12.09,10.4,91.5,True
11,70.5,PDCE,"PDC Energy, Inc.",29.0,1.8,96,2.64,43.38,60.06,38.45,$10.60,$49.92,41.51,40.35,35.16,86.5,True
15,69.16666666666667,OLN,Olin Corporation,24.0,1.8,97,2.94,49.31,62.25,26.24,$11.51,$52.01,48.37,46.44,38.45,86.5,True
18,68.66666666666667,ASIX,AdvanSix Inc.,18.0,1.5,94,2.2,42.13,44.5,5.63,$11.62,$38.15,36.0,32.87,27.76,94.0,True
25,67.33333333333333,UTHR,United Therapeutics Corporation,39.0,1.9,79,1.42,185.9,231.89,24.74,$98.37,$216.90,208.42,198.66,180.11,84.0,True
26,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.86,74.85,97.75,30.59,$27.93,$76.50,71.67,69.1,61.25,96.5,True
28,67.0,CLH,"Clean Harbors, Inc.",42.0,1.9,75,1.33,107.41,114.5,6.6,$52.22,$105.51,101.45,98.26,88.94,84.0,True
30,66.83333333333333,PGNY,"Progyny, Inc.",15.0,1.4,89,1.75,57.21,65.5,14.49,$23.56,$66.61,55.84,53.91,51.12,96.5,True
34,66.33333333333333,ELF,"e.l.f. Beauty, Inc.",45.0,1.9,70,1.25,29.58,34.17,15.52,$17.32,$31.67,30.31,28.73,26.84,84.0,True
35,66.33333333333333,SSTK,"Shutterstock, Inc.",22.0,1.7,88,1.68,116.29,126.0,8.35,$50.19,$120.13,113.07,107.13,89.7,89.0,True
39,66.0,IIPR,"Innovative Industrial Properties, Inc.",34.0,1.9,80,1.44,234.18,257.0,9.74,$112.25,$253.61,240.27,226.23,194.4,84.0,True
40,65.83333333333333,CROX,"Crocs, Inc.",19.0,2.0,97,2.78,141.13,157.7,11.74,$40.12,$161.28,144.42,136.73,97.98,81.5,True
43,65.66666666666667,CUBI,"Customers Bancorp, Inc.",22.0,2.1,96,2.55,43.5,49.13,12.94,$10.41,$43.86,39.57,38.79,30.98,79.0,True
51,65.33333333333333,DECK,Deckers Outdoor Corporation,17.0,1.5,85,1.56,365.47,486.5,33.12,$202.17,$451.49,422.68,415.71,348.63,94.0,True
55,65.0,TPX,"Tempur Sealy International, Inc.",29.0,2.1,87,1.65,46.53,53.33,14.61,$20.68,$47.87,44.29,41.86,35.45,79.0,True
56,65.0,MMSI,"Merit Medical Systems, Inc.",40.0,1.9,71,1.27,72.52,76.22,5.1,$39.45,$73.85,71.4,67.49,61.22,84.0,True
58,65.0,RCII,"Rent-A-Center, Inc.",14.0,1.5,87,1.64,56.53,75.25,33.12,$28.26,$67.76,63.09,57.88,52.68,94.0,True
60,64.66666666666667,CZR,"Caesars Entertainment, Inc.",29.0,1.9,81,1.46,119.49,126.91,6.21,$43.07,$113.46,94.84,94.16,89.84,84.0,True
62,64.66666666666667,GE,General Electric Company,15.0,2.1,100,11.9,105.82,121.78,15.08,$6.00,$107.36,103.68,60.05,24.27,79.0,True
65,64.33333333333333,NVEE,"NV5 Global, Inc.",25.0,1.9,84,1.54,101.11,124.57,23.2,$47.78,$109.39,102.14,97.32,91.39,84.0,True
66,64.33333333333333,THC,Tenet Healthcare Corporation,20.0,2.1,94,2.23,68.82,84.53,22.83,$21.34,$76.16,72.23,70.35,56.69,79.0,True
67,64.16666666666667,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,89,1.73,258.02,310.0,20.15,$90.86,$253.93,241.0,228.82,188.82,81.5,True
70,64.16666666666667,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,86,1.62,47.81,57.17,19.58,$21.27,$52.80,48.64,43.13,39.2,86.5,True
72,64.0,BOOT,"Boot Barn Holdings, Inc.",17.0,2.1,96,2.49,90.64,100.0,10.33,$25.91,$93.25,87.1,84.65,66.72,79.0,True
75,63.833333333333336,ALGN,"Align Technology, Inc.",17.0,1.8,88,1.68,662.06,745.36,12.58,$297.44,$735.17,712.79,681.61,595.37,86.5,True
77,63.666666666666664,TTGT,"TechTarget, Inc.",23.0,2.1,89,1.71,83.12,99.13,19.26,$38.01,$101.12,80.18,77.26,72.28,79.0,True
78,63.666666666666664,GPI,"Group 1 Automotive, Inc.",21.0,1.9,86,1.62,188.31,251.4,33.5,$82.35,$183.59,166.47,164.83,153.22,84.0,True
81,63.5,NSA,National Storage Affiliates Trust,42.0,2.2,72,1.28,52.84,58.3,10.33,$31.82,$59.34,56.84,55.07,44.18,76.5,True
86,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,4.48,95.92,124.6,29.9,$16.03,$111.06,101.62,93.25,59.14,76.5,True
