rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
1,80.16666666666667,OPCH,"Option Care Health, Inc.",57.0,1.6,92,1.94,24.82,27.81,12.05,$10.75,$27.97,23.98,22.33,19.22,91.5,True
4,73.66666666666667,GDEN,"Golden Entertainment, Inc.",36.0,1.7,96,2.69,49.26,61.5,24.85,$12.25,$54.86,48.11,46.35,32.34,89.0,True
5,73.16666666666667,ONTO,Onto Innovation Inc.,40.0,1.8,93,2.11,73.06,90.2,23.46,$28.25,$79.99,73.56,71.24,63.93,86.5,True
6,73.16666666666667,DAR,Darling Ingredients Inc.,42.0,1.6,86,1.6,73.71,96.21,30.53,$31.45,$79.65,74.88,70.38,67.16,91.5,True
9,71.5,LQDT,"Liquidity Services, Inc.",13.0,1.0,95,2.36,21.68,32.5,49.91,$6.63,$30.00,23.99,22.53,20.07,106.5,True
12,69.83333333333333,RWT,"Redwood Trust, Inc.",47.0,1.6,71,1.28,13.16,14.04,6.69,$7.11,$12.71,12.35,12.08,10.38,91.5,True
13,69.16666666666667,OLN,Olin Corporation,23.0,1.8,98,3.26,49.31,62.25,26.24,$11.36,$52.01,47.75,46.11,38.04,86.5,True
15,69.0,ASIX,AdvanSix Inc.,18.0,1.5,95,2.31,42.13,44.5,5.63,$11.62,$38.15,36.01,32.74,27.66,94.0,True
19,68.66666666666667,UTHR,United Therapeutics Corporation,39.0,1.9,83,1.52,185.9,231.89,24.74,$98.37,$216.90,206.44,194.01,176.68,84.0,True
22,67.66666666666667,ELF,"e.l.f. Beauty, Inc.",45.0,1.9,74,1.33,29.58,34.17,15.52,$17.32,$31.44,29.95,28.13,26.43,84.0,True
27,67.5,KFY,Korn Ferry,14.0,1.4,92,1.96,74.85,97.75,30.59,$27.93,$76.50,70.72,68.74,60.76,96.5,True
28,67.33333333333333,IIPR,"Innovative Industrial Properties, Inc.",34.0,1.9,84,1.55,234.18,257.0,9.74,$112.25,$252.38,236.73,218.72,190.48,84.0,True
29,67.33333333333333,UIS,Unisys Corporation,23.0,1.5,85,1.57,26.0,42.0,61.54,$10.12,$28.60,23.69,23.62,23.39,94.0,True
31,67.0,CLH,"Clean Harbors, Inc.",42.0,1.9,75,1.35,107.41,114.5,6.6,$52.22,$105.51,101.97,96.67,87.62,84.0,True
34,66.66666666666667,CASH,"Meta Financial Group, Inc.",17.0,1.7,94,2.12,54.21,63.0,16.21,$18.13,$54.65,49.4,49.28,45.64,89.0,True
37,66.33333333333333,SSTK,"Shutterstock, Inc.",22.0,1.7,88,1.7,116.29,126.0,8.35,$50.19,$118.38,108.3,104.57,87.46,89.0,True
40,66.0,RCII,"Rent-A-Center, Inc.",15.0,1.5,89,1.77,56.53,75.25,33.12,$27.83,$67.76,62.92,57.7,52.54,94.0,True
42,65.66666666666667,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,72,1.3,28.39,32.36,13.98,$16.18,$32.69,31.12,29.44,24.62,84.0,True
47,65.5,SNX,TD SYNNEX,25.0,2.0,90,1.83,106.32,139.86,31.55,$50.41,$130.93,126.13,121.42,106.04,81.5,True
48,65.5,CROX,"Crocs, Inc.",19.0,2.0,96,2.68,141.13,157.7,11.74,$40.12,$157.80,141.99,134.2,96.55,81.5,True
51,65.33333333333333,DECK,Deckers Outdoor Corporation,18.0,1.5,84,1.56,365.47,486.5,33.12,$202.17,$444.48,421.02,412.72,345.97,94.0,True
53,65.16666666666667,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,89,1.76,47.81,57.17,19.58,$21.17,$52.80,47.62,42.45,38.87,86.5,True
57,65.16666666666667,SXC,"SunCoke Energy, Inc.",28.0,2.0,86,1.62,6.48,9.5,46.6,$3.27,$8.15,7.04,6.96,6.34,81.5,True
59,65.0,MMSI,"Merit Medical Systems, Inc.",40.0,1.9,71,1.29,72.52,76.22,5.1,$39.45,$73.85,69.05,66.02,60.31,84.0,True
60,65.0,NVEE,"NV5 Global, Inc.",26.0,1.9,85,1.59,101.11,124.57,23.2,$47.78,$109.39,101.83,97.15,91.25,84.0,True
68,64.33333333333333,AMN,"AMN Healthcare Services, Inc.",20.0,1.7,84,1.55,114.94,121.56,5.76,$52.61,$117.17,111.08,104.68,85.28,89.0,True
71,64.0,TPX,"Tempur Sealy International, Inc.",29.0,2.1,84,1.55,46.53,53.33,14.61,$20.68,$48.41,45.08,42.6,36.07,79.0,True
72,64.0,MODV,ModivCare Inc.,14.0,1.7,89,1.75,187.05,211.88,13.27,$84.32,$211.94,189.34,177.72,155.69,89.0,True
73,63.833333333333336,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,88,1.7,258.02,310.0,20.15,$90.86,$253.93,240.67,225.83,187.22,81.5,True
76,63.666666666666664,BOOT,"Boot Barn Holdings, Inc.",17.0,2.1,95,2.24,90.64,100.0,10.33,$25.91,$93.25,85.88,84.63,67.99,79.0,True
78,63.666666666666664,THC,Tenet Healthcare Corporation,20.0,2.1,92,1.94,68.82,84.53,22.83,$21.34,$76.16,73.51,71.01,57.93,79.0,True
79,63.5,AMKR,"Amkor Technology, Inc.",17.0,2.0,92,1.91,25.1,28.5,13.55,$10.71,$28.79,26.42,24.77,21.16,81.5,True
84,63.333333333333336,SCSC,"ScanSource, Inc.",13.0,1.3,78,1.42,36.04,39.33,9.13,$18.25,$38.49,34.02,29.74,29.09,99.0,True
87,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,4.46,95.92,124.6,29.9,$16.03,$111.06,98.68,91.93,57.93,76.5,True
88,63.166666666666664,ALGN,"Align Technology, Inc.",17.0,1.8,86,1.61,662.06,745.36,12.58,$297.44,$735.17,706.7,675.12,591.86,86.5,True
92,63.0,EVR,Evercore Inc.,18.0,1.9,87,1.65,138.08,160.5,16.24,$60.42,$151.10,136.34,135.04,126.01,84.0,True
95,63.0,TRGP,Targa Resources Corp.,11.0,1.9,94,2.17,50.77,53.43,5.24,$13.08,$49.20,43.66,43.33,35.19,84.0,True
99,62.833333333333336,BYD,Boyd Gaming Corporation,20.0,2.0,87,1.63,66.4,80.5,21.23,$26.00,$71.00,59.88,58.5,55.86,81.5,True
100,62.666666666666664,TTGT,"TechTarget, Inc.",23.0,2.1,86,1.61,83.12,99.13,19.26,$38.01,$101.12,81.56,77.88,73.2,79.0,True
102,62.5,STAA,STAAR Surgical Company,11.0,2.0,95,2.24,127.79,147.0,15.03,$52.07,$161.71,143.43,140.13,115.63,81.5,True
103,62.5,OMCL,"Omnicell, Inc.",20.0,2.0,86,1.62,153.26,166.8,8.83,$67.66,$162.86,156.18,152.99,136.33,81.5,True
105,62.5,KLIC,"Kulicke and Soffa Industries, Inc.",15.0,2.2,96,2.45,58.67,78.8,34.31,$21.86,$73.88,67.39,60.33,48.7,76.5,True
107,62.333333333333336,AFG,"American Financial Group, Inc.",23.0,2.3,90,1.83,127.47,145.0,13.75,$62.30,$141.25,136.03,128.89,104.47,74.0,True
109,62.166666666666664,VRTS,"Virtus Investment Partners, Inc.",16.0,2.0,89,1.76,314.8,400.0,27.06,$129.35,$322.25,310.57,287.89,253.68,81.5,True
111,62.0,WD,"Walker & Dunlop, Inc.",10.0,1.7,87,1.64,116.24,134.0,15.28,$47.04,$114.77,102.39,101.99,97.82,89.0,True
112,62.0,YETI,"YETI Holdings, Inc.",16.0,1.9,86,1.61,85.98,114.47,33.14,$43.09,$105.62,100.21,96.42,81.26,84.0,True
113,61.833333333333336,JBL,Jabil Inc.,18.0,1.8,81,1.47,59.4,74.0,24.58,$31.41,$63.78,61.19,59.18,51.43,86.5,True
115,61.833333333333336,NAVI,Navient Corporation,15.0,2.2,94,2.14,19.12,21.35,11.66,$7.42,$23.42,22.3,20.9,15.32,76.5,True
116,61.833333333333336,ISBC,"Investors Bancorp, Inc.",25.0,2.0,79,1.43,15.44,16.45,6.54,$6.74,$15.71,14.11,13.86,13.19,81.5,True
117,61.833333333333336,AVNT,Avient Corporation,16.0,1.6,78,1.41,47.01,61.45,30.72,$24.26,$54.21,49.81,48.54,46.18,91.5,True
120,61.666666666666664,PACW,PacWest Bancorp,10.0,1.9,91,1.85,46.7,49.95,6.96,$15.62,$46.75,41.88,40.86,37.1,84.0,True
123,61.666666666666664,ULTA,"Ulta Beauty, Inc.",45.0,2.3,66,1.21,368.03,436.65,18.65,$200.50,$414.98,376.98,358.04,324.0,74.0,True
124,61.5,ETSY,"Etsy, Inc.",14.0,1.8,84,1.55,204.37,221.37,8.32,$104.30,$251.86,201.29,197.07,192.31,86.5,True
125,61.5,MS,Morgan Stanley,14.0,2.0,89,1.71,99.05,104.51,5.51,$45.86,$105.81,103.2,96.94,81.59,81.5,True
126,61.5,PNFP,"Pinnacle Financial Partners, Inc.",12.0,2.0,91,1.88,96.09,102.18,6.34,$32.80,$98.63,95.23,91.46,82.25,81.5,True
127,61.333333333333336,MXL,"MaxLinear, Inc.",17.0,2.1,88,1.69,50.12,55.0,9.74,$21.86,$55.00,51.96,47.99,39.04,79.0,True
129,61.333333333333336,VMI,"Valmont Industries, Inc.",12.0,1.7,83,1.52,238.96,283.0,18.43,$117.36,$265.09,242.76,237.53,225.46,89.0,True
132,61.0,AMP,"Ameriprise Financial, Inc.",24.0,1.9,75,1.35,268.53,292.5,8.93,$141.82,$277.95,269.64,257.49,231.38,84.0,True
133,60.833333333333336,LPX,Louisiana-Pacific Corporation,27.0,2.4,84,1.56,62.56,74.44,18.99,$27.01,$76.35,60.4,57.89,52.41,71.5,True
134,60.833333333333336,GOOG,Alphabet Inc.,11.0,1.6,80,1.46,2729.25,3103.33,13.71,$1406.55,$2936.41,2817.61,2713.66,2249.28,91.5,True
136,60.833333333333336,TECH,Bio-Techne Corporation,11.0,1.8,85,1.59,493.82,540.67,9.49,$228.67,$522.49,497.73,480.13,405.21,86.5,True
137,60.833333333333336,ZBRA,Zebra Technologies Corporation,16.0,2.2,90,1.78,510.98,580.0,13.51,$246.83,$594.77,575.46,552.83,475.96,76.5,True
138,60.833333333333336,CRL,"Charles River Laboratories International, Inc.",15.0,1.8,81,1.48,416.69,448.0,7.51,$205.97,$450.84,435.81,411.94,325.81,86.5,True
139,60.666666666666664,CCS,"Century Communities, Inc.",19.0,1.7,74,1.33,62.4,100.0,60.26,$36.84,$83.20,69.51,66.43,60.52,89.0,True
140,60.666666666666664,BLFS,"BioLife Solutions, Inc.",25.0,2.1,78,1.41,42.58,62.14,45.94,$24.56,$60.67,52.04,48.88,40.67,79.0,True
142,60.666666666666664,CBRE,"CBRE Group, Inc.",21.0,2.1,82,1.49,100.45,116.43,15.91,$43.17,$99.73,95.53,92.33,80.07,79.0,True
143,60.5,ACM,AECOM,19.0,1.6,71,1.29,66.14,76.56,15.75,$37.76,$70.04,64.42,63.2,59.87,91.5,True
145,60.5,RJF,"Raymond James Financial, Inc.",15.0,1.8,80,1.45,94.68,159.0,67.93,$67.66,$143.14,138.18,133.37,119.25,86.5,True
147,60.166666666666664,EPAM,"EPAM Systems, Inc.",21.0,2.0,78,1.42,575.44,653.4,13.55,$305.83,$648.72,627.55,587.24,451.51,81.5,True
151,60.0,BLDR,"Builders FirstSource, Inc.",17.0,1.5,69,1.26,52.96,67.71,27.85,$29.26,$55.17,51.32,46.8,44.04,94.0,True
152,60.0,WIRE,Encore Wire Corporation,13.0,1.5,73,1.32,95.05,112.5,18.36,$45.32,$89.34,85.4,80.05,71.45,94.0,True
154,60.0,INTU,Intuit Inc.,20.0,1.9,76,1.38,543.97,596.52,9.66,$295.37,$582.96,548.72,525.49,429.16,84.0,True
156,60.0,JCI,Johnson Controls International plc,25.0,2.1,76,1.37,69.02,81.25,17.72,$39.80,$76.83,74.37,72.26,61.08,79.0,True
158,60.0,GMS,GMS Inc.,15.0,2.1,86,1.62,44.74,61.0,36.34,$21.41,$53.85,49.81,48.29,40.37,79.0,True
159,60.0,GOOGL,Alphabet Inc.,11.0,1.7,80,1.46,2730.86,3141.61,15.04,$1402.15,$2925.08,2798.81,2666.23,2220.07,89.0,True
167,59.833333333333336,PPBI,"Pacific Premier Bancorp, Inc.",21.0,2.0,77,1.39,42.95,45.67,6.33,$18.47,$47.46,39.7,39.5,39.2,81.5,True
169,59.666666666666664,KEYS,"Keysight Technologies, Inc.",22.0,2.1,78,1.42,165.42,179.67,8.61,$95.15,$182.49,175.81,166.81,147.32,79.0,True
172,59.5,BSIG,BrightSphere Investment Group Inc.,18.0,2.2,84,1.55,26.12,28.75,10.07,$12.35,$27.68,26.9,25.64,22.08,76.5,True
176,59.5,TEX,Terex Corporation,12.0,2.2,90,1.81,43.12,59.86,38.82,$18.00,$55.60,50.82,48.2,43.74,76.5,True
178,59.333333333333336,FBNC,First Bancorp,21.0,2.3,83,1.53,43.83,50.1,14.31,$19.60,$48.83,41.81,40.63,39.8,74.0,True
183,59.166666666666664,CARR,Carrier Global Corporation,17.0,2.0,79,1.43,52.46,59.82,14.03,$28.79,$58.89,56.62,54.15,44.34,81.5,True
184,59.0,AGCO,AGCO Corporation,14.0,1.9,79,1.43,125.55,168.0,33.81,$69.68,$158.62,137.2,131.77,124.79,84.0,True
185,59.0,LKQ,LKQ Corporation,16.0,1.5,67,1.23,51.25,62.11,21.19,$26.73,$53.17,51.19,50.65,44.16,94.0,True
186,59.0,COOP,Mr. Cooper Group Inc.,19.0,2.1,79,1.44,41.57,44.29,6.54,$19.89,$41.77,39.28,37.22,33.23,79.0,True
187,59.0,BRKR,Bruker Corporation,13.0,2.3,90,1.82,78.18,83.58,6.91,$37.27,$92.05,85.71,81.88,67.07,74.0,True
192,58.833333333333336,TRMB,Trimble Inc.,17.0,2.0,78,1.42,84.14,95.25,13.2,$46.78,$96.49,91.68,86.61,76.54,81.5,True
194,58.666666666666664,PIPR,Piper Sandler Companies,16.0,2.3,86,1.61,142.19,158.0,11.12,$67.22,$146.50,141.99,132.11,114.77,74.0,True
200,58.333333333333336,DIOD,Diodes Incorporated,14.0,2.1,82,1.49,91.66,102.0,11.28,$46.47,$98.88,93.93,86.19,78.94,79.0,True
206,58.0,RH,RH,17.0,2.1,78,1.41,646.45,764.79,18.31,$330.64,$744.56,693.81,689.54,588.79,79.0,True
213,57.833333333333336,POWI,"Power Integrations, Inc.",13.0,2.2,84,1.55,100.45,105.67,5.2,$51.16,$110.66,102.79,92.29,84.54,76.5,True
215,57.666666666666664,CTLT,"Catalent, Inc.",16.0,1.7,68,1.25,131.93,150.25,13.89,$79.65,$142.64,131.85,122.58,111.43,89.0,True
216,57.666666666666664,IQV,IQVIA Holdings Inc.,16.0,1.7,68,1.24,241.55,278.16,15.16,$146.00,$265.34,255.63,250.47,213.24,89.0,True
218,57.5,GEF,"Greif, Inc.",20.0,2.4,81,1.47,66.01,73.4,11.2,$33.95,$68.81,62.78,60.87,55.67,71.5,True
220,57.5,MAT,"Mattel, Inc.",17.0,2.2,79,1.44,18.71,26.78,43.13,$11.08,$23.31,21.68,20.91,19.69,76.5,True
222,57.333333333333336,SXI,Standex International Corporation,11.0,1.7,72,1.31,101.77,131.67,29.38,$55.35,$108.17,97.4,94.13,91.54,89.0,True
223,57.333333333333336,EXP,Eagle Materials Inc.,13.0,1.9,75,1.35,134.81,170.79,26.69,$78.23,$160.18,153.56,145.12,129.81,84.0,True
225,57.166666666666664,LSI,"Life Storage, Inc.",12.0,1.8,73,1.32,115.56,129.4,11.98,$68.31,$129.87,123.94,119.18,95.57,86.5,True
226,57.166666666666664,GRMN,Garmin Ltd.,23.0,2.4,77,1.39,155.11,163.29,5.27,$91.84,$178.81,170.79,159.32,136.2,71.5,True
228,57.0,CDW,CDW Corporation,20.0,2.1,72,1.31,185.71,201.6,8.56,$105.87,$203.82,198.33,188.91,164.04,79.0,True
229,57.0,SNPS,"Synopsys, Inc.",19.0,1.9,68,1.25,302.49,325.59,7.64,$193.55,$340.66,313.36,293.74,260.85,84.0,True
230,57.0,CSL,Carlisle Companies Incorporated,16.0,1.9,71,1.28,201.59,234.29,16.22,$115.54,$215.41,207.93,200.36,173.51,84.0,True
232,56.833333333333336,BCO,The Brink's Company,15.0,2.0,74,1.34,64.26,96.67,50.44,$38.67,$84.72,77.95,77.24,75.33,81.5,True
235,56.833333333333336,MOS,The Mosaic Company,18.0,2.2,76,1.37,37.8,40.42,6.93,$16.01,$38.23,31.68,31.31,30.39,76.5,True
236,56.833333333333336,MET,"MetLife, Inc.",18.0,2.0,71,1.29,62.52,71.8,14.84,$35.19,$67.68,61.66,59.57,56.75,81.5,True
237,56.833333333333336,SPG,"Simon Property Group, Inc.",12.0,2.2,82,1.49,133.14,149.76,12.48,$59.35,$137.38,130.62,128.29,112.39,76.5,True
239,56.5,NVDA,NVIDIA Corporation,16.0,2.0,72,1.31,207.42,226.4,9.15,$115.67,$230.43,218.27,205.83,160.8,81.5,True
241,56.333333333333336,DHR,Danaher Corporation,18.0,1.9,67,1.23,302.32,322.74,6.75,$201.44,$333.29,319.57,298.19,250.81,84.0,True
244,56.333333333333336,LH,Laboratory Corporation of America Holdings,10.0,1.7,70,1.27,279.48,327.86,17.31,$176.49,$309.28,303.27,290.3,251.86,89.0,True
