rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
5,74.66666666666667,SGH,"SMART Global Holdings, Inc.",51.0,1.7,84,1.47,53.63,72.0,34.25,$24.75,$58.39,48.61,47.82,47.05,89.0,True
7,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.5,10.5,11.5,9.52,$2.12,$12.01,10.71,10.0,8.33,81.5,True
8,74.0,GDEN,"Golden Entertainment, Inc.",36.0,1.7,97,2.9,52.5,63.0,20.0,$12.68,$54.86,50.39,48.49,38.0,89.0,True
10,72.16666666666667,PDCE,"PDC Energy, Inc.",32.0,1.8,98,3.21,52.42,63.88,21.86,$10.61,$54.31,49.72,45.6,39.39,86.5,True
14,71.16666666666667,FANG,"Diamondback Energy, Inc.",29.0,1.8,98,3.07,109.01,122.26,12.15,$23.63,$114.73,107.94,90.9,81.07,86.5,True
16,71.0,DAR,Darling Ingredients Inc.,44.0,1.7,80,1.37,84.06,97.69,16.21,$41.73,$84.19,75.45,74.41,71.04,89.0,True
19,69.83333333333333,DVN,Devon Energy Corporation,25.0,1.8,98,3.45,40.5,44.26,9.28,$7.73,$41.98,39.72,33.83,26.74,86.5,True
20,69.66666666666667,CLH,"Clean Harbors, Inc.",40.0,1.9,85,1.52,112.37,118.5,5.46,$52.22,$115.85,109.64,104.93,93.51,84.0,True
21,69.5,RWT,"Redwood Trust, Inc.",49.0,1.6,68,1.17,13.95,15.25,9.32,$8.04,$14.10,13.63,12.98,11.38,91.5,True
23,69.33333333333333,AKR,Acadia Realty Trust,46.0,2.3,88,1.65,21.65,24.29,12.19,$9.10,$23.00,22.07,21.28,20.37,74.0,True
28,69.16666666666667,TBK,"Triumph Bancorp, Inc.",44.0,2.4,92,1.96,114.95,121.29,5.52,$40.12,$118.50,109.31,94.32,82.33,71.5,True
30,69.0,ASIX,AdvanSix Inc.,18.0,1.5,95,2.21,45.83,50.0,9.1,$14.10,$46.85,44.42,39.88,31.81,94.0,True
32,68.83333333333333,CNXC,Concentrix Corporation,13.0,1.0,87,1.58,175.57,208.67,18.85,$80.00,$187.22,181.37,174.51,152.27,106.5,True
35,68.66666666666667,ARCB,ArcBest Corporation,27.0,1.9,95,2.21,92.68,100.89,8.86,$29.02,$94.03,87.01,77.28,68.07,84.0,True
42,67.5,KFY,Korn Ferry,15.0,1.4,91,1.77,76.2,97.75,28.28,$29.95,$77.93,75.2,73.24,65.87,96.5,True
