no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp500
335,AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,175322.89,44.66,43.24,1.26,11.8,24.53,48.59,59.15,,0.00%,3.23,604.70%,26.65%,34.80%,35.32%,19.60%,133.20%,54.00%,1214.0,1202.52,0.50%,-18.25%,70.50%,1.00%,5.96%,1.34,38.90%,59.90%,40.90%,2.2,1.7,0.0,0.04,46.80%,19.90%,26.70%,6.38%,-7.18%,38.20%,72.09%,54.72%,57.29%,1.91,7.61,6.48%,5.55%,-0.96%,6.00%,41.41%,-12.29%,38.67%,-12.29%,98.97%,52.46,4.46%,1.69%,2.3,53660.2,1.07,144.25,6.22%,57426088,10/26/2021 4:30:00 PM,142.5,10/15/1979,144.41,0.11%,59.0,86,1.23,144.25,145.24,136.87,102.33,72.5,164.46,18.0,-1.21,54.333333333333336,True
382,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,USA,40843.43,56.02,40.06,3.07,14.73,10.97,12.06,44.67,,0.00%,2.46,-24.90%,24.12%,36.70%,18.27%,22.60%,32.20%,23.70%,307.46,225.42,0.10%,-89.51%,65.90%,1.01%,1.71%,1.77,15.50%,21.90%,17.90%,5.1,4.4,0.0,0.0,63.90%,30.80%,28.30%,5.18%,6.94%,57.54%,51.30%,92.04%,89.85%,1.17,4.55,5.17%,3.40%,7.82%,15.68%,46.33%,-1.86%,48.36%,-1.86%,110.49%,63.9,2.05%,0.60%,2.3,2177.34,1.25,137.91,2.67%,2718335,11/1/2021 4:30:00 PM,127.43,6/6/2014,137.9,-0.01%,59.0,93,1.5,137.91,128.4,120.09,94.59,65.52,140.53,15.0,-7.6,55.666666666666664,True
685,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,USA,42036.61,19.28,17.07,1.38,2.78,,35.89,13.61,,0.00%,103.26,32.30%,10.13%,18.50%,14.00%,6.60%,16.70%,8.10%,21.12,20.89,0.20%,-68.37%,93.50%,0.01%,2.10%,2.49,14.80%,-139.10%,63.10%,0.9,0.2,,,52.60%,19.30%,14.00%,-0.46%,7.03%,18.21%,37.93%,66.85%,67.90%,0.86,48.16,2.67%,2.60%,3.38%,7.30%,24.66%,-3.65%,20.66%,-3.65%,79.04%,59.84,-1.08%,0.89%,2.2,176.18,0.71,1990.37,-0.20%,124439,12/7/2021 8:30:00 AM,2170.29,4/2/1991,1990.37,0.00%,63.0,90,1.33,1990.37,1931.55,1861.21,1600.49,1111.71,2065.72,16.0,9.04,56.333333333333336,True
1610,COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,244079.92,46.93,39.16,4.7,1.2,13.76,20.05,196.05,0.58%,26.20%,11.62,25.00%,8.96%,16.20%,9.98%,10.50%,20.20%,17.40%,443.23,442.57,0.20%,-3.14%,68.80%,-0.51%,0.83%,1.64,8.20%,29.30%,19.60%,1.0,0.5,0.38,0.43,12.80%,3.10%,2.30%,0.02%,2.18%,20.58%,39.15%,49.45%,44.76%,0.64,14.53,2.96%,2.82%,0.40%,6.46%,26.88%,-3.73%,22.83%,-3.73%,77.66%,54.74,-0.92%,0.35%,2.2,2232.9,1.1,545.43,-0.57%,2450576,12/9/2021 4:30:00 PM,545.7,11/27/1985,545.43,0.00%,63.0,83,1.19,545.43,543.52,514.27,431.01,307.0,566.55,19.0,0.05,55.0,True
2271,EFX,Equifax Inc.,Industrials,Consulting Services,USA,35848.96,48.72,31.86,3.44,7.49,9.65,17.7,58.58,0.56%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.5,0.10%,-29.47%,93.10%,0.34%,1.27%,2.2,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,-2.83%,-3.04%,6.62%,19.32%,43.96%,45.23%,1.43,7.46,2.88%,2.64%,-1.98%,0.32%,13.84%,-6.68%,16.64%,-6.68%,73.02%,46.59,0.77%,0.71%,2.3,704.27,0.91,280.07,1.49%,643629,10/20/2021 4:30:00 PM,296.94,5/11/1971,280.07,0.00%,59.0,80,1.14,280.07,285.68,279.63,246.54,161.87,300.11,13.0,6.02,50.666666666666664,True
2587,EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,USA,28784.85,40.1,38.74,6.68,19.15,9.65,438.79,80.23,2.32%,77.10%,5.38,14.70%,5.73%,18.90%,6.00%,11.60%,59.40%,20.30%,133.81,131.04,0.60%,-46.47%,96.00%,-2.75%,1.67%,3.35,7.50%,25.00%,7.90%,,,1.87,1.87,74.00%,57.20%,47.50%,2.85%,6.71%,20.40%,30.92%,88.87%,86.20%,0.32,4.99,2.12%,2.57%,4.40%,9.08%,27.32%,-0.92%,27.16%,-0.92%,102.45%,65.79,-0.59%,0.56%,2.1,653.1,1.26,215.73,-0.03%,822161,10/27/2021 4:30:00 PM,219.36,8/12/2004,215.73,0.00%,66.0,93,1.49,215.73,207.43,198.64,169.88,106.56,218.86,14.0,1.68,57.666666666666664,True
4162,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,55799.31,36.78,19.64,1.89,2.36,3.13,41.77,47.57,1.40%,46.90%,2.1,150.60%,19.45%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.97,0.20%,-22.49%,92.00%,-1.63%,0.91%,1.8,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,-0.78%,-4.55%,5.97%,16.15%,67.94%,65.64%,1.1,1.66,2.29%,2.07%,-1.09%,1.84%,10.90%,-4.90%,13.55%,-4.90%,70.17%,48.87,0.74%,0.87%,2.1,3505.86,0.64,77.17,1.62%,2261051,11/5/2021 8:30:00 AM,85.11,11/14/1967,77.17,0.00%,66.0,90,1.34,77.17,77.9,75.94,69.67,45.49,81.15,22.0,10.29,59.333333333333336,True
4702,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,24748.05,,138.95,,6.51,,5.35,32.24,,,-4.19,62.10%,124.70%,22.50%,,-23.80%,107.80%,677.40%,216.89,150.39,1.70%,0.00%,73.30%,2.49%,8.93%,5.77,-7.60%,142.30%,-36.60%,1.2,1.2,,,32.90%,-15.70%,-23.60%,5.57%,1.49%,29.33%,24.23%,58.24%,55.44%,1.29,5.35,6.15%,4.90%,6.20%,6.68%,25.56%,-10.59%,17.16%,-10.59%,73.38%,58.36,5.07%,1.72%,2.2,2325.96,1.14,114.22,6.88%,2653902,11/4/2021 4:30:00 PM,115.0,12/14/2005,114.22,0.00%,63.0,87,1.26,114.22,107.66,107.39,91.1,65.88,127.75,21.0,0.68,57.0,True
5920,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,USA,120402.76,60.84,69.73,,26.21,3.67,205.78,134.14,1.57%,92.80%,2.64,-18.50%,0.61%,4.20%,-6.05%,15.10%,141.50%,9.30%,739.44,735.53,0.52%,-8.15%,96.70%,-0.60%,1.25%,3.96,3.50%,6.10%,2.20%,,,0.53,0.53,73.50%,27.50%,42.80%,1.30%,7.04%,23.68%,32.75%,65.34%,61.34%,0.81,3.4,2.16%,2.30%,2.65%,7.67%,25.35%,-2.60%,26.33%,-2.60%,72.74%,62.76,-0.89%,0.53%,1.9,2321.69,0.92,160.79,-0.37%,2127044,10/15/2021 8:30:00 AM,163.79,11/21/1997,160.79,0.00%,72.0,89,1.31,160.79,157.13,149.97,128.58,93.08,165.08,15.0,1.87,58.666666666666664,True
5980,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,22145.71,36.65,32.49,2.16,4.34,22.04,265.22,97.17,0.59%,18.40%,14.77,40.20%,10.54%,25.40%,17.00%,10.70%,55.60%,23.90%,40.1,38.84,0.60%,-37.59%,95.10%,0.52%,3.65%,6.03,28.80%,76.30%,35.90%,2.3,0.8,0.36,0.37,30.10%,15.30%,11.80%,-3.09%,-6.16%,18.74%,19.03%,49.57%,45.36%,0.84,15.82,3.72%,2.84%,-2.64%,2.40%,18.02%,-7.01%,23.28%,-7.01%,77.25%,46.47,-0.42%,1.02%,2.3,235.22,1.72,541.46,0.59%,404112,10/21/2021 8:30:00 AM,566.71,10/13/1995,541.46,0.00%,59.0,81,1.16,541.46,555.28,530.68,459.8,305.47,582.27,17.0,4.66,52.333333333333336,True
