rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
1,78.16666666666667,OPCH,"Option Care Health, Inc.",57.0,1.6,86,1.62,24.82,27.81,12.05,$11.09,$28.21,26.06,23.17,19.8,91.5,True
4,72.83333333333333,ONTO,Onto Innovation Inc.,40.0,1.8,92,1.96,73.06,90.2,23.46,$28.25,$79.45,72.46,70.71,62.9,86.5,True
5,72.33333333333333,DAR,Darling Ingredients Inc.,42.0,1.7,86,1.63,73.71,96.21,30.53,$31.45,$79.65,74.25,72.04,68.67,89.0,True
6,72.33333333333333,SGH,"SMART Global Holdings, Inc.",51.0,1.7,77,1.4,45.28,69.0,52.39,$23.60,$58.39,47.98,47.51,45.39,89.0,True
7,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.46,21.68,32.5,49.91,$6.63,$30.00,24.2,22.62,20.42,106.5,True
15,68.66666666666667,ASIX,AdvanSix Inc.,18.0,1.5,94,2.23,42.13,44.5,5.63,$11.73,$38.39,36.48,34.44,28.77,94.0,True
22,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.87,74.85,97.75,30.59,$27.93,$76.50,71.95,69.18,61.55,96.5,True
25,67.0,CLH,"Clean Harbors, Inc.",41.0,1.9,76,1.39,107.41,114.5,6.6,$52.22,$105.51,101.16,98.47,89.19,84.0,True
26,66.83333333333333,PGNY,"Progyny, Inc.",15.0,1.4,89,1.74,57.21,65.5,14.49,$23.56,$66.61,57.08,53.94,51.35,96.5,True
27,66.33333333333333,SSTK,"Shutterstock, Inc.",22.0,1.7,88,1.7,116.29,126.0,8.35,$50.19,$119.78,108.96,104.93,87.7,89.0,True
30,66.0,IIPR,"Innovative Industrial Properties, Inc.",34.0,1.9,80,1.47,234.18,257.0,9.74,$112.25,$253.61,240.06,227.33,195.26,84.0,True
32,65.66666666666667,TPX,"Tempur Sealy International, Inc.",30.0,2.1,88,1.7,46.53,53.33,14.61,$20.68,$48.67,44.33,41.87,35.46,79.0,True
34,65.16666666666667,JLL,Jones Lang LaSalle Incorporated,23.0,2.0,91,1.86,258.02,310.0,20.15,$90.86,$253.93,240.77,230.47,189.81,81.5,True
38,65.0,GE,General Electric Company,16.0,2.1,100,11.84,105.82,121.78,15.08,$6.00,$107.36,103.5,59.97,24.25,79.0,True
43,64.66666666666667,CROX,"Crocs, Inc.",19.0,2.1,96,2.65,141.13,157.7,11.74,$40.66,$154.35,143.25,131.93,94.58,79.0,True
45,64.66666666666667,MMSI,"Merit Medical Systems, Inc.",39.0,1.9,71,1.3,72.52,76.22,5.1,$39.45,$73.85,71.55,67.8,61.38,84.0,True
49,64.33333333333333,THC,Tenet Healthcare Corporation,19.0,2.1,95,2.31,68.82,84.53,22.83,$21.34,$76.16,72.21,70.34,56.69,79.0,True
50,64.33333333333333,AMN,"AMN Healthcare Services, Inc.",20.0,1.7,84,1.57,114.94,121.56,5.76,$52.61,$117.17,112.18,106.11,86.44,89.0,True
52,64.33333333333333,DECK,Deckers Outdoor Corporation,17.0,1.5,82,1.51,365.47,486.5,33.12,$206.91,$451.49,421.7,417.0,350.13,94.0,True
53,64.33333333333333,RCII,"Rent-A-Center, Inc.",14.0,1.5,85,1.59,56.53,75.25,33.12,$28.26,$67.76,62.5,59.57,54.14,94.0,True
55,64.0,BOOT,"Boot Barn Holdings, Inc.",17.0,2.1,96,2.45,90.64,100.0,10.33,$25.91,$93.25,87.06,84.64,66.72,79.0,True
56,64.0,ULTA,"Ulta Beauty, Inc.",45.0,2.3,73,1.34,368.03,436.65,18.65,$200.50,$414.98,373.78,354.52,321.06,74.0,True
59,63.833333333333336,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,85,1.6,47.81,57.17,19.58,$21.27,$52.80,46.18,41.54,38.24,86.5,True
60,63.666666666666664,NVEE,"NV5 Global, Inc.",25.0,1.9,82,1.5,101.11,124.57,23.2,$48.63,$109.39,101.94,97.24,91.37,84.0,True
62,63.5,DKS,"DICK'S Sporting Goods, Inc.",23.0,2.2,91,1.91,121.72,152.33,25.15,$50.88,$147.39,131.47,112.62,84.12,76.5,True
63,63.5,ALGN,"Align Technology, Inc.",17.0,1.8,87,1.67,662.06,745.36,12.58,$297.44,$731.73,699.71,663.16,584.14,86.5,True
68,63.333333333333336,TRGP,Targa Resources Corp.,11.0,1.9,95,2.37,50.77,53.43,5.24,$13.08,$49.20,44.55,43.36,36.43,84.0,True
70,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,4.58,95.92,124.6,29.9,$16.03,$108.62,96.55,89.68,55.66,76.5,True
72,63.166666666666664,NSA,National Storage Affiliates Trust,42.0,2.2,71,1.3,52.84,58.3,10.33,$31.82,$59.34,56.99,55.23,44.42,76.5,True
76,62.833333333333336,OMCL,"Omnicell, Inc.",20.0,2.0,87,1.66,153.26,166.8,8.83,$67.66,$162.86,157.88,153.6,137.62,81.5,True
81,62.666666666666664,CZR,"Caesars Entertainment, Inc.",28.0,1.9,76,1.38,119.49,126.91,6.21,$43.07,$113.46,94.79,94.14,89.83,84.0,True
83,62.666666666666664,WIRE,Encore Wire Corporation,14.0,1.5,80,1.46,95.05,112.5,18.36,$45.33,$89.34,85.55,81.42,72.3,94.0,True
84,62.5,NAVI,Navient Corporation,17.0,2.2,94,2.26,19.12,21.35,11.66,$7.42,$23.80,22.93,21.63,15.97,76.5,True
85,62.5,AA,Alcoa Corporation,14.0,2.2,97,2.84,49.77,54.12,8.74,$10.98,$51.89,46.43,41.99,33.09,76.5,True
87,62.333333333333336,WD,"Walker & Dunlop, Inc.",10.0,1.7,88,1.71,116.24,134.0,15.28,$47.04,$115.52,108.79,103.91,99.72,89.0,True
88,62.333333333333336,TTGT,"TechTarget, Inc.",23.0,2.1,85,1.59,83.12,99.13,19.26,$39.07,$101.12,80.01,77.19,72.26,79.0,True
89,62.333333333333336,PACW,PacWest Bancorp,10.0,1.9,93,2.03,46.7,49.95,6.96,$15.62,$46.75,42.16,41.03,37.89,84.0,True
90,62.166666666666664,AMKR,"Amkor Technology, Inc.",17.0,2.0,88,1.73,25.1,28.5,13.55,$10.71,$28.79,26.33,24.81,21.22,81.5,True
92,62.166666666666664,BYD,Boyd Gaming Corporation,20.0,2.0,85,1.6,66.4,80.5,21.23,$26.99,$71.00,59.94,58.48,55.99,81.5,True
93,62.0,CLF,Cleveland-Cliffs Inc.,15.0,2.3,97,3.1,19.66,29.59,50.51,$5.48,$26.51,24.51,23.09,18.4,74.0,True
95,61.833333333333336,VRTS,"Virtus Investment Partners, Inc.",16.0,2.0,88,1.73,314.8,400.0,27.06,$130.98,$326.96,314.08,297.1,261.47,81.5,True
96,61.833333333333336,KLIC,"Kulicke and Soffa Industries, Inc.",15.0,2.2,94,2.22,58.67,78.8,34.31,$21.86,$75.29,70.03,63.19,50.9,76.5,True
97,61.833333333333336,LPX,Louisiana-Pacific Corporation,27.0,2.4,87,1.69,62.56,74.44,18.99,$27.01,$76.35,60.4,57.89,52.41,71.5,True
98,61.833333333333336,TECH,Bio-Techne Corporation,12.0,1.8,87,1.66,493.82,540.67,9.49,$228.67,$536.01,488.01,473.67,399.45,86.5,True
100,61.666666666666664,PG,The Procter & Gamble Company,21.0,2.5,95,2.32,139.58,153.0,9.61,$121.54,$147.23,143.73,142.3,134.67,69.0,True
101,61.666666666666664,AFG,"American Financial Group, Inc.",22.0,2.3,89,1.77,127.47,145.0,13.75,$62.30,$141.25,135.89,129.03,104.74,74.0,True
102,61.666666666666664,SCSC,"ScanSource, Inc.",13.0,1.3,73,1.34,36.04,39.33,9.13,$18.46,$38.49,35.27,30.52,29.3,99.0,True
103,61.5,STAA,STAAR Surgical Company,11.0,2.0,92,1.94,127.79,147.0,15.03,$52.66,$161.71,142.84,139.9,115.94,81.5,True
104,61.333333333333336,CBRE,"CBRE Group, Inc.",21.0,2.1,84,1.55,100.45,116.43,15.91,$43.17,$98.93,94.83,90.96,78.92,79.0,True
105,61.333333333333336,YETI,"YETI Holdings, Inc.",16.0,1.9,84,1.57,85.98,114.47,33.14,$43.38,$105.62,99.99,96.58,81.45,84.0,True
