rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
1,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,2.99,10.15,11.5,13.3,$1.91,$10.19,8.6,8.43,6.23,81.5,True
2,70.0,RWT,"Redwood Trust, Inc.",46.0,1.7,75,1.37,13.16,14.04,6.69,$6.52,$12.71,11.93,11.49,9.69,89.0,True
4,69.83333333333333,IIPR,"Innovative Industrial Properties, Inc.",39.0,2.0,89,1.71,234.18,257.0,9.74,$91.55,$222.08,198.87,187.34,174.46,81.5,True
5,69.0,EPRT,"Essential Properties Realty Trust, Inc.",42.0,1.9,81,1.48,28.39,32.36,13.98,$14.44,$29.29,27.48,26.65,22.59,84.0,True
6,68.83333333333333,SSTK,"Shutterstock, Inc.",21.0,1.6,94,2.0,116.29,126.0,8.35,$37.31,$104.57,100.29,93.47,80.52,91.5,True
7,66.83333333333333,NAVI,Navient Corporation,19.0,1.8,95,2.24,19.12,21.35,11.66,$6.97,$20.60,19.44,18.66,13.25,86.5,True
9,66.0,OMI,"Owens & Minor, Inc.",24.0,2.3,100,4.51,31.66,46.17,45.83,$7.73,$49.16,43.01,41.19,32.74,74.0,True
10,65.83333333333333,NSA,National Storage Affiliates Trust,42.0,2.2,79,1.43,52.84,58.3,10.33,$28.88,$53.98,51.85,48.57,39.79,76.5,True
11,65.83333333333333,CROX,"Crocs, Inc.",19.0,2.0,97,2.51,141.13,157.7,11.74,$33.34,$120.92,114.65,108.14,79.77,81.5,True
12,65.66666666666667,RDNT,"RadNet, Inc.",13.0,1.3,85,1.57,29.1,43.67,50.07,$13.49,$36.64,33.97,30.42,22.24,99.0,True
13,65.66666666666667,GPI,"Group 1 Automotive, Inc.",23.0,1.9,90,1.75,188.31,251.4,33.5,$69.84,$176.74,159.49,159.45,145.26,84.0,True
17,64.33333333333333,MODV,ModivCare Inc.,13.0,1.5,86,1.59,187.05,211.88,13.27,$77.75,$184.71,169.98,159.06,144.76,94.0,True
19,64.0,MIDD,The Middleby Corporation,20.0,1.9,88,1.68,173.84,214.0,23.1,$81.33,$186.20,174.86,170.89,148.29,84.0,True
20,64.0,AMN,"AMN Healthcare Services, Inc.",19.0,1.7,84,1.54,114.94,121.56,5.76,$46.92,$99.48,96.26,93.79,76.89,89.0,True
21,63.833333333333336,THC,Tenet Healthcare Corporation,19.0,2.2,96,2.45,68.82,84.53,22.83,$21.34,$70.75,67.85,66.67,49.56,76.5,True
23,63.666666666666664,DKS,"DICK'S Sporting Goods, Inc.",25.0,2.3,92,1.83,121.72,152.33,25.15,$39.74,$102.92,98.95,94.9,74.05,74.0,True
24,63.666666666666664,DECK,Deckers Outdoor Corporation,16.0,1.5,81,1.47,365.47,486.5,33.12,$192.58,$396.23,379.88,350.04,313.35,94.0,True
25,63.5,POLY,"Plantronics, Inc.",28.0,2.2,86,1.63,25.88,41.67,61.01,$8.40,$43.37,37.83,31.16,18.88,76.5,True
26,63.5,ENSG,"The Ensign Group, Inc.",17.0,1.6,82,1.5,75.62,96.8,28.01,$44.16,$98.66,87.44,84.92,79.87,91.5,True
28,63.166666666666664,AXON,"Axon Enterprise, Inc.",23.0,1.8,80,1.45,178.77,213.0,19.15,$78.28,$212.37,174.35,153.92,141.64,86.5,True
29,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,4.13,95.92,124.6,29.9,$13.60,$89.69,83.05,72.79,43.67,76.5,True
31,62.833333333333336,OMCL,"Omnicell, Inc.",18.0,2.0,89,1.72,153.26,166.8,8.83,$65.21,$154.92,150.71,143.06,123.81,81.5,True
36,59.833333333333336,CVLT,"Commvault Systems, Inc.",14.0,2.0,84,1.52,77.72,88.14,13.41,$37.73,$82.17,78.78,76.3,62.09,81.5,True
39,58.833333333333336,LSI,"Life Storage, Inc.",11.0,1.8,79,1.42,115.56,129.4,11.98,$60.95,$114.85,110.27,104.47,86.42,86.5,True
40,58.833333333333336,TRUP,"Trupanion, Inc.",17.0,2.4,88,1.66,79.69,125.2,57.11,$48.83,$126.53,112.12,97.49,95.75,71.5,True
45,57.166666666666664,BSIG,BrightSphere Investment Group Inc.,17.0,2.2,78,1.41,26.12,28.75,10.07,$11.97,$24.39,23.76,23.05,20.03,76.5,True
49,56.333333333333336,FOXF,Fox Factory Holding Corp.,16.0,2.3,79,1.42,147.5,176.0,19.32,$69.95,$166.88,153.62,151.83,124.92,74.0,True
