date,CRL,IDXX,WELL,portfolio
2021-07-20,1150.8009574663965,878.2912907383537,470.9077517952495,2500.0
2021-07-21,1151.6667151650195,879.7608170916409,470.7437486311694,2502.17128088783
2021-07-22,1173.997293046748,896.1880223980306,467.29968218548794,2537.4849976302667
2021-07-23,1183.1623831666552,910.24036815134,469.4863910398889,2562.8891423578843
2021-07-26,1174.0570004742392,899.6519059450649,468.66637521948854,2542.375281638793
2021-07-27,1172.5046073594667,901.331364634536,472.2197771078901,2546.0557491018926
2021-07-28,1193.0141087027118,912.6545900174549,467.51835307092796,2573.1870517910943
2021-07-29,1210.627799812631,923.912211545316,469.3223878758088,2603.862399233756
2021-07-30,1214.807319737019,890.2836754428586,464.67563156020674,2569.7666267400846
2021-08-02,1210.8666295225962,890.532970092077,461.5595714426854,2562.9591710573586
2021-08-03,1227.7041240751294,912.7726769565581,466.04232459420734,2606.519125625895
2021-08-04,1242.839956944162,916.4596136107879,455.27278348628255,2614.5723540412323
2021-08-05,1223.912702429435,926.011534907155,463.1996030834861,2613.1238404200762
2021-08-06,1219.2555230851174,899.0352297075248,455.71012525716276,2574.000878049805
2021-08-09,1222.2408944596798,900.6228429999153,457.73283094748365,2580.596568407079
2021-08-10,1215.911907145607,881.0991357348132,454.9447771581224,2551.9558200385427
2021-08-11,1191.9393750078693,872.951136936676,452.37539425420124,2517.2659061987465
2021-08-12,1217.3747391191428,886.5311349335715,451.22737210564077,2555.133246158355
2021-08-13,1227.6444166476383,881.8470196824684,458.607514489244,2568.0989508193506
2021-08-16,1242.0040529592843,886.2818402843532,459.42753030964445,2587.713423553282
2021-08-17,1246.2432803111633,889.7457238313874,461.1768973931652,2597.165901535716
2021-08-18,1242.1533215280124,888.1974728520313,454.2340967804421,2584.5848911604858
2021-08-19,1254.8411498699036,894.4560806245136,453.08607463188156,2602.3833051262986
2021-08-20,1268.0364913454703,895.0202737780077,453.79675500956193,2616.8535201330396
2021-08-23,1271.2009850025067,880.5480633523306,453.63275184548183,2605.381800200319
2021-08-24,1276.2761163392631,882.4243336069741,455.2181157649225,2613.9185657111598
2021-08-25,1292.33741433441,887.5151927594335,457.4048246193235,2637.2574317131666
2021-08-26,1306.547782077328,883.5002368299166,456.256802470763,2646.3048213780075
2021-08-27,1303.8609478402216,876.8217643850664,461.4502359999653,2642.132948225253
2021-08-30,1327.5349428405032,901.3576061765591,462.1062486562856,2690.998797673348
2021-08-31,1325.086938313362,884.0250676703763,471.67309989428986,2680.7851058780284
2021-09-01,1324.8779623171426,888.1449897679852,475.1718340613314,2688.1947861464596
2021-09-02,1340.5511620335963,899.3501282118006,472.82112204285033,2712.722412288247
2021-09-03,1342.0737014346232,903.1420310341222,467.463685349568,2712.6794178183136
2021-09-07,1340.9392603122894,894.4035975404674,458.498179046524,2693.841036899281
2021-09-08,1329.9829473676446,902.315422460398,463.41827396892614,2695.716643796969
2021-09-09,1322.519518931238,887.712004324606,464.0196189038864,2674.2511421597305
2021-09-10,1316.5487761821128,894.3248729143986,467.0810113000478,2677.954660396559
2021-09-13,1287.3518441388906,859.4761051078722,475.39050494677144,2622.218454193534
2021-09-14,1302.3384084391948,867.794673929159,471.7277676156499,2641.860849984004
2021-09-15,1312.936476818892,868.1358139754578,468.1743657272483,2649.246656521598
2021-09-16,1305.1745112450292,870.4975527575267,473.1491283710105,2648.8211923735666
2021-09-17,1314.9068219261032,868.2145386015269,462.48892270580575,2645.610283233436
2021-09-20,1292.8150737543401,865.6822297963085,462.05158093492554,2620.548884485574
2021-09-21,1313.414136238822,874.9848564434574,463.090267640766,2651.4892603230455
2021-09-22,1332.490659322277,881.0204111087444,460.4115492941248,2673.9226197251464
2021-09-23,1358.463390280972,895.5975877025135,461.99691321356556,2716.057891197051
2021-09-24,1368.195700962046,891.7400810251344,448.8766600871597,2708.8124420743397
2021-09-27,1291.0835583570938,852.8763572890911,446.08860629779844,2590.0485219439834
2021-09-28,1247.0194768685494,822.475530855461,447.7833056599592,2517.27831338397
2021-09-29,1263.0807748636962,826.0181390285641,451.5007107124409,2540.5996246047016
2021-09-30,1231.973205140754,815.9807492047718,444.0112328861175,2491.965187231643
2021-10-01,1243.9743980664957,818.7098695751624,451.8287170406011,2514.5129846822592
2021-10-04,1189.5510779082192,805.8646347549104,451.17270438428073,2446.5884170474105
2021-10-05,1198.2086548944508,806.6650017866115,440.4578309977159,2445.331487678778
2021-10-06,1217.4941539741253,809.7746245163354,448.3299828735595,2475.59876136402
2021-10-07,1243.616153501548,817.4371547870475,446.8539543968388,2507.907262685434
2021-10-08,1221.4945516160392,809.577812951163,445.59659680555825,2476.6689613727604
2021-10-11,1217.3150316916515,804.0014852712783,446.3619449045986,2467.6784618675283
2021-10-12,1218.1210819627834,808.1214073688872,448.82199236579964,2475.0644816974705
2021-10-13,1202.5971508150578,817.581483268174,448.82199236579964,2469.0006264490316
2021-10-14,1211.5831186524913,826.2411921357595,452.37539425420124,2490.199705042452
2021-10-15,1204.7167644909973,833.3657707950005,453.25007779596166,2491.3326130819596
2021-10-18,1235.9736027826677,837.4856928926093,449.2046664153199,2522.663962090597
2021-10-19,1231.5253994345694,841.0283010657125,453.0314069105216,2525.5851074108036
2021-10-20,1258.1250583819224,842.6159143581033,455.7647929785228,2556.505765718548
2021-10-21,1245.5267911812682,846.6046287455972,448.0566442667593,2540.1880641936245
2021-10-22,1255.6770538547812,855.2774583841943,436.68575822387425,2547.64027046285
2021-10-25,1265.260095967127,856.1565500419644,436.3577518957141,2557.7743979048055
2021-10-26,1283.2021779282484,855.4217868653209,433.4056949422728,2572.029659735842
2021-10-27,1283.9186670581435,840.3853832861494,443.46455567251735,2567.76860601681
2021-10-28,1309.9212517305837,856.8125885925391,445.8152676909983,2612.549108014121
2021-10-29,1339.4764283387537,874.0270401596183,433.2416917781928,2646.745160276565
2021-11-01,1314.369455078682,874.4731463740092,444.2845714929176,2633.127172945609
2021-11-02,1289.531165242321,823.1315694060356,441.2778468181163,2553.940581466473
2021-11-03,1157.7568727691273,820.9141591050932,446.25260946187854,2424.923641336099
2021-11-04,1132.1722400891258,839.6768616515288,433.6243658277129,2405.4734675683676
2021-11-05,1120.2009008771297,836.3179442725864,455.8741284212428,2412.392973570959
2021-11-08,1116.110942093979,832.1324183199201,456.7488119630032,2404.9921723769025
2021-11-09,1144.7406535760342,825.6376366692308,460.1382106873247,2430.5165009325897
2021-11-10,1157.1299447804693,816.6761500683808,468.8303783835686,2442.6364732324187
2021-11-11,1164.4739583618932,806.9930210618987,459.26352714556435,2430.7305065693563
2021-11-12,1152.0846671574584,824.2205933999895,461.0128942290851,2437.3181547865333
2021-11-15,1147.9947083743077,812.1232425273928,457.1314860125234,2417.249436914224
2021-11-16,1178.3559352536092,830.8334619897822,455.8741284212428,2465.063525664634
2021-11-17,1173.5494873405637,823.9712987507712,467.95569484180817,2465.476480933143
2021-11-18,1156.8612613567586,831.8568821286788,467.57302079228805,2456.2911642777253
2021-11-19,1134.0828777688457,849.2681452609304,456.91281512708326,2440.2638381568595
2021-11-22,1119.066459754796,832.7490945574602,455.9287961426029,2407.744350454859
2021-11-23,1104.527701160676,813.461561170565,465.5503151019671,2383.5395774332083
2021-11-24,1127.0075476111324,816.702391610404,472.5477834360502,2416.257722657587
2021-11-26,1120.3501694458578,797.1130804902443,444.6125778210778,2362.07582775718
2021-11-29,1120.4397305870946,828.3142739555755,445.2685904773981,2394.022595020068
2021-11-30,1092.2578248112236,797.8347228958766,432.09366962963225,2322.186217336732
2021-12-01,1078.166871923288,786.5246182839692,430.72697659563164,2295.418466802889
2021-12-02,1092.5265082349342,785.9473043594635,445.4872613628382,2323.961073957236
2021-12-03,1066.912021841187,769.5857029081312,436.3577518957141,2272.8554766450325
2021-12-06,1048.9997935938113,777.025180071648,450.6806948920405,2276.7056685575
2021-12-07,1094.8849516208386,802.2433019557382,460.1382106873247,2357.2664642639015
2021-12-08,1092.5265082349342,811.5852909159214,465.1129733310869,2369.2247724819426
2021-12-09,1065.9268492875813,797.1918051163133,456.69414424164324,2319.812798645538
2021-12-10,1067.9867555360295,797.6116697886811,448.8766600871597,2314.47508541187
2021-12-13,1077.8086273583406,794.2527524097388,452.8674037464415,2324.928783514521
2021-12-14,1055.5079031903579,782.4571792704063,446.08860629779844,2284.0536887585627
2021-12-15,1083.450979256264,802.4138719788875,450.18868539980025,2336.053536634952
2021-12-16,1077.3608216521561,797.1655635742902,451.00870122020063,2325.535086446647
2021-12-17,1083.5405403975008,809.3941221570021,451.55537843380085,2344.490040988304
2021-12-20,1069.2406115133458,792.6388975753251,435.975077846194,2297.854586934865
2021-12-21,1077.8086273583406,818.8148357432542,448.49398603763956,2345.1174491392344
2021-12-22,1103.2738451833598,839.7687070486091,450.2433531211603,2393.2859053531292
2021-12-23,1102.199111488517,846.3159717833444,449.3140018580399,2397.829085129901
2021-12-27,1120.5292917283314,859.2005689166309,456.09279930668293,2435.822659951645
2021-12-28,1110.4387364823099,854.5295744365392,459.8648720805246,2424.8331829993735
2021-12-29,1114.7973786891714,860.3158344526079,461.88757777084544,2437.000790912625
2021-12-30,1122.1413922705954,867.7028285320786,466.20632775828744,2456.0505485609615
2021-12-31,1124.8282265077016,863.9502880227915,465.4956473806071,2454.2741619111002
2022-01-03,1081.0328284428683,827.9337715962422,464.3476252320466,2373.3142252711573
2022-01-04,1038.2226029316403,794.3577185778306,478.34256190021284,2310.922883409684
2022-01-05,1001.0547293183357,765.5445054365913,472.05577394381,2238.655008698737
2022-01-06,996.9349168214393,756.228758018431,475.6091758322116,2228.772850672082
2022-01-07,981.23186339124,722.0360287624793,476.64786253805204,2179.9157546917713
2022-01-10,997.442429955115,732.9918725570762,475.11716633997133,2205.5514688521625
2022-01-11,1068.6136835246878,728.2815157639501,468.5570397767684,2265.452239065406
2022-01-12,1074.3157428501024,727.717322610456,468.4477043340484,2270.4807697946067
2022-01-13,1050.4029181398557,700.9115874339751,476.0465176030918,2227.3610231769226
2022-01-14,1059.8366916834736,694.5480134934007,474.9531631758913,2229.337868352766
2022-01-18,1015.7129027674382,679.8789915025511,473.1491283710105,2168.7410226409997
2022-01-19,1005.1148343877409,681.1385855196545,464.1836220679665,2150.437041975362
2022-01-20,991.4418334922442,670.6682102524828,466.6436695291676,2128.753713273895
2022-01-21,969.2306704654983,658.6102216929204,474.9531631758913,2102.79405533431
2022-01-24,985.4412370293732,671.3242488030575,466.86234041460773,2123.6278262470382
2022-01-25,948.9002914047269,627.4221489986007,464.1836220679665,2040.5060624712942
2022-01-26,928.0922529240254,612.110209228188,455.0541126008424,1995.2565747530557
2022-01-27,932.1523579934307,618.093280809429,452.7580683037214,2003.0037071065808
2022-01-28,960.4835323380298,641.6713063170826,456.202134749403,2058.3569734045154
2022-01-31,984.4560644757676,665.6167134130579,470.14240369620916,2120.2151815850348
2022-02-01,1001.5622424520114,673.7647122111953,459.48219803100443,2134.809152694211
2022-02-02,1024.2212111849415,700.9509497470095,460.52088473684483,2185.693045668796
2022-02-03,1006.2194217963291,707.1439536644344,449.1499986939598,2162.5133741547234
2022-02-04,1002.0399018719413,690.7298691290563,436.5217550597942,2129.2915260607915
2022-02-07,999.4127750623262,679.34103989108,438.161786700595,2116.915601654001
2022-02-08,1006.2194217963291,684.392536730505,434.11637531995314,2124.7283338467873
2022-02-09,1035.8044521182444,697.775723162228,443.9565651647575,2177.53674044523
2022-02-10,1013.8321188014638,690.4149706247804,437.8884480937948,2142.135537520039
2022-02-11,988.0385101252426,675.7853109469652,434.7723879762734,2098.5962090484813
2022-02-14,977.5300028867823,663.2943369440236,432.36700823643235,2073.1913480672383
2022-02-15,933.31665282951,670.300828664161,440.4578309977159,2044.075312491387
2022-02-16,911.3741732264747,666.548288154874,455.27278348628255,2033.1952448676311
2022-02-17,870.6238539636951,647.3132378520247,445.8152676909983,1963.752359506718
2022-02-18,876.5348892853292,642.1961371575422,449.6966759075601,1968.4277023504317
