date,CRL,IDXX,WELL,portfolio
2021-07-20,833.3333333333335,833.3333333333334,833.3333333333334,2500.0000000000005
2021-07-21,833.9602573414963,834.7276376004024,833.0431081185667,2501.7310030604654
2021-07-22,850.130573138252,850.3139674429954,826.9483786084669,2527.392919189714
2021-07-23,856.7673203970808,863.647001996843,830.8180481386889,2551.2323705326125
2021-07-26,850.1738092767459,853.6005417868009,829.3669220648558,2533.1412731284026
2021-07-27,849.049669675902,855.1940323777371,835.6551350514667,2539.8988371051055
2021-07-28,863.9012832485906,865.9376447213135,827.3353455614891,2557.1742735313933
2021-07-29,876.6559441043202,876.6190113386815,830.5278229239224,2583.802778366924
2021-07-30,879.6824737989002,844.7118520842359,822.3047751722004,2546.6991010553365
2021-08-02,876.8288886582963,844.9483858438281,816.7904960916339,2538.5677705937583
2021-08-03,889.0214797136039,866.0496870284886,824.7233186285891,2579.7944853706813
2021-08-04,899.9818408218326,869.5478968414029,805.6651961922453,2575.194933855481
2021-08-05,886.275984919235,878.6108745773516,819.6927482393005,2584.5796077358873
2021-08-06,882.9035661167031,853.0154319604417,806.4391300982896,2542.3581281754346
2021-08-09,885.0653730414031,854.5217785346858,810.0185744137452,2549.6057259898344
2021-08-10,880.4823423610392,835.9974504150546,805.0847457627119,2521.5645385388057
2021-08-11,863.1230327556985,828.2665312199666,800.537884064701,2491.927448040366
2021-08-12,881.541627754142,841.1513965451132,798.5063075613344,2521.1993318605896
2021-08-13,888.97824357511,836.7070516938309,811.566442225834,2537.2517374947747
2021-08-16,899.3765348829165,840.9148627855212,813.0175682996673,2553.308965968105
2021-08-17,902.4463007159906,844.2014371293268,816.113303923845,2562.761041769162
2021-08-18,899.4846252291516,842.7324379908077,803.8271031653898,2546.044166385349
2021-08-19,908.6723046591263,848.6706802710927,801.7955266620231,2559.138511592242
2021-08-20,918.2274912663001,849.2059935164853,803.0531692593454,2570.486654042131
2021-08-23,920.5190066064821,835.4745863149037,802.7629440445787,2558.756536965964
2021-08-24,924.1940783784719,837.254814084465,805.5684544539897,2567.0173469169267
2021-08-25,935.8245996333576,842.0850824382399,809.4381239842119,2587.347806055809
2021-08-26,946.1148005949293,838.2756439942834,807.4065474808451,2591.796992070058
2021-08-27,944.1691743626994,831.9390290662643,816.5970126151227,2592.7052160440867
2021-08-30,961.31230327557,855.2189306682204,817.7579134741894,2634.28914741798
2021-08-31,959.539621597316,838.7736098039509,834.6877176689112,2633.000949070178
2021-09-01,959.388295112587,842.6826414098408,840.8791889172666,2642.9501254396946
2021-09-02,970.7377814672617,853.3142114462422,836.7192941722777,2660.7712870857818
2021-09-03,971.8403029988586,856.91201442109,827.2386038232336,2655.990921243182
2021-09-07,971.0188163674727,848.6208836901259,811.372958749323,2631.0126588069215
2021-09-08,963.0849849538239,856.1277182708636,820.0797151923226,2639.29241841701
2021-09-09,957.6804676420741,842.2718196168653,821.1438743131337,2621.096161572073
2021-09-10,953.3568537926742,848.5461888186758,826.5614116554447,2628.4644542667947
2021-09-13,932.2143820691088,815.4812590567532,841.2661558702887,2588.961796996151
2021-09-14,943.0666528311025,823.3740171399833,834.7844594071668,2601.2251293782524
2021-09-15,950.7410674137873,823.6976949162671,828.4962464205557,2602.93500875061
2021-09-16,945.1203694095674,825.938541059771,837.2997446018111,2608.3586550711493
2021-09-17,952.1678599840892,823.7723897877173,818.4351056419782,2594.3753554137847
2021-09-20,936.1704887413097,821.3697047560715,817.6611717359337,2575.201365233315
2021-09-21,951.0869565217392,830.1961487324281,819.4992647627893,2600.7823700169565
2021-09-22,964.9009027705717,835.9227555436045,814.7589195882672,2615.5825779024435
2021-09-23,983.7086230154614,849.7537559071195,817.5644299976783,2651.026808920259
2021-09-24,990.7561135899832,846.0937072060633,794.3464128163456,2631.196233612392
2021-09-27,934.9166407249837,809.2193390001843,789.4125841653123,2533.54856389048
2021-09-28,903.0083705164125,780.374669475194,792.4115780512344,2475.7946180428407
2021-09-29,914.6388917712982,783.7359386904495,798.9900162526121,2497.36484671436
2021-09-30,892.1128636159249,774.2123425805585,785.7363981116014,2452.0616043080845
2021-10-01,900.8033274532186,776.8017647908296,799.5704666821455,2477.175558926194
2021-10-04,861.3935872159386,764.6140515992173,798.4095658230788,2424.4172046382346
2021-10-05,867.6628272975685,765.3734494589602,779.4481851249903,2412.484461881519
2021-10-06,881.6281000311301,768.3238968812401,793.3789954337901,2443.33099234616
2021-10-07,900.5439106222545,775.5941977023858,790.76696850089,2466.90507682553
2021-10-08,884.524921310228,768.1371597026149,788.5419085210124,2441.2039895338553
2021-10-11,881.4983916156481,762.8462729748976,789.8962928565902,2434.2409574471358
2021-10-12,882.0820794853171,766.7553045807875,794.2496710780899,2443.087055144195
2021-10-13,870.8406834768774,775.7311383000444,794.2496710780899,2440.8214928550115
2021-10-14,877.3477223202242,783.9475741595583,800.537884064701,2461.833180544483
2021-10-15,872.3755663934144,790.7074600257947,802.0857518767898,2465.168778295999
2021-10-18,895.0096848950227,794.6164916316847,794.9268632458788,2484.553039772586
2021-10-19,891.7885925772198,797.9777608469403,801.6987849237677,2491.4651383479277
2021-10-20,911.0502922762963,799.4841074211846,806.5358718365453,2517.0702715340262
2021-10-21,901.9274670540625,803.2686475746576,792.8952867425122,2498.091401371232
2021-10-22,909.2776105980424,811.4975325794132,772.7730051853572,2493.5481483628128
2021-10-25,916.2170108263291,812.3316253106062,772.1925547558238,2500.7411908927593
2021-10-26,929.2094704437758,811.6344731770718,766.9685008900241,2507.8124445108715
2021-10-27,929.7283041057037,797.3677527300977,784.7689807290459,2511.865037564847
2021-10-28,948.5576424198402,812.9540825726906,788.9288754740346,2550.4406004665652
2021-10-29,969.9595309743697,829.2873611297849,766.6782756752574,2565.925167779412
2021-11-01,951.7787347376432,829.7106320680023,786.2201068028791,2567.7094736085246
2021-11-02,933.7925011241397,780.9971267372783,780.8993111988237,2495.688939060242
2021-11-03,838.3703434678843,778.893221191433,789.702809380079,2406.966374039396
2021-11-04,819.8436581232058,796.6954988870465,767.3554678430462,2383.8946248532984
2021-11-05,811.174812355159,793.5085177051744,806.7293553130563,2411.4126853733896
2021-11-08,808.2131368683201,789.5372403730761,808.2772231251452,2406.0276003665413
2021-11-09,828.9448652761926,783.3749134784406,814.2752108969895,2426.5949896516227
2021-11-10,837.9163640136974,774.8721472783678,829.6571472796224,2442.445658571688
2021-11-11,843.2344090484592,765.6846780900023,812.7273430849007,2421.646430223362
2021-11-12,834.2629103109545,782.0304057923383,815.8230787090783,2432.1163948123713
2021-11-15,831.3012348241155,770.5522938795024,808.9544152929341,2410.8079439965522
2021-11-16,853.2868112483138,788.304774994149,806.7293553130563,2448.3209415555193
2021-11-17,849.806302099547,781.7938720327463,828.1092794675335,2459.7094535998267
2021-11-18,837.7218013904743,789.2758083230007,827.4320872997447,2454.4296970132195
2021-11-19,821.2272145550137,805.7958240587202,808.5674483399118,2435.5904869536457
2021-11-22,810.3533257237731,790.1223501994353,806.826097051312,2407.3017729745206
2021-11-23,799.8253260004843,771.8221066941545,823.8526429842892,2395.500075678928
2021-11-24,816.1037321434749,774.8970455688514,836.2355854809999,2427.2363631933263
2021-11-26,811.2829027013939,756.3104717230116,786.8005572324124,2354.393931656818
2021-11-29,811.347756909135,785.9145391077449,787.9614580914791,2385.223754108359
2021-11-30,790.9402995399676,756.9951747113045,764.6466991718909,2312.5821734231627
2021-12-01,780.7365708553838,746.2640115129697,762.228155715502,2289.228738083855
2021-12-02,791.1348621631905,745.7162491223353,788.3484250445013,2325.199536330027
2021-12-03,772.586558749265,730.1921650059508,772.1925547558238,2274.9712785110396
2021-12-06,759.6157172010654,737.2508303579878,797.5388901787787,2294.405437737832
2021-12-07,792.8426896337035,761.1780875125114,814.2752108969895,2368.2959880432045
2021-12-08,791.1348621631905,770.0418789245931,823.0787090782447,2384.2554501660284
2021-12-09,771.8731624641141,756.3851665944618,808.1804813868897,2336.4388104454656
2021-12-10,773.3648092421571,756.7835392421956,794.3464128163456,2324.4947613006984
2021-12-13,780.4771540244197,753.5965580603237,801.408559709001,2335.4822717937445
2021-12-14,764.3284562969113,742.4047764880464,789.4125841653123,2296.14581695027
2021-12-15,784.5629691121028,761.3399264006533,796.6682145344788,2342.571110047235
2021-12-16,780.1528829857149,756.3602683039783,798.1193406083121,2334.6324918980054
2021-12-17,784.6278233198437,767.9628716692313,799.0867579908676,2351.6774529799427
2021-12-20,774.2727681505311,752.0653131955961,771.515362588035,2297.853443934162
2021-12-21,780.4771540244197,776.901357952763,793.6692206485568,2351.0477326257396
2021-12-22,798.9173670921103,796.7826429037383,796.7649562727344,2392.464966268583
2021-12-23,798.1391165992184,802.9947663793405,795.12034672239,2396.2542297009486
2021-12-27,811.412611116876,815.2198270066779,807.1163222660787,2433.7487603896325
2021-12-28,804.1057037113901,810.787931300637,813.7915022057117,2428.685137217739
2021-12-29,807.2619418214522,816.2780043522213,817.3709465211671,2440.91089269484
2021-12-30,812.579986856214,823.2868731232915,825.0135438433558,2460.8804038228614
2021-12-31,814.5256130884438,819.7264175841688,823.7559012460338,2458.007931918646
2022-01-03,782.8119055030958,785.5535138957359,821.724324742667,2390.089744141499
2022-01-04,751.8115942028986,753.6961512222571,846.4902097360887,2351.997955161244
2022-01-05,724.8970979903843,726.357828271511,835.3649098367,2286.6198360985954
2022-01-06,721.9138044342984,717.5189351499126,841.6531228233109,2281.0858624075217
2022-01-07,710.5427000103767,685.0764626500744,843.4912158501664,2239.1103785106175
2022-01-10,722.2813116114975,695.4714989268837,840.782447179011,2258.535257717392
2022-01-11,773.818788696344,691.0022557851178,829.1734385883445,2293.9944830698064
2022-01-12,777.947839922521,690.4669425397253,828.9799551118335,2297.39473757408
2022-01-13,760.6317664556744,665.0333388109574,842.4270567293554,2268.092161995987
2022-01-14,767.4630763377262,658.9955033687388,840.4922219642443,2266.9508016707096
2022-01-18,735.5115699906611,645.0773589885318,837.2997446018111,2217.8886735810042
2022-01-19,727.8371554079763,646.2724769317339,821.4340995279003,2195.5437318676104
2022-01-20,717.9360796928506,636.3380590288671,825.7874777494003,2180.061616471118
2022-01-21,701.852236173083,624.8972945517561,840.4922219642443,2167.2417526890836
2022-01-24,713.5908477742036,636.9605162909515,826.1744447024225,2176.7258087675777
2022-01-25,687.1303310158764,595.3056763122645,821.4340995279003,2103.8701068560413
2022-01-26,672.0625367507178,580.7775238152149,805.278229239223,2058.1182898051557
2022-01-27,675.0025941683098,586.4543340454245,801.2150762324898,2062.672004446224
2022-01-28,695.5181418837121,608.8254480447373,807.3098057425897,2111.653395671039
2022-01-31,712.8774514890526,631.5451381108173,831.9789489977557,2176.4015385976254
2022-02-01,725.2646051675833,639.2760573059054,813.1143100379228,2177.6549725114114
2022-02-02,741.6727197260559,665.0706862466824,814.9524030647783,2221.6958090375165
2022-02-03,728.6370239701153,670.946682800759,794.8301215076233,2194.413828278498
2022-02-04,725.6104942755353,655.3728021034077,772.4827799705905,2153.4660763495335
2022-02-07,723.7081041817994,644.5669440336227,775.3850321182572,2143.660080333679
2022-02-08,728.6370239701153,649.3598649516725,768.2261434873462,2146.2230324091342
2022-02-09,750.0605305938916,662.0579930981938,785.6396563733457,2197.758180065431
2022-02-10,734.1496316281001,655.0740226176072,774.9013234269794,2164.1249776726863
2022-02-11,715.4716197986926,641.1932256731253,769.387044346413,2126.051889818231
2022-02-14,707.8620594237489,629.3416394030386,765.1304078631686,2102.3341066899557
2022-02-15,675.8456988689427,635.9894829620999,779.4481851249903,2091.2833669560328
2022-02-16,659.9564179723981,632.4290274229771,805.6651961922453,2098.0506415876207
2022-02-17,630.4477534502439,614.178580498663,788.9288754740346,2033.5552094229415
2022-02-18,634.7281311611498,609.3234138544047,795.7975388901789,2039.8490839057333
2022-02-22,626.016049254609,608.315033089828,796.7649562727344,2031.0960386171714
2022-02-23,613.0235896371623,590.9360263324321,776.8361581920905,1980.7957741616847
2022-02-24,626.988862370724,634.6200769855142,787.767974614968,2049.3769139712062
2022-02-25,640.2407388191347,650.4055931519744,809.7283491989785,2100.3746811700876
2022-02-28,629.431704195635,662.7302469412451,805.7619379305008,2097.923889067381
2022-03-01,614.9043616616514,666.2035584636759,796.5714727962234,2077.679392921551
2022-03-02,620.4169693196362,672.2164956154112,816.0165621855894,2108.650027120637
2022-03-03,614.2774376534883,670.4113695553664,825.8842194876559,2110.57302669651
2022-03-04,600.9823250665837,666.9131597424522,842.4270567293554,2110.3225415383913
2022-03-07,576.0566912247934,643.9693850620216,840.8791889172666,2060.905265204082
2022-03-08,553.076683615233,633.5370013494874,850.3598792663108,2036.9735642310313
