rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
1,79.83333333333333,OPCH,"Option Care Health, Inc.",57.0,1.6,91,1.88,24.82,27.81,12.05,$10.75,$27.97,23.98,22.33,19.22,91.5,True
4,73.16666666666667,DAR,Darling Ingredients Inc.,42.0,1.6,86,1.58,73.71,96.21,30.53,$31.45,$79.65,74.88,70.38,67.16,91.5,True
5,73.16666666666667,ONTO,Onto Innovation Inc.,40.0,1.8,93,2.05,73.06,90.2,23.46,$28.25,$79.99,74.15,71.42,64.1,86.5,True
8,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.44,21.68,32.5,49.91,$6.63,$30.00,24.05,22.55,20.14,106.5,True
13,70.16666666666667,ORGO,Organogenesis Holdings Inc.,12.0,1.2,97,2.82,13.5,26.75,98.15,$3.36,$24.34,15.72,15.44,14.79,101.5,True
14,70.16666666666667,PDCE,"PDC Energy, Inc.",28.0,1.8,96,2.62,43.38,60.06,38.45,$10.60,$49.92,40.74,40.32,34.88,86.5,True
15,69.83333333333333,RWT,"Redwood Trust, Inc.",47.0,1.6,71,1.28,13.16,14.04,6.69,$7.11,$12.73,12.41,12.14,10.51,91.5,True
16,69.16666666666667,OLN,Olin Corporation,23.0,1.8,98,3.29,49.31,62.25,26.24,$11.36,$52.01,47.94,46.24,38.18,86.5,True
20,69.0,ASIX,AdvanSix Inc.,18.0,1.5,95,2.24,42.13,44.5,5.63,$11.62,$38.39,36.14,33.88,28.41,94.0,True
23,68.33333333333333,UTHR,United Therapeutics Corporation,39.0,1.9,82,1.49,185.9,231.89,24.74,$98.37,$216.90,206.44,194.01,176.68,84.0,True
29,67.66666666666667,IIPR,"Innovative Industrial Properties, Inc.",34.0,1.9,85,1.56,234.18,257.0,9.74,$112.25,$252.38,236.73,218.72,190.48,84.0,True
31,67.5,KFY,Korn Ferry,14.0,1.4,92,1.95,74.85,97.75,30.59,$27.93,$76.50,71.05,68.88,60.92,96.5,True
34,67.0,CLH,"Clean Harbors, Inc.",42.0,1.9,75,1.34,107.41,114.5,6.6,$52.22,$105.51,101.97,96.67,87.62,84.0,True
37,66.66666666666667,ELF,"e.l.f. Beauty, Inc.",45.0,1.9,71,1.28,29.58,34.17,15.52,$17.32,$31.44,29.95,28.13,26.43,84.0,True
40,66.33333333333333,SSTK,"Shutterstock, Inc.",22.0,1.7,88,1.67,116.29,126.0,8.35,$50.19,$118.38,108.3,104.57,87.46,89.0,True
44,66.16666666666667,GNRC,Generac Holdings Inc.,17.0,1.6,90,1.79,404.95,497.0,22.73,$173.80,$466.92,432.04,428.16,334.11,91.5,True
45,65.83333333333333,CROX,"Crocs, Inc.",19.0,2.0,97,2.64,141.13,157.7,11.74,$40.12,$157.80,142.74,135.0,97.02,81.5,True
46,65.66666666666667,RCII,"Rent-A-Center, Inc.",15.0,1.5,88,1.65,56.53,75.25,33.12,$27.83,$67.76,62.68,58.87,53.59,94.0,True
49,65.66666666666667,STLD,"Steel Dynamics, Inc.",30.0,2.1,88,1.65,58.29,80.09,37.4,$28.31,$74.37,69.19,64.24,51.52,79.0,True
50,65.66666666666667,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,72,1.3,28.39,32.36,13.98,$16.18,$32.69,31.12,29.44,24.62,84.0,True
53,65.5,AXON,"Axon Enterprise, Inc.",22.0,1.8,88,1.69,178.77,213.0,19.15,$80.54,$212.37,185.42,182.53,154.8,86.5,True
55,65.5,PGNY,"Progyny, Inc.",15.0,1.4,85,1.57,57.21,65.5,14.49,$23.56,$66.61,54.22,53.88,50.86,96.5,True
58,65.5,SNX,TD SYNNEX,25.0,2.0,90,1.79,106.32,139.86,31.55,$50.41,$130.93,126.13,121.42,106.04,81.5,True
59,65.33333333333333,MMSI,"Merit Medical Systems, Inc.",40.0,1.9,72,1.3,72.52,76.22,5.1,$39.45,$73.85,69.05,66.02,60.31,84.0,True
61,65.33333333333333,CUBI,"Customers Bancorp, Inc.",22.0,2.1,95,2.35,43.5,49.13,12.94,$10.41,$43.86,39.58,38.82,30.87,79.0,True
