date,COF,CRL,DXC,HCA,portfolio
2021-08-04,625.0,625.0,625.0,625.0,2500.0
2021-08-05,632.7539517601864,615.4818524657107,573.7316263632054,627.0218358269308,2448.9892664160334
2021-08-06,648.22249511934,613.1398477096395,608.8489805595069,629.7007682976142,2499.9120916861007
2021-08-09,649.2064991498205,614.6411328096851,598.7731152204836,625.9603720177921,2488.5811191977814
2021-08-10,666.6430505699352,611.4584083975884,599.6621621621622,605.8683784876667,2483.6319996173524
2021-08-11,681.7967126393349,599.4030890442218,611.0715979137033,607.1320258794985,2499.4034254767585
2021-08-12,691.085710687071,612.1940380966107,616.1095305832148,610.6196926809544,2530.008972047851
2021-08-13,694.2345235846086,617.3584588407678,610.9234234234234,611.7064294379296,2534.222835286729
2021-08-16,692.6207569746206,624.5796401719872,618.6284969179707,620.0970481196927,2555.925942184271
2021-08-17,676.8373323257133,626.711465014052,545.4302987197725,616.88738374444,2465.8664798039777
2021-08-18,671.9173121733107,624.6547044269895,538.3179231863443,610.4427820460978,2445.332721832742
2021-08-19,656.606209459034,631.0351661021834,523.2041251778095,620.5772341285888,2431.422734867616
2021-08-20,657.0785313936645,637.6708462443852,525.1303935514462,627.7294783663566,2447.6092495558523
2021-08-23,661.4868694502173,639.2622084504336,534.4653864390707,628.5129397492923,2463.727404089014
2021-08-24,664.2420807355627,641.8143931205111,543.9485538169749,628.0832996360696,2478.0883273091185
2021-08-25,679.3957428049627,649.8913069587567,551.3572783309626,634.6542660735948,2515.298594168277
2021-08-26,670.3822658857611,657.0374240349739,543.9485538169749,632.000606550748,2503.368850288458
2021-08-27,686.6773726305183,655.6862674449329,553.4317211948792,634.0477153255156,2529.843076595846
2021-08-30,645.2311228666794,667.5914582882948,537.5770507349455,638.1672058228871,2488.566837712807
2021-08-31,648.3012154417785,666.3604045062574,544.0967283072546,636.9035584310553,2495.661906686346
2021-09-01,631.5337867623906,666.2553145492542,516.5362731152205,636.0948241002831,2450.4201985271484
2021-09-02,625.1968008060961,674.1370613244939,528.0938833570412,637.6364739183178,2465.064219405949
2021-09-03,614.2546759871528,674.902716725517,533.7245139876719,636.8277395875455,2459.709646287887
2021-09-07,612.9951508281379,674.3322283874998,533.1318160265529,634.7553578649413,2455.214553107132
2021-09-08,603.8635934252786,668.8225120703322,524.3895211000474,640.5428629195309,2437.618489515189
2021-09-09,608.4687322879275,665.0692993202181,525.871266002845,650.1971289931257,2449.606426604116
2021-09-10,607.6421689023239,662.0667291201269,509.27572309151253,646.2545491306106,2425.239170244574
2021-09-13,620.7884627495434,647.3841608416806,533.1318160265529,648.7565709664375,2450.0610105842143
2021-09-14,603.0370300396751,654.9206120439096,524.2413466097677,641.1494136676101,2423.3484023609626
2021-09-15,620.709742427105,660.2501741490717,529.5756282598388,646.8358269308532,2457.3713717668684
2021-09-16,625.6297625795075,656.3468328889529,533.2799905168326,659.9272139102304,2475.1837998955234
2021-09-17,623.3075130675736,661.2410223151018,532.8354670459934,652.6233319854427,2470.0073344141115
2021-09-20,610.7909817998615,650.131512574764,518.3143669985775,643.2723412858876,2422.5092026590905
2021-09-21,611.3026638957114,660.490379765079,511.2019914651494,645.3194500606551,2428.3144851865945
2021-09-22,623.4649537124504,670.0835915543705,515.3508771929825,651.3849575414476,2460.2843800012506
2021-09-23,648.4980162478745,683.1447719247676,521.2778568041726,644.5359886777194,2497.456633654534
2021-09-24,649.0490585049437,688.0389613509165,517.5734945471788,646.5325515568136,2501.1940659598527
2021-09-27,663.1006360602054,649.2607672167376,526.1676149834044,644.5865345733927,2483.11555283374
2021-09-28,653.8116380124694,627.1017991400639,511.49834044570895,635.1091791346543,2427.5209567328966
2021-09-29,650.544744631274,635.1787129783094,508.09032716927453,636.1453699959563,2429.959154774814
2021-09-30,632.675231437748,619.5353222358339,498.0144618302513,612.2118883946623,2362.4369038984955
2021-10-01,650.5053844700549,625.5704883380173,514.6100047415837,625.0,2415.6858775496557
2021-10-04,648.8522576988476,598.2020609641853,514.3136557610243,616.4071977355438,2377.775172159601
2021-10-05,659.0465394546256,602.5557877543177,520.0924608819346,613.1975333602911,2394.8923214511688
2021-10-06,655.7009257509919,612.2540895006125,508.8311996206734,604.1750909826122,2380.9613058548903
2021-10-07,655.7402859122111,625.3903341260119,513.4246088193456,611.0998786898504,2405.655107547419
2021-10-08,659.3220605831601,614.2658115346737,508.97937411095313,606.4243833400727,2388.9916295688595
2021-10-11,649.0884186661629,612.1640123946098,499.79255571360835,599.0952284674485,2360.1402152418295
2021-10-12,654.8350022041691,612.5693593716221,492.97652916073974,603.0125353821269,2363.3934261186578
2021-10-13,633.1869135335979,604.7626768513848,494.9027975343765,602.8608976951072,2335.7132856144663
2021-10-14,648.4586560866553,609.2815450025221,512.683736367947,611.681156490093,2382.1050939472175
2021-10-15,657.7082939731721,605.8285892724173,517.4253200568991,622.7001617468661,2403.662365049355
2021-10-18,660.7390263870521,621.547044269895,513.8691322901849,621.9672462596037,2418.122449206736
2021-10-19,663.218716543863,619.3101294708271,510.90564248458986,627.2492923574605,2420.6837808567407
2021-10-20,676.7192518420555,632.6865797122337,516.239924134661,632.7587949858471,2458.4045506747975
2021-10-21,647.1991309276403,626.351156590041,518.1661925082977,655.8077234128589,2447.5242034388375
2021-10-22,655.5828452673343,631.4555259301962,512.2392128971077,638.4199353012535,2437.697519395892
2021-10-25,658.8890988097488,636.2746511013428,504.5341394025604,609.9120501415285,2409.6099394551807
2021-10-26,643.932237546445,645.297374552617,485.7159791370318,608.8758592802263,2383.82145051632
2021-10-27,595.6766798916809,645.6576829766279,478.6036036036036,618.9092195713707,2338.847186043283
2021-10-28,595.6766798916809,658.7338761980254,483.4933617828355,632.2786089769511,2370.182526849493
2021-10-29,589.9300963536747,673.5965986884773,482.60431484115696,631.7478770723817,2377.8788869556906
2021-11-01,597.6840481138611,660.9707909970934,494.4582740635372,633.0873433077234,2386.200456482215
2021-11-02,593.3544303797469,648.4800989647138,488.67946894262684,626.6427416093812,2357.1567398964685
2021-11-03,601.1477423011524,582.2133746486993,481.27074442863915,630.5853214718965,2295.2171828503874
2021-11-04,599.4158952075068,569.3473613413082,501.27430061640587,624.0396279822078,2294.0771851474283
2021-11-05,604.9263177781976,563.3272080901252,508.68302513039356,626.2131014961585,2303.149652494875
2021-11-08,607.4847282574469,561.2704475030627,494.606448553817,624.5956328346138,2287.9572571489407
2021-11-09,607.0911266452548,575.6677716125002,500.9779516358464,620.8299636069551,2304.5668135005562
2021-11-10,610.4367403488885,581.8981047776897,497.56993835941205,618.6564900930044,2308.5612735789946
2021-11-11,613.8217142137414,585.591266123802,503.49691797060217,615.421552769915,2318.331451078061
2021-11-12,614.8057182442219,579.3609329586126,494.01375059269805,618.6564900930044,2306.836891888537
2021-11-15,613.0738711505762,577.3041723715501,489.7166903745851,611.8075212292762,2291.9022551259877
2021-11-16,603.1157503621134,592.5722418390142,478.3072546230441,609.6845936109988,2283.6798404351707
2021-11-17,595.7947603753386,590.1551728279408,476.23281175912757,615.0930044480388,2277.2757494104453
2021-11-18,599.8882171421375,581.7629891186856,476.08463726884787,613.5513546300041,2271.287198159675
2021-11-19,593.3150702185277,570.3081838053374,464.82337600758655,602.9872624342903,2231.4338924657422
2021-11-22,600.7541406889603,562.7567197521079,461.1190137505927,606.4496562879094,2231.07953047957
2021-11-23,612.7983500220417,555.4454613148856,465.7124229492651,609.5582288718156,2243.514463158008
2021-11-24,611.1452232508345,566.7501381182292,468.6759127548601,604.9838253133845,2251.5550994373084
2021-11-26,584.8526355563953,563.4022723451274,451.932195353248,582.6425394257985,2182.829642680569
2021-11-29,576.4689212167013,563.4473108981288,459.63726884779516,579.9383340072786,2179.4918349699037
2021-11-30,551.0028969078658,549.275179553698,444.37529634898056,569.020420541852,2113.6737933523964
2021-12-01,542.5404622457334,542.1891138814825,438.3001422475107,569.0709664375253,2092.1006848122515
2021-12-02,562.1024623716859,549.4102952127021,452.52489331436703,585.321471896482,2149.359122795237
2021-12-03,556.395238994899,536.5292690543105,447.33878615457564,580.2163364334816,2120.479630637267
2021-12-06,572.2180238050255,527.5215584540366,455.78473210052164,589.6431459765466,2145.1674603361303
2021-12-07,582.5697462056804,550.5963104417382,466.0087719298246,601.8247068338051,2200.9995354110483
2021-12-08,583.4750299137226,549.4102952127021,463.7861545756283,606.6518398706024,2203.3233195726552
2021-12-09,584.8919957176145,536.0338449712955,453.117591275486,608.976951071573,2183.0203830359687
2021-12-10,589.7726557087979,537.069731690327,457.26647700331915,614.3095430651031,2198.418407467547
2021-12-13,572.6116254172177,542.008959669477,454.30298719772406,616.9126566922765,2185.836228976695
2021-12-14,580.0113357264312,530.7943599721361,456.3774300616406,619.4652244237768,2186.648350183985
2021-12-15,577.9252471818126,544.8463885085633,454.30298719772406,641.5032349373231,2218.577857825423
2021-12-16,580.4049373386234,541.7837669044702,465.7124229492651,641.8823291548725,2229.783456347231
2021-12-17,564.9363939794698,544.8914270615647,453.8584637268848,641.4021431459765,2205.088427913896
2021-12-20,542.4617419232949,537.7002714323461,444.22712185870085,620.7541447634452,2145.143279977787
2021-12-21,562.6928647899742,542.008959669477,464.5270270270271,624.3176304084108,2193.546481894889
2021-12-22,563.5587883367971,554.8149215728664,473.565670934092,637.0551961180752,2228.9945769618307
2021-12-23,568.9511304238303,554.2744589368499,482.60431484115696,637.0046502224019,2242.8345544242393
2021-12-27,572.0212229989295,563.4923494511302,485.8641536273115,641.3515972503033,2262.729323327674
2021-12-28,573.2413879967252,558.4180058129759,485.27145566619254,648.9082086534573,2265.839058129351
2021-12-29,570.879778323572,560.6098820590425,480.5298719772404,653.2804286291953,2265.2999609890503
2021-12-30,570.4861767113798,564.3030434051548,479.93717401612145,652.3200566114032,2267.0464507440593
