rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
1,74.83333333333333,ONTO,Onto Innovation Inc.,39.0,1.8,99,4.08,73.06,90.2,23.46,$28.08,$79.45,72.34,70.37,62.53,86.5,True
5,71.16666666666667,FR,"First Industrial Realty Trust, Inc.",46.0,2.4,96,2.68,53.08,59.31,11.74,$38.85,$56.69,55.19,54.36,47.38,71.5,True
8,70.0,BLDR,"Builders FirstSource, Inc.",17.0,1.5,99,4.38,52.96,67.71,27.85,$28.44,$54.07,50.59,46.39,43.9,94.0,True
13,67.66666666666667,DECK,Deckers Outdoor Corporation,18.0,1.5,91,1.98,365.47,486.5,33.12,$192.58,$444.48,429.13,407.04,339.61,94.0,True
16,67.16666666666667,ADC,Agree Realty Corporation,37.0,1.6,73,1.35,67.07,81.75,21.89,$61.27,$75.95,74.08,73.14,67.68,91.5,True
18,66.83333333333333,ARE,"Alexandria Real Estate Equities, Inc.",24.0,1.6,85,1.62,194.03,216.68,11.67,$150.08,$209.76,205.88,197.39,176.86,91.5,True
19,66.83333333333333,AVNT,Avient Corporation,16.0,1.6,93,2.17,47.01,61.45,30.72,$24.26,$54.21,49.55,48.47,46.09,91.5,True
20,66.66666666666667,EQIX,"Equinix, Inc. (REIT)",17.0,1.7,94,2.3,789.32,895.58,13.46,$586.73,$869.88,823.69,818.49,732.51,89.0,True
24,66.0,BBY,"Best Buy Co., Inc.",47.0,2.5,82,1.55,105.31,130.12,23.56,$95.93,$128.57,115.46,113.54,112.24,69.0,True
25,66.0,CNP,"CenterPoint Energy, Inc.",28.0,2.1,91,1.93,24.9,27.83,11.77,$18.60,$27.20,26.1,25.43,23.23,79.0,True
27,65.66666666666667,CBRE,"CBRE Group, Inc.",22.0,2.1,96,2.57,100.45,116.43,15.91,$43.17,$98.93,94.93,90.55,78.55,79.0,True
29,65.5,EPAM,"EPAM Systems, Inc.",21.0,2.0,94,2.33,575.44,653.4,13.55,$301.67,$642.63,617.66,568.61,438.38,81.5,True
30,65.33333333333333,CMCSA,Comcast Corporation,13.0,1.9,99,7.06,57.21,66.74,16.66,$40.97,$61.52,59.3,58.26,54.37,84.0,True
