rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
2,76.83333333333333,NOTV,"Inotiv, Inc.",25.0,1.0,99,4.87,33.31,38.0,14.08,$4.85,$50.33,32.73,31.24,24.25,106.5,True
3,75.5,HCCI,"Heritage-Crystal Clean, Inc",44.0,1.4,86,1.56,32.6,34.6,6.13,$14.72,$34.91,29.86,29.09,28.05,96.5,True
4,75.33333333333333,BPOP,"Popular, Inc.",53.0,1.7,84,1.5,81.42,86.25,5.93,$38.05,$83.72,79.73,76.79,72.85,89.0,True
5,74.66666666666667,SGH,"SMART Global Holdings, Inc.",52.0,1.7,83,1.47,50.31,69.0,37.15,$24.37,$58.39,47.45,47.03,46.72,89.0,True
6,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.41,10.43,11.5,10.26,$2.10,$12.01,10.73,9.7,8.2,81.5,True
8,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.79,48.36,61.5,27.17,$12.30,$54.86,49.92,48.01,37.23,89.0,True
9,72.66666666666667,CDMO,"Avid Bioservices, Inc.",33.0,1.7,96,2.41,25.84,28.25,9.33,$6.99,$28.36,23.02,22.97,21.1,89.0,True
11,71.83333333333333,AJX,Great Ajax Corp.,55.0,2.0,79,1.36,14.32,16.9,18.02,$7.57,$14.38,13.88,13.77,12.42,81.5,True
13,71.5,PDCE,"PDC Energy, Inc.",31.0,1.8,97,2.87,50.89,60.06,18.02,$10.61,$53.30,48.63,44.26,38.68,86.5,True
17,69.66666666666667,AGO,Assured Guaranty Ltd.,36.0,1.7,84,1.49,54.86,58.0,5.72,$24.02,$55.22,49.91,49.02,45.62,89.0,True
18,69.66666666666667,AKR,Acadia Realty Trust,46.0,2.3,89,1.69,22.53,24.14,7.15,$9.10,$23.00,21.65,21.15,20.18,74.0,True
19,69.5,CARE,"Carter Bankshares, Inc.",42.0,2.0,85,1.53,14.79,16.17,9.33,$6.73,$16.28,14.61,13.59,12.99,81.5,True
21,69.33333333333333,SB,"Safe Bulkers, Inc.",41.0,2.5,98,3.54,4.71,5.0,6.16,$0.82,$5.44,4.9,4.43,3.4,69.0,True
22,69.16666666666667,KE,"Kimball Electronics, Inc.",10.0,1.0,91,1.8,29.34,33.0,12.47,$11.60,$29.99,27.49,25.54,23.19,106.5,True
24,68.66666666666667,ESTE,"Earthstone Energy, Inc.",30.0,2.1,97,2.77,9.9,14.63,47.78,$2.41,$13.15,10.29,9.04,8.58,79.0,True
25,68.5,GPMT,Granite Point Mortgage Trust Inc.,46.0,2.2,83,1.47,13.52,15.0,10.95,$6.51,$15.92,13.51,13.47,12.91,76.5,True
26,68.5,AVID,"Avid Technology, Inc.",38.0,2.4,96,2.56,29.97,42.5,41.81,$8.21,$40.48,29.35,27.64,26.88,71.5,True
28,68.33333333333333,LPLA,LPL Financial Holdings Inc.,29.0,1.7,87,1.58,173.33,188.88,8.97,$75.25,$175.34,165.09,153.7,141.67,89.0,True
30,68.16666666666667,MEC,"Mayville Engineering Company, Inc.",10.0,1.0,88,1.62,19.3,24.0,24.35,$8.62,$22.16,18.9,17.14,16.75,106.5,True
31,68.16666666666667,TRTX,"TPG RE Finance Trust, Inc.",50.0,2.0,73,1.24,13.08,14.42,10.24,$7.57,$14.55,12.77,12.61,12.27,81.5,True
32,68.0,EVC,Entravision Communications Corporation,13.0,1.5,97,2.89,7.66,10.5,37.08,$1.71,$8.11,7.47,7.22,5.16,94.0,True
33,67.83333333333333,OLN,Olin Corporation,22.0,1.8,95,2.33,51.57,62.25,20.71,$16.03,$52.68,49.77,48.59,41.7,86.5,True
36,67.33333333333333,PXD,Pioneer Natural Resources Company,28.0,1.9,90,1.73,188.68,207.44,9.94,$76.58,$196.64,182.48,162.83,153.48,84.0,True
38,67.33333333333333,EVRI,Everi Holdings Inc.,16.0,1.5,92,1.91,24.26,30.75,26.75,$8.15,$26.61,24.52,23.25,19.24,94.0,True
40,67.16666666666667,KFY,Korn Ferry,15.0,1.4,90,1.71,72.84,97.75,34.2,$29.95,$77.93,74.92,72.54,65.19,96.5,True
42,66.83333333333333,RMNI,"Rimini Street, Inc.",28.0,2.2,96,2.4,10.07,11.9,18.17,$3.04,$11.04,10.02,9.57,8.12,76.5,True
43,66.83333333333333,PGNY,"Progyny, Inc.",15.0,1.4,89,1.7,61.27,65.5,6.9,$23.56,$66.61,58.18,55.96,53.33,96.5,True
44,66.66666666666667,KRG,Kite Realty Group Trust,41.0,2.1,80,1.39,21.18,23.15,9.3,$10.00,$23.14,21.51,20.68,20.04,79.0,True
47,66.5,DOMO,"Domo, Inc.",20.0,1.8,93,1.99,92.95,106.25,14.31,$31.01,$98.35,85.52,85.33,73.4,86.5,True
48,66.33333333333333,TPX,"Tempur Sealy International, Inc.",32.0,2.1,88,1.63,47.78,53.33,11.62,$21.19,$50.51,46.29,45.94,38.94,79.0,True
49,66.16666666666667,GTN,"Gray Television, Inc.",24.0,1.4,78,1.33,23.35,29.14,24.8,$11.96,$24.43,23.31,22.48,21.04,96.5,True
51,66.0,CBNK,"Capital Bancorp, Inc.",19.0,1.7,90,1.76,24.28,26.25,8.11,$9.75,$25.24,24.36,23.59,20.5,89.0,True
52,65.83333333333333,BBCP,"Concrete Pumping Holdings, Inc.",11.0,1.4,90,1.77,8.82,10.75,21.88,$3.14,$9.41,8.6,8.43,7.62,96.5,True
53,65.83333333333333,CHX,ChampionX Corporation,11.0,1.6,95,2.29,25.47,28.44,11.66,$6.87,$30.48,24.53,23.3,22.54,91.5,True
54,65.83333333333333,AMTX,"Aemetis, Inc.",13.0,1.8,98,3.21,19.85,28.67,44.43,$1.96,$27.44,18.48,14.34,13.3,86.5,True
56,65.66666666666667,CZR,"Caesars Entertainment, Inc.",26.0,1.9,87,1.59,113.31,126.91,12.0,$43.07,$119.81,114.62,105.68,96.13,84.0,True
59,65.16666666666667,GTYH,GTY Technology Holdings Inc.,22.0,2.0,92,1.93,7.84,9.5,21.17,$2.40,$8.28,7.5,7.34,6.84,81.5,True
60,65.16666666666667,DVAX,Dynavax Technologies Corporation,11.0,1.8,98,3.41,18.85,21.0,11.41,$3.58,$20.96,17.95,16.59,10.88,86.5,True
61,65.16666666666667,AX,"Axos Financial, Inc.",21.0,1.6,83,1.46,53.0,56.0,5.66,$25.50,$55.71,52.46,49.47,47.08,91.5,True
63,65.0,CNTY,"Century Casinos, Inc.",12.0,1.7,94,2.07,14.7,20.67,40.61,$4.39,$15.84,14.24,13.51,11.71,89.0,True
64,64.83333333333333,CURO,CURO Group Holdings Corp.,13.0,1.6,90,1.74,18.32,22.5,22.82,$7.32,$20.81,18.12,17.04,15.91,91.5,True
65,64.83333333333333,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,88,1.61,49.45,57.17,15.61,$21.69,$52.80,48.08,47.72,41.51,86.5,True
66,64.83333333333333,MCB,Metropolitan Bank Holding Corp.,17.0,2.0,96,2.38,92.43,107.5,16.3,$25.74,$94.20,86.44,81.05,62.58,81.5,True
67,64.83333333333333,OAS,Oasis Petroleum Inc.,13.0,2.0,100,642.27,110.0,123.71,12.46,$0.08,$110.12,103.41,95.08,78.13,81.5,True
69,64.83333333333333,TGH,Textainer Group Holdings Limited,23.0,2.0,90,1.72,37.18,41.5,11.62,$14.07,$38.84,36.23,34.37,29.29,81.5,True
70,64.66666666666667,DEN,Denbury Inc.,12.0,1.9,98,3.49,78.0,87.82,12.59,$15.96,$81.37,73.55,71.16,57.59,84.0,True
71,64.5,WCC,"WESCO International, Inc.",18.0,2.0,94,2.15,127.31,137.5,8.0,$39.45,$128.57,120.64,116.85,100.2,81.5,True
72,64.33333333333333,STXB,"Spirit of Texas Bancshares, Inc.",27.0,1.7,77,1.31,24.11,27.83,15.43,$12.49,$24.94,24.17,23.5,22.41,89.0,True
