date,CRL,IDXX,INTU,NKE,TGT,WELL,portfolio
2021-07-21,679.3594306049823,503.9145907473309,300.71174377224196,54.09252669039146,889.6797153024911,72.24199288256227,2500.0
2021-07-22,692.5320685522703,513.3238623110012,304.71967114442066,54.967274718164404,893.0176392768103,71.71345432123357,2530.273970323901
2021-07-23,697.9384854637909,521.3728478099556,308.88580617602753,55.865664584525796,906.9666478852811,72.04903436017243,2563.078486279753
2021-07-26,692.5672895093486,515.3079259634045,309.39558641196254,55.440111489933564,906.369335174087,71.92319184557036,2551.0034403943064
2021-07-27,691.6515446253126,516.2698962191153,305.65719801510573,55.26448640327644,897.6907328408572,72.468509408846,2539.0023675125126
2021-07-28,703.7499433817121,522.7556800525398,305.7685293309996,55.565075493901126,894.4230809502079,71.74701232512746,2554.0093215344878
2021-07-29,714.1401257198135,529.2038869228505,307.17481963702727,56.07844113182192,909.1802185208822,72.023865857252,2587.801357789647
2021-07-30,716.6055927152953,509.9419356307682,309.7823162461201,56.2506888129664,907.0369199689509,71.31075827450695,2570.928211648608
2021-08-02,714.2810095481268,510.0847280906004,308.34672822538363,56.66948709653336,893.790632197179,70.83255671901908,2554.0051418768426
2021-08-03,724.2133194442102,522.8233185861444,309.90536664789755,57.50032885264203,911.042428738134,71.52049579884373,2597.005258067872
2021-08-04,733.1418320635618,524.9351439131343,313.34491835472346,57.72999242750133,905.244981835369,69.86776410706986,2604.26463270136
2021-08-05,721.9767886697375,530.4063497424889,314.48166968542915,58.38183169144024,908.2666814331739,71.08424174822322,2604.5975629704926
2021-08-06,719.2295540176293,514.9547025101358,312.3077792540281,58.02720411261337,903.6989959946318,69.93488011485763,2578.1531160038962
2021-08-09,720.9906018715449,515.8640650174873,312.85857629055556,57.68270875032441,911.7802856166677,70.24529165087608,2589.4215291974556
2021-08-10,717.257180421244,504.68116079485037,309.87606893318866,57.851579025956255,917.5425964775977,69.81742710122903,2577.026012754066
2021-08-11,703.1159661543024,500.0141019761289,311.10657295096286,57.51383847469257,913.853312084929,69.42312055547588,2555.026912196492
2021-08-12,718.1200938696625,507.79253334066465,313.8488390477167,57.304439332909084,909.9180753994161,69.24694103503299,2576.2309220254024
2021-08-13,724.1780984871319,505.10953817434654,316.0813249085356,57.65568950622332,908.758586018863,70.37952366645162,2582.162760761552
