rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
13,68.33333333333333,GNRC,Generac Holdings Inc.,19.0,1.5,92,1.9,404.95,497.0,22.73,$164.24,$457.00,427.48,399.05,306.79,94.0,True
24,66.0,COF,Capital One Financial Corporation,22.0,1.9,92,1.9,166.54,183.18,9.99,$63.39,$168.00,160.23,158.79,125.24,84.0,True
47,64.0,ULTA,"Ulta Beauty, Inc.",49.0,2.3,69,1.22,368.03,436.65,18.65,$200.50,$356.64,340.29,339.71,307.56,74.0,True
57,63.5,CBRE,"CBRE Group, Inc.",22.0,2.0,87,1.61,100.45,116.43,15.91,$43.17,$98.93,90.11,88.48,74.89,81.5,True
58,63.5,WFC,Wells Fargo & Company,30.0,2.2,84,1.51,47.02,50.35,7.08,$20.76,$49.34,45.44,45.08,37.21,76.5,True
59,63.5,ENPH,"Enphase Energy, Inc.",21.0,2.2,93,1.96,155.36,197.73,27.27,$58.67,$229.04,178.94,168.8,158.01,76.5,True
64,63.166666666666664,ALGN,"Align Technology, Inc.",18.0,2.0,90,1.72,662.06,745.36,12.58,$289.52,$714.15,652.85,624.23,561.34,81.5,True
66,63.166666666666664,DFS,Discover Financial Services,21.0,2.2,92,1.87,127.19,135.94,6.88,$48.92,$130.93,124.38,122.0,99.71,76.5,True
69,63.0,TGT,Target Corporation,20.0,1.9,85,1.52,228.42,279.74,22.47,$131.25,$263.46,257.63,245.26,200.91,84.0,True
77,62.166666666666664,EPAM,"EPAM Systems, Inc.",20.0,2.0,85,1.54,575.44,653.4,13.55,$291.51,$609.04,557.67,527.35,414.44,81.5,True
80,62.0,GOOG,Alphabet Inc.,12.0,1.5,80,1.4,2729.25,3103.33,13.71,$1406.55,$2800.22,2695.15,2588.61,2141.52,94.0,True
94,61.166666666666664,AMP,"Ameriprise Financial, Inc.",24.0,1.8,73,1.28,268.53,292.5,8.93,$141.82,$269.29,251.98,251.52,222.2,86.5,True
96,60.833333333333336,INTU,Intuit Inc.,19.0,1.8,77,1.34,543.97,596.52,9.66,$295.37,$540.63,521.03,494.45,409.92,86.5,True
102,60.5,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,81,1.42,416.69,448.0,7.51,$197.33,$420.25,396.51,373.98,301.33,86.5,True
103,60.5,JCI,Johnson Controls International plc,26.0,2.2,79,1.38,69.02,81.25,17.72,$39.08,$72.66,70.67,68.64,57.26,76.5,True
104,60.333333333333336,TRMB,Trimble Inc.,17.0,1.9,80,1.4,84.14,95.25,13.2,$46.78,$90.25,83.97,81.6,72.91,84.0,True
111,60.166666666666664,AMAT,"Applied Materials, Inc.",10.0,2.0,89,1.67,129.13,162.47,25.82,$54.15,$146.00,137.47,137.23,113.17,81.5,True
113,60.0,KEYS,"Keysight Technologies, Inc.",23.0,1.9,73,1.29,165.42,179.67,8.61,$90.62,$168.17,160.94,154.58,139.58,84.0,True
115,59.833333333333336,ZBRA,Zebra Technologies Corporation,13.0,2.0,85,1.52,510.98,580.0,13.51,$246.83,$570.83,541.74,526.81,452.81,81.5,True
116,59.833333333333336,CARR,Carrier Global Corporation,16.0,2.0,82,1.46,52.46,59.82,14.03,$28.58,$57.90,52.51,49.14,41.87,81.5,True
117,59.833333333333336,MS,Morgan Stanley,12.0,2.0,86,1.55,99.05,104.51,5.51,$45.86,$100.99,94.88,91.72,76.88,81.5,True
121,59.666666666666664,GOOGL,Alphabet Inc.,11.0,1.7,79,1.39,2730.86,3141.61,15.04,$1402.15,$2765.94,2636.37,2518.05,2113.59,89.0,True
128,59.166666666666664,DE,Deere & Company,17.0,2.2,84,1.49,342.2,411.48,20.25,$184.40,$400.34,354.69,350.41,323.57,76.5,True
136,58.833333333333336,MSI,"Motorola Solutions, Inc.",20.0,1.8,70,1.24,234.31,253.36,8.13,$140.21,$231.89,222.42,217.12,187.74,86.5,True
137,58.833333333333336,HCA,"HCA Healthcare, Inc.",14.0,2.0,81,1.43,247.79,266.62,7.6,$114.38,$255.13,241.23,222.79,185.96,81.5,True
138,58.833333333333336,TECH,Bio-Techne Corporation,10.0,1.8,80,1.41,493.82,540.67,9.49,$228.67,$504.34,471.45,452.1,379.82,86.5,True
143,58.5,TXT,Textron Inc.,19.0,2.2,80,1.41,71.03,83.75,17.91,$31.82,$72.80,68.71,68.14,55.8,76.5,True
144,58.5,CDW,CDW Corporation,21.0,2.0,73,1.29,185.71,201.6,8.56,$105.87,$192.72,181.08,174.9,155.99,81.5,True
147,58.333333333333336,NVDA,NVIDIA Corporation,12.0,1.9,79,1.38,207.42,226.4,9.15,$107.96,$208.75,195.74,190.15,150.63,84.0,True
151,58.333333333333336,APTV,Aptiv PLC,14.0,2.1,82,1.45,152.7,171.0,11.98,$82.12,$169.94,159.55,157.07,140.2,79.0,True
154,58.166666666666664,LKQ,LKQ Corporation,13.0,1.6,70,1.24,51.25,62.11,21.19,$26.73,$52.99,50.51,49.89,42.51,91.5,True
157,58.0,IQV,IQVIA Holdings Inc.,19.0,1.7,66,1.18,241.55,278.16,15.16,$146.00,$254.05,247.0,244.6,205.03,89.0,True
