rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
2,76.16666666666667,NOTV,"Inotiv, Inc.",23.0,1.0,99,5.23,30.56,38.0,24.35,$4.66,$50.33,32.04,29.28,22.06,106.5,True
3,75.33333333333333,BPOP,"Popular, Inc.",53.0,1.7,84,1.6,78.59,86.25,9.75,$34.69,$83.72,75.91,74.45,68.49,89.0,True
4,75.16666666666667,OPCH,"Option Care Health, Inc.",57.0,1.6,77,1.43,24.82,27.81,12.05,$11.68,$28.21,26.05,23.46,19.94,91.5,True
5,75.16666666666667,HCCI,"Heritage-Crystal Clean, Inc",43.0,1.4,86,1.65,29.55,34.6,17.09,$12.70,$34.91,28.61,28.46,27.18,96.5,True
6,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.19,10.15,11.5,13.3,$2.10,$11.40,9.87,8.77,7.6,81.5,True
7,73.0,UEC,Uranium Energy Corp.,32.0,1.5,93,2.17,3.01,3.91,29.9,$0.82,$3.77,3.0,2.5,2.49,94.0,True
8,72.83333333333333,INSP,"Inspire Medical Systems, Inc.",59.0,2.0,78,1.44,239.01,254.4,6.44,$115.00,$264.40,238.42,211.55,204.74,81.5,True
9,72.83333333333333,ONTO,Onto Innovation Inc.,40.0,1.8,92,2.01,73.06,90.2,23.46,$28.35,$79.45,72.65,70.66,62.74,86.5,True
10,72.33333333333333,SGH,"SMART Global Holdings, Inc.",52.0,1.7,76,1.39,45.28,69.0,52.39,$23.60,$58.39,48.57,47.2,45.6,89.0,True
11,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.62,21.68,32.5,49.91,$6.71,$30.00,24.29,22.74,20.6,106.5,True
12,71.66666666666667,DAR,Darling Ingredients Inc.,41.0,1.7,85,1.63,73.71,96.21,30.53,$32.10,$79.65,74.02,72.4,69.02,89.0,True
15,71.16666666666667,RWT,"Redwood Trust, Inc.",48.0,1.6,74,1.36,13.16,14.04,6.69,$7.26,$13.11,12.36,12.06,10.48,91.5,True
16,71.0,GLDD,Great Lakes Dredge & Dock Corporation,59.0,1.7,65,1.21,15.1,17.68,17.09,$9.05,$16.28,15.15,14.91,14.53,89.0,True
18,70.33333333333333,ORMP,Oramed Pharmaceuticals Inc.,18.0,1.5,99,5.87,20.93,23.0,9.89,$2.40,$23.91,19.77,17.4,11.45,94.0,True
20,69.5,OLN,Olin Corporation,25.0,1.8,97,3.04,49.31,62.25,26.24,$11.58,$52.01,47.62,45.89,37.26,86.5,True
23,69.0,EVC,Entravision Communications Corporation,14.0,1.5,99,4.26,7.45,10.5,40.94,$1.28,$8.11,7.16,6.75,4.69,94.0,True
25,68.66666666666667,ASIX,AdvanSix Inc.,17.0,1.5,95,2.37,42.13,44.5,5.63,$11.86,$39.51,36.97,34.91,29.03,94.0,True
26,68.5,KE,"Kimball Electronics, Inc.",11.0,1.0,88,1.73,26.31,33.0,25.43,$11.00,$29.99,25.08,22.97,22.09,106.5,True
28,68.0,TH,Target Hospitality Corp.,10.0,1.3,95,2.4,3.95,5.5,39.24,$0.82,$4.70,3.87,3.69,2.85,99.0,True
29,68.0,NOG,"Northern Oil and Gas, Inc.",18.0,1.7,97,2.73,22.37,25.12,12.29,$3.35,$21.64,17.52,16.78,14.67,89.0,True
32,67.16666666666667,ASO,"Academy Sports and Outdoors, Inc.",19.0,1.8,96,2.54,40.19,47.88,19.13,$12.05,$45.45,39.43,38.76,29.73,86.5,True
33,67.0,STXB,"Spirit of Texas Bancshares, Inc.",26.0,1.7,86,1.66,24.69,27.83,12.72,$10.61,$24.94,23.28,22.92,21.51,89.0,True
34,67.0,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,76,1.4,28.39,32.36,13.98,$16.18,$32.69,31.12,29.44,24.62,84.0,True
36,66.66666666666667,LPLA,LPL Financial Holdings Inc.,29.0,1.7,82,1.54,160.18,188.88,17.92,$73.14,$159.74,147.33,143.63,135.3,89.0,True
37,66.66666666666667,CLH,"Clean Harbors, Inc.",41.0,1.9,75,1.38,107.41,114.5,6.6,$52.22,$105.51,101.97,96.67,87.62,84.0,True
38,66.66666666666667,SKY,Skyline Champion Corporation,42.0,2.5,89,1.76,60.81,70.17,15.39,$23.74,$66.82,63.17,60.2,47.26,69.0,True
39,66.66666666666667,IIPR,"Innovative Industrial Properties, Inc.",33.0,1.9,83,1.56,234.18,257.0,9.74,$112.25,$252.38,236.73,218.72,190.48,84.0,True
40,66.33333333333333,SHYF,"The Shyft Group, Inc.",21.0,1.7,89,1.77,39.65,49.5,24.84,$17.29,$45.08,42.61,40.05,35.34,89.0,True
41,66.33333333333333,FCNCA,"First Citizens BancShares, Inc.",18.0,1.7,92,2.01,862.47,1031.67,19.62,$310.27,$915.40,860.07,835.23,784.71,89.0,True
42,66.33333333333333,KRG,Kite Realty Group Trust,41.0,2.1,79,1.46,21.4,23.15,8.18,$10.00,$23.14,20.58,20.02,19.23,79.0,True
45,66.16666666666667,DCOM,"Dime Community Bancshares, Inc.",31.0,1.8,81,1.5,33.62,39.2,16.6,$15.60,$35.87,33.2,32.71,29.94,86.5,True
46,66.16666666666667,GTYH,GTY Technology Holdings Inc.,22.0,2.0,95,2.35,7.4,9.5,28.38,$2.20,$8.28,7.32,7.18,6.57,81.5,True
47,66.0,CUBI,"Customers Bancorp, Inc.",22.0,2.1,97,2.78,43.5,49.13,12.94,$10.59,$43.86,39.43,38.66,32.43,79.0,True
48,66.0,CBNK,"Capital Bancorp, Inc.",18.0,1.7,91,1.89,24.46,26.25,7.32,$9.19,$24.98,22.72,22.71,19.42,89.0,True
49,66.0,SI,Silvergate Capital Corporation,14.0,1.9,100,6.5,128.05,154.57,20.71,$13.56,$187.86,110.29,106.56,102.92,84.0,True
51,66.0,SSTK,"Shutterstock, Inc.",22.0,1.7,87,1.7,116.29,126.0,8.35,$50.34,$120.13,115.17,108.81,90.86,89.0,True
52,65.83333333333333,RMNI,"Rimini Street, Inc.",27.0,2.2,94,2.21,9.81,11.9,21.3,$3.04,$10.72,9.72,8.9,7.62,76.5,True
53,65.83333333333333,PGNY,"Progyny, Inc.",15.0,1.4,86,1.64,57.21,65.5,14.49,$23.56,$66.61,58.85,54.35,51.73,96.5,True
55,65.66666666666667,TPX,"Tempur Sealy International, Inc.",31.0,2.1,87,1.68,46.53,53.33,14.61,$21.19,$50.51,47.07,43.98,37.01,79.0,True
56,65.5,GNK,Genco Shipping & Trading Limited,12.0,1.6,93,2.13,20.47,25.23,23.25,$6.38,$22.00,19.79,18.49,13.84,91.5,True
57,65.5,SNX,TD SYNNEX,25.0,2.0,90,1.82,106.32,139.86,31.55,$50.41,$130.93,126.13,121.42,106.04,81.5,True
59,65.5,ATLC,Atlanticus Holdings Corporation,17.0,2.0,98,3.12,54.49,63.0,15.62,$11.20,$65.61,54.71,49.73,35.9,81.5,True
60,65.33333333333333,ELF,"e.l.f. Beauty, Inc.",45.0,1.9,67,1.24,29.58,34.17,15.52,$18.08,$31.44,29.95,28.13,26.43,84.0,True
61,65.33333333333333,CROX,"Crocs, Inc.",21.0,2.1,96,2.71,141.13,157.7,11.74,$41.29,$163.18,147.54,140.64,100.29,79.0,True
63,65.0,CTO,"CTO Realty Growth, Inc.",33.0,1.7,73,1.35,54.72,61.25,11.93,$32.26,$58.11,54.55,53.87,49.52,89.0,True
64,64.83333333333333,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,91,1.9,258.02,310.0,20.15,$93.19,$253.93,243.47,220.62,183.72,81.5,True
65,64.83333333333333,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,88,1.72,47.81,57.17,19.58,$21.27,$52.80,46.0,41.38,38.14,86.5,True
66,64.83333333333333,NET,"Cloudflare, Inc.",18.0,2.0,95,2.41,114.98,125.13,8.83,$38.26,$137.07,128.7,122.39,92.02,81.5,True
67,64.83333333333333,DVAX,Dynavax Technologies Corporation,11.0,1.8,97,2.92,16.84,21.0,24.7,$3.58,$20.40,14.64,11.6,8.79,86.5,True
68,64.83333333333333,SCU,"Sculptor Capital Management, Inc.",21.0,2.0,92,2.06,28.45,40.0,40.6,$10.28,$28.90,27.79,26.0,21.67,81.5,True
70,64.83333333333333,TGH,Textainer Group Holdings Limited,22.0,2.0,91,1.89,35.66,41.5,16.38,$13.52,$37.88,33.13,32.68,27.69,81.5,True
71,64.83333333333333,OAS,Oasis Petroleum Inc.,13.0,2.0,100,183.1,99.7,123.71,24.08,$0.07,$107.65,92.16,89.58,69.62,81.5,True
72,64.66666666666667,MMSI,"Merit Medical Systems, Inc.",39.0,1.9,71,1.31,72.52,76.22,5.1,$40.54,$73.85,69.05,66.02,60.31,84.0,True
73,64.66666666666667,ON,ON Semiconductor Corporation,26.0,2.1,89,1.78,45.61,53.42,17.12,$19.75,$49.78,46.96,43.41,39.33,79.0,True
74,64.66666666666667,WAL,Western Alliance Bancorporation,10.0,1.7,95,2.47,110.44,120.42,9.04,$30.34,$109.84,98.04,96.74,89.79,89.0,True
75,64.5,CURO,CURO Group Holdings Corp.,12.0,1.6,90,1.82,17.84,22.5,26.12,$6.57,$20.81,16.42,16.32,15.18,91.5,True
77,64.0,CSV,"Carriage Services, Inc.",15.0,1.5,83,1.55,45.16,52.5,16.25,$20.86,$48.61,45.66,41.09,36.67,94.0,True
78,64.0,NVEE,"NV5 Global, Inc.",25.0,1.9,83,1.55,101.11,124.57,23.2,$48.91,$109.39,101.83,97.15,91.25,84.0,True
80,63.833333333333336,FC,Franklin Covey Co.,21.0,2.0,89,1.76,40.99,45.0,9.78,$16.50,$43.64,38.87,37.04,29.66,81.5,True
83,63.833333333333336,CRAI,"CRA International, Inc.",19.0,2.0,91,1.9,101.61,110.0,8.26,$36.32,$98.05,93.54,88.54,71.53,81.5,True
85,63.833333333333336,OII,"Oceaneering International, Inc.",19.0,2.2,96,2.7,14.09,16.83,19.45,$3.31,$18.20,12.67,12.59,12.33,76.5,True
86,63.666666666666664,BOOT,"Boot Barn Holdings, Inc.",16.0,2.1,96,2.58,90.64,100.0,10.33,$26.08,$97.68,88.46,86.21,69.97,79.0,True
88,63.666666666666664,WIRE,Encore Wire Corporation,14.0,1.5,83,1.57,95.05,112.5,18.36,$45.41,$97.89,86.77,82.89,72.89,94.0,True
89,63.666666666666664,CNTY,"Century Casinos, Inc.",12.0,1.7,90,1.8,14.18,20.67,45.77,$4.39,$15.84,13.2,12.6,10.95,89.0,True
91,63.666666666666664,ATEN,"A10 Networks, Inc.",16.0,1.7,86,1.67,13.66,16.33,19.55,$6.13,$15.02,14.07,13.21,10.65,89.0,True
92,63.5,ISBC,"Investors Bancorp, Inc.",24.0,2.0,85,1.62,15.44,16.45,6.54,$6.88,$15.71,14.09,13.86,13.38,81.5,True
93,63.5,TRNS,"Transcat, Inc.",16.0,1.8,88,1.71,65.36,70.5,7.86,$26.05,$68.40,66.29,62.77,48.93,86.5,True
94,63.5,CMTL,Comtech Telecommunications Corp.,26.0,1.8,78,1.45,26.16,30.0,14.68,$12.96,$30.40,25.71,25.02,23.95,86.5,True
95,63.5,HLIT,Harmonic Inc.,43.0,2.2,71,1.31,8.81,11.5,30.53,$5.20,$10.75,9.53,8.91,7.93,76.5,True
97,63.5,ALGN,"Align Technology, Inc.",17.0,1.8,87,1.68,662.06,745.36,12.58,$307.17,$731.73,698.58,661.33,582.85,86.5,True
98,63.5,CDXS,"Codexis, Inc.",15.0,1.6,84,1.6,26.14,29.5,12.85,$11.56,$29.56,26.23,24.09,22.7,91.5,True
99,63.5,AXON,"Axon Enterprise, Inc.",21.0,1.8,83,1.57,178.77,213.0,19.15,$84.58,$212.37,185.42,182.53,154.8,86.5,True
100,63.5,WCC,"WESCO International, Inc.",16.0,2.0,93,2.09,120.0,137.5,14.58,$39.45,$121.19,114.75,111.21,95.99,81.5,True
101,63.5,MCB,Metropolitan Bank Holding Corp.,15.0,2.0,94,2.28,86.47,107.5,24.32,$25.74,$83.80,78.15,74.42,57.74,81.5,True
102,63.333333333333336,AMN,"AMN Healthcare Services, Inc.",20.0,1.7,81,1.51,114.94,121.56,5.76,$55.22,$117.17,108.84,102.43,83.56,89.0,True
103,63.333333333333336,EVR,Evercore Inc.,18.0,1.9,88,1.71,138.08,160.5,16.24,$60.42,$151.10,136.34,135.04,126.01,84.0,True
104,63.333333333333336,TRGP,Targa Resources Corp.,11.0,1.9,95,2.39,50.77,53.43,5.24,$13.22,$49.20,43.66,43.33,35.19,84.0,True
105,63.166666666666664,JYNT,The Joint Corp.,14.0,2.2,99,4.58,95.92,124.6,29.9,$16.22,$108.62,96.7,89.33,55.29,76.5,True
106,63.166666666666664,EWBC,"East West Bancorp, Inc.",15.0,1.8,88,1.74,78.9,90.55,14.77,$30.63,$82.53,73.78,72.35,67.31,86.5,True
108,63.0,ULTA,"Ulta Beauty, Inc.",45.0,2.3,70,1.3,368.03,436.65,18.65,$200.50,$414.98,379.13,363.61,327.91,74.0,True
109,62.833333333333336,AMKR,"Amkor Technology, Inc.",17.0,2.0,90,1.85,25.1,28.5,13.55,$10.71,$29.50,27.68,26.01,22.05,81.5,True
111,62.833333333333336,NMRK,"Newmark Group, Inc.",11.0,2.0,96,2.51,14.74,17.17,16.49,$4.04,$14.46,13.53,13.02,10.92,81.5,True
112,62.833333333333336,OVV,Ovintiv Inc.,16.0,2.2,96,2.72,33.12,38.02,14.79,$6.81,$33.46,28.58,26.56,24.16,76.5,True
113,62.833333333333336,CNOB,"ConnectOne Bancorp, Inc.",13.0,1.6,84,1.6,30.61,35.0,14.34,$13.72,$29.95,28.78,27.81,25.38,91.5,True
114,62.833333333333336,ATKR,Atkore Inc.,14.0,2.2,98,3.23,89.27,103.75,16.22,$20.42,$98.25,90.07,85.26,70.57,76.5,True
115,62.833333333333336,GTN,"Gray Television, Inc.",24.0,1.4,68,1.27,23.12,29.14,26.04,$11.96,$24.43,21.95,21.88,20.38,96.5,True
116,62.833333333333336,VRTS,"Virtus Investment Partners, Inc.",17.0,2.0,90,1.81,314.8,400.0,27.06,$131.95,$326.96,315.74,300.09,263.16,81.5,True
117,62.833333333333336,PHR,"Phreesia, Inc.",14.0,1.8,88,1.72,60.52,73.31,21.13,$27.96,$81.59,67.62,66.18,58.41,86.5,True
118,62.666666666666664,KSS,Kohl's Corporation,21.0,2.3,93,2.13,48.56,67.14,38.26,$18.28,$64.80,54.43,53.41,52.53,74.0,True
119,62.666666666666664,SCSC,"ScanSource, Inc.",13.0,1.3,76,1.41,36.04,39.33,9.13,$18.80,$38.49,35.62,31.14,29.43,99.0,True
120,62.666666666666664,FOCS,Focus Financial Partners Inc.,33.0,1.7,66,1.22,52.65,64.0,21.56,$30.24,$56.56,51.87,50.9,48.85,89.0,True
121,62.5,CSTM,Constellium SE,13.0,2.0,93,2.12,19.79,24.17,22.13,$7.21,$21.60,19.75,19.05,16.13,81.5,True
122,62.5,EXPI,"eXp World Holdings, Inc.",16.0,2.0,90,1.87,41.32,66.33,60.53,$18.81,$90.00,46.81,43.81,42.75,81.5,True
123,62.5,NAVI,Navient Corporation,17.0,2.2,94,2.2,19.12,21.35,11.66,$7.56,$23.80,22.94,21.77,16.16,76.5,True
124,62.5,ENVA,"Enova International, Inc.",22.0,2.0,84,1.59,35.9,43.25,20.47,$15.13,$41.06,32.63,32.3,31.9,81.5,True
125,62.5,OMCL,"Omnicell, Inc.",20.0,2.0,86,1.64,153.26,166.8,8.83,$69.02,$161.74,153.87,151.93,134.48,81.5,True
126,62.5,PGC,Peapack-Gladstone Financial Corporation,20.0,2.0,86,1.64,33.88,38.25,12.9,$14.58,$34.67,33.1,31.94,29.16,81.5,True
127,62.5,AA,Alcoa Corporation,14.0,2.2,97,3.11,49.77,54.12,8.74,$10.98,$51.89,47.4,42.78,33.47,76.5,True
128,62.333333333333336,BEAM,Beam Therapeutics Inc.,11.0,2.1,97,3.11,86.38,119.17,37.96,$22.13,$138.52,105.59,101.87,87.24,79.0,True
129,62.333333333333336,LKQ,LKQ Corporation,16.0,1.5,77,1.43,51.25,62.11,21.19,$26.73,$53.17,51.3,50.95,45.21,94.0,True
131,62.166666666666664,PNFP,"Pinnacle Financial Partners, Inc.",13.0,2.0,92,1.98,96.09,102.18,6.34,$33.42,$98.63,93.52,92.55,84.62,81.5,True
132,62.166666666666664,WSC,WillScot Mobile Mini Holdings Corp.,16.0,1.6,79,1.46,32.17,36.33,12.93,$15.86,$32.64,30.26,28.87,27.46,91.5,True
133,62.166666666666664,FNKO,"Funko, Inc.",15.0,2.2,95,2.48,19.02,24.65,29.6,$5.34,$27.20,18.77,18.66,17.95,76.5,True
134,62.166666666666664,HCA,"HCA Healthcare, Inc.",21.0,2.0,84,1.59,247.79,266.62,7.6,$115.74,$263.92,255.16,249.1,203.43,81.5,True
135,62.0,MXL,"MaxLinear, Inc.",17.0,2.1,90,1.84,50.12,55.0,9.74,$21.86,$54.92,51.22,46.54,38.23,79.0,True
136,62.0,PACW,PacWest Bancorp,10.0,1.9,92,1.99,46.7,49.95,6.96,$15.84,$46.75,41.88,40.86,37.1,84.0,True
137,62.0,TTGT,"TechTarget, Inc.",23.0,2.1,84,1.58,83.12,99.13,19.26,$40.63,$101.12,86.37,79.98,74.64,79.0,True
138,62.0,YETI,"YETI Holdings, Inc.",16.0,1.9,86,1.65,85.98,114.47,33.14,$44.08,$105.62,100.21,96.42,81.26,84.0,True
139,61.833333333333336,BYD,Boyd Gaming Corporation,20.0,2.0,84,1.6,66.4,80.5,21.23,$28.01,$71.00,61.3,59.15,57.5,81.5,True
140,61.833333333333336,FFWM,First Foundation Inc.,22.0,1.8,77,1.43,26.54,30.0,13.04,$12.43,$25.81,24.25,23.32,22.47,86.5,True
141,61.833333333333336,STAA,STAAR Surgical Company,11.0,2.0,93,2.1,127.79,147.0,15.03,$53.42,$161.71,143.43,140.13,115.63,81.5,True
142,61.666666666666664,AMP,"Ameriprise Financial, Inc.",25.0,1.9,76,1.4,268.53,292.5,8.93,$142.64,$277.95,269.64,257.49,231.38,84.0,True
144,61.5,PAG,"Penske Automotive Group, Inc.",20.0,2.2,88,1.75,102.09,115.0,12.65,$45.58,$107.53,92.7,88.22,77.69,76.5,True
146,61.333333333333336,AFG,"American Financial Group, Inc.",21.0,2.3,89,1.79,127.47,145.0,13.75,$62.74,$141.25,133.99,132.1,108.59,74.0,True
147,61.333333333333336,HWC,Hancock Whitney Corporation,10.0,1.9,90,1.85,48.26,51.39,6.49,$17.42,$50.69,45.4,44.34,41.16,84.0,True
148,61.333333333333336,ROIC,Retail Opportunity Investments Corp.,39.0,2.3,71,1.31,17.99,19.35,7.56,$9.69,$18.86,17.66,17.49,16.37,74.0,True
150,61.166666666666664,SEAS,"SeaWorld Entertainment, Inc.",19.0,2.4,93,2.14,58.78,64.0,8.88,$18.63,$59.61,52.66,50.19,46.19,71.5,True
