,Date,News Headline,Article Link,Source
0,2022-03-07 12:38,"The Zacks Analyst Blog Highlights Intel, Lockheed Martin, International Business Machines, Berkshire Hathaway and Infosys",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-intel-173805328.html,Zacks
1,2022-03-07 10:41,Wells Fargo Raises Price Target On Several Aerospace & Defense Companies,https://finance.yahoo.com/news/wells-fargo-raises-price-target-154117306.html,Benzinga
2,2022-03-07 10:06,Lockheed (LMT) Wins $870M Deal to Modify F-35 Aircraft,https://finance.yahoo.com/news/lockheed-lmt-wins-870m-deal-150603108.html,Zacks
3,2022-03-07 09:21,10 War Stocks to Buy Now According to Hedge Funds,https://finance.yahoo.com/news/10-war-stocks-buy-now-142152937.html,Insider Monkey
4,2022-03-07 07:05,General Dynamics (GD) Soars 3%: Is Further Upside Left in the Stock?,https://finance.yahoo.com/news/general-dynamics-gd-soars-3-120512445.html,Zacks
5,2022-03-06 06:00,3 Wildly Undervalued Dividend Stocks to Buy in March,https://www.fool.com/investing/2022/03/06/3-wildly-undervalued-dividend-stocks-to-buy-in-mar/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
6,2022-03-05 15:07,10 Defense Stocks to Buy As Geopolitical Tensions Rise,https://finance.yahoo.com/news/10-defense-stocks-buy-geopolitical-200738515.html,Insider Monkey
7,2022-03-04 19:30,Fortress Trnsp & Infrastructure Investors LLC -- Moody's says that Fortress Trnsp & Infrastructure Investors' potential spin-off of infrastructure assets is credit positive but has no immediate impact on Ba3 ratings,https://finance.yahoo.com/news/fortress-trnsp-infrastructure-investors-llc-003006392.html,Moody's
8,2022-03-04 13:50,"Top Research Reports for Intel, Lockheed Martin & IBM",https://finance.yahoo.com/news/top-research-reports-intel-lockheed-185006048.html,Zacks
9,2022-03-04 13:23,"Travel stocks decline, defense sector becomes bullish, commodities continue to soar",https://finance.yahoo.com/video/travel-stocks-decline-defense-sector-182306072.html,Yahoo Finance Video
10,2022-03-04 12:41,The Best Defense Stocks For Today  And The Future,https://www.investors.com/news/best-defense-stocks-to-buy/?src=A00220,Investor's Business Daily
11,2022-03-04 09:57,Lockheed (LMT) Wins $167M Deal to Support F-35 Jets Program,https://finance.yahoo.com/news/lockheed-lmt-wins-167m-deal-145702032.html,Zacks
12,2022-03-03 11:27,"General Dynamics (GD) Rewards Shareholders, Hikes Dividend",https://finance.yahoo.com/news/general-dynamics-gd-rewards-shareholders-162704385.html,Zacks
13,2022-03-03 05:13,"The Zacks Analyst Blog Highlights Lockheed, Northrop and General Dynamics",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-lockheed-101310449.html,Zacks
14,2022-03-02 17:45,Lockheed Martin (LMT) Stock Sinks As Market Gains: What You Should Know,https://finance.yahoo.com/news/lockheed-martin-lmt-stock-sinks-224510987.html,Zacks
15,2022-03-02 11:44,Why Lockheed Martin Stock Plunged Today,https://www.fool.com/investing/2022/03/02/why-lockheed-martin-stock-plunged-today/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
16,2022-03-02 10:10,ULA launches Lockheed Martin Space's Colorado-built advanced weather satellite,https://www.bizjournals.com/denver/news/2022/03/02/colorado-ula-lockheed-martin-space-noaa-satellite.html?ana=yahoo,American City Business Journals
17,2022-03-02 09:34,U.S. Defense Stocks Gain as Russia-Ukraine War Intensifies,https://finance.yahoo.com/news/u-defense-stocks-gain-russia-143402250.html,Zacks
18,2022-03-01 21:03,"NOAA's GOES-T Weather Satellite, Built by Lockheed Martin, Successfully Launches",https://finance.yahoo.com/news/noaas-goes-t-weather-satellite-020300051.html,PR Newswire
19,2022-03-01 16:43,"Why Lockheed and Palantir Popped, but Boeing Stock Dropped",https://www.fool.com/investing/2022/03/01/lockheed-and-palantir-popped-boeing-stock-dropped/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
20,2022-03-01 15:54,Why Defense Stocks Rocketed Higher in February,https://www.fool.com/investing/2022/03/01/why-defense-stocks-rocketed-higher-in-february/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
21,2022-03-01 14:14,Stocks of the Week: Defense Companies Playing Catch-Up With Russia on Key Technology,https://www.thestreet.com/investing/stocks-of-the-week-defense-companies-playing-catch-up-with-russia-on-key-technology?puc=yahoo&cm_ven=YAHOO,TheStreet.com
