,Date,News Headline,Article Link,Source
0,2022-01-06 16:05,Grid Dynamics Recognized as AWS Advanced Consulting Partner,https://finance.yahoo.com/news/grid-dynamics-recognized-aws-advanced-210500396.html,Business Wire
1,2022-01-03 13:53,10 Best Multibagger Stocks To Buy Now,https://finance.yahoo.com/news/10-best-multibagger-stocks-buy-185336919.html,Insider Monkey
2,2021-12-24 01:38,"Next Gen Emerging Markets Portfolio Buys Yandex NV, Grid Dynamics Holdings Inc, LPP SA, Sells ...",https://finance.yahoo.com/news/next-gen-emerging-markets-portfolio-063803314.html,GuruFocus.com
3,2021-12-21 16:05,Grid Dynamics Named Google Cloud Expertise Partner of the Month for November,https://finance.yahoo.com/news/grid-dynamics-named-google-cloud-210500450.html,Business Wire
4,2021-12-15 16:05,"Tacit Knowledge, a Grid Dynamics Company, Helped Major Retail Clients Achieve Double Digit Growth During Black Friday 2021",https://finance.yahoo.com/news/tacit-knowledge-grid-dynamics-company-210500286.html,Business Wire
5,2021-12-06 09:28,Baron Funds: Grid Dynamics (GDYN) has Unique Capabilities and a Long Runway for Growth,https://finance.yahoo.com/news/baron-funds-grid-dynamics-gdyn-142831174.html,Insider Monkey
6,2021-11-24 08:00,Tech Entrepreneur and Philanthropist Victoria Livschitz Donates WSOP Winnings to Charities,https://finance.yahoo.com/news/tech-entrepreneur-philanthropist-victoria-livschitz-130000489.html,PR Newswire
7,2021-11-15 11:36,Notable Grid Dynamics Holdings Insider Trades $810K In Company Stock,https://finance.yahoo.com/news/notable-grid-dynamics-holdings-insider-163618842.html,Benzinga
8,2021-11-05 14:57,Mid-Afternoon Market Update: Dow Surges 200 Points; Grid Dynamics Shares Spike Higher,https://finance.yahoo.com/news/mid-afternoon-market-dow-surges-185729353.html,Benzinga
9,2021-11-05 14:22,Why Grid Dynamics Soared 26% on Friday,https://www.fool.com/investing/2021/11/05/why-grid-dynamics-soared-on-friday/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
10,2021-11-04 20:56,Grid Dynamics (GDYN) Q3 Earnings and Revenues Top Estimates,https://finance.yahoo.com/news/grid-dynamics-gdyn-q3-earnings-005612407.html,Zacks
11,2021-11-04 16:05,Grid Dynamics Reports Third Quarter 2021 Financial Results,https://finance.yahoo.com/news/grid-dynamics-reports-third-quarter-200500034.html,Business Wire
12,2021-10-28 20:28,Grid Dynamics Earns Google Cloud Premier Partner Status,https://finance.yahoo.com/news/grid-dynamics-earns-google-cloud-002800585.html,Business Wire
13,2021-10-28 15:05,Grid Dynamics (GDYN) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,https://finance.yahoo.com/news/grid-dynamics-gdyn-earnings-expected-190507011.html,Zacks
14,2021-10-15 12:32,Grid Dynamics and Tacit Knowledge Partner with selfologi to Revolutionize the Aesthetic Medicine and Healthtech Industry With Composable Commerce,https://finance.yahoo.com/news/grid-dynamics-tacit-knowledge-partner-200500878.html,Business Wire
15,2021-10-14 07:59,Investing in Grid Dynamics Holdings (NASDAQ:GDYN) a year ago would have delivered you a 250% gain,https://finance.yahoo.com/news/investing-grid-dynamics-holdings-nasdaq-115933535.html,Simply Wall St.
16,2021-10-09 09:52,"In todays market, small-cap stocks are punching up as large caps have lagged behind",https://www.marketwatch.com/story/in-todays-stock-market-small-caps-are-punching-up-as-large-caps-have-lagged-behind-11633609385?siteid=yhoof2,MarketWatch
17,2021-10-04 16:15,Grid Dynamics Announces Date of Third Quarter 2021 Financial Results Conference Call and Webcast,https://finance.yahoo.com/news/grid-dynamics-announces-date-third-201500616.html,Business Wire
18,2021-09-23 16:05,Grid Dynamics and Evinced Enter Into Long-Term Strategic Partnership to Drive Accessibility in Mobile App Development,https://finance.yahoo.com/news/grid-dynamics-evinced-enter-long-200500936.html,Business Wire
19,2021-09-01 19:59,Grid Dynamics Announces Completion of Redemption of Public Warrants,https://finance.yahoo.com/news/grid-dynamics-announces-completion-redemption-235900102.html,Business Wire
20,2021-08-15 03:34,"Brokers Are Upgrading Their Views On Grid Dynamics Holdings, Inc. (NASDAQ:GDYN) With These New Forecasts",https://finance.yahoo.com/news/brokers-upgrading-views-grid-dynamics-073428695.html,Simply Wall St.
21,2021-08-08 03:27,"Earnings Update: Grid Dynamics Holdings, Inc. (NASDAQ:GDYN) Just Reported And Analysts Are Boosting Their Estimates",https://finance.yahoo.com/news/earnings-grid-dynamics-holdings-inc-072700938.html,Simply Wall St.
22,2021-08-05 19:25,Grid Dynamics (GDYN) Q2 Earnings and Revenues Top Estimates,https://finance.yahoo.com/news/grid-dynamics-gdyn-q2-earnings-232511642.html,Zacks
23,2021-08-05 16:05,Grid Dynamics Reports Second Quarter 2021 Financial Results,https://finance.yahoo.com/news/grid-dynamics-reports-second-quarter-200500087.html,Business Wire
24,2021-08-03 04:28,"Here's What Grid Dynamics Holdings, Inc.'s (NASDAQ:GDYN) Shareholder Ownership Structure Looks Like",https://finance.yahoo.com/news/heres-grid-dynamics-holdings-inc-082800881.html,Simply Wall St.
25,2021-08-02 08:41,Strength Seen in Grid Dynamics (GDYN): Can Its 10.4% Jump Turn into More Strength?,https://finance.yahoo.com/news/strength-seen-grid-dynamics-gdyn-124112936.html,Zacks
26,2021-07-30 13:49,"Forget Amazon, These 2 Nasdaq Highfliers Are Skyrocketing Friday",https://www.fool.com/investing/2021/07/30/forget-amazon-these-2-nasdaq-high-flyers-are-skyro/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
27,2021-07-30 08:00,Grid Dynamics Named Implementation Partner for Google Cloud Retail Search to Accelerate Digital Transformation for Leading Retail Brands,https://finance.yahoo.com/news/grid-dynamics-named-implementation-partner-120000638.html,Business Wire
28,2021-07-29 15:04,Grid Dynamics (GDYN) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,https://finance.yahoo.com/news/grid-dynamics-gdyn-earnings-expected-190407277.html,Zacks
29,2021-07-28 08:00,Grid Dynamics Announces Redemption of Public Warrants,https://finance.yahoo.com/news/grid-dynamics-announces-redemption-public-120000741.html,Business Wire
30,2021-07-07 16:05,Grid Dynamics Announces Date of Second Quarter 2021 Financial Results Conference Call and Webcast,https://finance.yahoo.com/news/grid-dynamics-announces-date-second-200500353.html,Business Wire
31,2021-07-06 19:29,Grid Dynamics Appoints New CTO to Accelerate Technological Innovations in the Next Stage of Growth,https://finance.yahoo.com/news/grid-dynamics-appoints-cto-accelerate-232900466.html,Business Wire
32,2021-07-05 06:31,Strength Seen in Grid Dynamics (GDYN): Can Its 9.4% Jump Turn into More Strength?,https://finance.yahoo.com/news/strength-seen-grid-dynamics-gdyn-103110387.html,Zacks
33,2021-07-01 11:39,Why Grid Dynamics Holdings Was Climbing Thursday,https://www.fool.com/investing/2021/07/01/why-grid-dynamics-holdings-was-climbing-thursday/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
34,2021-07-01 07:35,Grid Dynamics Announces Pricing of Follow-On Offering,https://finance.yahoo.com/news/grid-dynamics-announces-pricing-offering-113500163.html,Business Wire
35,2021-06-29 16:01,Grid Dynamics Launches Proposed Follow-on Offering,https://finance.yahoo.com/news/grid-dynamics-launches-proposed-offering-200100670.html,Business Wire
36,2021-06-25 08:15,BlackBerry (BB) Reports Narrower-Than-Expected Loss in Q1,https://finance.yahoo.com/news/blackberry-bb-reports-narrower-expected-121512785.html,Zacks
37,2021-06-04 03:45,"Need To Know: Grid Dynamics Holdings, Inc. (NASDAQ:GDYN) Insiders Have Been Buying Shares",https://finance.yahoo.com/news/know-grid-dynamics-holdings-inc-074514510.html,Simply Wall St.
38,2021-05-29 23:59,"Grid Dynamics Acquires UK-Based Tacit Knowledge; Enhances digital commerce capabilities and expands delivery footprint across UK, US, Mexico and Moldova",https://finance.yahoo.com/news/grid-dynamics-acquires-uk-based-035900019.html,Business Wire
39,2021-05-18 16:05,Grid Dynamics Helps American Eagle Outfitters To Reimagine Customer Loyalty with Cutting Edge Omnichannel Platform,https://finance.yahoo.com/news/grid-dynamics-helps-american-eagle-200500444.html,Business Wire
40,2021-05-17 12:32,Baron Funds: Grid Dynamics (GDYN) has Unique Capabilities and a Long Runway for Growth,https://finance.yahoo.com/news/baron-funds-grid-dynamics-gdyn-163237119.html,Insider Monkey
41,2021-05-10 04:25,Grid Dynamics (GDYN) Soars 6.9%: Is Further Upside Left in the Stock?,https://finance.yahoo.com/news/grid-dynamics-gdyn-soars-6-082508810.html,Zacks
42,2021-05-06 20:35,Grid Dynamics (GDYN) Q1 Earnings and Revenues Beat Estimates,https://finance.yahoo.com/news/grid-dynamics-gdyn-q1-earnings-003512220.html,Zacks
43,2021-05-06 16:05,Grid Dynamics Reports First Quarter 2021 Financial Results,https://finance.yahoo.com/news/grid-dynamics-reports-first-quarter-200500850.html,Business Wire
44,2021-05-05 12:00,Grid Dynamics (GDYN) Upgraded to Buy: What Does It Mean for the Stock?,https://finance.yahoo.com/news/grid-dynamics-gdyn-upgraded-buy-160004187.html,Zacks
45,2021-04-15 16:05,Grid Dynamics Launches Cutting Edge Mobile Digital Assistant for Banking,https://finance.yahoo.com/news/grid-dynamics-launches-cutting-edge-200500786.html,Business Wire
46,2021-04-06 16:05,Grid Dynamics Announces Date of First Quarter 2021 Financial Results Conference Call and Webcast,https://finance.yahoo.com/news/grid-dynamics-announces-date-first-200500395.html,Business Wire
47,2021-03-24 16:28,Join Top Industry Leaders in Data Science and AI at Grid Dynamics Virtual Summit Series,https://finance.yahoo.com/news/join-top-industry-leaders-data-202800248.html,Business Wire
48,2021-03-06 03:21,"Introducing Grid Dynamics Holdings (NASDAQ:GDYN), A Stock That Climbed 23% In The Last Year",https://finance.yahoo.com/news/introducing-grid-dynamics-holdings-nasdaq-082145912.html,Simply Wall St.
49,2021-03-04 16:05,Grid Dynamics Reports Fourth Quarter and Full Year 2020 Financial Results; Fourth Quarter Revenue of $30.1 million and Full Year Revenue of $111.3 million,https://finance.yahoo.com/news/grid-dynamics-reports-fourth-quarter-210500528.html,Business Wire
50,2021-02-25 12:32,Grid Dynamics Selected as a 2021 NowTech Vendor for Continuous Automation and Testing Services,https://finance.yahoo.com/news/grid-dynamics-selected-2021-nowtech-173200030.html,Business Wire
