,Date,News Headline,Article Link,Source
0,2021-11-11 09:45,VanEck Debuts Green Metals ETF,https://finance.yahoo.com/news/vaneck-debuts-green-metals-etf-144500923.html,ETF.com
1,2021-09-02 13:28,Best ETFs for Q4 2021,https://www.investopedia.com/best-etfs-5092493?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral,Investopedia
2,2021-03-12 12:07,U.S. looks to ease Chinas monopoly on rare earths,https://www.marketwatch.com/story/u-s-looks-to-ease-chinas-monopoly-on-rare-earths-11615568838?siteid=yhoof2,MarketWatch
3,2020-11-13 00:00,Battle Of The Battery ETFs,https://finance.yahoo.com/news/battle-battery-etfs-050000783.html,ETF.com
4,2020-10-07 10:00,Lithium and Rare Earths Stocks On the Move,https://finance.yahoo.com/news/lithium-rare-earths-stocks-move-140018571.html,Market Exclusive
5,2020-04-01 08:00,VanEck Announces Reverse Share Split of Five VanEck Vectors® ETFS,https://finance.yahoo.com/news/vaneck-announces-reverse-share-split-120000879.html,Business Wire
6,2020-03-10 06:00,Two Ways to Invest in Rare Earth Metals,https://finance.yahoo.com/news/two-ways-invest-rare-earth-100000959.html,MoneyShow
7,2020-02-07 11:06,Rare Earths ETF Could Benefit From Increased U.S. Output,https://finance.yahoo.com/news/rare-earths-etf-could-benefit-160647338.html,ETF Trends
8,2020-02-03 10:45,Rare Earths ETF Contends With Increased Shipments,https://finance.yahoo.com/news/rare-earths-etf-contends-increased-154503196.html,ETF Trends
9,2019-12-23 10:50,A Pentagon Push For The Rare Earths ETF,https://finance.yahoo.com/news/pentagon-push-rare-earths-etf-155004505.html,ETF Trends
10,2019-12-11 04:13,U.S. Army will fund rare earths processing: report,https://www.marketwatch.com/story/us-army-will-fund-rare-earths-processing-report-2019-12-11?siteid=yhoof2,MarketWatch
11,2019-11-11 10:56,Rare Earth ETF Steady as China Boosts Quotas,https://finance.yahoo.com/news/rare-earth-etf-steady-china-155647828.html,ETF Trends
12,2019-08-28 13:57,Best & Worst Monthly Performers: August 28 Edition,https://finance.yahoo.com/news/best-worst-monthly-performers-august-175700728.html,ETF Database
13,2019-08-07 14:00,"After Yuan Devaluation, Likely Chinese Retaliation & ETF Ways",https://finance.yahoo.com/news/yuan-devaluation-likely-chinese-retaliation-180006800.html,Zacks
14,2019-07-15 10:00,Best & Worst ETFs Halfway Through July,https://finance.yahoo.com/news/best-worst-etfs-halfway-july-140002292.html,Zacks
15,2019-05-31 10:35,4 Sector ETFs Surviving May Swoon,https://finance.yahoo.com/news/4-sector-etfs-surviving-may-143502093.html,Zacks
16,2019-05-31 09:09,6 Stocks With Rare Earth Exposure,https://finance.yahoo.com/news/6-stocks-rare-earth-exposure-130914151.html,Benzinga
17,2019-05-29 15:10,Options Traders Blitz 2 Metals ETFs Amid Trade Tensions,https://finance.yahoo.com/news/options-traders-blitz-2-metals-191028356.html,Schaeffer's Investment Research
18,2019-05-29 13:51,Trade War Tensions Rise As China Threatens Rare-Earth Export Ban,https://www.investors.com/etfs-and-funds/etfs/trade-war-tensions-rise-china-threatens-rare-earth-export-ban/?src=A00220,Investor's Business Daily
19,2019-05-29 13:04,VanEck Rare Earth Minerals ETF REMX Has Surged 15% In Two Weeks,https://finance.yahoo.com/news/vaneck-rare-earth-minerals-etf-170431999.html,ETF Trends
20,2019-05-29 11:45,Rare Earth Metal ETF to Surge on Chinese Export Ban,https://finance.yahoo.com/news/rare-earth-metal-etf-surge-154503052.html,Zacks
21,2019-05-29 09:48,One Easy Way to Play Rare-Earth Metals,https://realmoney.thestreet.com/investing/1-way-to-play-rise-in-rare-earth-stocks-14974594?puc=yahoo&cm_ven=YAHOO,TheStreet.com
22,2019-05-29 09:33,"Market Morning: Huawei Sues, Rare Earth Pawns, 737s Back by August?",https://finance.yahoo.com/news/market-morning-huawei-sues-rare-133346868.html,Market Exclusive
23,2019-05-22 10:44,What's Behind the Recent Surge in Rare Earth ETF?,https://finance.yahoo.com/news/whats-behind-recent-surge-rare-144402136.html,Zacks
24,2019-05-21 10:58,ETF Spotlight: Rare earth opportunities,https://finance.yahoo.com/video/etf-spotlight-rare-earth-opportunities-145805532.html,CNBC Videos
25,2019-05-20 21:34,Trade War Takes Its Toll on Tech Stocks,https://www.investopedia.com/trade-war-takes-its-toll-on-tech-stocks-4687616?utm_campaign=quote-yahoo&utm_source=yahoo&utm_medium=referral,Investopedia
26,2019-05-20 17:37,"REMX ETF: Someones Betting Big on a Rare Earth, Strategic Metals",https://finance.yahoo.com/news/remx-etf-someone-betting-big-213749240.html,ETF Trends
27,2019-05-10 11:10,ETFs From Top and Flop Zones to Start May,https://finance.yahoo.com/news/etfs-top-flop-zones-start-151003674.html,Zacks
28,2019-02-28 10:15,4 Best-Performing Sector ETFs of February,https://finance.yahoo.com/news/4-best-performing-sector-etfs-151503703.html,Zacks
29,2018-12-28 10:01,Best & Worst Zones of 2018 and Their ETFs,https://finance.yahoo.com/news/best-worst-zones-2018-etfs-150103365.html,Zacks
30,2018-12-27 13:15,5 Worst ETFs Of 2018,https://finance.yahoo.com/news/5-worst-etfs-2018-181521178.html,Benzinga
31,2018-11-16 17:52,VanEck Announces Preliminary Yearend Distribution Estimates for VanEck Vectors Equity ETFs,https://finance.yahoo.com/news/vaneck-announces-preliminary-yearend-distribution-225200615.html,Business Wire
32,2018-10-09 12:43,Best Stocks for 2018: The REMX ETF Continues to Drag,https://finance.yahoo.com/news/best-stocks-2018-remx-etf-164308106.html,InvestorPlace
33,2018-10-05 14:56,Best Stocks for 2018: The Front-Runner Extends Its Lead,https://finance.yahoo.com/news/best-stocks-2018-front-runner-185647014.html,InvestorPlace
