,Date,News Headline,Article Link,Source
0,2022-01-12 13:42,"Is Century Communities, Inc (CCS) Going to Burn These Hedge Funds?",https://finance.yahoo.com/news/century-communities-inc-ccs-going-184205527.html,Insider Monkey
1,2022-01-06 13:55,All Century Communities and Century Complete Homes Now Available for Purchase Online!,https://finance.yahoo.com/news/century-communities-century-complete-homes-185500884.html,PR Newswire
2,2022-01-04 16:05,Century Communities Sets Date for Fourth Quarter and Full Year 2021 Earnings Release and Conference Call,https://finance.yahoo.com/news/century-communities-sets-date-fourth-210500558.html,Business Wire
3,2021-12-31 08:55,"Century Communities, Inc.'s (NYSE:CCS) Stock's On An Uptrend: Are Strong Financials Guiding The Market?",https://finance.yahoo.com/news/century-communities-inc-nyse-ccs-135509439.html,Simply Wall St.
4,2021-12-30 18:15,Century Communities (CCS) Dips More Than Broader Markets: What You Should Know,https://finance.yahoo.com/news/century-communities-ccs-dips-more-231511465.html,Zacks
5,2021-12-30 10:55,"Why the real estate iBuying boom could 'end badly for a lot of folks,' according to an expert",https://finance.yahoo.com/video/why-real-estate-ibuying-boom-155505721.html,Yahoo Finance Video
6,2021-12-30 10:42,"Housing: We have at least 2 years of strong real estate markets, Douglas Elliman CEO says",https://finance.yahoo.com/video/housing-least-2-years-strong-154234350.html,Yahoo Finance Video
7,2021-12-29 10:51,"Housing: Low inventory is the biggest concern going into 22, Weichert Companies co-chairman says",https://finance.yahoo.com/video/housing-low-inventory-biggest-concern-155101748.html,Yahoo Finance Video
8,2021-12-28 09:40,Should Value Investors Buy These Construction Stocks?,https://finance.yahoo.com/news/value-investors-buy-construction-stocks-144002233.html,Zacks
9,2021-12-28 08:50,Here's Why Momentum in Century Communities (CCS) Should Keep going,https://finance.yahoo.com/news/heres-why-momentum-century-communities-135001306.html,Zacks
10,2021-12-24 18:00,Century Communities (CCS) Stock Sinks As Market Gains: What You Should Know,https://finance.yahoo.com/news/century-communities-ccs-stock-sinks-230011705.html,Zacks
11,2021-12-23 18:15,Century Communities (CCS) Stock Sinks As Market Gains: What You Should Know,https://finance.yahoo.com/news/century-communities-ccs-stock-sinks-231511623.html,Zacks
12,2021-12-20 10:56,"Housing market: Theres no seasonality anymore as hot demand continues, Century 21 CEO says",https://finance.yahoo.com/video/housing-market-no-seasonality-anymore-155654129.html,Yahoo Finance Video
13,2021-12-17 09:35,Century Communities (CCS) Continues Expansion Spree in Florida,https://finance.yahoo.com/news/century-communities-ccs-continues-expansion-143502412.html,Zacks
14,2021-12-16 14:44,National Homebuilder Continues Florida Expansion with North Central Florida Entrance,https://finance.yahoo.com/news/national-homebuilder-continues-florida-expansion-194400029.html,PR Newswire
15,2021-12-15 17:41,Century Communities pays record Kitsap price for 343-lot Sinclair Ridge development site,https://www.bizjournals.com/seattle/news/2021/12/15/century-communities-pays-record-price.html?ana=yahoo,American City Business Journals
16,2021-12-14 18:00,Century Communities (CCS) Dips More Than Broader Markets: What You Should Know,https://finance.yahoo.com/news/century-communities-ccs-dips-more-230011562.html,Zacks
17,2021-12-09 12:45,Barbara Corcoran: Both buying and renting will be brutal as 'landlords are making up for lost time',https://finance.yahoo.com/video/barbara-corcoran-both-buying-renting-174524251.html,Yahoo Finance Video
18,2021-12-09 11:30,5 Stocks Driving Homebuilding ETF to All-Time Highs,https://finance.yahoo.com/news/5-stocks-driving-homebuilding-etf-163004172.html,Zacks
19,2021-12-02 16:37,"DHI Stock, IBD Stock Of The Day, Is In Buy Range, But Be Wary In Current Market",https://www.investors.com/research/ibd-stock-of-the-day/dhi-stock-is-in-buy-range-be-wary-in-current-market/?src=A00220,Investor's Business Daily
20,2021-12-02 16:27,Century Communities Sponsors 2021's Christmas for Kids Event for a Third Year,https://finance.yahoo.com/news/century-communities-sponsors-2021s-christmas-212700023.html,PR Newswire
21,2021-12-02 15:11,"Housing market might slow but there's still a multi-year shortage of houses,' expert explains",https://finance.yahoo.com/video/housing-market-might-slow-theres-201110774.html,Yahoo Finance Video
22,2021-12-02 14:04,Dow Jones Rallies; Mitch McConnell Makes This Shutdown Pledge; Warren Buffett Stock Rockets,https://www.investors.com/market-trend/stock-market-today/dow-jones-rallies-as-boeing-stock-soars-mitch-mcconnell-makes-pledge-as-congress-strikes-shutdown-deal-apple-stock-falls/?src=A00220,Investor's Business Daily
23,2021-12-01 12:42,Housing prices: 'The market realities are very different today' compared to 5-10 years ago: Analyst,https://finance.yahoo.com/video/housing-prices-market-realities-very-174220597.html,Yahoo Finance Video
24,2021-11-25 07:24,"At US$73.21, Is It Time To Put Century Communities, Inc. (NYSE:CCS) On Your Watch List?",https://finance.yahoo.com/news/us-73-21-time-put-122450273.html,Simply Wall St.
