,Date,News Headline,Article Link,Source
0,2022-01-12 16:38,IDEX Biometrics Presenting at Needham Growth Conference,https://finance.yahoo.com/news/idex-biometrics-presenting-needham-growth-213800976.html,GlobeNewswire
1,2021-12-17 04:10,IDEX Biometrics expands partnership in cyber security authentication,https://finance.yahoo.com/news/idex-biometrics-expands-partnership-cyber-091000198.html,GlobeNewswire
2,2021-12-02 03:28,IDEX Biometrics Announces a New Strategic Partnership with leading Global Smart Card Manufacturer,https://finance.yahoo.com/news/idex-biometrics-announces-strategic-partnership-082800777.html,GlobeNewswire
3,2021-11-23 06:37,Registration of Share Capital Increase in IDEX Biometrics - 23 Nov 2021,https://finance.yahoo.com/news/registration-share-capital-increase-idex-113700618.html,GlobeNewswire
4,2021-11-23 02:15,IDEX Biometrics and Tongxin Microelectronics Agree to Collaborate on New Market Opportunities,https://finance.yahoo.com/news/idex-biometrics-tongxin-microelectronics-agree-071500586.html,GlobeNewswire
5,2021-11-17 05:13,Registration of Share Capital Increase in IDEX Biometrics 17 November 2021,https://finance.yahoo.com/news/registration-share-capital-increase-idex-101300524.html,GlobeNewswire
6,2021-11-15 02:00,IDEX Biometrics enables turnkey solution for Biometric Smart Cards with partners jNet and Infineon Technologies,https://finance.yahoo.com/news/idex-biometrics-enables-turnkey-solution-070000572.html,GlobeNewswire
7,2021-11-12 15:17,IDEX Biometrics: Subscription Rights Exercise  12 Nov 2021,https://finance.yahoo.com/news/idex-biometrics-subscription-rights-exercise-201700462.html,GlobeNewswire
8,2021-11-11 02:28,Disclosure of shareholding in IDEX Biometrics 10 November 2021,https://finance.yahoo.com/news/disclosure-shareholding-idex-biometrics-10-072800705.html,GlobeNewswire
9,2021-11-10 12:12,Mandatory notice of trade in IDEX 9 November 2021,https://finance.yahoo.com/news/mandatory-notice-trade-idex-9-171200089.html,GlobeNewswire
10,2021-11-10 02:00,IDEX Biometrics ASA: Private placement successfully completed on 9 November 2021,https://finance.yahoo.com/news/idex-biometrics-asa-private-placement-070000105.html,GlobeNewswire
11,2021-11-09 10:30,IDEX Biometrics ASA - Contemplated Private Placement                 9 November 2021,https://finance.yahoo.com/news/idex-biometrics-asa-contemplated-private-153000864.html,GlobeNewswire
12,2021-11-08 04:21,"IDBA: Making Progress Gradually, Then All at Once",https://finance.yahoo.com/news/idba-making-progress-gradually-then-092100426.html,Zacks Small Cap Research
13,2021-11-08 02:00,Hengbao Dual-Use Smart Card Secured by IDEX Biometrics Approved for Certification by China UnionPay,https://finance.yahoo.com/news/hengbao-dual-smart-card-secured-070000485.html,GlobeNewswire
14,2021-11-04 03:15,IDEX Biometrics Receives High Volume Order for Mass Production of TrustedBio Fingerprint Sensors,https://finance.yahoo.com/news/idex-biometrics-receives-high-volume-071500704.html,GlobeNewswire
15,2021-11-04 03:00,IDEX Biometrics  - Interim Report for the Third Quarter of 2021,https://finance.yahoo.com/news/idex-biometrics-interim-report-third-070000312.html,GlobeNewswire
16,2021-11-03 18:21,Grant of Incentive Subscription Rights in IDEX Biometrics 3 November 2021,https://finance.yahoo.com/news/grant-incentive-subscription-rights-idex-222100041.html,GlobeNewswire
17,2021-11-03 10:16,Mastercard Certifies Biometric Smart Card Secured by IDEX Biometrics,https://finance.yahoo.com/news/mastercard-certifies-biometric-smart-card-141600319.html,GlobeNewswire
18,2021-11-03 09:32,VISA Certifies Biometric Payment Card Secured by IDEX Biometrics TrustedBio Solution,https://finance.yahoo.com/news/visa-certifies-biometric-payment-card-133200572.html,GlobeNewswire
19,2021-09-20 02:50,IDEX Biometrics Selected for Central Bank Digital Currency Solution from Union Smart,https://finance.yahoo.com/news/idex-biometrics-selected-central-bank-065000056.html,GlobeNewswire
20,2021-09-08 09:56,Registration of Share Capital Increases in IDEX Biometrics 2 September 2021,https://finance.yahoo.com/news/registration-share-capital-increases-idex-135600251.html,GlobeNewswire
21,2021-09-03 04:46,Registration of Share Capital Increases in IDEX Biometrics 2 September 2021,https://finance.yahoo.com/news/registration-share-capital-increases-idex-084600870.html,GlobeNewswire
22,2021-09-01 17:56,IDEX Biometrics: Employee Share Purchase Plan Share Issue - 1 September 2021,https://finance.yahoo.com/news/idex-biometrics-employee-share-purchase-215600809.html,GlobeNewswire
23,2021-08-22 07:19,IDEX Biometrics: Subscription Rights Exercise  20 Aug 2021,https://finance.yahoo.com/news/idex-biometrics-subscription-rights-exercise-111900266.html,GlobeNewswire
24,2021-08-20 06:00,IDEX Biometrics Receives an Order for its TrustedBio Sensor,https://finance.yahoo.com/news/idex-biometrics-receives-order-trustedbio-100000676.html,GlobeNewswire
25,2021-08-16 06:20,IDBA: Q2 Numbers at IDEX Biometrics On Target as Infineon Rolls Out Marketing of Their Joint Fingerprint Solution,https://finance.yahoo.com/news/idba-q2-numbers-idex-biometrics-102000986.html,Zacks Small Cap Research
26,2021-08-12 09:00,IDEX Biometrics Presentation for the First Half of 2021,https://finance.yahoo.com/news/idex-biometrics-presentation-first-half-130000211.html,GlobeNewswire
27,2021-08-12 02:00,IDEX Biometrics ASA releases Interim Report for the First Half of 2021,https://finance.yahoo.com/news/idex-biometrics-asa-releases-interim-060000392.html,GlobeNewswire
28,2021-08-11 19:33,Grant of Incentive Subscription Rights in IDEX Biometrics 11 August 2021,https://finance.yahoo.com/news/grant-incentive-subscription-rights-idex-233300881.html,GlobeNewswire
29,2021-08-04 02:00,IDEX Biometrics announces TrustedBio Max,https://finance.yahoo.com/news/idex-biometrics-announces-trustedbio-max-060000559.html,GlobeNewswire
30,2021-07-22 02:00,IDEX Biometrics ships latest reference platform for biometric smart cards to global smart card manufacturer,https://finance.yahoo.com/news/idex-biometrics-ships-latest-reference-060000142.html,GlobeNewswire
31,2021-07-15 08:30,"Infineon and IDEX Biometrics announce a platform for biometric smart cards with superior performance and scalable, cost-effective manufacturability",https://finance.yahoo.com/news/infineon-idex-biometrics-announce-platform-123000777.html,GlobeNewswire
32,2021-06-17 02:00,IDEX Biometrics Enabling Smart Cards to be Issued by China Construction Bank,https://finance.yahoo.com/news/idex-biometrics-enabling-smart-cards-060000302.html,GlobeNewswire
33,2021-06-03 19:50,IDEX Biometrics: Employee Share Purchase Plan - 3 June 2021,https://finance.yahoo.com/news/idex-biometrics-employee-share-purchase-235000175.html,GlobeNewswire
34,2021-06-03 19:46,Grant of Incentive Subscription Rights in IDEX Biometrics 3 June 2021,https://finance.yahoo.com/news/grant-incentive-subscription-rights-idex-234600176.html,GlobeNewswire
35,2021-05-26 02:00,IDEX Biometrics Receives Additional Production Order for TrustedBio Sensors,https://finance.yahoo.com/news/idex-biometrics-receives-additional-production-060000806.html,GlobeNewswire
36,2021-05-19 09:39,Disclosure of shareholding in IDEX Biometrics 19 May 2021,https://finance.yahoo.com/news/disclosure-shareholding-idex-biometrics-19-133900657.html,GlobeNewswire
37,2021-05-14 09:27,IDBA: IDEX Increased Shipments for Cards and Chinese Digital Currency Wallets in Q1,https://finance.yahoo.com/news/idba-idex-increased-shipments-cards-132700287.html,Zacks Small Cap Research
38,2021-05-13 17:11,Grant of Incentive Subscription Rights in IDEX Biometrics 12 May 2021,https://finance.yahoo.com/news/grant-incentive-subscription-rights-idex-211100253.html,GlobeNewswire
39,2021-05-13 17:08,IDEX Biometrics Shares as Board Remuneration 2020-2021,https://finance.yahoo.com/news/idex-biometrics-shares-board-remuneration-210800218.html,GlobeNewswire
40,2021-05-13 15:10,IDEX Biometrics to Present at the Needham Technology & Media Conference on May 18,https://finance.yahoo.com/news/idex-biometrics-present-needham-technology-191000861.html,GlobeNewswire
41,2021-05-12 08:50,Annual General Meeting in IDEX Biometrics Held on 12 May 2021,https://finance.yahoo.com/news/annual-general-meeting-idex-biometrics-125000859.html,GlobeNewswire
42,2021-05-12 07:36,IDEX Biometrics Presentation for the First Quarter of 2021,https://finance.yahoo.com/news/idex-biometrics-presentation-first-quarter-113600291.html,GlobeNewswire
43,2021-05-12 02:05,IDEX Biometrics Appoints Catharina Eklof as Chief Commercial Officer,https://finance.yahoo.com/news/idex-biometrics-appoints-catharina-eklof-060500838.html,GlobeNewswire
44,2021-05-12 02:00,IDEX Biometrics Interim Report for the First Quarter of 2021,https://finance.yahoo.com/news/idex-biometrics-interim-report-first-060000771.html,GlobeNewswire
45,2021-05-10 16:00,Disclosure of Voting Rights in IDEX Biometrics Chair Morten Opstad  10 May 2021,https://finance.yahoo.com/news/disclosure-voting-rights-idex-biometrics-200000365.html,GlobeNewswire
46,2021-05-07 13:00,Disclosure of Voting Rights in IDEX  Biometrics Chair Morten Opstad  7 May 2021,https://finance.yahoo.com/news/disclosure-voting-rights-idex-biometrics-170000433.html,GlobeNewswire
47,2021-05-05 17:00,Disclosure of Voting Rights in IDEX Biometrics  Chair Morten Opstad  5 May 2021,https://finance.yahoo.com/news/disclosure-voting-rights-idex-biometrics-210000195.html,GlobeNewswire
48,2021-05-05 02:40,IDEX Biometrics & Chutian Dragon to Jointly Develop Advanced Digital Currency Solutions,https://finance.yahoo.com/news/idex-biometrics-chutian-dragon-jointly-064000443.html,GlobeNewswire
49,2021-05-04 06:00,Senior Financial Services Executive Annika Olsson Nominated to IDEX Biometrics Board,https://finance.yahoo.com/news/senior-financial-services-executive-annika-100000756.html,GlobeNewswire
50,2021-04-26 12:43,Mandatory Notice of Trade in IDEX Biometrics - 26 April 2021,https://finance.yahoo.com/news/mandatory-notice-trade-idex-biometrics-164300861.html,GlobeNewswire
51,2021-04-26 02:00,IDEX Biometrics 2020 Annual Report on Form 20-F,https://finance.yahoo.com/news/idex-biometrics-2020-annual-report-060000273.html,GlobeNewswire
52,2021-04-23 02:00,First Biometric Payment Cards Based on Idex TrustedBio Introduced by IDEMIA,https://finance.yahoo.com/news/first-biometric-payment-cards-based-060000652.html,GlobeNewswire
53,2021-04-21 09:32,Notice of IDEX Biometrics 2021 annual general meeting on 12 May 2021,https://finance.yahoo.com/news/notice-idex-biometrics-2021-annual-133200163.html,GlobeNewswire
54,2021-04-21 01:55,IDEX Biometrics Appoints James Simms as Chief Financial Officer,https://finance.yahoo.com/news/idex-biometrics-appoints-james-simms-055500721.html,GlobeNewswire
55,2021-04-21 01:50,IDEX Biometrics 2020 annual report,https://finance.yahoo.com/news/idex-biometrics-2020-annual-report-055000210.html,GlobeNewswire
56,2021-04-21 01:45,Grant of incentive subscription rights in IDEX Biometrics 20 April 2021,https://finance.yahoo.com/news/grant-incentive-subscription-rights-idex-054500497.html,GlobeNewswire
57,2021-04-13 01:54,Financial calendar update,https://finance.yahoo.com/news/financial-calendar-055400487.html,GlobeNewswire
58,2021-04-08 06:20,IDEX Biometrics to Ring the Nasdaq Stock Market Opening Bell,https://finance.yahoo.com/news/idex-biometrics-ring-nasdaq-stock-102000413.html,GlobeNewswire
59,2021-03-31 02:07,IDEX Biometrics - CFO,https://finance.yahoo.com/news/idex-biometrics-cfo-060700515.html,GlobeNewswire
60,2021-03-26 02:56,IDEX Biometrics Shipping TrustedBio Fingerprint Sensors from its Mass Production Supply Chain,https://finance.yahoo.com/news/idex-biometrics-shipping-trustedbio-fingerprint-065600316.html,GlobeNewswire
