,Date,News Headline,Article Link,Source
0,2022-01-10 16:30,"American Financial Group, Inc. Announces the Retirement of David P. Faeth, Assistant Vice President",https://finance.yahoo.com/news/american-financial-group-inc-announces-213000383.html,Business Wire
1,2022-01-08 06:16,"American Financial Group, Inc. (NYSE:AFG) Passed Our Checks, And It's About To Pay A US$0.56 Dividend",https://finance.yahoo.com/news/american-financial-group-inc-nyse-111622788.html,Simply Wall St.
2,2022-01-07 12:20,CNA or AFG: Which P&C Insurer Should You Hold in Your Kitty?,https://finance.yahoo.com/news/cna-afg-p-c-insurer-172005715.html,Zacks
3,2022-01-06 14:39,Great American invests in Cincinnati startup with IPO plans,https://www.bizjournals.com/cincinnati/news/2022/01/06/great-american-invests-in-cincinnati-company-with.html?ana=yahoo,American City Business Journals
4,2022-01-03 09:15,"American Financial Group, Inc. Declares Quarterly Dividend",https://finance.yahoo.com/news/american-financial-group-inc-declares-141500001.html,Business Wire
5,2021-12-31 09:19,American Financial (AFG) Up 56.2% in a Year: What's Driving It?,https://finance.yahoo.com/news/american-financial-afg-56-2-141902215.html,Zacks
6,2021-12-21 09:23,These were Cincinnati's top-performing stocks in 2021,https://www.bizjournals.com/cincinnati/news/2021/12/21/these-are-the-top-cincinnati-stocks-in-21.html?ana=yahoo,American City Business Journals
7,2021-12-19 11:38,"LVIP Delaware Mid Cap Value Fund Buys Louisiana-Pacific Corp, Alcoa Corp, Spirit Realty Capital ...",https://finance.yahoo.com/news/lvip-delaware-mid-cap-value-163802139.html,GuruFocus.com
8,2021-12-19 06:07,"American Financial Group, Inc. (NYSE:AFG) Looks Interesting, And It's About To Pay A Dividend",https://finance.yahoo.com/news/american-financial-group-inc-nyse-110715349.html,Simply Wall St.
9,2021-12-15 15:38,Here is What Hedge Funds Think About American Financial Group (AFG),https://finance.yahoo.com/news/hedge-funds-think-american-financial-203842477.html,Insider Monkey
10,2021-12-15 01:38,"VIP Mid Cap Portfolio Buys GXO Logistics Inc, Telos Corp, OGE Energy Corp, Sells Knight-Swift ...",https://finance.yahoo.com/news/vip-mid-cap-portfolio-buys-063809212.html,GuruFocus.com
11,2021-12-14 16:29,Markel Corp. (MKL) to Buy Metromont to Expand Portfolio,https://finance.yahoo.com/news/markel-corp-mkl-buy-metromont-212909037.html,Zacks
12,2021-12-14 11:03,American Financial's (AFG) Board Okays $2 Special Dividend,https://finance.yahoo.com/news/american-financials-afg-board-okays-160304062.html,Zacks
13,2021-12-14 04:42,"Is American Financial Group, Inc.'s (NYSE:AFG) Stock's Recent Performance A Reflection Of Its Financial Health?",https://finance.yahoo.com/news/american-financial-group-inc-nyse-094220615.html,Simply Wall St.
