,Date,News Headline,Article Link,Source
0,2021-11-30 08:32,Kenon Holdings Reports Q3 2021 Results and Additional Updates,https://finance.yahoo.com/news/kenon-holdings-reports-q3-2021-133200423.html,PR Newswire
1,2021-10-05 07:04,Kenon's Subsidiary OPC Announces Results of its Rights Offering,https://finance.yahoo.com/news/kenons-subsidiary-opc-announces-results-110400177.html,PR Newswire
2,2021-08-26 08:32,Kenon Holdings Reports Q2 2021 Results and Additional Updates,https://finance.yahoo.com/news/kenon-holdings-reports-q2-2021-123200603.html,PR Newswire
3,2021-06-07 07:06,Kenon Holdings Reports Q1 2021 Results and Additional Updates,https://finance.yahoo.com/news/kenon-holdings-reports-q1-2021-110600802.html,PR Newswire
4,2021-04-19 06:26,Kenon Holdings Reports Full Year 2020 Results and Additional Updates,https://finance.yahoo.com/news/kenon-holdings-reports-full-2020-102600281.html,PR Newswire
5,2020-10-12 07:00,Kenon's Subsidiary OPC Announces Agreement to Acquire CPV Power Business in the United States,https://finance.yahoo.com/news/kenons-subsidiary-opc-announces-agreement-110000059.html,PR Newswire
6,2020-09-16 14:25,OPC Energy enters the field of electricity and renewable energy in the United States: Signed letter of intent to acquire U.S company CPV with investment of $ 700-800 million,https://finance.yahoo.com/news/opc-energy-enters-field-electricity-182500999.html,PR Newswire
7,2020-09-16 05:42,"Kenon's Subsidiary OPC Announces Engagement in a Term Sheet for the Acquisition of Power Business in the U.S.; Kenon Considers Participating in a Potential Related Capital Raise, if any, by OPC",https://finance.yahoo.com/news/kenons-subsidiary-opc-announces-engagement-094200049.html,PR Newswire
8,2020-09-02 09:06,Kenon Holdings Reports Q2 2020 Results and Additional Updates,https://finance.yahoo.com/news/kenon-holdings-reports-q2-2020-130600749.html,PR Newswire
9,2020-06-01 07:33,Kenon Holdings Reports Q1 2020 Results and Additional Updates,https://finance.yahoo.com/news/kenon-holdings-reports-q1-2020-113300616.html,PR Newswire
10,2020-05-25 22:20,Edited Transcript of KEN earnings conference call or presentation 30-Apr-20 1:00pm GMT,https://finance.yahoo.com/news/edited-transcript-ken-earnings-conference-033426563.html,Thomson Reuters StreetEvents
11,2020-04-30 17:45,"Kenon Files Annual Report on Form 20-F for the Year Ended December 31, 2019 With the U.S. Securities and Exchange Commission",https://finance.yahoo.com/news/kenon-files-annual-report-form-214500241.html,PR Newswire
12,2020-04-30 06:50,Kenon Holdings Reports Full Year 2019 Results and Additional Updates,https://finance.yahoo.com/news/kenon-holdings-reports-full-2019-105000609.html,PR Newswire
13,2020-04-28 11:52,"Kenon Schedules Full Year 2019 Results Release for Thursday, April 30, 2020",https://finance.yahoo.com/news/kenon-schedules-full-2019-results-155200152.html,PR Newswire
14,2020-04-23 18:23,"OPC Energy Ltd., a Subsidiary of Kenon, Prices Series B Bonds Offering",https://finance.yahoo.com/news/opc-energy-ltd-subsidiary-kenon-222300322.html,PR Newswire
15,2020-04-23 07:35,Kenon Announces Pricing of Institutional Tranche of Its Subsidiary OPC Energy Ltd.'s Series B Bonds,https://finance.yahoo.com/news/kenon-announces-pricing-institutional-tranche-113500123.html,PR Newswire
16,2020-01-08 18:24,Edited Transcript of KEN earnings conference call or presentation 17-Dec-19 2:00pm GMT,https://finance.yahoo.com/news/edited-transcript-ken-earnings-conference-225815529.html,Thomson Reuters StreetEvents
17,2019-12-17 09:11,Kenon Holdings Reports Q3 2019 Results and Additional Updates,https://finance.yahoo.com/news/kenon-holdings-reports-q3-2019-141100075.html,PR Newswire
18,2019-12-16 09:05,"Kenon Schedules Third Quarter 2019 Results Release for Tuesday, December 17, 2019",https://finance.yahoo.com/news/kenon-schedules-third-quarter-2019-140500428.html,PR Newswire
19,2019-12-08 09:53,Hedge Funds Love Natus Medical (NTUS) Way More Than These 4 Stocks,https://finance.yahoo.com/news/hedge-funds-love-natus-medical-145329253.html,Insider Monkey
20,2019-11-20 14:12,"ZIM Reports Profit, Higher Revenue In Third Quarter",https://finance.yahoo.com/news/zim-reports-profit-higher-revenue-191247478.html,Benzinga
21,2019-11-05 01:13,Kenon Announces Dividend to Shareholders,https://finance.yahoo.com/news/kenon-announces-dividend-shareholders-061300420.html,PR Newswire
22,2019-09-26 09:17,"OPC, a Subsidiary of Kenon Holdings Ltd., Announces Updates on Negotiations Relating to the 20% Interest in OPC-Rotem Not Owned by OPC",https://finance.yahoo.com/news/opc-subsidiary-kenon-holdings-ltd-131700320.html,PR Newswire
23,2019-09-11 07:41,Edited Transcript of KEN earnings conference call or presentation 3-Sep-19 1:00pm GMT,https://finance.yahoo.com/news/edited-transcript-ken-earnings-conference-040914554.html,Thomson Reuters StreetEvents
24,2019-09-03 06:46,Kenon Holdings Reports Q2 2019 Results and Additional Updates,https://finance.yahoo.com/news/kenon-holdings-reports-q2-2019-104600217.html,PR Newswire
25,2019-08-21 13:40,ZIM Turns A Profit In Second Quarter,https://finance.yahoo.com/news/zim-turns-profit-second-quarter-174030069.html,Benzinga
