,Date,News Headline,Article Link,Source
0,2021-12-30 19:00,"Mercury Systems, SWK Holdings See Activist Action",https://www.barrons.com/articles/mercury-systems-swk-holdings-see-activist-action-51640908801?siteid=yhoof2,Barrons.com
1,2021-12-24 06:55,Sanderson Design Group (LON:SDG) shareholders have earned a 97% return over the last year,https://finance.yahoo.com/news/sanderson-design-group-lon-sdg-115529135.html,Simply Wall St.
2,2021-12-17 08:00,Synalloy Announces Closing of Highly Successful $10 Million Rights Offering,https://finance.yahoo.com/news/synalloy-announces-closing-highly-successful-130000967.html,Business Wire
3,2021-12-14 10:24,Investors in Synalloy (NASDAQ:SYNL) have made a stellar return of 106% over the past year,https://finance.yahoo.com/news/investors-synalloy-nasdaq-synl-made-152407536.html,Simply Wall St.
4,2021-11-30 08:00,Synalloy Announces Commencement of Rights Offering,https://finance.yahoo.com/news/synalloy-announces-commencement-rights-offering-130000247.html,Business Wire
5,2021-11-16 08:00,Synalloy Announces $10 Million Rights Offering,https://finance.yahoo.com/news/synalloy-announces-10-million-rights-130000501.html,Business Wire
6,2021-11-15 08:00,Synalloy Appoints John Zuppo as Executive Vice President of Synalloy Chemicals,https://finance.yahoo.com/news/synalloy-appoints-john-zuppo-executive-130000777.html,Business Wire
7,2021-11-09 16:05,Synalloy Reports Strong Third Quarter 2021 Results,https://finance.yahoo.com/news/synalloy-reports-strong-third-quarter-210500701.html,Business Wire
8,2021-10-26 08:00,"Synalloy Corporation Sets Third Quarter 2021 Earnings Conference Call for November 9, 2021, at 5:00 p.m. ET",https://finance.yahoo.com/news/synalloy-corporation-sets-third-quarter-120000076.html,Business Wire
9,2021-10-25 08:00,Synalloy Acquires Leading Specialty Chemicals Contract Manufacturer DanChem,https://finance.yahoo.com/news/synalloy-acquires-leading-specialty-chemicals-120000972.html,Business Wire
10,2021-10-15 11:30,Is Synalloy Corporation (NASDAQ:SYNL) Popular Amongst Insiders?,https://finance.yahoo.com/news/synalloy-corporation-nasdaq-synl-popular-153018212.html,Simply Wall St.
11,2021-08-30 08:00,Synalloy Appoints Aaron Tam as Chief Financial Officer,https://finance.yahoo.com/news/synalloy-appoints-aaron-tam-chief-120000825.html,Business Wire
12,2021-08-24 13:30,"10th Annual Gateway Conference to Virtually Showcase Leading Companies on September 8-9, 2021",https://finance.yahoo.com/news/10th-annual-gateway-conference-virtually-173000392.html,ACCESSWIRE
13,2021-08-09 16:05,Synalloy Reports Strong Second Quarter 2021 Results,https://finance.yahoo.com/news/synalloy-reports-strong-second-quarter-200500075.html,Business Wire
14,2021-07-26 08:30,"Synalloy Corporation Sets Second Quarter 2021 Earnings Conference Call for August 9, 2021 at 5:00 p.m. ET",https://finance.yahoo.com/news/synalloy-corporation-sets-second-quarter-123000567.html,Business Wire
15,2021-07-06 08:00,Synalloy Appoints Doug Tackett as Chief Legal Officer,https://finance.yahoo.com/news/synalloy-appoints-doug-tackett-chief-120000130.html,Business Wire
16,2021-06-14 15:33,Is Synalloy Corporation (SYNL) A Good Stock To Buy?,https://finance.yahoo.com/news/synalloy-corporation-synl-good-stock-193342296.html,Insider Monkey
