,Date,News Headline,Article Link,Source
0,2022-01-10 16:05,New Relic Announces Date of Third Quarter Fiscal Year 2022 Financial Results Conference Call,https://finance.yahoo.com/news/relic-announces-date-third-quarter-210500701.html,Business Wire
1,2022-01-06 04:16,Top 10 Stock Picks of Mick Hellmans HMI Capital,https://finance.yahoo.com/news/top-10-stock-picks-mick-091653052.html,Insider Monkey
2,2021-12-16 07:00,"New Relic Appoints Takeshi Numoto, EVP and Chief Marketing Officer for Microsofts Worldwide Commercial Business, to Board of Directors",https://finance.yahoo.com/news/relic-appoints-takeshi-numoto-evp-120000275.html,Business Wire
3,2021-12-15 05:00,"Zacks Industry Outlook Highlights: Pinterest, New Relic and Materialise",https://finance.yahoo.com/news/zacks-industry-outlook-highlights-pinterest-100010797.html,Zacks
4,2021-12-13 09:53,Dynatrace LLC -- Moody's announces completion of a periodic review of ratings of Dynatrace LLC,https://finance.yahoo.com/news/dynatrace-llc-moodys-announces-completion-145306069.html,Moody's
5,2021-12-10 07:45,Here is What Hedge Funds Think About New Relic Inc (NEWR),https://finance.yahoo.com/news/hedge-funds-think-relic-inc-124508470.html,Insider Monkey
6,2021-11-30 09:00,New Relic Bolsters Channel Strategy and Appoints Riya Shanmugam as Group Vice President of Global Alliances and Channels,https://finance.yahoo.com/news/relic-bolsters-channel-strategy-appoints-140000823.html,Business Wire
7,2021-11-29 17:22,"Top Stock Picks for Week of November 29, 2021",https://finance.yahoo.com/news/top-stock-picks-week-november-222210957.html,Zacks
8,2021-11-28 08:22,"Estimating The Intrinsic Value Of New Relic, Inc. (NYSE:NEWR)",https://finance.yahoo.com/news/estimating-intrinsic-value-relic-inc-132219465.html,Simply Wall St.
9,2021-11-24 05:37,15 Most Valuable Data Companies in the World,https://finance.yahoo.com/news/15-most-valuable-data-companies-103753831.html,Insider Monkey
10,2021-11-19 11:43,Notable New Relic Insider Trades $1.2M In Company Stock,https://finance.yahoo.com/news/notable-relic-insider-trades-1-164343925.html,Benzinga
11,2021-11-18 10:29,Notable New Relic Insider Trades $450K In Company Stock,https://finance.yahoo.com/news/notable-relic-insider-trades-450k-152955868.html,Benzinga
12,2021-11-10 00:21,Were Hedge Funds Right About New Relic Inc (NEWR)?,https://finance.yahoo.com/news/were-hedge-funds-relic-inc-052114893.html,Insider Monkey
13,2021-11-09 18:15,Why New Relic Stock Soared on Tuesday,https://www.fool.com/investing/2021/11/09/why-new-relic-stock-soared-on-tuesday/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
14,2021-11-09 14:24,Mid-Afternoon Market Update: Crude Oil Rises Over 2%; Tactile Systems Technology Shares Plummet,https://finance.yahoo.com/news/mid-afternoon-market-crude-oil-192446467.html,Benzinga
15,2021-11-09 12:15,Mid-Day Market Update: Roblox Jumps After Q3 Results; LifeStance Health Group Shares slide,https://finance.yahoo.com/news/mid-day-market-roblox-jumps-171542703.html,Benzinga
16,2021-11-09 10:24,Mid-Morning Market Update: Markets Open Lower; Sysco Earnings Miss Views,https://finance.yahoo.com/news/mid-morning-market-markets-open-152417554.html,Benzinga
17,2021-11-09 09:47,New Relic Stock Soars. Analysts Are Upbeat About Its  Earnings.,https://www.barrons.com/articles/new-relic-stock-earnings-upbeat-about-its-earnings-51636469122?siteid=yhoof2,Barrons.com
18,2021-11-09 08:44,Why Is New Relic Stock Jumping On Tuesday Premarket?,https://finance.yahoo.com/news/why-relic-stock-jumping-tuesday-134439580.html,Benzinga
19,2021-11-09 08:08,32 Stocks Moving in Tuesday's Pre-Market Session,https://finance.yahoo.com/news/32-stocks-moving-tuesdays-pre-130859162.html,Benzinga
20,2021-11-09 07:37,Todays Biggest Pre-Market Stock Movers: 10 Top Gainers and Losers on Tuesday,https://finance.yahoo.com/news/today-biggest-pre-market-stock-123724568.html,InvestorPlace
21,2021-11-09 04:10,New Relic Results Top Estimates As Big Data Software Companies Surge,https://www.investors.com/news/technology/new-relic-stock-hits-high-ahead-of-earnings/?src=A00220,Investor's Business Daily
22,2021-11-08 23:30,New Relic (NEWR) Q2 2022 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2021/11/08/new-relic-newr-q2-2022-earnings-call-transcript/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
23,2021-11-08 17:55,"New Relic (NEWR) Reports Q2 Loss, Tops Revenue Estimates",https://finance.yahoo.com/news/relic-newr-reports-q2-loss-225510451.html,Zacks
24,2021-11-08 16:36,"New Relic shares hurdle 14% on sales, earnings beat",https://www.marketwatch.com/story/new-relic-shares-hurdle-14-on-sales-earnings-beat-2021-11-08?siteid=yhoof2,MarketWatch
25,2021-11-08 16:05,New Relic Announces Second Quarter Fiscal Year 2022 Results,https://finance.yahoo.com/news/relic-announces-second-quarter-fiscal-210500034.html,Business Wire
26,2021-11-02 10:18,New Relic Named an Inc. Best Led Company in First-Annual List,https://finance.yahoo.com/news/relic-named-inc-best-led-141800691.html,Business Wire
27,2021-11-01 15:01,Earnings Preview: New Relic (NEWR) Q2 Earnings Expected to Decline,https://finance.yahoo.com/news/earnings-preview-relic-newr-q2-190107303.html,Zacks
28,2021-10-21 09:00,"New Relic Launches In-IDE Observability and Code Collaboration Experience, Accelerating Mission to Deliver Observability to Every Engineer",https://finance.yahoo.com/news/relic-launches-ide-observability-code-130000166.html,Business Wire
29,2021-10-18 09:27,New Relic Inc (NEWR): Hedge Funds Are Coming Back,https://finance.yahoo.com/news/relic-inc-newr-hedge-funds-132701746.html,Insider Monkey
30,2021-10-13 09:00,New Relic Launches Industry's Largest Open Source Ecosystem of Quickstarts and Partner Integrations to Help Every Engineer Embrace Observability in Minutes,https://finance.yahoo.com/news/relic-launches-industrys-largest-open-130000575.html,Business Wire
31,2021-10-06 16:00,New Relic Announces Date of Second Quarter Fiscal Year 2022 Financial Results Conference Call,https://finance.yahoo.com/news/relic-announces-date-second-quarter-200000678.html,Business Wire
