,Date,News Headline,Article Link,Source
0,2021-11-16 16:01,"Magyar Bancorp, Inc. Announces Special Cash Dividend",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-special-210100967.html,PR Newswire
1,2021-11-03 16:05,"Magyar Bancorp, Inc. Announces Fourth Quarter and Year End Financial Results",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-fourth-200500066.html,PR Newswire
2,2021-10-25 11:07,Investing in Magyar Bancorp (NASDAQ:MGYR) a year ago would have delivered you a 74% gain,https://finance.yahoo.com/news/investing-magyar-bancorp-nasdaq-mgyr-150757374.html,Simply Wall St.
3,2021-07-27 03:31,Does Magyar Bancorp (NASDAQ:MGYR) Deserve A Spot On Your Watchlist?,https://finance.yahoo.com/news/does-magyar-bancorp-nasdaq-mgyr-073120328.html,Simply Wall St.
4,2021-07-26 16:05,"Magyar Bancorp, Inc. Announces Third Quarter Financial Results",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-third-200500274.html,PR Newswire
5,2021-07-14 17:00,"Magyar Bancorp, Inc. Announces Completion Of Conversion And Related Stock Offering",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-completion-210000555.html,PR Newswire
6,2021-07-12 09:15,"Magyar Bancorp, Inc. Announces Expected Closing Date Of Conversion And Offering Results",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-expected-131500418.html,PR Newswire
7,2021-07-12 05:36,Did Magyar Bancorp's (NASDAQ:MGYR) Share Price Deserve to Gain 79%?,https://finance.yahoo.com/news/did-magyar-bancorps-nasdaq-mgyr-093641764.html,Simply Wall St.
8,2021-06-30 16:30,"Magyar Bancorp, Inc. Announces Results of Special Meetings of Stockholders and Depositors and Preliminary Offering Results",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-results-203000418.html,PR Newswire
9,2021-05-24 10:00,"Magyar Bancorp, Inc. Announces Commencement Of Stock Offering",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-commencement-140000683.html,PR Newswire
10,2021-04-20 16:20,"Magyar Bancorp, Inc. Announces Second Quarter Financial Results",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-second-202000351.html,PR Newswire
11,2021-02-26 09:15,"Magyar Bancorp, Inc. Announces Adoption of Plan of Conversion for Second-Step Stock Offering",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-adoption-141500600.html,PR Newswire
12,2021-01-25 16:01,"Magyar Bancorp, Inc. Announces First Quarter Financial Results",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-first-210100234.html,PR Newswire
13,2021-01-11 03:57,Magyar Bancorp's(NASDAQ:MGYR) Share Price Is Down 19% Over The Past Three Years.,https://finance.yahoo.com/news/magyar-bancorps-nasdaq-mgyr-share-085706880.html,Simply Wall St.
14,2020-11-04 16:01,"Magyar Bancorp, Inc. Announces Fourth Quarter And Year End Financial Results",https://finance.yahoo.com/news/magyar-bancorp-inc-announces-fourth-210100828.html,PR Newswire
