,Date,News Headline,Article Link,Source
0,2021-11-15 17:04,Equus Announces Third Quarter Net Asset Value,https://finance.yahoo.com/news/equus-announces-third-quarter-net-220400237.html,GlobeNewswire
1,2021-10-07 06:10,"Trade Alert: Michael Tokarz At Equus Total Return, Inc. (NYSE:EQS), Has Just Spent US$4.4m Buying 139% More Shares",https://finance.yahoo.com/news/trade-alert-michael-tokarz-equus-101037738.html,Simply Wall St.
2,2021-08-20 08:00,Equus Shareholders Grant Authorization to Withdraw BDC Election,https://finance.yahoo.com/news/equus-shareholders-grant-authorization-withdraw-120000070.html,GlobeNewswire
3,2021-08-16 17:23,Equus Announces Second Quarter Net Asset Value,https://finance.yahoo.com/news/equus-announces-second-quarter-net-212300373.html,GlobeNewswire
4,2021-07-20 08:30,"Custodian Ventures Announces 5.1% Ownership Interest in Equus Total Return, Inc.",https://finance.yahoo.com/news/custodian-ventures-announces-5-1-123000036.html,GlobeNewswire
5,2021-05-29 04:38,"Have Insiders Been Buying Equus Total Return, Inc. (NYSE:EQS) Shares?",https://finance.yahoo.com/news/insiders-buying-equus-total-return-083853614.html,Simply Wall St.
6,2021-05-14 16:44,Equus Announces First Quarter Net Asset Value,https://finance.yahoo.com/news/equus-announces-first-quarter-net-204400869.html,GlobeNewswire
7,2021-03-31 20:14,Equus Reports Fourth Quarter Results,https://finance.yahoo.com/news/equus-reports-fourth-quarter-results-001400656.html,GlobeNewswire
8,2021-01-20 08:00,Equus Shareholders Grant Authorization to Withdraw BDC Election and Increase Authorized Shares,https://finance.yahoo.com/news/equus-shareholders-grant-authorization-withdraw-130000070.html,GlobeNewswire
9,2021-01-04 17:11,"Equus Receives Initial Payment From Sale of Its Interest in PalletOne, Inc.",https://finance.yahoo.com/news/equus-receives-initial-payment-sale-221100508.html,GlobeNewswire
10,2020-12-28 18:37,"Equus Announces Completion of Sale of Its Interest in PalletOne, Inc.",https://finance.yahoo.com/news/equus-announces-completion-sale-interest-233700133.html,GlobeNewswire
11,2020-12-10 19:31,"Equus Announces Pending Sale of Its Interest in Palletone, Inc.",https://finance.yahoo.com/news/equus-announces-pending-sale-interest-003100234.html,GlobeNewswire
12,2020-11-30 01:09,"Should You Take Comfort From Insider Transactions At Equus Total Return, Inc. (NYSE:EQS)?",https://finance.yahoo.com/news/comfort-insider-transactions-equus-total-060905272.html,Simply Wall St.
13,2020-11-29 17:14,"Where Do Hedge Funds Stand On Equus Total Return, Inc. (EQS)?",https://finance.yahoo.com/news/where-hedge-funds-stand-equus-221449447.html,Insider Monkey
14,2020-11-17 08:00,Equus Announces Third Quarter Net Asset Value,https://finance.yahoo.com/news/equus-announces-third-quarter-net-130000516.html,GlobeNewswire
15,2020-09-01 10:20,How Does Equus Total Return's (NYSE:EQS) CEO Pay Compare With Company Performance?,https://finance.yahoo.com/news/does-equus-total-returns-nyse-142012086.html,Simply Wall St.
16,2020-08-13 19:26,Equus Announces Second Quarter Net Asset Value,https://finance.yahoo.com/news/equus-announces-second-quarter-net-232600256.html,GlobeNewswire
