,Date,News Headline,Article Link,Source
0,2022-01-06 12:29,"Roper (ROP) Buys American LegalNet, Boosts Product Offerings",https://finance.yahoo.com/news/roper-rop-buys-american-legalnet-172905438.html,Zacks
1,2022-01-06 12:22,Kennametal (KMT) to Gain From End-Market Strength Amid Risks,https://finance.yahoo.com/news/kennametal-kmt-gain-end-market-172205263.html,Zacks
2,2022-01-05 12:11,Here's Why You Should Invest In Tetra Tech (TTEK) Stock Now,https://finance.yahoo.com/news/heres-why-invest-tetra-tech-171105806.html,Zacks
3,2022-01-04 12:14,"Xylem (XYL) Exhibits Strong Prospects, Headwinds Persist",https://finance.yahoo.com/news/xylem-xyl-exhibits-strong-prospects-171405640.html,Zacks
4,2022-01-04 11:22,"Altra Industrial (AIMC) Buys Nook, Boosts Product Offerings",https://finance.yahoo.com/news/altra-industrial-aimc-buys-nook-162204418.html,Zacks
5,2022-01-04 08:48,Kadant Named to Newsweeks List of Americas Most Responsible Companies 2022,https://finance.yahoo.com/news/kadant-named-newsweek-list-america-134800389.html,GlobeNewswire
6,2021-12-29 07:21,A Look At The Fair Value Of Kadant Inc. (NYSE:KAI),https://finance.yahoo.com/news/look-fair-value-kadant-inc-122111648.html,Simply Wall St.
7,2021-11-29 05:20,Kadant Inc.'s (NYSE:KAI) Stock's On An Uptrend: Are Strong Financials Guiding The Market?,https://finance.yahoo.com/news/kadant-inc-nyse-kai-stocks-102047199.html,Simply Wall St.
8,2021-11-18 16:11,Kadant Declares Cash Dividend,https://finance.yahoo.com/news/kadant-declares-cash-dividend-211100899.html,GlobeNewswire
9,2021-11-05 09:15,"Kadant (KAI) Hits 52-Week High, Can the Run Continue?",https://finance.yahoo.com/news/kadant-kai-hits-52-week-131501247.html,Zacks
10,2021-11-03 16:31,Kadant inc (KAI) Q3 2021 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2021/11/03/kadant-inc-kai-q3-2021-earnings-call-transcript/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
11,2021-11-02 18:45,Kadant (KAI) Tops Q3 Earnings and Revenue Estimates,https://finance.yahoo.com/news/kadant-kai-tops-q3-earnings-224510396.html,Zacks
12,2021-11-02 16:22,Kadant Reports Third Quarter 2021 Results and Record Bookings,https://finance.yahoo.com/news/kadant-reports-third-quarter-2021-202200412.html,GlobeNewswire
13,2021-10-28 10:00,"Kadant to Hold Earnings Conference Call on Wednesday, November 3, 2021",https://finance.yahoo.com/news/kadant-hold-earnings-conference-call-140000724.html,GlobeNewswire
14,2021-10-28 09:44,Here's Why We Think Kadant (NYSE:KAI) Is Well Worth Watching,https://finance.yahoo.com/news/heres-why-think-kadant-nyse-134441190.html,Simply Wall St.
15,2021-10-22 10:20,"Roper (ROP) Tops on Q3 Earnings, To Divest CIVCO Radiotherapy",https://finance.yahoo.com/news/roper-rop-tops-q3-earnings-142002854.html,Zacks
16,2021-10-20 11:39,A. O. Smith's (AOS) Giant Factories Buyout to Boost Earnings,https://finance.yahoo.com/news/o-smiths-aos-giant-factories-153903166.html,Zacks
17,2021-10-19 15:02,Kadant (KAI) Earnings Expected to Grow: Should You Buy?,https://finance.yahoo.com/news/kadant-kai-earnings-expected-grow-190207269.html,Zacks
18,2021-10-06 10:15,Here's Why it is Worth Investing in Cintas (CTAS) Stock Now,https://finance.yahoo.com/news/heres-why-worth-investing-cintas-141502807.html,Zacks
19,2021-10-06 08:20,Northwest Pipe's (NWPX) Park Environmental Buyout to Aid Earnings,https://finance.yahoo.com/news/northwest-pipes-nwpx-park-environmental-122012558.html,Zacks
20,2021-10-05 11:56,Xylem (XYL) and Dragos to Provide Cybersecurity Solutions,https://finance.yahoo.com/news/xylem-xyl-dragos-cybersecurity-solutions-155603534.html,Zacks
21,2021-10-05 08:46,Kadant (KAI) Stock Rises 16.2% in 3 Months: What's Driving It?,https://finance.yahoo.com/news/kadant-kai-stock-rises-16-124612982.html,Zacks
22,2021-10-05 07:56,Manufacturing Activity Continues to Expand: 5 Stocks to Buy,https://finance.yahoo.com/news/manufacturing-activity-continues-expand-5-115611933.html,Zacks
23,2021-10-04 12:00,Roper (ROP) to Divest TransCore Business to ST Engineering,https://finance.yahoo.com/news/roper-rop-divest-transcore-business-160004325.html,Zacks
24,2021-10-01 10:59,"Silgan (SLGN) Buys Unicep Packaging, Expands Capabilities",https://finance.yahoo.com/news/silgan-slgn-buys-unicep-packaging-145902034.html,Zacks
25,2021-09-30 09:24,Here's Why You Should Consider Investing in Applied Industrial (AIT),https://finance.yahoo.com/news/heres-why-consider-investing-applied-132401959.html,Zacks
26,2021-09-30 09:10,Kadant Achieves Goal of Sourcing 100% of its Electricity from Renewable Resources,https://finance.yahoo.com/news/kadant-achieves-goal-sourcing-100-131000805.html,GlobeNewswire
27,2021-09-29 14:09,Hedge Funds Are Betting On Kadant Inc. (KAI),https://finance.yahoo.com/news/hedge-funds-betting-kadant-inc-180927343.html,Insider Monkey
28,2021-09-29 11:40,"Cintas' (CTAS) Q1 Earnings and Sales Beat, Increase Y/Y",https://finance.yahoo.com/news/cintas-ctas-q1-earnings-sales-154003724.html,Zacks
29,2021-09-29 11:26,Pentair (PNR) Stock Up 20% in 3 Months: What's Driving It?,https://finance.yahoo.com/news/pentair-pnr-stock-20-3-152603405.html,Zacks
