,Date,News Headline,Article Link,Source
0,2021-12-17 09:15,Indie Semiconductor Inc (INDI) CFO and EVP of Strategy Thomas Schiller Sold $2.4 million of Shares,https://finance.yahoo.com/news/indie-semiconductor-inc-indi-cfo-141502999.html,GuruFocus.com
1,2021-12-15 10:15,Indie Semiconductor Inc (INDI) CEO Donald Mcclymont Sold $2.3 million of Shares,https://finance.yahoo.com/news/indie-semiconductor-inc-indi-ceo-151501795.html,GuruFocus.com
2,2021-12-08 09:00,indie Semiconductor Launches Highly Integrated Surya LiDAR SoC,https://finance.yahoo.com/news/indie-semiconductor-launches-highly-integrated-140000457.html,Business Wire
3,2021-11-24 09:11,"Need To Know: Analysts Are Much More Bullish On indie Semiconductor, Inc. (NASDAQ:INDI) Revenues",https://finance.yahoo.com/news/know-analysts-much-more-bullish-141108409.html,Simply Wall St.
4,2021-11-10 16:30,indie Semiconductor Exceeds Q3 2021 Expectations,https://finance.yahoo.com/news/indie-semiconductor-exceeds-q3-2021-213000738.html,Business Wire
5,2021-11-03 09:52,"Market Sentiment Around Loss-Making indie Semiconductor, Inc. (NASDAQ:INDI)",https://finance.yahoo.com/news/market-sentiment-around-loss-making-135204403.html,Simply Wall St.
6,2021-10-25 16:30,indie Semiconductor Enters Definitive Agreement to Acquire Analog Devices Symeo Radar Division,https://finance.yahoo.com/news/indie-semiconductor-enters-definitive-agreement-203000949.html,Business Wire
7,2021-10-13 09:00,indie Semiconductor Sets Date for Third Quarter 2021 Earnings Release and Conference Call,https://finance.yahoo.com/news/indie-semiconductor-sets-date-third-130000635.html,Business Wire
8,2021-10-05 16:30,"indie Semiconductor Expands Edge Compute, Perception-Enabled Vision Processing Capabilities",https://finance.yahoo.com/news/indie-semiconductor-expands-edge-compute-203000878.html,Business Wire
9,2021-09-09 16:30,indie Semiconductor to Present at the Deutsche Bank Virtual Technology Conference,https://finance.yahoo.com/news/indie-semiconductor-present-deutsche-bank-203000884.html,Business Wire
10,2021-08-31 16:30,indie Semiconductor to Acquire TeraXion,https://finance.yahoo.com/news/indie-semiconductor-acquire-teraxion-203000865.html,Business Wire
11,2021-08-24 07:00,"AdTheorent Holding Company, LLC Announces Second Quarter 2021 Results",https://finance.yahoo.com/news/adtheorent-holding-company-llc-announces-110000987.html,PR Newswire
12,2021-08-17 09:45,Billionaire George Soros Pulls the Trigger on These 3 Stocks,https://finance.yahoo.com/news/billionaire-george-soros-pulls-trigger-134555270.html,TipRanks
13,2021-08-10 16:30,indie Semiconductor Exceeds Q2 2021 Expectations and Reaffirms Strategic Outlook,https://finance.yahoo.com/news/indie-semiconductor-exceeds-q2-2021-203000802.html,Business Wire
14,2021-07-09 09:00,indie Semiconductor Sets Date for Second Quarter 2021 Earnings Release and Conference Call,https://finance.yahoo.com/news/indie-semiconductor-sets-date-second-130000357.html,Business Wire
15,2021-06-22 16:15,indie Semiconductor to Ring the Opening Bell on the Nasdaq Stock Market,https://finance.yahoo.com/news/indie-semiconductor-ring-opening-bell-201500931.html,Business Wire
