date,ARES,ATEX,FULC,JLL,MCB,MRVL,OAS,OTTR,SKIN,STKS,TBI,TECH,VG,VVV,portfolio
2021-10-18,216.57801426901153,70.73357445483524,11.650237970703873,144.92422534201782,251.87109943201077,77.2658962934517,16.855391688228064,183.9217083465248,407.6733015148903,67.43203290571698,14.728363731820302,351.9582057713912,311.9794336556788,372.4285146237189,2500.0000000000005
2021-10-19,222.24223096496806,71.61700794094891,11.98396874590633,143.43192275438975,250.0191060538342,78.04810277669641,16.726332877331114,183.0374693640896,411.6063278003772,63.52982634377711,14.690269030929723,352.04980833951123,310.23977138622337,369.8556060598245,2499.0777504388075
2021-10-20,225.40166841849154,72.64179078484078,11.86766862727517,144.8558756051799,250.78839561092292,77.28890236648832,16.993780051719973,186.76390507578085,407.9758419983893,61.15043209869182,14.952170099552458,357.48254526416923,310.6263630016579,369.3195834423465,2508.108922445507
2021-10-21,229.2157640831055,70.92204026520615,12.33792562869681,145.19192847796637,263.35345837670536,77.15086592826866,17.104179757427,188.05868358577527,411.6063278003772,59.34209247242701,15.128358091171387,350.5207500870459,315.0721665791552,374.46540057013533,2529.469941703463
2021-10-22,231.06588511444812,71.26363454650344,12.525017123886066,149.90806031978335,271.24579938831926,76.27663515287752,17.267446927838805,191.37457976990734,409.03473369063573,57.77169227067072,15.271213219511061,356.02395052564236,310.04647557850603,375.4302412815958,2544.5053649101255
2021-10-25,236.4739312060649,72.2295218246544,12.317699521108784,151.50858332407145,277.5995612857558,77.84104811936693,17.789901873156573,192.41671857063454,416.74951601986004,61.388371523200355,15.566447151413051,359.9487682520166,309.273292347637,367.71151558991244,2568.814876608853
2021-10-26,239.0641006499445,71.98216044854257,11.898007788657212,150.04475979345918,264.8920374908828,77.91006633847677,18.649775637325405,194.18519653550499,412.3626790091247,62.76842018534982,13.718854158219946,365.5435712587331,308.8867007322024,366.74667487845204,2558.653004904876
2021-10-27,234.31071276941816,71.78191552502346,11.746311981747006,148.40436610934896,250.64593458183242,77.87555722892185,18.145979797197555,190.96404024234812,391.9411963729428,62.435304991037874,13.333145311702829,359.2018550042685,304.0543055392706,358.70633561628193,2493.546961071342
2021-10-28,243.9598055328818,73.71369008132538,11.887894734863199,150.57447025395314,255.00524207200183,78.77279407734962,18.649775637325405,193.8378169352626,407.9758419983893,63.52982634377711,13.585522705102917,363.05620921670425,304.0543055392706,361.7080622741588,2540.3112574023658
2021-10-29,239.74722226151715,75.5041152798491,11.195150549973254,147.0829378638157,258.88018206326353,78.79580015038621,18.752400715869964,195.8273546457418,415.53935408586403,62.91118384005494,13.261717747532993,368.9821907389317,311.5928420402443,361.386448703672,2559.458900686717
2021-11-01,237.61246722535265,75.79859310855366,11.129415700312165,146.83232216207662,265.4048971956086,79.32493983022822,19.125582819668374,197.97479217451303,421.8927042393429,66.0043963586658,13.452191251985889,369.9757262854645,313.1392085019824,363.2089256030972,2580.8761624568524
2021-11-02,239.91800266441032,76.41110699225915,10.558028160950386,146.95763001294614,266.54458542833265,80.41772829946716,19.256196555997818,198.95377104792345,446.0959429192621,65.81404481905898,13.047435055023481,354.6640047066294,305.02078457785694,371.78528748274533,2595.4445487228636
2021-11-03,245.0414147512052,76.19908295559186,10.355767085070111,150.6371241793879,279.6225078988409,79.65852788925906,19.10070401274848,203.72234556034195,446.0959429192621,69.71625138099886,13.080767918302739,355.36159349462054,308.50010911676793,376.07346842256936,2633.165607584967
2021-11-04,244.1875127367394,73.74902742076992,10.694554387169571,149.78844828031697,280.84767274901924,82.2927232519508,18.659105189920364,201.03804864937788,443.6756190512702,66.09957212846922,13.337907149314152,348.95646007761127,321.25763242610793,366.31785678446965,2620.902140282507
2021-11-05,242.33739170539678,73.45454959206536,10.118110320910787,152.43130477138348,282.8136349504682,82.66082042053654,19.28107536291771,207.7961608722756,438.8349713152864,73.85639736744724,13.761710696721847,350.42914751892584,335.3682263894689,364.7097889320357,2647.8532902158404
2021-11-08,243.61824472709552,73.96105145743721,10.259693074026979,153.24580580203545,288.34112287917975,83.97216658362326,19.32150342416254,206.72244210788998,433.23797237055504,73.5232821731353,13.614093730770852,356.8272345845412,331.11571861968883,364.2809708380532,2652.0413023721953
2021-11-09,247.46080379219163,74.52644888854996,9.845057868472415,153.86095343357678,291.4752655191708,83.90314836451344,19.531418357549143,208.90145960031964,433.69178309580354,74.57021564097283,13.337907149314152,353.82548889076133,331.5023102351234,370.07001510681573,2666.502275943135
2021-11-10,245.98070696711758,74.38509953077177,9.622570685004112,151.06431003462495,288.0562008209987,81.63705017040743,19.301289393540124,211.55417654762527,381.6548199339771,71.0011242733449,12.961721978019677,354.8965343026265,328.409577311647,370.4988332007981,2601.024015150503
2021-11-11,243.39053752323795,72.78314014261898,9.243331167728595,151.99272729334012,281.47450127701745,84.45529411739206,19.86417240010272,209.84885851007166,369.8557410775164,71.14388792805002,13.095053431136707,356.9893006665998,328.7961689270816,375.10862771110897,2588.041342173003
2021-11-12,244.81370754734763,72.14706803261713,9.324235598080707,150.59725349956574,286.48912950100316,84.5243123365019,19.862617474670227,210.38571789226447,398.5970870099206,76.75925834645129,12.866485225793229,355.48842781970984,331.5023102351234,374.1437869996485,2627.501397518698
2021-11-15,244.67139054493663,72.38265029558077,9.030957038054305,151.633891174941,290.4210539039011,83.88014229147683,20.447269437287733,209.46989894617084,409.94235514113274,70.52524542432785,12.918865439517775,353.56477388918887,332.0821976582752,387.1155343426163,2648.086225527408
2021-11-16,246.72075537965463,72.01749778798711,9.066352726333353,151.4858000784588,292.5294771344405,84.91541557812423,20.263788236253514,209.72253865543803,423.8592173820863,70.1921302300159,12.899818089072486,355.481381468316,331.5023102351234,379.2896041274374,2659.9460871087417
2021-11-17,251.33182625776996,74.12595904151176,8.818582908380018,148.64928599968485,288.79699817226935,84.70836092079476,19.889051207022614,212.94369494859492,423.5566768985873,68.05067540943915,12.423634327940242,348.033388045017,328.7961689270816,392.5829650408919,2662.7072681049854
2021-11-18,251.3033628572878,74.63246090688361,8.687113209057836,147.92022214008028,288.3981072908159,86.44531943505875,20.172047635736405,216.16485124175176,415.99316481111254,67.52720867552038,12.404586977494953,348.89304291506664,323.19059050328065,388.83080671854594,2650.5628853176936
2021-11-19,249.8232660322137,75.3745450352191,8.66688710146981,148.1822294646257,283.2410180377397,85.78964635351538,19.44434253332951,219.85970698978463,435.355755755048,68.90725733766986,12.528394755389336,353.37452240155494,316.4252372331761,383.8993986377483,2660.872207668484
2021-11-22,247.5461939936382,72.99516417928625,7.685920883450472,146.84371378488294,281.95886877592517,83.68459067066566,19.730448812908293,221.59660499099667,435.355755755048,66.76580251709309,12.523632917778015,345.01050329705555,401.86198424421076,386.04348910766026,2729.6026739305994
2021-11-23,242.10968450153922,72.60645344539624,7.589846872407342,148.58093626284693,284.9220581810076,84.22523338702597,20.273117788848474,218.2175488795478,429.45621632681764,65.00505077572998,13.10457710635935,333.09512309005595,398.76925132073444,388.1875795775723,2706.1426775158893
2021-11-24,238.6656130431938,72.45332497446987,7.69097741034748,151.0244393548028,285.23547244500674,84.96142772419746,20.549894515832293,217.9017492429638,432.48162116180754,65.00505077572998,13.31409796125754,336.089822432442,399.3491387438863,388.5091931480591,2713.231822933997
2021-11-26,232.46059173807558,70.75713268113161,7.6151295068923766,141.0112029080465,276.3743964355774,82.8103598952745,18.52849145359092,210.13307818299728,415.0855433606156,65.52851750964875,12.509347404944046,333.6235994445947,399.9290261670381,375.4302412815958,2641.7966579700233
2021-11-29,232.63137214096875,70.94559849150252,7.246003043410873,141.72887514484475,276.4028886413955,86.29577996032079,19.279520437485214,212.94369494859492,423.5566768985873,61.86425037221741,12.580774969113884,338.0064300115691,399.54243455160355,373.500559858675,2656.52485947029
2021-11-30,229.61425168985622,70.86314469946524,7.33196400065999,133.80030567164522,270.4765098312306,81.86711090077354,18.64355593559543,206.5013823622812,392.69754758169023,62.38771710613617,12.390301464660984,332.6089248438803,398.57595551301716,363.8521527440708,2581.610824344963
2021-12-01,229.3011542845521,70.58044598390887,7.079137655809646,130.57078060605318,263.43893499415964,81.61404409737084,17.79301172402156,206.6908621442316,371.9735244620094,58.53309842909801,12.447443515996856,325.49915628748613,399.3491387438863,362.3512894151324,2537.2220223437166
2021-12-02,235.44924878870592,70.09750234483339,7.453320646188156,137.60510768895648,273.81009791194833,81.70606838951727,18.413426971586414,212.6278953120109,360.17444560554867,60.579377479871354,12.752201123121491,329.2548615804079,399.3491387438863,366.96108392544323,2566.2337765120255
2021-12-03,226.0278632290998,70.50977130501977,7.094307236500666,136.95578518899617,263.8378258756131,96.1538822565078,18.195737411037342,211.64891643860048,338.08899031012237,58.86621362340995,12.766486635955458,321.4193188304472,401.66868843649354,365.99624321398284,2529.2300299917865
2021-12-06,228.27647186719312,69.60277959260974,7.2915117854839355,143.37496464035814,269.90666571486855,98.27044097587584,19.176895358940655,213.44897436712932,345.0474214305992,60.34143805536282,12.942674627574387,329.93835766561136,399.3491387438863,375.21583223460453,2572.183567060098
2021-12-07,228.02030126285337,70.49799219187159,7.761768786905576,146.16591222790683,268.8524540995988,105.26428717900501,19.343272380217446,210.16465814665565,367.586687451274,62.625656530644704,12.82839052490265,333.2642355235083,400.89550520562443,375.4302412815958,2608.7013627925644
2021-12-08,227.02408224597662,70.87492381261343,7.953916808991838,148.31323312689835,269.42229821596084,105.0112203756023,19.218878345617973,211.14363702006608,382.1086306592256,64.14846884749929,12.885532576238518,339.14089258597886,402.2485758596453,378.2175588924814,2637.7118493727967
2021-12-09,226.19864363199298,69.46143023483154,7.711203517935507,147.6012567015033,267.42784380869375,103.56183777429592,19.120918043370892,209.09093938227002,373.0324161542558,62.10218979672594,12.747439285510168,331.31944253880584,400.1223219747553,374.5726050936309,2604.0704879385776
2021-12-10,222.61225517123657,67.82413350723418,7.736486152420542,148.10248810498143,268.5675320414178,102.40003108594716,19.32305834959503,212.5647353846941,360.17444560554867,63.52982634377711,13.056958730246128,328.38816035896446,400.31561778247266,374.46540057013533,2589.061129188671
2021-12-13,219.85130532446377,67.19984051038051,8.328099799370348,146.66144781998182,265.46188160724483,99.60479321199917,18.632671457567977,212.31209567542692,343.68598925485367,60.48420171006795,13.114100781581996,331.4392305125013,400.5089135901899,368.890765348364,2556.175336603994
2021-12-14,216.91957507479782,66.9524791342687,8.257308422812251,145.0552290042905,266.7725230748774,98.10939846461957,18.326351147366783,212.6594752756693,322.20561492642537,58.009631695179245,12.776010311178101,326.16151331850796,399.9290261670381,371.4636739122585,2523.5978099292897
2021-12-15,219.879768724946,66.38708170315593,8.494965186971575,146.23426196474477,276.17495099485075,101.65233371225737,18.40720726985644,219.9860268444182,333.70215329938696,60.05591074595259,13.028387704578192,334.30709552979806,401.28209682105904,375.85905937557817,2575.451299877554
2021-12-16,214.47172263332916,66.19861589278501,8.323043272473342,144.9982708902589,280.70521171992874,96.1538822565078,18.607792650648083,215.37535215029175,316.911156465193,56.39164360852125,12.885532576238518,325.21025588033825,399.73573035932077,382.612944355801,2538.5811547116355
2021-12-17,218.28581829794314,66.59910573982322,9.061296199436347,141.8484871843111,264.8350530792466,96.66001586331319,18.642001010162936,211.99629603884287,329.7691270139001,56.772346687734895,12.980769328464968,331.57311118898446,399.15584293616894,379.8256267449154,2538.0048973132484
2021-12-20,209.5190909494275,66.12794121389592,8.904543865629133,136.30646268903587,261.7863870567098,96.82105837456946,18.45851980912872,212.91211498493652,313.1294004214556,55.9157647595042,12.861723388181908,327.7821741390934,399.54243455160355,374.5726050936309,2494.6402212968023
2021-12-21,218.99740330999796,68.11861133593874,8.985448295981243,144.55969341221555,279.8789377512038,99.27120515296832,18.761730268464927,217.08067018784536,340.0555034528658,59.00897727811507,13.076006080691418,337.9711982545998,399.9290261670381,381.8625126913318,2587.556923639258
2021-12-22,224.86086380932989,71.0869478492807,9.127031049097436,148.13096716199723,285.74833214973256,101.56030942011094,18.84103146552209,218.2491288432062,347.16520481509207,59.77038343654236,13.071244243080093,345.0527814054186,401.86198424421076,381.75530816783623,2626.281518060457
2021-12-23,231.57822632312758,70.80424913372433,9.152313683582472,150.86495663551432,286.0902386195498,100.85862419249436,18.895453855659355,217.4912097154046,350.19060965008197,60.960080559085,13.166480995306543,348.547771696768,401.28209682105904,382.07692173832305,2641.9592336196806
2021-12-27,235.67695599256345,70.52155041816795,8.929826500114167,152.38004246875502,296.74632359551947,104.45907462272369,20.27933749057845,217.3017299334542,362.4434992317912,61.911838257119115,13.404572875872665,352.7826288844716,401.86198424421076,390.3316700474843,2689.031034562826
2021-12-28,233.51373755591675,69.97971121335156,8.570813090426679,153.10341051695642,298.1424416806064,101.21521832456179,20.136284350789058,217.8070093519886,355.7876085948133,61.15043209869182,13.237908559476379,350.7603260344368,401.86198424421076,394.9414645577952,2680.2083501740217
2021-12-29,230.32583670191107,69.0844986140897,8.429230337310486,155.42730156944594,296.3189405082479,101.84788533306855,20.14872375424901,222.38610408245668,354.5774466608174,58.81862573850824,13.4331439015406,354.08620389233374,401.66868843649354,399.2296454976193,2685.782275028092
2021-12-30,230.69586090817955,69.63811693205427,8.621378359396747,154.82924137211407,299.7664974122381,100.58255131605505,19.77087687415312,223.2071831375751,362.2922289900416,59.86555920634577,13.152195482472576,358.5183589190651,401.86198424421076,395.69189622226435,2698.4939293761663
2021-12-31,231.32205571878782,69.2140688587197,8.94499608080519,153.41098433272708,303.52746858022743,100.64006649864656,19.59050552398389,225.54410044829672,365.4689040667811,60.008322861050885,13.176004670529188,364.5359430094127,401.86198424421076,398.1576002626632,2715.4030051568416
2022-01-03,225.40166841849154,70.16817702372248,9.010730930466279,152.55091681084983,303.41349975695505,102.87165558319766,20.52035093261492,219.85970698978463,364.1074718910356,61.05525632888841,13.452191251985889,343.71397464058725,401.47539262877626,396.76394145722037,2684.3649346445764
2022-01-04,224.83240040884766,69.40253466909063,8.697226262851851,156.2702816571137,304.8950944594963,101.65233371225737,21.05680020682513,215.88063156882615,343.0809082878557,62.14977768162765,13.637902918827464,329.78333793494664,401.66868843649354,398.47921383315,2651.48713203821
2022-01-05,210.91379757305498,67.05849115260233,8.338212853164361,149.25873781982304,302.84365564059306,96.76354319197793,20.176712412033886,213.89109385834692,327.3488031459082,59.58003189693553,13.542666166601016,306.3260341448215,401.47539262877626,388.08037505407674,2565.597547538716
2022-01-06,210.45838316533988,66.71689687130504,7.726373098626527,147.52151534185904,314.4114912027419,98.38547134105887,20.94484557568561,215.28061225931654,329.6178567721506,61.102844213790114,13.604570055548207,300.5550723532587,401.0888010133417,389.25962481252833,2576.6743580765515
2022-01-07,213.47550361645241,65.42119442500498,7.701090464141494,146.74118917962605,314.724905466741,95.60173650362917,20.67739840129675,214.08057364029733,335.21485571688197,59.960734976149176,13.028387704578192,292.6208806837841,401.28209682105904,376.93110461053413,2557.461652210175
2022-01-10,212.5931382015044,65.39763619870862,7.91852112071279,144.0470703859311,314.24053796783335,94.56646321698176,20.187596890061343,207.7014209813004,279.24486626956866,60.19867440065771,13.147433644861254,301.42177357470223,402.82846328279714,375.00142318761334,2498.495019323234
2022-01-11,223.40923038473798,64.98536723852223,7.867955851742721,148.08540067077195,306.4051813678556,99.1906838973402,21.153205583639718,204.22762497887635,283.4804330385545,62.91118384005494,13.16171915769522,304.62081710750994,402.2485758596453,381.4336945973494,2523.1810735742965
