rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
2,76.5,OPCH,"Option Care Health, Inc.",57.0,1.6,81,1.42,24.67,27.81,12.73,$13.12,$28.21,25.11,24.08,20.32,91.5,True
4,75.83333333333333,VRTV,Veritiv Corporation,22.0,1.0,99,4.76,93.19,98.0,5.16,$14.00,$98.16,89.85,83.71,52.38,106.5,True
9,71.83333333333333,FANG,"Diamondback Energy, Inc.",32.0,1.8,97,2.77,104.11,112.32,7.89,$23.63,$107.55,88.01,80.6,76.49,86.5,True
10,71.5,PDCE,"PDC Energy, Inc.",31.0,1.8,97,2.84,44.98,60.06,33.53,$10.61,$51.81,45.02,41.89,37.06,86.5,True
11,71.5,RWT,"Redwood Trust, Inc.",48.0,1.6,75,1.32,13.21,14.04,6.28,$7.71,$13.47,12.77,12.46,10.97,91.5,True
27,68.33333333333333,CLH,"Clean Harbors, Inc.",41.0,1.9,80,1.41,105.61,114.5,8.42,$52.22,$109.26,102.64,101.3,90.91,84.0,True
31,68.16666666666667,OLN,Olin Corporation,22.0,1.8,96,2.6,48.56,62.25,28.19,$14.34,$52.01,48.51,47.82,40.34,86.5,True
35,67.66666666666667,TBBK,"The Bancorp, Inc.",14.0,1.5,95,2.27,26.97,28.5,5.67,$8.41,$28.23,24.59,24.5,21.98,94.0,True
36,67.5,KFY,Korn Ferry,14.0,1.4,92,1.9,76.46,97.75,27.84,$29.95,$77.62,73.89,70.96,63.48,96.5,True
38,67.0,KRG,Kite Realty Group Trust,42.0,2.1,80,1.41,21.63,23.15,7.03,$10.00,$23.14,20.82,20.26,19.65,79.0,True
40,66.83333333333333,PGNY,"Progyny, Inc.",16.0,1.4,88,1.65,57.7,65.5,13.52,$23.56,$66.61,59.14,54.65,52.44,96.5,True
42,66.66666666666667,CASH,"Meta Financial Group, Inc.",18.0,1.7,93,2.01,55.5,63.0,13.51,$21.42,$56.24,52.02,50.35,47.13,89.0,True
43,66.66666666666667,PXD,Pioneer Natural Resources Company,29.0,1.9,87,1.6,181.8,207.44,14.1,$76.58,$184.69,162.05,153.72,149.28,84.0,True
47,66.0,CUBI,"Customers Bancorp, Inc.",22.0,2.1,97,2.72,44.04,49.13,11.56,$12.23,$44.87,40.57,39.64,33.42,79.0,True
52,65.66666666666667,CZR,"Caesars Entertainment, Inc.",26.0,1.9,87,1.61,114.34,126.91,10.99,$43.07,$119.81,110.4,100.23,93.94,84.0,True
58,65.33333333333333,SSTK,"Shutterstock, Inc.",22.0,1.7,85,1.54,113.74,126.0,10.78,$55.66,$120.39,115.28,110.91,93.03,89.0,True
59,65.33333333333333,SBNY,Signature Bank,10.0,1.7,97,2.65,290.62,310.67,6.9,$71.44,$294.34,268.57,257.18,228.07,89.0,True
69,64.66666666666667,WIRE,Encore Wire Corporation,13.0,1.5,87,1.6,98.5,112.5,14.21,$45.65,$102.23,91.61,87.45,74.54,94.0,True
71,64.5,JLL,Jones Lang LaSalle Incorporated,20.0,2.0,92,1.87,251.99,310.0,23.02,$101.39,$260.76,244.96,241.96,195.38,81.5,True
72,64.33333333333333,MMSI,"Merit Medical Systems, Inc.",40.0,1.9,69,1.2,72.02,76.22,5.83,$45.32,$73.85,71.91,69.99,62.28,84.0,True
75,64.16666666666667,OII,"Oceaneering International, Inc.",19.0,2.2,97,2.8,13.4,16.83,25.6,$3.35,$18.20,13.2,12.74,12.55,76.5,True
79,64.16666666666667,ISBC,"Investors Bancorp, Inc.",26.0,2.0,85,1.54,15.56,16.45,5.72,$7.51,$15.79,14.6,14.29,13.78,81.5,True
82,63.833333333333336,AA,Alcoa Corporation,12.0,2.0,98,3.01,47.05,54.12,15.03,$11.41,$52.45,49.02,44.96,34.56,81.5,True
92,63.333333333333336,BOOT,"Boot Barn Holdings, Inc.",16.0,2.1,95,2.23,92.88,100.0,7.67,$30.86,$99.64,91.03,88.28,72.06,79.0,True
95,63.166666666666664,EWBC,"East West Bancorp, Inc.",15.0,1.8,88,1.66,78.33,90.55,15.6,$34.13,$82.53,74.69,73.91,71.05,86.5,True
97,63.166666666666664,ENVA,"Enova International, Inc.",22.0,2.0,86,1.57,35.58,43.25,21.56,$15.13,$41.06,33.5,32.86,32.37,81.5,True
