rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
6,74.33333333333333,SGH,"SMART Global Holdings, Inc.",51.0,1.7,83,1.44,53.46,72.0,34.68,$25.81,$58.39,49.02,48.06,47.12,89.0,True
8,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.2,10.38,11.5,10.79,$2.16,$12.01,10.73,10.06,8.35,81.5,True
9,74.0,GDEN,"Golden Entertainment, Inc.",36.0,1.7,97,2.87,51.97,63.0,21.22,$12.70,$54.86,50.53,48.65,38.16,89.0,True
12,72.16666666666667,PDCE,"PDC Energy, Inc.",32.0,1.8,98,3.12,52.31,63.88,22.12,$11.13,$54.31,50.17,45.91,39.52,86.5,True
15,71.33333333333333,DAR,Darling Ingredients Inc.,44.0,1.7,81,1.4,84.52,97.69,15.58,$41.73,$85.28,75.99,74.64,71.13,89.0,True
16,71.16666666666667,FANG,"Diamondback Energy, Inc.",30.0,1.8,97,2.93,107.19,122.26,14.06,$24.57,$114.73,108.36,91.69,81.3,86.5,True
20,70.0,CLH,"Clean Harbors, Inc.",41.0,1.9,85,1.51,112.54,118.5,5.3,$52.22,$115.85,109.9,105.17,93.66,84.0,True
24,69.5,DVN,Devon Energy Corporation,24.0,1.8,98,3.19,40.08,44.26,10.43,$8.34,$41.98,39.88,34.13,26.84,86.5,True
27,69.33333333333333,AKR,Acadia Realty Trust,46.0,2.3,88,1.63,21.38,24.29,13.61,$9.19,$23.00,22.07,21.3,20.4,74.0,True
30,68.83333333333333,RWT,"Redwood Trust, Inc.",49.0,1.6,66,1.13,13.56,15.25,12.46,$8.13,$14.10,13.65,13.01,11.4,91.5,True
32,68.83333333333333,CNXC,Concentrix Corporation,13.0,1.0,87,1.58,177.68,208.67,17.44,$80.00,$187.22,181.11,174.82,152.54,106.5,True
37,68.33333333333333,ARCB,ArcBest Corporation,27.0,1.9,94,2.09,89.85,100.89,12.29,$29.63,$94.03,87.26,77.83,68.28,84.0,True
41,67.83333333333333,PGNY,"Progyny, Inc.",16.0,1.4,91,1.79,61.43,71.67,16.67,$23.56,$66.61,59.23,57.91,53.84,96.5,True
43,67.5,KFY,Korn Ferry,15.0,1.4,91,1.82,77.21,97.75,26.6,$29.95,$77.93,75.32,73.46,66.01,96.5,True
45,67.16666666666667,OLN,Olin Corporation,19.0,1.8,96,2.44,56.98,65.06,14.18,$16.28,$59.20,52.02,49.82,42.59,86.5,True
53,66.83333333333333,TALO,Talos Energy Inc.,28.0,1.6,81,1.4,12.97,18.88,45.57,$5.71,$18.93,12.99,12.76,12.47,91.5,True
55,66.66666666666667,PXD,Pioneer Natural Resources Company,27.0,1.9,89,1.67,186.98,218.06,16.62,$77.10,$196.64,189.01,168.03,155.23,84.0,True
56,66.66666666666667,CZR,"Caesars Entertainment, Inc.",26.0,1.9,90,1.73,109.46,132.5,21.05,$43.07,$119.81,113.55,108.56,97.13,84.0,True
67,65.66666666666667,JEF,Jefferies Financial Group Inc.,21.0,1.7,87,1.56,43.0,50.0,16.28,$19.10,$43.60,41.22,38.52,33.09,89.0,True
68,65.5,CHX,ChampionX Corporation,11.0,1.6,94,2.13,26.23,27.67,5.49,$8.06,$30.48,25.32,23.68,22.76,91.5,True
74,65.0,ELF,"e.l.f. Beauty, Inc.",45.0,1.9,66,1.13,32.31,34.15,5.69,$18.55,$32.64,30.18,30.07,27.88,84.0,True
81,64.66666666666667,MTDR,Matador Resources Company,16.0,2.1,99,4.2,41.85,46.07,10.08,$6.47,$47.23,42.52,35.42,28.85,79.0,True
95,63.833333333333336,OII,"Oceaneering International, Inc.",19.0,2.2,96,2.37,13.6,16.72,22.94,$3.83,$18.20,14.81,13.55,13.04,76.5,True
98,63.5,COP,ConocoPhillips,13.0,1.8,91,1.85,74.49,83.13,11.6,$27.63,$77.98,74.19,65.13,56.81,86.5,True
102,63.5,DCOM,"Dime Community Bancshares, Inc.",27.0,1.8,77,1.3,35.68,39.0,9.3,$18.52,$36.01,34.62,33.31,32.16,86.5,True
104,63.5,AX,"Axos Financial, Inc.",19.0,1.6,80,1.38,53.0,56.88,7.32,$27.03,$55.71,53.28,49.88,47.41,91.5,True
108,63.333333333333336,SLB,Schlumberger Limited,20.0,1.9,86,1.53,32.26,37.91,17.51,$14.32,$36.87,32.9,30.15,29.21,84.0,True
113,63.0,TTGT,"TechTarget, Inc.",24.0,2.1,86,1.53,94.31,102.0,8.15,$43.31,$101.12,86.66,85.26,77.9,79.0,True
116,63.0,BLDR,"Builders FirstSource, Inc.",15.0,1.5,80,1.37,58.27,67.86,16.46,$30.05,$60.51,56.64,54.5,47.35,94.0,True
117,63.0,MRO,Marathon Oil Corporation,18.0,2.3,97,2.93,16.32,17.57,7.66,$3.83,$17.33,16.07,13.68,11.94,74.0,True
