rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
41,66.66666666666667,PXD,Pioneer Natural Resources Company,28.0,1.9,88,1.69,190.76,207.44,8.74,$76.58,$196.64,171.31,158.11,151.27,84.0,True
56,65.66666666666667,CZR,"Caesars Entertainment, Inc.",26.0,1.9,87,1.66,114.96,126.91,10.39,$43.07,$119.81,112.97,102.91,94.96,84.0,True
65,64.66666666666667,ULTA,"Ulta Beauty, Inc.",46.0,2.3,74,1.32,395.31,436.65,10.46,$200.50,$414.98,376.73,373.84,334.88,74.0,True
96,63.0,SLB,Schlumberger Limited,19.0,1.9,86,1.64,32.76,35.94,9.71,$13.70,$36.87,30.0,28.72,28.61,84.0,True
102,62.666666666666664,SCHW,The Charles Schwab Corporation,23.0,2.1,86,1.64,76.27,83.83,9.91,$37.01,$78.94,74.18,73.21,67.84,79.0,True
103,62.666666666666664,LKQ,LKQ Corporation,16.0,1.5,78,1.38,53.61,62.11,15.86,$29.60,$53.77,51.48,51.27,46.19,94.0,True
111,62.166666666666664,MPC,Marathon Petroleum Corporation,11.0,1.8,89,1.74,65.26,70.07,7.37,$26.77,$66.14,62.09,59.46,55.77,86.5,True
116,62.0,AMP,"Ameriprise Financial, Inc.",27.0,1.9,75,1.33,278.35,292.5,5.08,$155.33,$284.09,270.13,269.22,244.28,84.0,True
119,61.833333333333336,PWR,"Quanta Services, Inc.",18.0,1.8,81,1.46,111.0,121.33,9.31,$58.93,$119.70,114.75,107.61,92.08,86.5,True
128,61.166666666666664,RJF,"Raymond James Financial, Inc.",15.0,1.8,82,1.49,96.48,159.0,64.8,$48.87,$98.40,92.82,91.96,84.06,86.5,True
132,61.0,CBRE,"CBRE Group, Inc.",19.0,2.1,85,1.6,98.3,116.43,18.44,$43.17,$101.66,97.31,96.42,83.56,79.0,True
141,60.666666666666664,EOG,"EOG Resources, Inc.",12.0,2.1,91,1.92,90.41,99.85,10.44,$31.22,$93.07,81.95,73.73,72.4,79.0,True
147,60.166666666666664,CFG,"Citizens Financial Group, Inc.",21.0,2.0,78,1.38,47.46,51.75,9.04,$25.41,$51.14,46.49,44.72,44.32,81.5,True
149,60.0,BKR,Baker Hughes Company,11.0,1.9,85,1.6,26.25,28.6,8.95,$12.81,$26.57,24.7,23.22,22.8,84.0,True
156,59.833333333333336,APA,APA Corporation,15.0,2.4,93,2.14,24.61,27.5,11.74,$7.45,$25.33,21.93,19.82,19.42,71.5,True
164,59.166666666666664,HES,Hess Corporation,11.0,2.2,90,1.85,89.24,99.36,11.34,$34.82,$92.79,79.32,73.35,73.16,76.5,True
166,59.166666666666664,MET,"MetLife, Inc.",22.0,2.0,74,1.32,64.15,71.8,11.93,$35.90,$67.68,62.56,61.79,59.64,81.5,True
168,59.0,RTX,Raytheon Technologies Corporation,26.0,1.9,67,1.2,89.68,101.61,13.3,$51.92,$91.38,87.17,86.02,81.22,84.0,True
177,58.5,SPG,"Simon Property Group, Inc.",12.0,2.2,87,1.67,137.15,149.76,9.19,$59.35,$137.55,132.91,132.37,119.88,76.5,True
228,54.666666666666664,HBAN,Huntington Bancshares Incorporated,15.0,2.3,75,1.33,15.76,17.08,8.38,$9.30,$16.91,15.45,15.25,15.01,74.0,True
235,52.666666666666664,AXP,American Express Company,16.0,2.5,73,1.29,168.72,183.52,8.77,$89.11,$179.67,170.86,166.8,152.74,69.0,True
236,52.666666666666664,DRI,"Darden Restaurants, Inc.",12.0,2.1,67,1.21,149.57,161.71,8.12,$89.34,$164.28,153.75,148.67,140.23,79.0,True
