date,AFG,BSY,CARR,DHR,EFX,EPAM,INTU,LH,LLY,LSI,NAVI,ORMP,PACK,RPD,TRNS,UFPT,portfolio
2021-09-01,43.75261445973401,46.2145078914639,290.38716989422886,28.859389168342343,298.73562946680676,119.56059512470071,158.94525159037877,23.6746657856454,279.46360944341905,283.6103505865396,54.076377054914744,35.67897835762618,31.047585858441142,318.0539798217967,322.17245653106477,165.76683896489703,2500.0
2021-09-02,44.4097903425036,46.326204587274084,290.5384394739619,29.19724055761594,303.34100916053967,119.9147785906543,158.00252586041967,23.93627716938027,281.8152601686768,288.2338104217814,53.445952970077656,32.604118410015005,31.31053592687838,322.05153662067414,321.22614295629296,167.39953668355477,2513.7531599003
2021-09-03,44.15248338311233,46.89865015330129,288.01727981174423,29.284570290091363,304.1524332018164,121.85994660955437,158.9791219758863,23.80508333005922,281.77150852727664,291.25508120520675,53.796188572764926,34.30059286386945,30.843069138545516,326.4671385749897,319.04962173431784,165.98293131001347,2520.6157006825506
2021-09-07,43.76304582295258,48.16221902465399,282.0169198156662,29.071097610707,299.6896009747943,118.77836105283535,158.19445804496226,23.557445254654397,276.64162857310976,288.3711409119371,53.86623569330238,33.22262472131611,29.76205219052576,321.99928097624434,312.70932078334664,160.4365611186909,2480.241992569699
2021-09-08,43.74913733866116,47.715432241413254,284.23554031841775,29.116085654709487,301.191831970131,119.19504748336897,160.204100918408,23.837687716162677,276.6853802145099,291.11775071505105,54.076377054914744,33.629071725885396,29.197196487956884,318.654919732739,312.3307953534379,156.06669369522461,2481.0030486209916
2021-09-09,43.161503877348665,48.28787780744046,284.5885026711282,28.928194412110855,301.54271804203444,118.73479838055229,160.249261432418,23.534156407437646,260.5738382689069,284.1596725471624,54.1464241754522,35.04280043743076,28.973201985214054,315.12766373372955,307.8358058732718,155.77857056840264,2450.6649906200414
2021-09-10,42.17747861373071,48.20410528558281,283.07580687379766,29.070215492197146,298.24219592819253,118.75752673130867,160.14482774376984,23.362595232940883,260.0269427514051,283.72479266166937,53.81953761294408,34.47730895281262,29.830224430490972,309.35341502423995,304.0505515741845,159.668232780499,2437.9857576897657
2021-09-13,42.41044572561199,48.05052232884381,279.5966065399373,28.317768403292753,299.3167845233969,116.98660940154082,157.3335857466463,23.091668310319307,258.3534424678496,284.54877560260354,54.82354634064759,34.61868182396715,28.564168545422795,316.06826533346543,303.3408163931056,157.38725802649188,2432.808945513143
2021-09-14,41.43337470413975,48.27391572046419,275.8148670466108,28.550647689893882,299.3277497131439,117.94309416253843,160.39603310295055,23.04043284644245,253.07043176878227,276.3776114383396,53.72614145222747,33.71742977035698,28.281740694138357,316.06826533346543,298.56193284050795,154.7941498850943,2409.377818169096
2021-09-15,42.35133466737346,49.68408650506777,279.69745292642597,28.6529734370368,298.5053604821201,118.15333140703494,161.47988543919095,23.26555836953774,253.77045803118455,278.0484657352339,54.56670689867693,34.37127929944671,28.17461288847874,318.10623546622645,314.88584200532176,155.34638587816974,2439.059969436527
2021-09-16,42.632981474274715,48.05052232884381,276.26867578581,28.542708623305206,299.4812623696016,118.8257117835778,161.69722041286417,23.042761731164124,250.83909805737494,279.0097791663238,54.82354634064759,36.88064776243974,28.58364632827,318.9423257771028,305.7539160087738,153.0414008635941,2426.4162048139683
2021-09-17,42.295700730207784,47.32449380607762,275.9157134330995,28.589460904327403,293.4504080087609,116.28392455732279,158.58396747829866,22.97289518951386,249.82187239482158,274.40920774610794,54.84689538082674,36.22679823335001,27.502629380250244,314.5267238227872,304.3817613253546,152.3210930465392,2399.4535454376464
2021-09-20,41.7463156006967,44.608867889192496,269.96577663026585,28.552411926913585,287.69368339159485,114.64369524440411,156.48118104470726,22.816083618254382,251.4953726783771,274.7067571414453,52.72213272452395,33.87647425040584,26.207356820911265,309.8759714685376,293.59378657295593,149.63194386286764,2358.617810866054
2021-09-21,41.6454790895839,45.223199716148514,259.276059662463,28.604456918994895,283.49401571850035,116.29528873270097,156.72109627538546,22.83549099093501,249.89843776727182,274.8669760466269,52.161755760224324,33.91181746819447,26.21709571233487,310.42465573505024,292.1743162107982,150.5443337644705,2344.2944755696835
2021-09-22,42.11141331334647,45.369801629399376,263.8141470544548,28.554176163933292,287.1015631452577,117.62489725194912,158.8521080302331,22.625891365984216,247.87492435251517,273.19612174973264,51.718123996820445,35.78500801099208,26.820906980598153,311.1301069348521,303.3408163931056,151.96093913801178,2367.880945511186
2021-09-23,42.67818404822182,45.51640354265025,268.3522344464466,28.632684711310183,289.7770694435216,119.23482209719262,162.96453733727026,23.035775076999098,252.08601983727903,270.06040889117753,52.06835959950772,38.98356922086347,28.242785128443952,314.108678667349,303.57739478679855,150.80844663072398,2390.1273734657557
2021-09-24,42.42087708883056,44.783393976395914,266.48657629640553,28.586814548797843,290.18278146416,119.22345792181444,163.11977660417966,23.007052165431766,251.53912431977722,265.0249575854687,52.511991362911594,40.09688058120545,29.051113116602863,317.81882942186274,305.18612786391066,149.3678309966142,2388.4075853143695
2021-09-27,43.133686908765824,43.820009975033074,262.70483680307905,27.837895933932863,286.88225935031807,113.19286885445527,160.04039405512168,22.569221837756785,245.80765929635837,257.6548879471129,54.05302801473559,42.093772386263275,29.645185493442547,310.3724000906205,307.6465431583174,149.46387203888818,2356.9185221442012
2021-09-28,42.01405392330653,42.605308408097315,260.6374858800605,26.775825248070163,280.3470062611162,107.6850318544928,153.8308233787444,21.969922169378965,240.59027605939121,260.4472745802788,52.18510480040348,40.06153736341682,27.931140602888707,297.0994664054588,300.02871888140425,146.41456894668917,2300.623544763198
2021-09-29,41.95146574399514,41.96305240718875,265.12515007880796,27.0289932603979,280.4018322098511,108.00701682354152,154.37274954686458,22.272677183196777,250.1062580639225,263.44565694867816,44.923553304687374,39.47837426990435,27.619496077333462,294.8524736949787,310.39085252515565,150.5443337644705,2322.4839359029747
2021-09-30,41.57245954705395,42.33304771205999,259.6290220151735,26.837573543759856,276.98069300879234,108.05057949582458,152.27843070965008,21.848043868944618,250.85003596772495,258.8908623585142,46.0676562734658,38.842196349708935,26.119706798098854,295.2966466726317,305.09149650643354,147.87919484136745,2298.567645669204
2021-10-01,42.11489043441932,42.863607017158365,263.1586455422782,26.65056441967107,280.1386676559235,108.9900179937549,153.53728003767932,21.69589006712849,249.27497687731977,260.7448239756161,44.64336482253756,36.986677415805644,26.80142919775095,297.0210829388142,309.2552762354295,148.52747187671685,2312.404666508003
2021-10-04,42.1322760397836,41.10438405814796,262.5031440301016,26.320652096986144,276.9587626292984,106.83650675958802,148.28172521976364,21.351215128320522,244.12322110245285,259.440184319137,44.08298785823792,35.838022837675034,27.044901483340983,289.3656310298528,306.9368079772386,148.59950265842232,2280.919925228347
2021-10-05,43.43967356317707,40.98570631884964,264.9738804990749,26.404453355422156,282.5400442105128,109.40859845351821,150.53975092026445,21.43350238848639,250.72971895387454,258.70775503830663,43.616007054654894,38.17067521172489,28.486257414033986,294.30378942846613,316.6365221186497,152.29708278597073,2322.6734177149874
2021-10-06,44.35067928426506,40.88797171001572,263.91499344094353,26.498840035976396,280.9171961279593,110.2646996653418,150.89538996809333,21.379938039887854,247.38271838676354,264.5900776999756,43.38251665286338,38.13533199393625,28.242785128443952,300.6528502266832,320.8949332051228,149.67996438400465,2332.0708859502765
2021-10-07,45.12607728351172,40.9787252753615,267.6463097410256,26.676145856456802,283.4720853390063,112.67390484551795,151.77601999128865,21.681916758798437,253.16887296193258,267.2222454279598,45.36718506809125,39.97317931894523,28.875813070978037,306.21807635845374,326.194289223845,154.60206780054634,2371.652914321719
2021-10-08,44.854861839829034,40.07118962190375,258.3684421840647,26.426506318168475,282.7374176259585,111.1264829648545,149.91032625624985,21.607392447704818,253.9892162381853,265.3682838108579,45.2971379475538,39.990850927839546,27.92140171146511,303.50078284810564,327.04597144113967,154.28993441315592,2352.506198597037
2021-10-11,44.64275745438488,39.45685779494773,257.10786235295586,26.335648111653644,281.56414232303126,109.18889106287321,148.29866041251736,21.287558945928062,253.70483056908432,267.03913810775225,46.39454283597392,40.64470045692928,27.94087949431231,301.9069856929977,330.4053846315796,151.04854923640892,2346.9673894833304
2021-10-12,44.56973791185493,39.49874405587655,252.31765899474232,26.168927713291477,279.4039999428756,110.33856680530003,148.76155568112003,21.26892786815466,252.73135654793114,274.386319331082,46.838174599377794,41.068819070392884,27.502629380250244,308.8047307577273,332.0141177086917,153.761708680649,2359.4359750493177
2021-10-13,43.97515020839673,39.93156875214102,254.4858563042495,26.081597980816053,278.6474018503338,112.99210175610727,150.988533528239,21.229336827886176,256.71275591534425,280.47463772798454,45.99760915292834,41.42225124827923,27.911662820041506,312.93292666767917,330.87854141896554,152.08099044085426,2376.7429226002464
2021-10-14,44.5558294275635,40.03628440446307,265.93192117071766,26.483844021308904,285.32520240624643,115.69488146688664,153.4836519272924,21.403226887104605,256.9752657637451,285.4872006186675,46.90822171991525,41.77568342616557,28.58364632827,319.4387543991856,332.5345901748162,152.80129825790914,2417.4195024002574
2021-10-15,44.13509777774806,40.09911379585629,268.0496952869804,26.567645279744916,288.4941422431246,117.23851528909069,155.84893384856701,21.08416968023507,258.2659391850494,283.9765652269548,46.651382277944585,38.98356922086347,29.23615205365129,314.63123511164673,334.94768979048433,153.23348294814207,2421.443329016083
2021-10-18,44.15248338311233,39.45685779494773,270.77254772217555,26.814638462503684,293.9219111678812,119.85227562607423,159.3488736843433,21.29299301027864,259.4691093235533,287.08938967048397,47.09501404134846,39.72577679442479,29.216674270804088,324.4814240866584,333.76479782201955,154.62607806111487,2451.080844921724
2021-10-19,44.45151579537786,40.41326075282244,270.72212452893115,27.19394942174036,298.582116810349,120.1117576305429,161.67464015585915,21.429620913950263,263.0786197390652,283.81634632177315,46.51128803686968,40.18523862567703,29.68414105913695,325.81394301961757,334.9003741117457,152.22505200426522,2460.7939889277236
2021-10-20,45.17475697853169,40.34345031794107,270.9742404951529,27.753212556987002,294.82105672713385,118.9260953327518,161.03392536334204,21.630681294921576,264.6099271880702,287.79893053628837,47.18841020206507,39.089598874229374,29.927613344726986,327.303228885866,333.8594291794967,151.26464158152538,2461.6991988590303
2021-10-21,45.66503104980425,40.73438875327672,272.4869362924835,27.393308204967084,279.22855690692387,121.72357650501608,163.2411454855816,21.72150779906692,261.84263586951107,288.2109220067555,46.487938996690524,39.549060705481615,29.645185493442547,326.36262728613013,341.6192004926256,150.0161080319636,2455.9281298797205
