date,BSY,CARR,CLAR,DHR,EPAM,INTU,LH,LSI,NAVI,ORMP,PACK,RPD,TRNS,UFPT,portfolio
2021-08-30,21.777899334682463,331.3732270909022,255.92913612182713,361.94414810696895,20.87617257100502,42.38701373193524,35.0082978022681,349.356881637306,1.5307080205948445,104.30767706771371,140.08970778159903,404.52356280019995,427.96693350029295,2.9286344327043468,2500.0000000000005
2021-08-31,21.717283564151415,328.9050045437155,252.7568464287385,358.7965185616225,20.761670225770374,42.42748438528539,35.03139187034797,349.81314725694494,1.5561862968903348,108.61243834352412,139.49899542312977,405.96005740755055,435.617236202191,3.0085883450018676,2504.4628488548647
2021-09-01,22.29313338419637,330.5696197499577,259.1014258149158,362.5980570618121,20.710488661711334,42.20414633531603,35.2149897115829,353.3492058091469,1.5528338921146125,111.42708994693862,144.8608460615432,406.661601285559,437.7387487161627,2.9677516693660375,2531.2499381003236
2021-09-02,22.347014069112856,330.74182132301723,259.1947284529478,366.84292366698,20.771840921192364,41.95382784977991,35.60412475872863,359.1095592570888,1.5347309063257115,101.82416094705385,146.08771019067171,411.7728495396205,436.45298355617984,2.9969821319264214,2537.2352575706254
2021-09-03,22.623152579309853,327.8717951053583,261.5272944037483,367.9401607268015,21.108786217914382,42.21313981383829,35.40897988345377,362.8737506191102,1.5447881206528786,107.12232867112822,143.90661840555438,417.41860741502177,433.4957236882193,2.971620407057853,2548.0267460571686
2021-09-07,23.232677827427604,321.04113270733,253.2233596188986,365.25802569168235,20.574988751734512,42.004790894739365,35.04062949757991,359.28065886445336,1.5467995635183123,103.75578459645597,138.86284365247053,411.706035836953,424.88109711633416,2.8723228063012542,2503.281147425879
2021-09-08,23.017155087761655,323.5667557788699,250.98409630613014,365.8232690255297,20.647167880535726,42.538403953726544,35.457477426421484,362.70265101174556,1.5528338921146125,105.02513728034879,136.22735774545376,407.4299588662349,424.36679105234106,2.794088332977874,2502.1331436401915
2021-09-09,23.29329359795865,323.96855944934214,257.7018862444355,363.4625468665199,20.567442751905293,42.55039525842288,35.005988395460115,354.03360423860534,1.554845334980046,109.44027705041073,135.18225126508503,402.9200339361807,418.2594065424225,2.788930016055453,2490.7294609477835
2021-09-10,23.252883084271286,322.24654371874675,256.0224387598592,365.24694248905786,20.57137979529445,42.522665366312594,34.7507989431776,353.49178881528405,1.5454586016080232,107.67422114238596,139.18091953780015,395.5371197914252,413.11634590249105,2.858567294508133,2478.0180732422223
2021-09-13,23.17879714251112,318.28590753837744,253.3166622569306,355.792970650394,20.264618497889302,41.776206648965356,34.34780745518395,354.5183864594717,1.5742892826792358,108.11573511939216,133.27379595310734,404.1226805841951,412.1520220325039,2.8177306188723024,2463.5376102404734
2021-09-14,23.286558512344094,313.980868211889,255.36932029363504,358.7189361432513,20.430302407182992,42.58936699868599,34.27159703052039,344.3379598212774,1.5427766777874454,105.30108351597765,131.95605299959897,404.1226805841951,405.6589079745905,2.771305766570516,2444.3377169375062
2021-09-15,23.966802159414737,318.4007085870838,255.92913612182713,360.0045876476886,20.466720058532697,42.877158311398176,34.60646101767844,346.4196717108802,1.5669139921726465,107.3430856596313,131.45621946550958,406.72841498822646,427.8383569842947,2.7811925406718223,2480.38542924501
