date,AVID,CROX,NAVI,NET,NTLA,portfolio
2021-08-02,92.04041195885658,401.9398804762457,233.89387057208853,1520.59881455125,251.5270224415592,2500.0
2021-08-03,87.23809366315326,403.26359934491023,234.2326835183542,1533.1646872071249,255.61569484267412,2513.514758576217
2021-08-04,66.50848855757964,413.0885349478864,230.27986581192107,1538.678284392866,270.62591109001033,2519.1810848002638
2021-08-05,69.6939459195537,417.4420992270494,234.91030941088565,1557.3988701863125,304.1824926883497,2583.627717432151
2021-08-06,68.53559778792676,414.20634199253635,243.2676954187729,1523.5479479296694,308.1422429867268,2557.699826115632
2021-08-09,70.51444251278944,413.85335029422583,242.81594482375198,1582.658838688429,295.19478038319625,2605.0373567023926
2021-08-10,69.18716861196692,415.67714073549683,244.9617601501014,1608.8163695231076,287.054270467463,2625.696709488136
2021-08-11,68.10121723856666,418.2951624979665,247.672263720227,1525.9841885466249,294.12656867479683,2554.179400678182
2021-08-12,67.28072064533093,423.82536577149807,246.42994958391944,1567.2720558445003,295.19478038319625,2600.002872228445
2021-08-13,66.79807559048638,431.20877546115975,246.9946378276956,1561.1173427069286,286.1886506347945,2592.3074822210647
2021-08-16,66.84634009597083,430.79695181313076,247.10757547645082,1543.5507656267766,281.14227118476987,2569.443904197099
2021-08-17,64.6503050964281,408.1466511715391,248.91457785653458,1536.626713347009,282.615666644631,2540.9539141161417
2021-08-18,65.13295015127265,412.4119675261245,248.2369519640032,1499.313764950482,280.73708743330803,2505.8327220251904
2021-08-19,63.805676250450134,409.38212211562586,246.09113663765373,1514.9569941751429,265.34010487775817,2499.5760340566308
2021-08-20,63.9504697669035,417.5009311767679,249.592203749066,1538.1653916314017,275.0092625830975,2544.2182589072368
2021-08-23,64.28832130529469,420.2660328135336,248.6887025590241,1592.2755779658844,291.12452542532964,2616.643160069066
2021-08-24,64.72270185465479,426.7081313077006,249.81807904657646,1590.224006920027,298.9703562490907,2630.4432753780497
2021-08-25,63.63675048125454,423.03113445029936,254.90027324056194,1580.2225980714734,291.86122315526023,2613.6519793988496
2021-08-26,62.502534602369835,420.9426002352954,254.10970969927533,1550.2183715258127,284.51266329920236,2572.2858793619557
2021-08-27,63.5160892175434,429.73797671819926,260.66009332707887,1584.4539633535537,294.6790919722448,2633.04721458862
2021-08-30,62.96104740447216,430.64987193883474,257.836652108198,1582.5306154980628,283.5365388070443,2617.5147257566123
2021-08-31,62.285344327689785,420.11895293923754,262.1282827608969,1548.1668004799553,295.6552164644029,2588.3545969721827
2021-09-01,64.09526328335686,421.70741558163496,261.56359451712075,1626.6393929839915,302.119739044544,2676.125405410648
2021-09-02,64.72270185465479,407.61716362407327,258.5142780007294,1649.0784512980545,320.4819299630645,2700.4145247405763
2021-09-03,62.068154053009735,410.9117528083048,260.20834273205793,1672.5432951350454,325.583561742834,2731.3151064712515
2021-09-07,60.33063185556934,400.8809053813142,260.54715567832363,1683.3140431257955,300.66476102793104,2705.737497068934
2021-09-08,59.7755900424981,408.7643866435825,261.56359451712075,1643.5648541123132,294.47650009651386,2668.1449254120284
2021-09-09,60.16170608637374,416.32429218239946,261.90240746338645,1641.1286134953577,296.1709048753543,2675.6879241028714
2021-09-10,61.44071548171182,423.9136136960757,260.32128038081316,1634.5892307866882,295.9130606698786,2676.177901015167
2021-09-13,61.24765745977399,405.11680576104044,265.1775992772882,1598.94318386492,284.21798420723013,2614.703230570253
2021-09-14,61.70617026187632,439.41583244687934,259.8695297857922,1625.3571610803308,283.5733736935409,2669.9220672684196
2021-09-15,61.68203800913409,452.06470163633963,263.9352851409806,1648.309112155858,277.0720162269032,2703.0631531692156
2021-09-16,63.70914723948122,464.2429152280526,265.1775992772882,1711.6513681966976,283.35236437456166,2788.133394316081
2021-09-17,64.96402438207707,456.47709786522114,265.2905369260434,1684.9809446005543,289.6879648519649,2761.4005686258606
2021-09-20,65.15708240401489,446.29917056393447,255.01321088931718,1630.870758266072,273.241188031264,2670.5814101546025
2021-09-21,65.73625646982835,448.50536867837525,252.30270731919157,1672.0304023735812,272.0993065498716,2710.674041390848
2021-09-22,68.9941105900291,458.09497648247765,250.15689199284213,1756.2730384440906,274.5119916153943,2808.031009124834
2021-09-23,70.34551674359385,479.4803902051234,251.85095672417066,1739.604023696501,285.9492238725671,2827.230111241956
2021-09-24,70.44204575456277,459.7716870494527,253.99677205052006,1671.517509612117,274.6777486046287,2730.405763071281
2021-09-27,70.997087567634,451.79995786260673,261.45065686836546,1574.7090008857324,271.80462745789936,2630.7613306422377
2021-09-28,68.19774624953558,443.09282930428054,252.41564496794683,1449.947836659544,256.7575763240666,2470.4116335053736
2021-09-29,67.71510119469102,440.6807193658254,217.2920362050692,1440.4593205724548,253.3503493231375,2419.4975266611777
2021-09-30,69.79047493052262,422.06040727994537,222.82598099407565,1444.434239473803,247.07000117547904,2406.1811038538253
2021-10-01,70.20072322714049,415.14765318803103,215.9367844200064,1474.310242829098,246.90424418624463,2422.499647850521
2021-10-04,70.46617800730499,400.26316990927074,213.2262808498808,1483.9269821065532,233.4963455015075,2401.3789563745177
2021-10-05,72.97593229249667,402.7635277723036,210.96752787477612,1610.3550478075003,238.98474358949053,2536.046779336567
2021-10-06,71.527997127963,406.8523482777338,209.83815138722377,1711.010252244867,238.8558214867527,2638.08457052454
2021-10-07,73.41031284185678,410.4705131854166,219.43785153141863,1755.63192249226,248.23030010011973,2707.1809001510715
2021-10-08,70.63510377650059,383.5843121640987,219.09903858515293,1790.765076652564,222.31695744981045,2686.400488628127
2021-10-11,68.53559778792676,369.52347618139635,224.40710807664894,1849.8759674113232,231.93086282540494,2744.2730122827
2021-10-12,69.090639600998,382.6724169434632,226.55292340299835,1935.4008353854933,235.890613123782,2849.607428456735
2021-10-13,71.6969228971586,389.6734189599552,222.48716804780994,2044.2623240062887,230.86265111700556,2958.982485028218
2021-10-14,72.3002292157143,401.88104852652737,226.89173634926405,2119.272890370441,242.6866496823919,3063.0325541443385
2021-10-15,71.81758416086974,403.5577590935023,225.6494222129565,2150.1746792486642,240.32921694661394,3091.5286616626067
2021-10-18,70.34551674359385,421.0896801095915,227.79523753930593,2317.890612247487,240.95541001705496,3278.076456657033
2021-10-19,71.02121982037623,418.88348199515076,224.9717963204251,2216.8507382390217,244.36263701798404,3176.089873392958
2021-10-20,73.0000645452389,399.8513462612419,228.24698813432687,2249.675874972736,237.84286210809807,3188.6171360216417
2021-10-21,72.32436146845652,437.12138640786094,224.85885867166985,2333.6620646625133,247.18050583496864,3315.1471770454696
2021-10-22,69.81460718326484,440.5336394915293,225.6494222129565,2325.3275572887187,242.2446310444335,3303.5698572209026
2021-10-25,69.45262339213143,457.83023270874475,224.40710807664894,2428.675448723773,245.9649545805831,3426.3303674818817
2021-10-26,68.75278806260681,453.7119962284554,221.35779156025762,2376.745056625514,243.11025087710198,3363.6778833539356
2021-10-27,68.8251848208335,446.7698261616818,216.84028561004826,2290.7072958898793,238.6900644975183,3261.8326569799615
2021-10-28,68.8251848208335,460.4482544712145,219.77666447768436,2359.9478186875585,250.67982005213904,3359.6777425094297
2021-10-29,69.11477185374024,474.9209141019458,222.48716804780994,2496.7619628081575,244.91516031543196,3508.1999771270853
2021-11-01,70.68336828198504,493.3941463135297,229.0375516756135,2490.8636960513177,251.4165177820696,3535.395280104515
2021-11-02,70.97295531489178,492.4234191431758,220.0025397751948,2466.6295130721305,249.88786999246364,3499.9162972978565
2021-11-03,69.6939459195537,509.7788443101097,219.6637268289291,2498.428864282916,250.3114711871737,3547.876852528682
2021-11-04,71.4314681169941,521.8982259521042,218.42141269262154,2578.440135071345,246.68323486726544,3636.8744767003304
2021-11-05,70.90055855666509,529.9876190383869,222.60010569656518,2529.3306531611397,249.51952112749828,3602.338457580255
2021-11-08,69.98353295246044,519.3096201644937,229.48930227063443,2692.6869976875155,250.60615027914594,3762.07560335425
2021-11-09,65.76038872257058,525.0751512368989,227.0046739980193,2623.4464748898367,254.82374478299874,3696.110433630324
2021-11-10,77.77825058819998,512.3674500977202,226.1011728079774,2504.968246991586,233.4963455015075,3554.7114659869912
2021-11-11,82.96668492777896,518.2800610444214,231.0704293532077,2516.508334124532,240.34763438986218,3589.1731438398024
2021-11-12,81.47048525776083,531.1642580327554,231.29630465071816,2625.4980459356934,243.53385207181208,3712.9629459487396
2021-11-15,81.37395624679192,522.133553750978,229.15048932436872,2649.091112963051,245.94653713733481,3727.695649422524
2021-11-16,83.6182557518191,530.8112663344449,225.31060926669076,2720.511429996953,253.25826210689615,3813.509823456804
2021-11-17,82.2185850927699,518.1918131198438,227.11761164677452,2715.7671719534087,247.53043725668567,3790.8256190694824
2021-11-18,83.28040421342791,520.603923058299,225.08473396918032,2785.648810702918,248.45130941909892,3863.069181362924
2021-11-19,85.33164569651727,516.2503587791359,224.29417042789368,2706.022209485587,238.4690551785391,3770.367439567673
2021-11-22,83.183875202459,516.3680226785727,227.6822998905507,2390.7213843754153,229.66551730586832,3447.621099452866
2021-11-23,83.11147844423232,502.24835474615196,231.40924229947336,2367.6412101095225,213.66075912312579,3398.071044722506
2021-11-24,82.45990762019218,504.9252084583401,232.5386187870257,2530.9975546358983,212.75830440396075,3563.679593905417
2021-11-26,78.88833421434246,494.3060415341652,225.31060926669076,2566.0024856058362,208.35653546762535,3572.86400608866
2021-11-29,79.4433760274137,495.953336126281,223.7294821841175,2450.2169447052734,205.77809341286823,3455.1212324559538
2021-11-30,77.36800229158213,482.48081964076283,222.82598099407565,2413.6733354509424,211.81901479829924,3408.1671531756624
2021-12-01,75.24436405026609,478.71557485878395,221.5836668577681,2105.553009001271,196.9193032104526,3078.015917978542
2021-12-02,79.1779212472492,488.74642228577454,226.66586105175358,2133.249218120343,202.499788514677,3130.339211219797
2021-12-03,77.99544086288005,477.65659976385234,224.85885867166985,2047.5961269558065,186.07142913722436,3014.178455391433
2021-12-06,77.92304410465336,467.4198405128473,232.65155643578098,1893.7282985165198,185.57415816952118,2857.2968977393225
2021-12-07,80.33626937887612,491.07028429965214,238.5243141710531,2003.4873494698777,215.66826043718666,3029.0864777566458
2021-12-08,81.97726256534762,490.51138077732713,234.68443411337518,2057.212866233262,214.43429173955292,3078.8202354288646
2021-12-09,78.84006970885801,475.7151454231445,233.55505762582283,1925.9123192984039,206.3674515968127,2920.390043653042
2021-12-10,78.71940844514687,466.83152101566304,235.02324705964085,1801.2793782625818,209.97727047347271,2791.8308252565052
2021-12-13,75.22023179752385,461.5660615158645,237.50787533225602,1859.6209298791448,210.41928911143108,2844.3343876362205
2021-12-14,71.9623776773231,451.7411259128883,243.04182012126245,1692.5461128321526,212.2978683227541,2671.5893048663806
