date,COF,CRL,HCA,NKE,TECH,portfolio
2021-08-02,379.20250195465206,1221.6575449569975,452.501954652072,310.30101641907737,136.33698201720094,2500.0
2021-08-03,382.3523039809066,1238.6450907004823,457.0264312613996,314.85039659901025,135.0825456509832,2527.956768192782
2021-08-04,381.79928530454123,1253.9158100124448,447.5612261946863,316.10794884386974,136.621058414035,2536.005328769577
2021-08-05,386.5360104890613,1234.8198809320027,449.0090587096711,319.67717800942677,137.71517443748496,2527.757302577647
2021-08-06,395.98541656782476,1230.1211980667833,450.92743679202596,317.7353693960408,135.2372407185661,2530.006661541241
2021-08-09,396.58652382474355,1233.1331742624368,448.24894663930405,315.84904102875157,134.5143928573151,2528.3320786125514
2021-08-10,407.23814441734464,1226.7477847276516,433.8611110216423,316.7737117970306,130.15480458906964,2514.775556552738
2021-08-11,416.49519617389404,1202.5616158765552,434.7660063435078,314.92437026047253,129.9241683064915,2498.6713569609215
2021-08-12,422.1696486792075,1228.2236530635216,437.26351743185666,313.77777850780654,130.1998067905483,2531.634404472941
2021-08-13,424.0931919013476,1238.5848511765694,438.04172740866096,315.70109370582696,131.15047829678505,2547.57134248919
2021-08-16,423.1073760000008,1253.0724566776616,444.0502323458481,316.9401525353208,134.1037477688223,2571.273965327654
2021-08-17,413.46561559902335,1257.3494628754895,441.7517982283096,313.8147653385377,133.13901307462348,2559.5206551159836
2021-08-18,410.4600793144294,1253.2230554874445,437.13683208679544,310.41197691127087,132.23896904505023,2543.4709128449904
2021-08-19,401.10685039677287,1266.0239543189712,444.39409256815696,304.4755905789195,133.66216366681292,2549.662651529633
2021-08-20,401.3953818800939,1279.336889103759,449.5158000899158,308.5256485439817,134.66346264971315,2573.4371822674634
2021-08-23,404.0883423910901,1282.5295838711515,450.0768351894724,312.0763842941731,134.7900313413719,2583.5611770872592
2021-08-24,405.77144271046274,1287.649943403762,449.76917078003817,312.55721309367823,138.32551679503933,2594.07328678298
2021-08-25,415.0284944670122,1303.8543753363772,454.47462645373884,312.2983052785601,140.50249829156965,2626.1582998272584
2021-08-26,409.522351993636,1318.191382027687,452.57434627782123,306.9352148225417,138.52240142650848,2625.7456965481947
2021-08-27,419.4766881682113,1315.480603451599,454.04027669924335,308.6551024515407,139.03430146832827,2636.6869722389224
2021-08-30,394.15805050679165,1339.3655746831303,456.99023544852497,309.4873061429918,142.07757534332282,2642.078742124761
2021-08-31,396.0335051483783,1336.8957542026944,456.08534012665945,303.42146590308136,140.19592079399627,2632.6319861748098
2021-09-01,385.790637490482,1336.6849158689988,455.5062071206655,303.0885844265009,141.93975610129442,2623.0101010079416
2021-09-02,381.919506755925,1352.497790896179,456.6101794133415,301.44267045896424,143.46420567638413,2635.934353200794
2021-09-03,375.23519405898804,1354.033898755962,456.0310464073475,300.7584140904378,144.1139249602323,2630.172478272968
2021-09-07,374.465776770132,1352.8893478016137,454.54701807948805,299.55634209167505,144.42050245780572,2625.8789872007146
2021-09-08,368.8875014259255,1341.8353951635659,458.69143865363213,296.00560634148354,142.6176017610668,2608.0375433456743
2021-09-09,371.7006833883055,1334.3054546744324,465.60483891268467,300.8508811672657,142.73010726476343,2615.191965407452
2021-09-10,371.1957532924937,1328.281502283126,462.7815655084643,301.2947231360396,145.151788231834,2608.7053324519575
2021-09-13,379.2265462449288,1298.8243750896363,464.57325824575804,293.8048899129795,141.1634681257875,2577.59253761909
2021-09-14,368.38257133011376,1313.944495591816,459.1257884081276,292.39939034519534,143.21388093065906,2577.0661266059114
2021-09-15,379.1784576643753,1324.6370110863854,463.1978173565224,290.8459434544866,148.76040226290422,2606.6196318246743
2021-09-16,382.18399394896926,1316.8058729776867,472.57253289104926,290.27264757815357,148.70977478624076,2610.5448221821
2021-09-17,380.76538082264096,1326.6249153755166,467.34223793066656,288.09042456501504,150.08515456893238,2612.9081132627716
2021-09-20,373.1192965146339,1304.3362915276819,460.6460125488617,284.09584684604965,148.52976598032612,2570.7272134175532
2021-09-21,373.43187228823166,1325.1189272776899,462.11194297028385,285.5198398291993,148.91790996807958,2595.100492333484
2021-09-22,380.86155798374796,1344.3654551679147,466.4554405152383,289.9767529323043,149.70544849395614,2631.3646550931617
2021-09-23,396.153726599762,1370.569648070099,461.5509078707272,293.915850405173,150.79956451740614,2672.989697463167
2021-09-24,396.49034666363656,1380.3886904679289,462.9806424792747,275.5149021164202,151.3564667607046,2666.731048487965
2021-09-27,405.07415829243695,1302.5893453342028,461.5871036836018,272.6669161501208,143.65265239507605,2585.5701758554387
2021-09-28,399.3997057871236,1258.1325766863592,454.80038876961044,267.6182137553173,137.31015462417702,2517.2610396225878
2021-09-29,397.40402969415317,1274.3370086189743,455.54240293354013,268.9497396616391,137.77705246451814,2534.010233372825
2021-09-30,386.4879219085079,1242.9522166602667,438.4036855374072,267.4887598477582,136.10353309703035,2471.43611705097
2021-10-01,397.3799854038764,1255.060360966793,447.5612261946863,270.8545614442939,138.69959759483072,2509.55573160448
2021-10-04,396.3701252122528,1200.1520349200325,441.40793800600073,271.00250876721856,135.1641121411633,2444.096719046668
2021-10-05,402.5975963939315,1208.8867658874271,439.1095038884623,275.2744877166677,135.77726713631006,2461.645621022799
2021-10-06,400.55383172040763,1228.3441321113478,432.6485512903425,274.0539223025394,135.82226933778873,2471.422706762426
2021-10-07,400.57787601068435,1254.6989238233145,437.60737765416553,279.67592057367585,137.17796065733344,2509.7380587191738
2021-10-08,402.76590642586876,1232.3801802135233,434.2592649632631,280.8410057417075,134.71127748878425,2484.957634833147
2021-10-11,396.51439095391333,1228.1634135396087,429.0108720964431,276.7909477766453,134.31469558825353,2464.794319954864
2021-10-12,400.0248573343191,1228.9766471124349,431.8160475942262,282.4499328785129,134.25844283640518,2477.5259277558985
2021-10-13,386.80049768210563,1213.3143708950377,431.70746015560235,287.8685035806281,135.65913635742857,2455.349968670802
2021-10-14,396.1296823094853,1222.380419243954,438.0236295022237,289.42195047133686,139.83309054457453,2485.788772071575
2021-10-15,401.78009052452194,1215.4528739939515,445.91431670889096,291.03087760814236,139.8809053836456,2494.0590642191523
2021-10-18,403.6315008758319,1246.988264762442,445.389477422209,293.63844917468924,140.29436310973082,2529.942055344903
2021-10-19,405.1462911632672,1242.5004202309185,449.17193986760685,290.67950271619634,140.32811476083984,2527.826268738829
2021-10-20,413.3934827281931,1269.33712813419,453.11728347094055,291.8445878842279,142.49384570700047,2570.186327924552
2021-10-21,395.36026502062924,1256.6265885885327,469.62257414176764,298.70564498485834,139.72058504087786,2560.0356577766656
2021-10-22,400.48169884957736,1266.867307653754,457.17121451289813,301.1097889823838,141.9144423629627,2567.544452361576
2021-10-25,402.5014192328245,1276.5357512418013,436.75677605161195,302.4598083040712,143.4782688643462,2561.7320236946553
2021-10-26,393.3645889276588,1294.637728177678,436.0147618876822,301.66459144335124,145.7086904751324,2571.3903609115023
2021-10-27,363.88628904836116,1295.3606024646347,443.19963074329445,299.0200330460732,143.18012927955007,2544.646684581913
2021-10-28,363.88628904836116,1321.5949151287753,452.7734232486317,302.90365027284514,144.71582940500943,2585.874107103623
2021-10-29,360.3758226679554,1351.4134794657436,452.39336721344813,308.1187934059389,147.0784449826392,2619.3799077357253
2021-11-01,365.11254785247553,1326.082759660299,453.3525562546256,306.34342553084315,147.47502688316996,2598.366316181413
2021-11-02,362.4676759220328,1301.023117712463,448.7375901131114,309.1174378356802,141.37160330762632,2562.717424890914
2021-11-03,367.22844539682967,1168.0744884363244,451.5608635173318,317.71687598067524,141.65005442927554,2446.230727760437
2021-11-04,366.17049662465257,1142.2618524395753,446.87350575006843,323.1354466827903,139.09617949536144,2417.537480992448
2021-11-05,369.53669726339785,1130.1838278950054,448.42992570367716,326.9450902480999,139.68402075217645,2414.779561862357
2021-11-08,371.0995761313867,1126.0574205069602,447.27165969168925,316.5148039819125,142.23508304849815,2403.1785433604464
2021-11-09,370.8591332286192,1154.9422722232757,444.57507163253007,320.1395133935663,141.03689943412877,2431.55288991212
2021-11-10,372.9028979021431,1167.4419734352373,443.01865167892134,309.91265469640024,141.55442475113338,2434.8306024638355
2021-11-11,374.9707068659437,1174.8514348765443,440.7021196549456,307.5270041142403,142.38977811608106,2440.441043627755
2021-11-12,375.5718141228625,1162.351733664583,443.01865167892134,311.4291147563778,141.79068630889637,2434.162000531641
2021-11-15,374.5138653506854,1158.225326276538,438.11411903441024,310.9852727876039,141.0228362461667,2422.861419695404
2021-11-16,368.43065991066726,1188.8571241863324,436.5938948936762,316.4778171511813,141.78787367130394,2452.1473698131613
2021-11-17,363.95842191919144,1184.0078425113306,440.46684687126054,316.3113764128911,138.8177283737122,2443.562216088386
2021-11-18,366.4590281079736,1167.1708955776282,439.36287457858464,315.59013321363346,139.160870159987,2427.7438016378073
2021-11-19,362.4436316317561,1144.1895172047932,431.7979496877889,322.0998154223178,140.94689503117144,2401.477808977828
2021-11-22,366.98800249406213,1129.0392769406571,434.2773628697004,320.91623683892067,137.61110684656558,2388.831985989906
2021-11-23,374.3455553187482,1114.3709528678253,436.50340536148957,317.0696064428799,132.85774931538182,2375.1472693063247
2021-11-24,373.33569512712467,1137.0511336210948,433.2276842963364,316.84768545849295,134.0531202921588,2394.5153187952073
2021-11-26,357.2741092222545,1130.3344267047878,417.229135005754,309.46881272762624,133.06869713481305,2347.375180795236
2021-11-29,352.15267539330637,1130.4247859906575,415.2926590169618,312.8716011548931,134.81815771729606,2345.559879273115
2021-11-30,336.5960195842479,1101.9917307036899,407.47436343604375,311.7065159868615,132.6636773215051,2290.432307032348
2021-12-01,331.4264971747463,1087.775203060206,407.5105592489183,307.0276818993696,129.82853862834935,2263.5684800115896
2021-12-02,343.37650944229193,1102.2628085612987,419.1475130881089,313.11201555464567,131.3276744651073,2309.2265211114527
2021-12-03,339.89008735216294,1076.420052802593,415.49173598777224,314.110659984387,128.20283409993266,2274.115370226848
2021-12-06,349.55589204341715,1058.348195628673,422.242255088889,311.66952915613035,131.6005003115717,2273.416372228681
2021-12-07,355.87954038620285,1104.6422697558648,430.9654459916726,316.052468597773,132.92525261759982,2340.464977349113
2021-12-08,356.43255906256815,1102.2628085612987,434.42214612119886,314.1291533997526,135.2709923696751,2342.5176595144935
2021-12-09,357.2981535125312,1075.4261006580275,436.0871535134315,310.17156251151835,132.15177727968532,2311.1347474751938
2021-12-10,360.27964550684845,1077.5043642330284,439.90581177170395,311.9469303866141,130.98172004124007,2320.6184719394346
2021-12-13,349.79633494618463,1087.4137659167277,441.76989613474694,307.84139217545516,132.19959211875639,2319.0209812918706
2021-12-14,354.316661518214,1064.9143037351973,443.5977846849153,305.1783403628116,130.09292656203647,2298.100016863175
2021-12-15,353.04231413354614,1093.1064009265126,459.37915909825,302.42282147334004,133.34152298127745,2341.2922186129267
2021-12-16,354.5571044209815,1086.9619694873797,459.6506276948096,300.2405984602015,129.71322048706028,2331.1235205504327
2021-12-17,345.10769834221804,1093.196760212382,459.30676747250067,297.7254939704826,132.25021959541988,2327.5869395930035
2021-12-20,331.37840859419276,1078.7693942352028,444.5207779132181,289.64387145572385,130.73983320829225,2275.0522854066294
2021-12-21,343.73717379644324,1087.4137659167277,447.07258272087887,307.45303045277797,134.80409452933398,2320.480647416162
2021-12-22,344.26614818253177,1113.1059228656509,456.19392756528333,305.25231402427386,137.62798267212005,2356.44629530986
2021-12-23,347.5602159504468,1112.0216114352156,456.1577317524087,305.6776625776822,139.0230509179586,2360.4402726337116
2021-12-27,349.4356705920334,1130.515145276527,459.2705716596261,309.20990491250814,140.71063347340845,2389.141925914103
2021-12-28,350.18104359061266,1120.3346657352188,464.68184568438187,307.0646687301008,139.90340648438496,2382.1656302246993
2021-12-29,348.73838617400753,1124.7321509808728,467.8127834980366,311.4291147563778,141.2309714280055,2393.9434068373002
2021-12-30,348.49794327124005,1132.1416124221798,467.12506305341884,309.04346417421795,143.00012047363543,2399.808203394692
2021-12-31,347.53617166016994,1134.8523909982678,464.9714121873789,307.5270041142403,145.39930033996663,2400.286279300023
2022-01-03,355.30247741956083,1090.6667002080335,459.8316067591827,303.84681445648977,137.09358152956096,2346.741180372828
2022-01-04,362.0348786970513,1047.4749615623643,471.0342108438778,307.009188484004,131.53862228453852,2319.091861871836
2022-01-05,355.1341673876235,1009.9758579264802,468.68148300702757,299.3714079380192,122.18097701456911,2255.3438932737195
2022-01-06,361.04906279570446,1005.8193307764785,460.60981673598707,297.13370467878394,119.88023946397249,2244.492154450926
2022-01-07,370.5225131647447,989.9763359873419,456.44729825540566,289.62537804035827,116.71602217250403,2223.2875476203544
2022-01-10,376.41336428254886,1006.3313667297397,451.4884718915826,277.58616463736524,120.2261938878397,2232.045561429076
2022-01-11,379.6833877601871,1078.1368792341154,453.04489184519133,277.32725682224714,121.50031871720434,2309.6927343789453
2022-01-12,380.35662788793616,1083.8897537678133,451.18080748214834,280.8410057417075,120.39495214338469,2316.66314702299
2022-01-13,386.5360104890613,1059.76382444063,460.42883767161396,276.0142243312909,111.76859264744354,2294.51148958004
2022-01-14,384.58842297664444,1069.2816692188946,465.11619543887736,273.406652764744,109.64223862757673,2302.0351790267373
2022-01-18,376.2450542506116,1024.7646610471381,450.14922681522165,271.1504560901432,106.51739826240208,2228.8267964655165
2022-01-19,363.1409160497819,1014.0721455525687,443.99593862653614,267.7476676628764,106.75084718257266,2195.707515074336
2022-01-20,359.94302544297386,1000.2772945764765,435.72519538468526,263.36472822123375,106.01956140854438,2165.3298050339135
2022-01-21,350.9504608794688,977.8681916808156,430.60348786292644,263.75308994391094,103.17317216501897,2126.3484025321404
2022-01-24,355.23034454873056,994.2232224232131,440.8650008128814,269.393581630413,107.33025052661044,2167.0423999418485
2022-01-25,364.46335201500324,957.3566337884163,432.73904082252903,268.43192403140284,103.42630954833646,2126.417260205688
2022-01-26,347.0793301449117,936.3631597047124,434.34975449544964,265.6764051419313,102.2506270347064,2085.7192765217114
2022-01-27,339.36111296607436,940.459447330801,414.17058881784857,266.8784771406941,99.44923999265963,2060.3188662480775
2022-01-28,341.6212762520891,969.0431014275513,428.21456421320147,269.22714089212286,103.17035952742656,2111.2764423123913
2022-01-31,351.45539097528047,993.2292702786475,434.44024402763625,273.2032251957226,105.79173776355866,2158.1198682408453
2022-02-01,360.4719998290624,1010.4878938797413,429.5176134766878,273.48062642620636,112.86270867089353,2186.820842282591
2022-02-02,358.3801465749851,1033.34879320475,435.77948910399715,274.3868037791198,117.43887003375504,2219.334102696607
2022-02-03,355.2063002584538,1015.1865767449605,435.90617444905837,268.11753597018793,115.1184440200115,2189.535031442672
2022-02-04,360.1353797651879,1010.9698100710457,432.68474710321715,268.2654832931126,115.25063798685505,2187.3060582194184
2022-02-07,364.48739630527996,1008.3192710188708,420.61344350953107,267.80314790897313,115.98473639847575,2177.207995141131
2022-02-08,373.6242266104456,1015.1865767449605,433.4086633607095,264.8257080351146,116.17318311716765,2203.218357868398
2022-02-09,380.45280504904315,1045.035260843885,440.5392384970098,269.87441042991816,119.19114325383046,2255.092858073687
2022-02-10,377.2789587325119,1022.8671160438765,434.367852401887,267.2113586172745,118.93800587051298,2220.663291666063
2022-02-11,375.0909283173275,996.8436417134316,429.95196323118324,258.64890730301073,117.73138434336633,2178.2668249083194
2022-02-14,373.0231193535268,986.2414855047318,426.0609133471615,261.25647886955755,116.34194137271263,2162.92393844769
2022-02-15,382.0397282073087,941.6341180471057,438.6751541339668,268.6168581850587,116.09161662698757,2147.0574752004272
2022-02-16,381.96759533647855,919.4960930090535,456.04914431378484,270.29975898332646,115.88910672033359,2143.701698362977
2022-02-17,371.14766471194025,878.3826179383855,453.8954934477449,263.47568871342725,111.99641629242927,2078.897881103927
2022-02-18,370.18589310087015,884.3463308057792,441.76989613474694,263.75308994391094,112.7895800934907,2072.844790078798
2022-02-22,367.70933120236475,872.2080667372961,442.1861479828051,254.98721106062573,112.53644271017322,2049.627199693265
2022-02-23,359.3900067666086,854.1060898014194,437.5711818412909,252.4721065709068,110.3566485760505,2013.8960335562763
2022-02-24,355.30247741956083,873.5634560253401,440.79260918713214,253.10088269333653,116.13380619087381,2038.8932315162435
2022-02-25,369.2962543606303,892.0268701046953,458.4018721506352,256.09681598256054,118.88737839384949,2094.7091909923706
2022-02-28,368.5268370717743,876.9669891264285,453.00869603231666,251.95429094067052,117.9648332635369,2068.421646434727
2022-03-01,338.2550756133438,856.7265090916379,456.82735429058914,243.96513550273966,118.18140635815297,2013.9554808564635
2022-03-02,339.50537870773485,864.407048390554,472.59063079748654,250.34536380386498,119.16582951549871,2046.014251215139
2022-03-03,333.06150891356543,855.8530359948984,477.9838069158051,247.1829897763507,118.08015140482597,2032.1614930054457
2022-03-04,322.4820211917947,837.3293823916304,480.33653475265544,242.5966227656867,117.4529332217171,2000.1974943234845
2022-03-07,300.072742653862,802.6012968557474,470.21980505419884,230.13206080928535,112.8767718588556,1915.9026772319492
2022-03-08,298.14919943172185,768.4454867970383,473.4774282129148,224.7504769379014,109.84474853423072,1874.667339913807
