rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
6,74.66666666666667,SGH,"SMART Global Holdings, Inc.",51.0,1.7,84,1.45,55.7,72.0,29.26,$26.20,$58.39,49.02,48.06,47.12,89.0,True
7,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.02,10.89,12.0,10.19,$2.31,$12.01,10.73,10.06,8.35,81.5,True
8,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.77,52.97,62.4,17.8,$13.20,$54.86,50.53,48.65,38.16,89.0,True
11,72.16666666666667,PDCE,"PDC Energy, Inc.",32.0,1.8,98,3.04,54.2,64.06,18.19,$11.13,$54.31,50.17,45.91,39.52,86.5,True
12,71.5,FANG,"Diamondback Energy, Inc.",31.0,1.8,97,2.78,111.61,125.62,12.55,$24.57,$114.73,108.36,91.69,81.3,86.5,True
13,71.33333333333333,DAR,Darling Ingredients Inc.,44.0,1.7,81,1.38,85.34,97.33,14.05,$42.11,$85.28,75.99,74.64,71.13,89.0,True
21,69.83333333333333,PRFT,"Perficient, Inc.",23.0,1.6,95,2.21,123.91,149.83,20.92,$39.52,$134.84,124.45,119.91,83.27,91.5,True
24,69.5,DVN,Devon Energy Corporation,24.0,1.8,98,3.05,41.99,45.52,8.41,$8.67,$41.98,39.88,34.13,26.84,86.5,True
25,69.33333333333333,ASIX,AdvanSix Inc.,19.0,1.5,95,2.22,48.31,54.0,11.78,$14.65,$50.48,45.05,40.47,32.07,94.0,True
27,69.33333333333333,AKR,Acadia Realty Trust,46.0,2.3,88,1.61,21.97,24.29,10.56,$9.26,$23.00,22.07,21.3,20.4,74.0,True
29,69.16666666666667,CNXC,Concentrix Corporation,13.0,1.0,88,1.61,179.6,208.67,16.19,$80.00,$187.22,181.34,175.12,152.84,106.5,True
37,68.0,TBBK,"The Bancorp, Inc.",15.0,1.5,95,2.28,31.04,34.0,9.54,$8.84,$32.32,29.99,26.56,23.36,94.0,True
39,67.83333333333333,KFY,Korn Ferry,15.0,1.4,92,1.87,79.91,97.75,22.33,$30.36,$80.04,75.53,73.71,66.17,96.5,True
40,67.83333333333333,PGNY,"Progyny, Inc.",16.0,1.4,91,1.8,62.0,71.67,15.6,$24.20,$66.61,59.45,58.22,53.91,96.5,True
46,67.33333333333333,WIRE,Encore Wire Corporation,14.0,1.5,94,2.13,140.22,160.0,14.11,$46.26,$140.50,112.35,98.23,79.41,94.0,True
51,66.83333333333333,TALO,Talos Energy Inc.,28.0,1.6,81,1.39,13.65,18.38,34.65,$5.71,$18.93,12.99,12.76,12.47,91.5,True
52,66.83333333333333,OLN,Olin Corporation,18.0,1.8,96,2.36,59.07,71.19,20.52,$16.65,$59.20,52.02,49.82,42.59,86.5,True
54,66.66666666666667,CZR,"Caesars Entertainment, Inc.",27.0,1.9,89,1.68,112.06,133.83,19.43,$44.57,$119.81,113.55,108.56,97.13,84.0,True
58,66.33333333333333,PXD,Pioneer Natural Resources Company,27.0,1.9,88,1.62,189.89,222.73,17.29,$77.10,$196.64,189.01,168.03,155.23,84.0,True
59,66.33333333333333,CUBI,"Customers Bancorp, Inc.",23.0,2.1,97,2.71,55.06,58.25,5.79,$13.85,$54.13,46.27,42.46,35.72,79.0,True
70,65.33333333333333,JEF,Jefferies Financial Group Inc.,21.0,1.7,86,1.54,43.16,50.0,15.85,$19.74,$43.60,41.22,38.52,33.09,89.0,True
72,65.16666666666667,CHX,ChampionX Corporation,11.0,1.6,93,2.02,26.99,29.11,7.85,$8.28,$30.48,25.32,23.68,22.76,91.5,True
77,65.0,TRGP,Targa Resources Corp.,15.0,1.9,96,2.44,55.85,60.14,7.68,$15.98,$57.47,54.6,49.14,40.09,84.0,True
84,64.66666666666667,MTDR,Matador Resources Company,16.0,2.1,99,4.16,43.66,49.73,13.9,$6.47,$47.23,42.52,35.42,28.85,79.0,True
99,63.833333333333336,WH,"Wyndham Hotels & Resorts, Inc.",20.0,1.4,75,1.26,84.7,93.33,10.19,$46.51,$86.12,82.75,77.38,71.74,96.5,True
104,63.5,DCOM,"Dime Community Bancshares, Inc.",27.0,1.8,77,1.3,37.22,39.6,6.39,$18.52,$36.01,34.62,33.31,32.16,86.5,True
