rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
3,76.33333333333333,SGH,"SMART Global Holdings, Inc.",53.0,1.7,87,1.64,53.53,69.0,28.9,$24.37,$58.39,47.0,46.89,46.48,89.0,True
8,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.15,10.56,11.5,8.9,$2.10,$12.01,10.69,9.43,8.05,81.5,True
9,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.88,50.35,61.5,22.14,$12.30,$54.86,49.12,48.0,36.49,89.0,True
13,71.83333333333333,PDCE,"PDC Energy, Inc.",31.0,1.8,98,3.1,50.83,60.06,18.16,$10.61,$51.81,46.97,43.09,37.96,86.5,True
19,70.0,AKR,Acadia Realty Trust,46.0,2.3,90,1.77,22.43,24.14,7.62,$9.10,$23.00,21.09,21.05,19.97,74.0,True
27,68.66666666666667,CLH,"Clean Harbors, Inc.",41.0,1.9,81,1.43,107.92,114.5,6.1,$52.22,$109.53,104.73,102.73,91.88,84.0,True
34,68.33333333333333,KRG,Kite Realty Group Trust,42.0,2.1,84,1.51,21.85,23.15,5.95,$10.00,$23.14,21.25,20.51,19.87,79.0,True
37,67.16666666666667,OLN,Olin Corporation,20.0,1.8,95,2.23,49.21,62.25,26.5,$16.03,$52.01,48.76,48.14,41.06,86.5,True
38,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.85,75.25,97.75,29.9,$29.95,$77.93,74.53,72.01,64.58,96.5,True
46,66.33333333333333,CUBI,"Customers Bancorp, Inc.",23.0,2.1,97,2.77,45.54,49.13,7.88,$12.49,$46.18,42.45,40.52,34.22,79.0,True
47,66.33333333333333,PXD,Pioneer Natural Resources Company,28.0,1.9,87,1.64,190.09,207.44,9.13,$76.58,$196.64,174.67,159.7,152.05,84.0,True
49,66.16666666666667,CHX,ChampionX Corporation,11.0,1.6,96,2.59,26.38,28.44,7.81,$6.87,$30.48,23.35,23.03,22.3,91.5,True
55,65.5,PGNY,"Progyny, Inc.",15.0,1.4,85,1.57,55.99,65.5,16.99,$23.56,$66.61,58.68,55.02,53.01,96.5,True
58,65.0,CZR,"Caesars Entertainment, Inc.",26.0,1.9,85,1.57,110.71,126.91,14.63,$43.07,$119.81,112.95,103.37,95.13,84.0,True
59,65.0,ULTA,"Ulta Beauty, Inc.",46.0,2.3,75,1.31,405.72,436.65,7.62,$200.50,$414.98,378.75,375.44,335.61,74.0,True
66,64.5,OII,"Oceaneering International, Inc.",19.0,2.2,98,3.1,15.29,16.83,10.07,$3.35,$18.20,13.75,12.93,12.76,76.5,True
67,64.5,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,87,1.63,49.37,57.17,15.8,$21.69,$52.80,47.86,47.2,41.0,86.5,True
72,64.33333333333333,SLB,Schlumberger Limited,19.0,1.9,90,1.77,34.0,35.94,5.71,$13.70,$36.87,30.52,28.96,28.73,84.0,True
78,63.833333333333336,ISBC,"Investors Bancorp, Inc.",26.0,2.0,84,1.53,15.48,16.45,6.27,$7.63,$15.91,15.05,14.48,13.94,81.5,True
79,63.833333333333336,EWBC,"East West Bancorp, Inc.",15.0,1.8,90,1.76,82.8,90.55,9.36,$34.13,$83.71,77.25,75.02,71.98,86.5,True
82,63.5,JLL,Jones Lang LaSalle Incorporated,18.0,2.0,91,1.82,253.64,310.0,22.22,$101.39,$260.76,249.4,245.6,198.49,81.5,True
85,63.166666666666664,ENVA,"Enova International, Inc.",21.0,2.0,87,1.63,36.05,43.25,19.97,$15.13,$41.06,34.59,33.28,32.7,81.5,True
88,63.0,TBI,"TrueBlue, Inc.",22.0,1.7,78,1.35,31.05,33.0,6.28,$14.99,$32.35,28.9,27.58,24.91,89.0,True
94,62.666666666666664,SCSC,"ScanSource, Inc.",12.0,1.3,77,1.34,37.07,39.33,6.1,$19.44,$38.49,36.05,34.1,30.18,99.0,True
95,62.666666666666664,LKQ,LKQ Corporation,16.0,1.5,78,1.35,55.25,62.11,12.42,$29.60,$55.65,51.81,51.44,46.39,94.0,True
97,62.333333333333336,PACW,PacWest Bancorp,10.0,1.9,93,2.0,47.55,49.95,5.05,$17.79,$48.37,45.44,43.29,40.04,84.0,True
101,62.0,BLDR,"Builders FirstSource, Inc.",16.0,1.5,76,1.33,57.07,67.71,18.64,$29.73,$57.92,54.18,52.76,46.44,94.0,True
103,61.833333333333336,VVI,Viad Corp,17.0,2.0,87,1.65,46.79,58.0,23.96,$18.45,$52.00,45.74,44.16,43.05,81.5,True
104,61.833333333333336,LPX,Louisiana-Pacific Corporation,26.0,2.4,88,1.69,66.43,74.44,12.06,$27.01,$76.35,62.38,61.29,56.35,71.5,True
110,61.666666666666664,LPI,"Laredo Petroleum, Inc.",16.0,2.5,100,6.41,74.51,80.56,8.12,$7.71,$99.26,82.12,63.72,49.59,69.0,True
112,61.666666666666664,CBRE,"CBRE Group, Inc.",19.0,2.1,87,1.63,101.47,116.43,14.74,$43.17,$102.32,97.67,96.57,83.77,79.0,True
114,61.5,ANF,Abercrombie & Fitch Co.,16.0,2.2,92,1.95,39.16,52.78,34.78,$14.04,$47.29,38.82,37.57,35.6,76.5,True
116,61.333333333333336,ABG,"Asbury Automotive Group, Inc.",24.0,2.1,81,1.43,210.63,235.38,11.75,$99.65,$216.88,198.58,191.15,184.04,79.0,True
117,61.166666666666664,CFG,"Citizens Financial Group, Inc.",22.0,2.0,80,1.41,48.09,51.75,7.61,$25.41,$51.14,46.69,44.83,44.38,81.5,True
118,61.166666666666664,PWR,"Quanta Services, Inc.",17.0,1.8,80,1.41,112.34,121.33,8.0,$58.93,$119.70,114.6,108.1,92.3,86.5,True
121,61.166666666666664,OMCL,"Omnicell, Inc.",19.0,2.0,83,1.49,157.94,166.8,5.61,$78.13,$163.78,155.8,155.64,141.09,81.5,True
122,61.166666666666664,RJF,"Raymond James Financial, Inc.",15.0,1.8,82,1.47,100.21,159.0,58.67,$48.87,$101.01,93.4,92.27,84.26,86.5,True
125,61.0,HWC,Hancock Whitney Corporation,10.0,1.9,89,1.74,48.35,51.39,6.29,$21.33,$50.69,46.87,45.7,43.61,84.0,True
129,60.5,BYD,Boyd Gaming Corporation,17.0,2.0,83,1.48,66.35,80.5,21.33,$30.30,$71.00,64.45,61.72,59.12,81.5,True
130,60.5,KBR,"KBR, Inc.",24.0,2.0,76,1.33,42.42,46.22,8.96,$21.13,$42.83,40.02,39.33,37.02,81.5,True
131,60.5,VRTS,"Virtus Investment Partners, Inc.",16.0,2.0,84,1.52,321.65,400.0,24.36,$155.73,$333.03,316.61,314.06,271.71,81.5,True
133,60.333333333333336,TTGT,"TechTarget, Inc.",24.0,2.1,78,1.37,87.05,99.13,13.88,$43.31,$101.12,85.03,83.02,76.52,79.0,True
139,60.0,BKR,Baker Hughes Company,10.0,1.9,86,1.59,26.89,28.6,6.36,$13.08,$27.66,24.88,23.37,22.83,84.0,True
140,60.0,FBNC,First Bancorp,21.0,2.3,85,1.57,45.88,50.1,9.2,$22.27,$50.00,43.99,42.38,41.39,74.0,True
143,59.833333333333336,TECH,Bio-Techne Corporation,11.0,1.8,82,1.46,498.02,540.67,8.56,$250.24,$543.85,502.23,496.9,427.21,86.5,True
146,59.5,HES,Hess Corporation,11.0,2.2,91,1.85,90.15,99.36,10.22,$34.82,$92.41,80.21,73.71,73.35,76.5,True
147,59.5,RLGY,Realogy Holdings Corp.,25.0,2.4,82,1.45,19.99,23.43,17.21,$9.45,$21.03,18.3,17.77,16.95,71.5,True
148,59.5,MET,"MetLife, Inc.",22.0,2.0,75,1.3,65.57,71.8,9.5,$35.90,$67.68,62.77,61.97,59.74,81.5,True
153,59.166666666666664,SPG,"Simon Property Group, Inc.",13.0,2.2,88,1.69,140.22,149.76,6.8,$59.35,$141.65,133.69,132.71,120.44,76.5,True
154,59.166666666666664,FBC,"Flagstar Bancorp, Inc.",29.0,2.4,77,1.34,54.57,60.31,10.52,$28.93,$55.99,52.15,50.25,46.22,71.5,True
158,58.666666666666664,VVV,Valvoline Inc.,13.0,1.9,79,1.38,34.92,40.83,16.92,$18.34,$35.95,32.32,31.38,29.26,84.0,True
165,58.0,SYF,Synchrony Financial,19.0,2.1,76,1.33,50.18,56.95,13.49,$24.47,$52.20,49.49,49.37,44.49,79.0,True
166,58.0,AN,"AutoNation, Inc.",23.0,2.5,82,1.46,116.71,127.38,9.14,$56.07,$129.65,120.0,115.2,97.99,69.0,True
167,58.0,SXI,Standex International Corporation,10.0,1.7,75,1.3,105.63,131.67,24.65,$59.14,$108.17,101.47,98.45,95.19,89.0,True
168,58.0,RTX,Raytheon Technologies Corporation,25.0,1.9,65,1.15,90.92,101.61,11.76,$51.92,$91.38,87.49,86.11,81.32,84.0,True
171,57.666666666666664,RPT,RPT Realty,11.0,2.5,93,2.05,13.69,14.5,5.92,$4.79,$14.17,13.18,12.92,12.05,69.0,True
173,57.5,BANC,"Banc of California, Inc.",14.0,2.0,77,1.34,19.05,21.21,11.34,$10.84,$21.40,18.93,18.2,18.01,81.5,True
174,57.5,NYCB,"New York Community Bancorp, Inc.",23.0,2.2,73,1.27,13.85,15.13,9.24,$7.72,$14.14,13.24,12.78,11.94,76.5,True
176,57.333333333333336,GE,General Electric Company,14.0,2.1,79,1.39,104.41,121.78,16.64,$55.52,$115.36,103.44,103.4,102.57,79.0,True
178,57.166666666666664,VSAT,"Viasat, Inc.",19.0,2.0,71,1.24,55.17,75.79,37.38,$29.82,$61.35,55.15,53.02,49.92,81.5,True
181,57.166666666666664,GT,The Goodyear Tire & Rubber Company,12.0,2.2,83,1.5,18.84,19.88,5.52,$8.18,$20.70,18.17,16.88,16.5,76.5,True
188,56.666666666666664,BDC,Belden Inc.,12.0,2.1,79,1.39,60.59,67.17,10.86,$30.14,$62.95,59.08,57.07,49.82,79.0,True
189,56.666666666666664,UBA,Urstadt Biddle Properties Inc.,10.0,2.3,86,1.61,19.81,22.67,14.44,$9.10,$20.23,19.44,19.24,17.84,74.0,True
196,56.5,MTG,MGIC Investment Corporation,12.0,1.8,71,1.23,16.37,17.39,6.23,$9.42,$16.62,15.41,15.16,13.96,86.5,True
