date,AFG,AIZ,BSY,CARR,CRAI,EPAM,EQIX,HSY,LSI,POOL,RPD,UFPT,ZTS,portfolio
2021-09-07,216.4379701895879,26.144503917975353,7.831644924885267,518.2637593758376,80.86162043849545,236.43593225512052,131.32164640975725,499.5181852241359,130.66172469516928,363.77939836061813,10.265515793145084,219.16643247267598,59.31166594259622,2500.0000000000005
2021-09-08,216.36918329297592,26.551300507961805,7.75899305139742,522.3409282320036,79.4708381095438,237.26537327272686,131.40355861435415,507.8488098484213,131.90622084275404,368.47619376965247,10.158895700519105,213.19691874773932,59.7467078391978,2512.493921829248
2021-09-09,213.46293691111987,26.351031417506935,7.852078264303724,522.9895687318483,77.98619930440525,236.34921796691623,127.2707155642376,504.30756871893414,128.75349726887268,364.2164818450551,10.046444821577643,212.803324436205,58.79934686699304,2491.188412117975
2021-09-10,208.59626397582244,26.05532158863217,7.838456038024753,520.2096808753714,77.51691692347063,236.3944602042402,125.69800123597705,503.34969201997444,128.5564520455051,365.5425486876689,9.862358567903101,218.1168476419179,59.07983440559143,2486.8168342100994
2021-09-13,209.74844449407308,26.00056050921092,7.813481956513305,513.8159388054746,76.9623104732752,232.86933587941343,125.03376772233669,504.5397812520152,128.92980088978052,354.7932582483805,10.0764317226287,215.00089267560477,58.510272975172256,2464.094277603879
2021-09-14,204.91616500708164,25.726755112104655,7.84980789325723,506.8662191642825,76.92818084557085,234.77328003346426,124.34123726529013,501.8693371215823,125.22742485071588,351.6521837161556,10.0764317226287,211.4585438717962,58.09526590275626,2439.780832506686
2021-09-15,209.45610018347216,25.431045283229885,8.079115368953246,514.0012646625731,78.55787056845284,235.1917707287111,125.6145997185693,503.4077451532448,125.9844933404966,353.48200779506965,10.141403341572657,212.2129329689036,58.21261273012906,2459.7729618433777
2021-09-16,210.84903483986471,25.27771426085038,7.813481956513305,507.70018552122554,78.62612982386152,236.53018691621216,127.0756155860159,504.77199378509636,126.42006699215126,348.6963140502176,10.16805836472915,209.06417847662928,57.87202071897387,2450.8649812923413
2021-09-17,209.18095259702426,25.047717727281118,7.695422662095555,507.0515450213809,78.94182888012661,231.47059670881373,129.95445724939438,503.3787185866096,124.3355359449468,343.7698646069876,10.027286523683912,208.08019269779356,56.65275856139312,2435.5868777675314
2021-09-20,206.46387018085116,24.642485739563845,7.253835493552233,496.1173194525719,79.01008813553528,228.2056152485998,126.62584311713834,498.64738822508167,124.47035636093514,342.64381901996353,9.87901795737591,204.4066457901402,56.68710397428272,2405.053388695592
2021-09-21,205.9651651804143,24.64717954637138,7.353731819598023,476.47277860013537,78.49814371997026,231.4932178274757,126.32351261653524,493.9160578635537,124.54295196954426,340.5769327122024,9.89651031632236,205.65302777666545,57.37115011433389,2382.710360063122
2021-09-22,208.26952621691555,24.83806102321118,7.377570715586223,484.81244216956594,81.11759264627796,234.13988871092852,128.09877348707178,495.65765186166215,123.78588347976353,337.8136761072027,9.919000492110651,207.5881998083757,57.468462117521085,2400.8867288361926
2021-09-23,211.07259225385366,24.81302738690432,7.401409611574423,493.15210573899657,83.4128101093945,237.34454718804378,126.29521567312902,497.6024318262166,122.36508371127093,345.49597396078093,10.013959012105666,206.01382256223857,58.42727156068905,2423.410250595198
2021-09-24,209.80003466653207,25.005473466013292,7.282215131633424,489.7235773826751,82.84967125227296,237.32192606938182,124.30996169626222,500.41800878982525,120.0835074406989,344.8440528314513,10.132240677362612,204.0458510045671,58.43299579617065,2414.249516204847
2021-09-27,213.3253631178959,25.093091193087297,7.125559529425254,482.7738577414829,83.81383323492042,225.3176524327524,120.26647741479685,491.39074656629646,116.7441094446798,337.6358794355673,9.89484437737508,204.17704910841186,56.45527243727793,2374.0137360339695
2021-09-28,207.7880179406317,24.731668068907027,6.9280372483801695,478.9746776709645,85.2899396331329,214.3539502545745,118.9871577102743,485.0049019065656,118.00934719472431,328.98310808264597,9.471695884765722,200.01150931134066,55.018489331396374,2333.5525002383038
2021-09-29,207.4784769058778,24.91942034120847,6.823600180241389,487.2216783118459,85.74215720021535,214.9948819499976,119.38033629233944,494.2643766631754,119.36792215583765,331.02036161180126,9.400060510032642,205.65302777666545,55.653879469853955,2361.9201793690927
2021-09-30,205.60403397320144,24.475073296761728,6.883765012973512,477.12141909997996,84.76093040371572,215.08159623820188,117.67507312391297,486.63038963813347,117.30413271109293,321.8193838546709,9.41422099108453,202.01228039497332,55.410599461885965,2324.1928982005884
2021-10-01,208.28672294106858,24.66908397813988,6.970039112740331,483.60782409842597,86.69778677593672,216.95160871425975,117.5544387862339,491.0424277666748,118.14416761071266,324.0344340554615,9.469196976344803,202.89786759592545,55.99447148100914,2346.3200698929336
2021-10-04,208.37270656183352,24.406230796917868,6.683972360881933,482.40320602728605,86.43328216122812,212.66490672781262,117.0019037334075,493.27747339758065,117.55303194060988,322.9380212470434,9.225136920568145,202.996266173809,55.28180416354997,2339.237942212529
2021-10-05,214.83867484335946,24.817721193711854,6.6646742069867235,486.9436895261982,89.96569862862678,217.7848199183097,113.19819881448943,501.63712458850114,117.22116630125396,326.2643006455551,9.382568151086193,208.04739317183237,56.07174866001074,2372.837778649922
2021-10-06,219.34421657144398,24.99608585239822,6.648781609661257,484.99776802666446,88.51518945119255,219.48894419084627,113.53329419693132,513.363857509098,119.8864622173313,326.6643431567347,9.584979733180825,204.4722448420626,55.87712465363634,2387.3732920111815
2021-10-07,223.17908605756173,25.241728408659274,6.663539021463476,491.85482473930733,91.50153187532186,224.28462134718816,114.15433763905693,511.9415557439761,121.0791043587667,335.2504407577928,9.762402231066245,211.1961476641067,56.79872656617391,2422.9080464104413
2021-10-08,221.83774157362816,25.168192102007875,6.5159649034412865,474.80484588624927,91.48446706146969,221.20437902271388,111.84143484380252,511.0707587449219,120.23906945914698,330.798115772257,9.675773405807636,210.7697538266112,56.47816937920433,2391.8886659812615
2021-10-11,220.7887414002955,25.01799028416672,6.416068577395497,472.4882726725185,90.1704763948528,217.34747829084455,111.6999501267715,512.4059808101383,120.99613794892771,330.0498881124582,9.624962267915567,206.34181782185044,56.41234067116593,2379.7601053793014
2021-10-12,220.42761019308264,25.03050710232015,6.422879690534982,463.68529446034177,90.60562914808307,219.6359814621492,113.10288279459483,516.0923547728013,124.32516514371692,326.59766940487145,9.84486620895665,210.04816425546503,56.269234784125935,2382.088239421044
2021-10-13,217.48697036292057,24.852142443633785,6.493261192976335,467.6698003879586,90.01689307018329,224.91801266972394,113.70158654455768,517.9790816040853,127.08379827086314,326.2346678669492,9.976475385791844,207.75219743818167,56.35796043409073,2390.5228476719158
2021-10-14,220.35882329647063,25.33403994254081,6.510288975825048,488.7042851686336,90.41791619570922,230.29806872483388,114.62496048728642,523.9005011976541,129.35500374020532,335.4949111812914,10.18388478472832,208.73618321701738,57.1936988144043,2441.1125657266007
2021-10-15,218.27801967395834,25.20887176100652,6.520505645534277,492.5961281677012,91.33088373680019,233.37077067642088,116.37341372722761,516.4116470057877,128.67053085903368,335.754197994093,10.030618401578474,209.3265746843188,57.714604243229886,2441.586766576691
2021-10-18,218.3640032947233,25.204177954198983,6.416068577395497,497.5999263093596,92.92644383197783,238.57362796867858,114.34496967884608,513.8863357085305,130.0809598262964,341.11773092175997,10.344647893140928,211.22894719006788,57.860572248010676,2457.9484114029865
2021-10-19,219.84292157188082,25.354379772040136,6.571588994080419,497.5072633808103,91.14317078442633,239.0901435114607,116.11725192376093,516.6728861055041,128.59793525042457,344.1180497556068,10.387129336296594,207.9489945939488,58.34999438168746,2461.7017093619284
2021-10-20,223.41984019570364,25.582811703340216,6.560237138847943,497.97057802355647,91.59538835150877,236.7300067977264,118.22760817673937,518.095187870626,130.40245466442246,343.6217007139581,10.4346085962941,206.63701355550117,58.88234828147623,2468.1597840697013
