date,AA,CEIX,DVN,TRGP,WFC,portfolio
2022-02-14,240.2344201743064,172.26503737776673,6.845779550731945,1544.715481780303,535.939281116892,2500.0
2022-02-15,240.81988278719245,161.95205610918845,6.735744035005025,1542.2454612895801,540.8493799363824,2492.6025241573484
2022-02-16,253.17961321520056,160.042242064876,7.054061044797012,1555.5832892745414,538.6259342939096,2514.4851398933247
2022-02-17,248.72361565360507,159.00548408522366,7.237453737576842,1542.7394653877247,520.1900128995487,2477.8960317636793
2022-02-18,254.35053844097268,157.15023734590864,7.175886097912706,1533.6006251261686,515.372576791249,2467.6498638022113
2022-02-22,240.98249612598966,153.22148505493814,6.89948733223527,1501.4911125199505,512.1300533684957,2414.7246344016094
2022-02-23,244.98316144989406,158.45983185054803,7.014762753402731,1510.1359486833621,499.80856331534807,2420.402268052555
2022-02-24,238.41299196314898,155.0767317942532,6.909967143116352,1533.8475800644171,488.32082562009947,2422.568096585035
2022-02-25,253.2121458089993,161.5155280768584,7.23090410562861,1574.3550681174456,501.2908486301734,2497.6044947391056
2022-02-28,245.04820182239328,167.73605513947396,7.800730580107908,1614.615507010578,494.43525696131275,2529.635751513866
2022-03-01,259.48959639685046,171.2828467031118,7.7614322887136264,1619.0614496722317,465.9012558158075,2523.496580876715
2022-03-02,268.53172189523644,185.8519945002943,7.682835705925064,1669.4485485799144,483.7813423049023,2615.2964429862727
2022-03-03,269.6050741547106,191.8542523429202,7.709034233717993,1679.822540419303,474.70234033403835,2623.6932414846906
2022-03-04,294.87751466001066,196.0012634462311,7.803350532828179,1717.3659096618164,452.00481773664376,2668.05285603753
2022-03-07,277.7690181413166,189.12594953894506,7.8452687769427305,1694.8893356369467,424.3972316602282,2594.026803754379
2022-03-08,267.9137515036499,189.83531409626218,7.791560995439405,1655.1229008419589,430.4190002902508,2551.082527727561
2022-03-09,258.643922663771,185.579147567658,7.720823771106767,1687.4793683864254,455.4325959008393,2594.8558582898004
2022-03-10,269.76771230860606,197.1471664435275,7.934345170612375,1721.070893287077,454.0429379567351,2649.9630551665578
2022-03-11,257.082705572807,181.65040568433676,7.6815254797124854,1692.1723602079753,449.0402471069931,2587.627244051825
