date,AZO,DVN,LOW,NVDA,portfolio
2022-01-04,1333.7206273082784,7.786857375152139,557.6407913100018,600.8517240065677,2500.0
2022-01-05,1304.0873965329667,7.615304829428558,546.7803141541426,566.2653413629681,2424.748356879506
2022-01-06,1322.3340673440382,7.902859507442901,553.3052356773752,578.0402921993411,2461.5824547281973
2022-01-07,1291.7391343978518,7.9878189999436,538.924719503612,558.9418688461642,2397.5935417475716
2022-01-10,1290.3863494024438,7.92409953638272,531.6271617871975,562.0804909814497,2392.0181017074738
2022-01-11,1282.8978607292815,8.136497956005181,535.5120294030814,570.6348092108664,2397.1811972992346
2022-01-12,1316.172693230733,8.152836679519877,538.1305609532584,574.368288981127,2436.8243798446383
2022-01-13,1313.3004219358838,8.110356621640241,538.0876476731573,545.1565345924097,2404.654960823091
2022-01-14,1303.7347410982368,8.23289424333688,522.4193387936364,552.6851584952179,2387.072132630428
2022-01-18,1261.4711864508445,8.227992937911758,513.3965423546305,531.3712003386551,2314.4669220820415
2022-01-19,1247.5777675807374,7.994354489349479,505.40734479683266,514.2215899456929,2275.2010568126125
2022-01-20,1239.1275767367003,7.945339565322538,482.2150170014667,495.41035975189817,2224.6982930553877
2022-01-21,1245.1927649802133,7.535246642352981,484.56226827559914,479.4915950715489,2216.7818749697144
2022-01-24,1264.4011379621597,7.896324641295596,500.3468307424075,479.4505585340067,2252.0948518798696
2022-01-25,1237.9927556529042,8.375037709992581,495.3078061865935,457.95201421277073,2199.627613762261
2022-01-26,1206.4232853180674,8.461631386474037,491.19480158468997,467.14222661470484,2173.221944903936
2022-01-27,1223.1120424398946,8.453462336345977,486.5218542521573,450.1567310702049,2168.2440900986026
2022-01-28,1250.9565603965748,8.422419073297341,506.03185459897674,468.53715587407316,2233.947989942922
2022-01-31,1273.5180557588078,8.26230332240476,511.1139238691341,502.3030268787754,2295.197309829122
2022-02-01,1289.6874561418715,8.587436752873616,513.2673424944794,505.4211463961431,2316.963381785368
2022-02-02,1323.4175475567329,8.698537579739256,514.90392882066,517.8115200888227,2364.831534045955
2022-02-03,1301.6126256715381,8.660958827284741,504.13683569393345,491.266545907922,2305.6769661006783
2022-02-04,1294.2587502579709,8.638085237622741,493.28362027995973,498.8772115841079,2295.057667359661
2022-02-07,1280.0255894344323,8.592338058298738,488.86910552628973,507.2673836633557,2284.7544166823764
2022-02-08,1293.1752700452764,8.363600915161582,499.0762887809478,515.0626668059216,2315.6778265473076
2022-02-09,1285.6740244178616,8.515547615926101,503.1678038842402,547.8233148002263,2345.180690718254
2022-02-10,1243.5065773767385,8.531886339440797,489.68738226009975,529.7505857736579,2271.4764317499366
2022-02-11,1249.64220279097,8.840681046394959,486.478809537814,491.2870798275465,2236.2487732027257
2022-02-14,1233.927983057793,8.538421205588103,486.5649318250612,497.8104807199572,2226.8418168083995
2022-02-15,1239.8905678226263,8.401179044357523,491.19480158468997,543.5154487112015,2283.0019971628753
2022-02-16,1235.768036747526,8.79820098851532,488.84755031055755,543.8436158047124,2277.257403851311
2022-02-17,1213.7386550783087,9.026938131652479,481.91353970826077,502.733832268702,2207.412965186924
2022-02-18,1230.9851963287024,8.950147689279842,479.5447989355173,484.98930163735116,2204.469444590851
2022-02-22,1186.6763810342177,8.605408413851922,462.10209492679604,479.8197934667665,2137.2036778416323
2022-02-23,1150.3753328881357,8.74918606448838,463.17880423946866,459.24436777913684,2081.5476909712297
2022-02-24,1150.6894826695395,8.61847939266368,459.5610767209976,487.1637686014881,2106.0328073846886
2022-02-25,1195.4791490494617,9.018769081524418,471.9862785310765,495.5539719824426,2172.0381686445053
2022-02-28,1194.6841481826204,9.7294870380615,476.034716061465,500.23113560764074,2180.6794868897878
2022-03-01,1164.9804019730673,9.68047211403456,476.9822255139867,481.60452288022583,2133.2476224813145
2022-03-02,1204.5448042385315,9.582442265980676,492.40071075751365,496.8463255488087,2203.3742828108348
2022-03-03,1208.7634429199009,9.615118466492921,487.2755639144524,486.4663039718039,2192.12042927265
2022-03-04,1212.6166692122881,9.73275478276444,482.5165271532332,470.5065027539124,2175.3724539021982
2022-03-07,1192.7030636244046,9.78503745149432,478.6188118401673,438.01251399936524,2119.1194269154316
2022-03-08,1185.5351423415339,9.7180502432305,480.7722304655126,441.33575360103055,2117.3611766513077
2022-03-09,1208.2569996624359,9.62982300602686,486.41420960773854,472.1065833992851,2176.4076156754863
2022-03-10,1197.5756723041327,9.89613827835996,482.7318493006314,464.8036448021058,2155.00730468523
2022-03-11,1195.453478613911,9.58080808199992,478.5111671957485,453.35689236095027,2136.90234625261
