date,AAP,BK,DXCM,EFX,GOOG,INTU,IT,LLY,MPWR,SEE,portfolio
2021-11-11,34.91099862587721,16.12451550488245,376.06622941592525,518.7725672901505,97.80191976511995,522.6669290602531,330.9031157246979,506.7053986299078,5.718110797211082,90.33021518597506,2500.0000000000005
2021-11-12,34.99737813249649,16.148706791316336,381.4766073910697,527.1668793858479,99.732990904194,539.9952796876013,333.37301368169864,502.58251935127737,5.792140245371319,92.44132567844068,2533.706841249313
2021-11-15,35.41756965412551,16.103011909975113,378.7566717645586,531.4581353530526,99.56138027150219,539.2632380100549,334.99951241820065,500.22105491710545,5.804409787698819,92.24559088664883,2533.8305749729225
2021-11-16,34.506912404425314,15.898734977787745,382.3439402331791,548.246817168403,99.35344454755365,556.1609635173069,333.95532866337334,498.8468013688174,5.938549106302619,91.49062606315246,2566.7421180503015
2021-11-17,34.04719009934164,15.603068282917935,384.2496597268236,546.9857169019564,99.34411310753765,546.9455754339393,336.3649575559724,505.5440333751628,5.810492641273092,91.93801222886371,2566.832819353788
2021-11-18,33.95495310020774,15.527808794784685,382.5681107518476,544.2942748117156,100.44177356947212,541.6747281692851,336.45531519243434,505.8343302011867,5.783685544588123,90.41409541003546,2556.949075545557
2021-11-19,33.6738495442677,15.339658011756606,378.30235284672375,543.673146195219,99.9375992009703,596.278014424102,335.8930694721643,504.61495303474345,5.883079095097947,90.1764205062134,2603.7721423312587
2021-11-22,33.94177766798317,15.646074441385132,364.66133370927935,529.1995644166408,98.02218893550635,569.8290006238371,323.12200263728624,504.1117085982934,5.751825765164912,90.91740885961244,2535.2028856549887
2021-11-23,34.51862514606409,15.861104202373644,348.1056656932048,533.289482283276,97.80791564244495,577.580252785569,325.30072778340275,507.0538260013962,5.627893759304203,91.96597587079657,2537.1114691678326
2021-11-24,34.16724514029143,15.836912915939758,353.1679581689999,534.2507074852224,97.7815972392612,589.0951642916183,327.4191838651176,507.13123453387703,5.697386554100386,90.59585373172999,2555.143243926158
2021-11-26,33.19509431444483,15.25364672616969,349.26209747890783,523.4698992718697,95.17473296347475,574.3763745574508,322.50956844345757,503.976169520348,5.516333872341717,88.28901379834163,2511.022930946807
2021-11-29,33.274155881354154,15.323530831249842,336.9013890965191,535.381577612205,97.37938532735967,598.2760687227906,326.30474237532684,493.2528930470772,5.818431941986215,89.75699798243504,2531.6691728183037
2021-11-30,32.315182731122604,14.72682412115208,331.933518323527,525.1850763077748,94.93880291947822,561.7935211642098,313.5035563282948,480.11005125261147,5.706459860828493,86.84898255444287,2447.061975563442
2021-12-01,31.950627293125372,14.552112827104217,323.5317513291447,523.1306670457527,94.38297614237868,571.775434577319,307.7605916368853,482.2198934685584,5.7244000625350315,85.00351060773218,2440.0319649905355
2021-12-02,33.49230317056199,15.092374921102044,330.5351624343034,548.4616968985185,95.82153111133185,578.8635072328088,319.78869747856953,479.80035780580505,5.716770379446422,88.6224746099785,2496.194876042426
2021-12-03,33.2141294825745,14.751015407585964,306.50408283303994,532.4413729060058,94.98445131523216,558.0557245590387,310.6421086132924,475.3484477764688,5.61531459935219,86.40620883789852,2417.9628563304886
2021-12-06,33.67677941222025,14.898847723673393,309.4187317116701,531.7816938632695,95.83485709105827,555.799253135058,308.6541793309427,476.8001691741208,5.260632821825842,88.87496071947797,2421.000104983317
