,Date,News Headline,Article Link,Source
0,2022-02-03 13:38,"Moisand Fitzgerald Tamayo, LLC Buys Dimensional International Core Equity Market ETF, Avantis ...",https://finance.yahoo.com/news/moisand-fitzgerald-tamayo-llc-buys-183824138.html,GuruFocus.com
1,2022-02-01 17:38,"Laurel Wealth Advisors LLC Buys Invesco BulletShares 2027 Corporate Bond ETF, iShares 0-3 Month ...",https://finance.yahoo.com/news/laurel-wealth-advisors-llc-buys-223825598.html,GuruFocus.com
2,2022-01-27 13:38,"Hunter Perkins Capital Management, LLC Buys Canadian Pacific Railway, U.S. ...",https://finance.yahoo.com/news/hunter-perkins-capital-management-llc-183806200.html,GuruFocus.com
3,2022-01-19 13:38,"Sippican Capital Advisors Buys Coterra Energy Inc, DaVita Inc, Physicians Realty Trust, Sells ...",https://finance.yahoo.com/news/sippican-capital-advisors-buys-coterra-183809146.html,GuruFocus.com
4,2022-01-18 18:55,United Community Banks (UCBI) Lags Q4 Earnings and Revenue Estimates,https://finance.yahoo.com/news/united-community-banks-ucbi-lags-235511527.html,Zacks
5,2022-01-18 17:30,"United Community Banks, Inc. Reports Fourth Quarter Results",https://finance.yahoo.com/news/united-community-banks-inc-reports-223000326.html,GlobeNewswire
6,2022-01-11 15:00,Earnings Preview: United Community Banks (UCBI) Q4 Earnings Expected to Decline,https://finance.yahoo.com/news/earnings-preview-united-community-banks-200008766.html,Zacks
7,2022-01-11 11:18,"What You Need To Know About United Community Banks, Inc.'s (NASDAQ:UCBI) Investor Composition",https://finance.yahoo.com/news/know-united-community-banks-inc-161849446.html,Simply Wall St.
8,2022-01-06 16:30,"United Community Banks, Inc. Announces Date for Fourth Quarter 2021 Earnings Release and Conference Call",https://finance.yahoo.com/news/united-community-banks-inc-announces-213000176.html,GlobeNewswire
9,2022-01-03 08:00,"United Community Banks, Inc. Announces Completion of Merger with Reliant Bancorp, Inc. and Reliant Bank",https://finance.yahoo.com/news/united-community-banks-inc-announces-130000912.html,GlobeNewswire
10,2021-12-28 09:25,KKR Rewards Shareholders With Expanded Share Buyback Program,https://finance.yahoo.com/news/kkr-rewards-shareholders-expanded-share-142502465.html,Zacks
11,2021-12-27 13:45,Growth and the Great Resignation: Triangle bankers on what stuck out in 2021,https://www.bizjournals.com/triangle/news/2021/12/27/raleigh-durham-bankers-key-trends-of-2021.html?ana=yahoo,American City Business Journals
12,2021-12-27 12:24,"New Mountain Finance (NMFC) Extends Share Buyback, Stock Up",https://finance.yahoo.com/news/mountain-finance-nmfc-extends-share-172405255.html,Zacks
13,2021-12-23 07:35,"Banner (BANR) Rewards Investors With Buyback Plan, Stock Up",https://finance.yahoo.com/news/banner-banr-rewards-investors-buyback-123512478.html,Zacks
14,2021-12-14 17:30,Navient (NAVI) Rewards Shareholders With New Share Buyback,https://finance.yahoo.com/news/navient-navi-rewards-shareholders-share-223010489.html,Zacks
15,2021-12-10 10:15,Cadence Bank's (CADE) Shares Rise on New Share Buyback Plan,https://finance.yahoo.com/news/cadence-banks-cade-shares-rise-151503723.html,Zacks
16,2021-12-07 07:17,Columbia Financial (CLBK) Stock Up 2.6% on New Buyback Plan,https://finance.yahoo.com/news/columbia-financial-clbk-stock-2-121712659.html,Zacks
17,2021-12-03 08:34,"Raymond James (RJF) Hikes Dividend, Announces Buyback Plan",https://finance.yahoo.com/news/raymond-james-rjf-hikes-dividend-133401326.html,Zacks
18,2021-12-01 09:39,Is Community Financial's (TCFC) Dividend Hike Sustainable?,https://finance.yahoo.com/news/community-financials-tcfc-dividend-hike-143902791.html,Zacks
19,2021-12-01 09:38,Saratoga Investment (SAR) Hikes Quarterly Dividend by 1.9%,https://finance.yahoo.com/news/saratoga-investment-sar-hikes-quarterly-143802343.html,Zacks
20,2021-11-29 10:15,Farmers National (FMNB) Shares Dip Despite 27% Dividend Hike,https://finance.yahoo.com/news/farmers-national-fmnb-shares-dip-151503832.html,Zacks
21,2021-11-23 08:14,"Fulton (FULT) Stock Up on Special Dividend, Buyback Extension",https://finance.yahoo.com/news/fulton-fult-stock-special-dividend-131401272.html,Zacks
22,2021-11-22 08:25,United Community (UCBI) Rewards Investors With New Buyback Plan,https://finance.yahoo.com/news/united-community-ucbi-rewards-investors-132501526.html,Zacks
23,2021-11-18 16:30,"United Community Banks, Inc. Announces an Updated Share Repurchase Program",https://finance.yahoo.com/news/united-community-banks-inc-announces-213000109.html,GlobeNewswire
24,2021-11-18 04:47,United Community Banks' (NASDAQ:UCBI) Shareholders Will Receive A Bigger Dividend Than Last Year,https://finance.yahoo.com/news/united-community-banks-nasdaq-ucbi-094742241.html,Simply Wall St.
25,2021-11-10 19:30,"United Community Banks, Inc. Announces Quarterly Cash Dividends on Common and Preferred Stock",https://finance.yahoo.com/news/united-community-banks-inc-announces-003000621.html,GlobeNewswire
26,2021-11-10 15:01,United Community Bank Earns 5th Consecutive Recognition as a Best Banks to Work For,https://finance.yahoo.com/news/united-community-bank-earns-5th-200100340.html,PR Newswire
27,2021-11-08 09:15,"United Community Banks (UCBI) Soars to 52-Week High, Time to Cash Out?",https://finance.yahoo.com/news/united-community-banks-ucbi-soars-141502225.html,Zacks
28,2021-10-26 14:15,"United Community Banks (NASDAQ:UCBI) jumps 5.8% this week, though earnings growth is still tracking behind one-year shareholder returns",https://finance.yahoo.com/news/united-community-banks-nasdaq-ucbi-181521819.html,Simply Wall St.
29,2021-10-20 14:01,"United Community Banks, inc (UCBI) Q3 2021 Earnings Call Transcript",https://www.fool.com/earnings/call-transcripts/2021/10/20/united-community-banks-inc-ucbi-q3-2021-earnings-c/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
30,2021-10-19 17:55,United Community Banks (UCBI) Surpasses Q3 Earnings and Revenue Estimates,https://finance.yahoo.com/news/united-community-banks-ucbi-surpasses-215509401.html,Zacks
31,2021-10-19 16:30,"United Community Banks, Inc. Reports Third Quarter Results",https://finance.yahoo.com/news/united-community-banks-inc-reports-203000133.html,GlobeNewswire
32,2021-10-12 15:00,United Community Banks (UCBI) Reports Next Week: Wall Street Expects Earnings Growth,https://finance.yahoo.com/news/united-community-banks-ucbi-reports-190007061.html,Zacks
33,2021-10-05 12:45,United Community Banks Stock Near Buy Zone Before Next Earnings Report,https://www.investors.com/news/highly-rated-united-community-banks-near-buy-zone-before-next-earnings-report/?src=A00220,Investor's Business Daily
34,2021-10-04 16:30,"United Community Banks, Inc. Announces Date for Third Quarter 2021 Earnings Release and Conference Call",https://finance.yahoo.com/news/united-community-banks-inc-announces-203000114.html,GlobeNewswire
35,2021-10-01 08:00,"United Community Banks, Inc. Announces Completion of Merger With Aquesta Financial Holdings, Inc. and Aquesta Bank",https://finance.yahoo.com/news/united-community-banks-inc-announces-120000927.html,GlobeNewswire
36,2021-09-15 12:00,All You Need to Know About United Community Banks (UCBI) Rating Upgrade to Strong Buy,https://finance.yahoo.com/news/know-united-community-banks-ucbi-160004381.html,Zacks
37,2021-09-10 10:09,"United Community Banks, Inc. (NASDAQ:UCBI) Looks Like A Good Stock, And It's Going Ex-Dividend Soon",https://finance.yahoo.com/news/united-community-banks-inc-nasdaq-140919858.html,Simply Wall St.
38,2021-08-17 12:30,United Community Banks' (NASDAQ:UCBI) Upcoming Dividend Will Be Larger Than Last Year's,https://finance.yahoo.com/news/united-community-banks-nasdaq-ucbi-163030846.html,Simply Wall St.
39,2021-08-16 09:00,"United Community Banks, Inc. Names Jennifer Bazante to Board of Directors",https://finance.yahoo.com/news/united-community-banks-inc-names-130000557.html,GlobeNewswire
40,2021-08-13 07:09,"The Executive VP & Chief Risk Officer of United Community Banks, Inc. (NASDAQ:UCBI), Robert Edwards, Just Bought 43% More Shares",https://finance.yahoo.com/news/executive-vp-chief-risk-officer-110939985.html,Simply Wall St.
41,2021-08-12 14:00,"United Community Banks, Inc. Announces Quarterly Cash Dividends on Common and Preferred Stock",https://finance.yahoo.com/news/united-community-banks-inc-announces-180000275.html,GlobeNewswire
42,2021-08-04 08:40,Here's Why I Think United Community Banks (NASDAQ:UCBI) Is An Interesting Stock,https://finance.yahoo.com/news/heres-why-think-united-community-124015268.html,Simply Wall St.
43,2021-08-02 15:16,"SHAREHOLDER ALERT: Rigrodsky Law, P.A. Announces Investigation of Aquesta Financial Holdings, Inc. Merger",https://finance.yahoo.com/news/shareholder-alert-rigrodsky-law-p-191600354.html,GlobeNewswire
44,2021-07-23 10:00,"After Plunging 14.8% in 4 Weeks, Here's Why the Trend Might Reverse for United Community Banks (UCBI)",https://finance.yahoo.com/news/plunging-14-8-4-weeks-140002848.html,Zacks
45,2021-07-23 08:30,"Aquesta Financial Holdings, Inc. Announces Results of Operations for the Second Quarter of 2021 and Declares Annual Cash Dividend of 14 Cents Per Share",https://finance.yahoo.com/news/aquesta-financial-holdings-inc-announces-123000894.html,GlobeNewswire
46,2021-07-21 14:30,"United Community Banks, inc (UCBI) Q2 2021 Earnings Call Transcript",https://www.fool.com/earnings/call-transcripts/2021/07/21/united-community-banks-inc-ucbi-q2-2021-earnings-c/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
47,2021-07-20 17:50,United Community Banks (UCBI) Tops Q2 Earnings and Revenue Estimates,https://finance.yahoo.com/news/united-community-banks-ucbi-tops-215009486.html,Zacks
48,2021-07-20 16:30,"United Community Banks, Inc. Reports Second Quarter Results",https://finance.yahoo.com/news/united-community-banks-inc-reports-203000238.html,GlobeNewswire
49,2021-07-16 21:00,"SHAREHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of Reliant Bancorp, Inc. - RBNC",https://finance.yahoo.com/news/shareholder-alert-monteverde-associates-pc-010000353.html,PR Newswire
50,2021-07-16 15:43,"SHAREHOLDER ALERT: WeissLaw LLP Investigates Reliant Bancorp, Inc.",https://finance.yahoo.com/news/shareholder-alert-weisslaw-llp-investigates-194300066.html,PR Newswire
51,2021-07-16 13:47,"SHAREHOLDER ALERT: Rigrodsky Law, P.A. Announces Investigation of Reliant Bancorp, Inc. Merger",https://finance.yahoo.com/news/shareholder-alert-rigrodsky-law-p-174700821.html,GlobeNewswire
52,2021-07-16 08:40,Is a Surprise Coming for United Community (UCBI) This Earnings Season?,https://finance.yahoo.com/news/surprise-coming-united-community-ucbi-124012521.html,Zacks
53,2021-07-16 06:51,Reliant Bancorp (RBNC) Moves 6.4% Higher: Will This Strength Last?,https://finance.yahoo.com/news/reliant-bancorp-rbnc-moves-6-105110117.html,Zacks
54,2021-07-15 19:03,"SHAREHOLDER NOTICE: Brodsky & Smith Announces an Investigation of Reliant Bancorp, Inc. (NASDAQ:RBNC)",https://finance.yahoo.com/news/shareholder-notice-brodsky-smith-announces-230300727.html,ACCESSWIRE
55,2021-07-15 18:37,"RELIANT ALERT: Bragar Eagel & Squire, P.C. Investigates Sale of RBNC and Encourages Investors to Contact the Firm",https://finance.yahoo.com/news/reliant-alert-bragar-eagel-squire-223700200.html,GlobeNewswire
56,2021-07-15 16:42,"ALERT: Rowley Law PLLC is Investigating Proposed Acquisition of Reliant Bancorp, Inc.",https://finance.yahoo.com/news/alert-rowley-law-pllc-investigating-204200656.html,PR Newswire
57,2021-07-15 07:13,Reliant Bancorp Agrees to $517 Million Buyout From United Community Banks,https://www.thestreet.com/investing/reliant-bancorp-united-community-banks-merger?puc=yahoo&cm_ven=YAHOO,TheStreet.com
58,2021-07-15 07:00,"United Community Banks, Inc. and Reliant Bancorp, Inc., the Parent of Reliant Bank, Announce Merger Agreement",https://finance.yahoo.com/news/united-community-banks-inc-reliant-110000897.html,Business Wire
59,2021-07-14 16:30,"United Community Banks, Inc. and Reliant Bancorp, Inc., the Parent of Reliant Bank, Announce Merger Agreement",https://finance.yahoo.com/news/united-community-banks-inc-reliant-203000168.html,GlobeNewswire
60,2021-07-13 15:00,United Community Banks (UCBI) Earnings Expected to Grow: Should You Buy?,https://finance.yahoo.com/news/united-community-banks-ucbi-earnings-190007527.html,Zacks
61,2021-07-08 16:30,"United Community Banks, Inc. Announces Date for Second Quarter 2021 Earnings Release and Conference Call",https://finance.yahoo.com/news/united-community-banks-inc-announces-203000544.html,GlobeNewswire
62,2021-07-07 08:00,"United Community Banks, Inc. Completes Acquisition of FinTrust Capital Partners, LLC",https://finance.yahoo.com/news/united-community-banks-inc-completes-120000232.html,GlobeNewswire
63,2021-06-01 08:16,United Community (UCBI) Inks Deal to Buy Aquesta Financial,https://finance.yahoo.com/news/united-community-ucbi-inks-deal-121612262.html,Zacks
64,2021-05-27 17:20,"AQUESTA ALERT: Bragar Eagel & Squire, P.C. Investigates Sale of AQFH and Encourages Investors to Contact the Firm",https://finance.yahoo.com/news/aquesta-alert-bragar-eagel-squire-212000766.html,GlobeNewswire
65,2021-05-27 11:43,"SHAREHOLDER ALERT: WeissLaw LLP Investigates Aquesta Financial Holdings, Inc.",https://finance.yahoo.com/news/shareholder-alert-weisslaw-llp-investigates-154300573.html,GlobeNewswire
66,2021-05-27 08:00,"United Community Banks, Inc. and Aquesta Financial Holdings, Inc., the Parent of Aquesta Bank, Announce Merger Agreement",https://finance.yahoo.com/news/united-community-banks-inc-aquesta-120000737.html,GlobeNewswire
67,2021-05-13 16:00,"United Community Banks, Inc. Announces Quarterly Cash Dividends on Common and Preferred Stock",https://finance.yahoo.com/news/united-community-banks-inc-announces-200000487.html,GlobeNewswire
68,2021-05-13 08:00,"United Community Banks, Inc. Announces Acquisition of FinTrust Capital Partners, LLC",https://finance.yahoo.com/news/united-community-banks-inc-announces-120000013.html,GlobeNewswire
69,2021-05-06 10:19,Update: United Community Banks (NASDAQ:UCBI) Stock Gained 94% In The Last Year,https://finance.yahoo.com/news/united-community-banks-nasdaq-ucbi-141954829.html,Simply Wall St.
70,2021-05-03 09:00,"United Community Bank Ranks #1 in Customer Satisfaction with Consumer Banking in the Southeast, 7 out of the Last 8 Years",https://finance.yahoo.com/news/united-community-bank-ranks-1-130000617.html,PR Newswire
71,2021-04-22 06:41,"The Zacks Analyst Blog Highlights: Interactive Brokers Group, United Community Banks, Synovus Financial and Forestar Group",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-interactive-104110659.html,Zacks
