,Date,News Headline,Article Link,Source
0,2022-02-08 08:50,"Accel Entertainment (ACEL) Is a Great Choice for ""Trend"" Investors, Here's Why",https://finance.yahoo.com/news/accel-entertainment-acel-great-choice-135001769.html,Zacks
1,2022-02-02 09:40,Is Accel Entertainment (ACEL) Stock Outpacing Its Consumer Discretionary Peers This Year?,https://finance.yahoo.com/news/accel-entertainment-acel-stock-outpacing-144002438.html,Zacks
2,2022-02-01 12:06,Boyd Gaming (BYD) Gears Up for Q4 Earnings: What's in Store?,https://finance.yahoo.com/news/boyd-gaming-byd-gears-q4-170605308.html,Zacks
3,2022-01-26 07:49,"Zacks Industry Outlook Highlights: Accel Entertainment, Inc., Zynga Inc. and PlayAGS, Inc.",https://finance.yahoo.com/news/zacks-industry-outlook-highlights-accel-124912365.html,Zacks
4,2022-01-25 10:49,3 Gaming Stocks to Buy Despite Industry Challenges,https://finance.yahoo.com/news/3-gaming-stocks-buy-despite-154903259.html,Zacks
5,2022-01-14 08:25,Clark Street Value: Accel Entertainment (ACEL) is the Best Part of Regional Casinos,https://finance.yahoo.com/news/clark-street-value-accel-entertainment-132541585.html,Insider Monkey
6,2021-12-22 13:50,BAD ETF: The Top Sin Stock Holdings in the New Anti-ESG Fund That Debuts Today,https://finance.yahoo.com/news/bad-etf-top-sin-stock-185031828.html,InvestorPlace
7,2021-11-29 10:00,Wall Street Analysts See a 33% Upside in Accel Entertainment (ACEL): Can the Stock Really Move This High?,https://finance.yahoo.com/news/wall-street-analysts-see-33-150003164.html,Zacks
8,2021-11-27 06:06,"Is Now The Time To Look At Buying Accel Entertainment, Inc. (NYSE:ACEL)?",https://finance.yahoo.com/news/now-time-look-buying-accel-110634464.html,Simply Wall St.
9,2021-11-15 11:39,Accel Entertainment Insider Trades $445K In Company Stock,https://finance.yahoo.com/news/accel-entertainment-insider-trades-445k-163950820.html,Benzinga
10,2021-11-12 10:23,Wall Street Analysts Think Accel Entertainment (ACEL) Could Surge 26%: Read This Before Placing a Bet,https://finance.yahoo.com/news/wall-street-analysts-think-accel-152303542.html,Zacks
11,2021-11-12 07:01,4 Stocks With Upgraded Broker Ratings for Enhanced Returns,https://finance.yahoo.com/news/4-stocks-upgraded-broker-ratings-120112444.html,Zacks
12,2021-11-11 11:53,Accel Entertainment Insider Sold Over $240K In Company Stock,https://finance.yahoo.com/news/accel-entertainment-insider-sold-over-165308987.html,Benzinga
13,2021-11-10 07:28,"Wynn Resorts (WYNN) Q3 Earnings Miss, Revenues Top Estimates",https://finance.yahoo.com/news/wynn-resorts-wynn-q3-earnings-122812577.html,Zacks
14,2021-11-08 10:10,Accel Entertainment Insider Trades $680K In Company Stock,https://finance.yahoo.com/news/accel-entertainment-insider-trades-680k-151028856.html,Benzinga
15,2021-11-05 13:15,"Penn National (PENN) Drop on Q3 Earnings Miss, Margin Fall",https://finance.yahoo.com/news/penn-national-penn-drop-q3-171505407.html,Zacks
16,2021-11-04 20:02,"Accel Entertainment, inc (ACEL) Q3 2021 Earnings Call Transcript",https://www.fool.com/earnings/call-transcripts/2021/11/04/accel-entertainment-inc-acel-q3-2021-earnings-call/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
17,2021-11-03 19:45,Accel Entertainment (ACEL) Q3 Earnings Meet Estimates,https://finance.yahoo.com/news/accel-entertainment-acel-q3-earnings-234511297.html,Zacks
18,2021-11-03 16:30,Accel Entertainment Announces Q3 2021 Operating Results,https://finance.yahoo.com/news/accel-entertainment-announces-q3-2021-203000128.html,Business Wire
19,2021-11-03 11:39,Accel Entertainment Insider Trades $310K In Company Stock,https://finance.yahoo.com/news/accel-entertainment-insider-trades-310k-153950321.html,Benzinga
20,2021-11-01 11:41,MGM Resorts (MGM) Gears Up For Q3 Earnings: What's in Store?,https://finance.yahoo.com/news/mgm-resorts-mgm-gears-q3-154103707.html,Zacks
21,2021-10-29 09:42,"Accel Entertainment, Comtech Telecom, Mondelez, Coca-Cola and Estee Lauder highlighted as Zacks Bull and Bear of the Day",https://finance.yahoo.com/news/accel-entertainment-comtech-telecom-mondelez-134201533.html,Zacks
22,2021-10-29 07:09,Bull Of The Day: Accel Entertainment (ACEL),https://finance.yahoo.com/news/bull-day-accel-entertainment-acel-110911304.html,Zacks
23,2021-10-28 12:08,"Comcast (CMCSA) Q3 Earnings Beat, Broadband User Base Rises",https://finance.yahoo.com/news/comcast-cmcsa-q3-earnings-beat-160804491.html,Zacks
24,2021-10-27 15:03,Accel Entertainment (ACEL) Expected to Beat Earnings Estimates: Can the Stock Move Higher?,https://finance.yahoo.com/news/accel-entertainment-acel-expected-beat-190307950.html,Zacks
25,2021-10-27 11:04,"Boyd Gaming (BYD) Q3 Earnings Beat Estimates, Increase Y/Y",https://finance.yahoo.com/news/boyd-gaming-byd-q3-earnings-150403194.html,Zacks
26,2021-10-27 07:30,"Accel Entertainment, Inc. to Announce Third Quarter 2021 Financial Results",https://finance.yahoo.com/news/accel-entertainment-inc-announce-third-113000933.html,Business Wire
27,2021-10-25 08:48,Factors Setting the Tone for Hasbro's (HAS) Q3 Earnings,https://finance.yahoo.com/news/factors-setting-tone-hasbros-q3-124812261.html,Zacks
28,2021-10-25 07:30,Accel Entertainment Announces Closing of $900 Million Senior Secured Credit Facility,https://finance.yahoo.com/news/accel-entertainment-announces-closing-900-113000243.html,Business Wire
29,2021-10-22 12:11,Why Accel Entertainment (ACEL) Could Beat Earnings Estimates Again,https://finance.yahoo.com/news/why-accel-entertainment-acel-could-161104634.html,Zacks
30,2021-10-22 08:33,What's in Store for CACI International's (CACI) Q1 Earnings?,https://finance.yahoo.com/news/whats-store-caci-internationals-caci-123312382.html,Zacks
31,2021-10-18 10:59,Accel Entertainment Insider Sold $1.1M In Company Stock,https://finance.yahoo.com/news/accel-entertainment-insider-sold-1-145936745.html,Benzinga
32,2021-10-18 09:55,"Corsair (CRSR) Issues Preliminary Q3 Results, Trims Guidance",https://finance.yahoo.com/news/corsair-crsr-issues-preliminary-q3-135501744.html,Zacks
33,2021-10-15 11:02,Can Accel Entertainment (ACEL) Climb 29% to Reach the Level Wall Street Analysts Expect?,https://finance.yahoo.com/news/accel-entertainment-acel-climb-29-150203311.html,Zacks
34,2021-10-04 12:04,Director Of Accel Entertainment Sold $780K In Stock,https://finance.yahoo.com/news/director-accel-entertainment-sold-780k-160430946.html,Benzinga
35,2021-10-04 09:28,"Accel Entertainment, Inc. (ACEL) Fell Out Of Favor With Hedge Funds",https://finance.yahoo.com/news/accel-entertainment-inc-acel-fell-132832418.html,Insider Monkey
36,2021-10-04 08:47,Accel Entertainment (ACEL) Soars 5.7%: Is Further Upside Left in the Stock?,https://finance.yahoo.com/news/accel-entertainment-acel-soars-5-124712539.html,Zacks
37,2021-09-10 16:59,Accel Entertainment Insider Trades $105.80 Thousand In Company Stock,https://finance.yahoo.com/news/accel-entertainment-insider-trades-105-205939145.html,Benzinga
38,2021-09-08 12:20,Will Accel Entertainment (ACEL) Gain on Rising Earnings Estimates?,https://finance.yahoo.com/news/accel-entertainment-acel-gain-rising-162004146.html,Zacks
39,2021-08-05 16:01,"Accel Entertainment, inc (ACEL) Q2 2021 Earnings Call Transcript",https://www.fool.com/earnings/call-transcripts/2021/08/05/accel-entertainment-inc-acel-q2-2021-earnings-call/?source=eptyholnk0000202&utm_source=yahoo-host&utm_medium=feed&utm_campaign=article,Motley Fool
40,2021-08-05 07:39,"Accel Entertainment Reports Mixed Q2 Results, Raises FY21 Outlook",https://finance.yahoo.com/news/accel-entertainment-reports-mixed-q2-113948247.html,Benzinga
41,2021-08-04 18:15,Accel Entertainment (ACEL) Beats Q2 Earnings and Revenue Estimates,https://finance.yahoo.com/news/accel-entertainment-acel-beats-q2-221510579.html,Zacks
42,2021-08-04 16:30,Accel Entertainment Announces Q2 2021 Operating Results,https://finance.yahoo.com/news/accel-entertainment-announces-q2-2021-203000929.html,Business Wire
43,2021-08-03 08:52,YETI Gears Up to Report Q2 Earnings: What's in the Offing?,https://finance.yahoo.com/news/yeti-gears-report-q2-earnings-125212938.html,Zacks
44,2021-07-29 15:05,Accel Entertainment (ACEL) Earnings Expected to Grow: What to Know Ahead of Q2 Release,https://finance.yahoo.com/news/accel-entertainment-acel-earnings-expected-190507620.html,Zacks
45,2021-07-29 07:30,"Accel Entertainment, Inc. to Announce Second Quarter 2021 Financial Results",https://finance.yahoo.com/news/accel-entertainment-inc-announce-second-113000781.html,Business Wire
46,2021-07-08 07:25,"The Zacks Analyst Blog Highlights: Accel Entertainment, Academy Sports and Outdoors, DISH Network, Century Casinos and Camping World",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-accel-112511226.html,Zacks
47,2021-07-01 10:55,Boyd Gaming (BYD) Surges 204% in a Year: More Upside Left?,https://finance.yahoo.com/news/boyd-gaming-byd-surges-204-145502257.html,Zacks
48,2021-06-21 07:14,Accel Entertainment (ACEL) Sees Hammer Chart Pattern: Time to Buy?,https://finance.yahoo.com/news/accel-entertainment-acel-sees-hammer-111411779.html,Zacks
49,2021-06-11 11:37,MGM Resorts' (MGM) BetMGM Partners With Washington Nationals,https://finance.yahoo.com/news/mgm-resorts-mgm-betmgm-partners-153703061.html,Zacks
50,2021-05-24 17:00,Accel Entertainment Announces Virtual Investor Day on June 2,https://finance.yahoo.com/news/accel-entertainment-announces-virtual-investor-210000682.html,Business Wire
51,2021-05-15 03:06,"Forecast: Analysts Think Accel Entertainment, Inc.'s (NYSE:ACEL) Business Prospects Have Improved Drastically",https://finance.yahoo.com/news/forecast-analysts-think-accel-entertainment-070609511.html,Simply Wall St.
52,2021-05-14 01:03,"Accel Entertainment, Inc. Just Beat Analyst Forecasts, And Analysts Have Been Updating Their Predictions",https://finance.yahoo.com/news/accel-entertainment-inc-just-beat-050316605.html,Simply Wall St.
53,2021-05-10 19:35,Accel Entertainment (ACEL) Q1 Earnings and Revenues Top Estimates,https://finance.yahoo.com/news/accel-entertainment-acel-q1-earnings-233511648.html,Zacks
54,2021-05-10 17:00,Accel Entertainment Announces Q1 2021 Operating Results,https://finance.yahoo.com/news/accel-entertainment-announces-q1-2021-210000578.html,Business Wire
55,2021-05-06 10:35,Marriott (MAR) to Report Q1 Earnings: What's in the Cards?,https://finance.yahoo.com/news/marriott-mar-report-q1-earnings-143502556.html,Zacks
56,2021-05-04 07:30,"Accel Entertainment, Inc. to Announce First Quarter 2021 Financial Results",https://finance.yahoo.com/news/accel-entertainment-inc-announce-first-113000455.html,Business Wire
57,2021-03-21 23:42,"SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Accel Entertainment, Inc. - ACEL",https://finance.yahoo.com/news/shareholder-alert-pomerantz-law-firm-034200610.html,Newsfile
58,2021-03-21 03:03,Accel Entertainment (NYSE:ACEL) Shareholders Booked A 96% Gain In The Last Year,https://finance.yahoo.com/news/accel-entertainment-nyse-acel-shareholders-070323108.html,Simply Wall St.
59,2021-03-18 12:30,"ACEL Investor Alert: Bronstein, Gewirtz & Grossman, LLC Notifies Investors Accel Entertainment, Inc. Investigation and Encourages Investors to Contact the Firm",https://finance.yahoo.com/news/acel-investor-alert-bronstein-gewirtz-163000703.html,ACCESSWIRE
60,2021-03-16 04:06,"Accel Entertainments 4Q Revenues Plunge 39%, Miss Estimates",https://finance.yahoo.com/news/accel-entertainment-4q-revenues-plunge-080649099.html,SmarterAnalyst
61,2021-03-15 08:24,Recap: Accel Entertainment Q4 Earnings,https://finance.yahoo.com/news/recap-accel-entertainment-q4-earnings-122442695.html,Benzinga
62,2021-03-15 07:30,Accel Entertainment Announces 2020 Operating Results,https://finance.yahoo.com/news/accel-entertainment-announces-2020-operating-113000598.html,Business Wire
