date,AA,CEIX,DVN,RJF,TRGP,portfolio
2022-02-10,182.43620171172736,58.20297710856716,145.1109907995445,1938.9855390798482,175.26429130031315,2500.0000000000005
2022-02-11,188.4601557187134,60.628903856463296,150.36299535012438,1899.052131719568,180.70867342329046,2479.2128600681594
2022-02-14,189.33171724680528,60.78293077669679,145.22213631457487,1868.3342562574737,176.42087155871582,2440.0919121542665
2022-02-15,189.7931275717749,57.14404249099832,142.88791089204707,1917.4829351166204,176.13877225118574,2483.4467883226266
2022-02-16,199.5339839608988,56.470173337867486,149.64049120005853,1924.821118124725,177.6620762288834,2508.1278428524333
2022-02-17,196.02215718032207,56.10435802520364,153.53087043774838,1859.8014913736154,176.19519211269176,2441.6540691295813
2022-02-18,200.45680461083808,55.44974269613842,152.22481258215825,1851.9512331047654,175.1514515773011,2435.234044571201
2022-02-22,189.92128515493627,54.06350041403697,146.3614599969735,1856.0470539927721,171.4842466673161,2417.877546226035
2022-02-23,193.07425896840974,55.91182712913036,148.8068415349623,1824.3051582088465,172.47156734120074,2394.5696531825492
2022-02-24,187.896227150049,54.71811574310219,146.5837722278955,1828.9127939582797,175.17965612755998,2393.2905652068866
2022-02-25,199.55962330036542,56.990015570764825,153.39193059363745,1916.2883532408666,179.80598792215898,2506.0359106277933
2022-02-28,193.12551809025712,59.18490010216499,165.4798772386092,1871.2353650700672,184.40410440551085,2473.4297649066093
2022-03-01,204.50695973478423,60.43636928809856,164.64622757351296,1752.2886017571366,184.91187239807675,2366.7900307516093
2022-03-02,211.6331706538041,65.57702647258364,162.97892824332052,1805.3624097507081,190.66654761785477,2436.218082738271
2022-03-03,212.47909284242937,67.69489570772133,163.53468761976427,1773.6205139667823,191.85135394849286,2409.1805440851904
2022-03-04,232.3966157203518,69.15814961379381,165.53545529633968,1704.6757580812477,196.1391558130675,2367.905134524801
2022-03-07,218.91319805253767,66.73222653818912,166.4246830191664,1617.6415823058246,193.57212206096744,2263.2838119766852
2022-03-08,211.14614054645364,66.98252257875072,165.28535933676775,1586.4116315829847,189.03042543912161,2218.8560794840782
2022-03-09,203.84047380825348,65.48075367996411,163.7847835793362,1636.2429472567992,192.72583489936545,2262.0747932237186
2022-03-10,212.6072699826765,69.56247624688034,168.31429458028083,1643.2398769573995,196.5622993938685,2290.286217161106
2022-03-11,202.61005931305831,64.0945150701541,162.95113391423996,1640.5093296987284,193.2618182031785,2263.426856199359
