rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
5,75.33333333333333,SGH,"SMART Global Holdings, Inc.",53.0,1.7,84,1.53,50.97,69.0,35.37,$24.37,$58.39,47.15,46.91,46.54,89.0,True
7,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.12,10.54,11.5,9.11,$2.10,$12.01,10.74,9.55,8.11,81.5,True
9,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.97,50.58,61.5,21.59,$12.30,$54.86,49.62,48.04,36.8,89.0,True
12,71.5,PDCE,"PDC Energy, Inc.",31.0,1.8,97,3.0,50.66,60.06,18.56,$10.61,$53.30,47.67,43.57,38.25,86.5,True
17,70.0,AKR,Acadia Realty Trust,46.0,2.3,90,1.8,22.84,24.14,5.69,$9.10,$23.00,21.31,21.08,20.05,74.0,True
20,69.66666666666667,AGO,Assured Guaranty Ltd.,35.0,1.7,85,1.54,52.95,58.0,9.54,$24.02,$53.76,48.79,48.71,45.28,89.0,True
27,68.33333333333333,KRG,Kite Realty Group Trust,42.0,2.1,84,1.52,22.02,23.15,5.13,$10.00,$23.14,21.4,20.58,19.94,79.0,True
38,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.86,76.08,97.75,28.48,$29.95,$77.93,74.79,72.17,64.74,96.5,True
39,67.16666666666667,OLN,Olin Corporation,20.0,1.8,95,2.22,51.26,62.25,21.44,$16.03,$52.55,49.14,48.32,41.32,86.5,True
48,66.66666666666667,PXD,Pioneer Natural Resources Company,28.0,1.9,88,1.67,189.93,207.44,9.22,$76.58,$196.64,176.7,160.47,152.43,84.0,True
49,66.33333333333333,CUBI,"Customers Bancorp, Inc.",23.0,2.1,97,2.78,46.52,49.13,5.61,$12.49,$46.89,43.15,40.76,34.49,79.0,True
51,66.16666666666667,CHX,ChampionX Corporation,11.0,1.6,96,2.56,26.5,28.44,7.32,$6.87,$30.48,23.82,23.15,22.4,91.5,True
53,65.83333333333333,PGNY,"Progyny, Inc.",15.0,1.4,86,1.58,56.95,65.5,15.01,$23.56,$66.61,58.59,55.2,53.09,96.5,True
55,65.66666666666667,CZR,"Caesars Entertainment, Inc.",26.0,1.9,87,1.62,113.0,126.91,12.31,$43.07,$119.81,113.91,104.35,95.54,84.0,True
59,65.5,AX,"Axos Financial, Inc.",21.0,1.6,84,1.53,53.23,56.0,5.2,$25.50,$55.71,51.32,49.24,46.86,91.5,True
63,65.0,ULTA,"Ulta Beauty, Inc.",44.0,2.3,77,1.32,406.35,436.65,7.46,$200.50,$414.98,380.98,377.22,336.72,74.0,True
66,65.0,TPX,"Tempur Sealy International, Inc.",31.0,2.1,85,1.54,46.52,53.33,14.64,$21.19,$50.51,46.62,45.71,38.64,79.0,True
67,64.83333333333333,DCOM,"Dime Community Bancshares, Inc.",29.0,1.8,79,1.37,34.56,39.2,13.43,$18.24,$35.87,33.35,33.03,31.77,86.5,True
72,64.66666666666667,SLB,Schlumberger Limited,20.0,1.9,90,1.74,34.16,35.94,5.21,$13.70,$36.87,30.86,29.08,28.8,84.0,True
75,64.5,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,87,1.62,49.64,57.17,15.17,$21.69,$52.80,47.87,47.36,41.2,86.5,True
76,64.5,OII,"Oceaneering International, Inc.",19.0,2.2,98,3.09,15.66,16.83,7.47,$3.35,$18.20,14.03,13.04,12.83,76.5,True
78,64.16666666666667,ISBC,"Investors Bancorp, Inc.",26.0,2.0,85,1.55,15.62,16.45,5.31,$7.66,$15.91,15.22,14.54,13.99,81.5,True
