"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
1,"A","Agilent Technologies, Inc.","Healthcare","Diagnostics & Research","USA",47573.54,39.97,29.69,2.85,7.53,9.67,33.31,46.46,0.49%,24.40%,3.95,-31.60%,9.77%,12.00%,14.00%,5.70%,35.30%,25.80%,303.00,302.58,0.30%,-13.78%,90.30%,0.00%,1.44%,2.78,9.20%,19.00%,8.90%,2.10,1.60,0.55,0.58,53.90%,18.10%,14.60%,4.64%,1.95%,-8.47%,7.14%,34.53%,33.18%,1.00,4.13,2.22%,2.73%,3.27%,1.26%,5.88%,-4.76%,6.82%,-12.12%,40.30%,55.64,0.32%,0.33%,,1566.50,0.90,157.80,0.65%,1409105,11/22/2021 4:30:00 PM,177.31,11/18/1999,157.75,-0.03%
2,"AA","Alcoa Corporation","Basic Materials","Aluminum","USA",10870.60,13.82,9.63,,0.97,2.86,7.49,241.57,0.67%,0.00%,4.29,85.00%,0.26%,28.00%,,-3.70%,769.80%,31.50%,187.00,184.14,0.10%,-50.09%,77.50%,-1.66%,5.28%,1.13,5.60%,23.00%,5.60%,1.50,0.90,0.44,0.44,22.00%,12.60%,7.30%,12.87%,21.09%,22.42%,65.81%,167.15%,157.53%,2.42,2.79,5.31%,5.45%,19.76%,20.33%,42.88%,-1.97%,37.22%,-1.97%,243.12%,71.62,0.66%,-0.57%,1.80,8625.14,0.87,59.36,0.08%,7509823,10/14/2021 4:30:00 PM,59.02,10/18/2016,59.45,0.15%
3,"AAAU","Goldman Sachs Physical Gold ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56%,1.07%,3.51%,1.58%,-3.49%,-5.02%,,0.16,0.68%,0.76%,1.45%,0.52%,0.80%,-3.15%,3.09%,-7.46%,7.79%,56.38,0.28%,0.06%,,216.08,0.47,17.99,0.33%,101432,,,8/15/2018,17.98,-0.08%
4,"AAC","Ares Acquisition Corporation","Financial","Shell Companies","USA",1217.58,43.53,,,,1.30,1352.87,,,,0.22,,,,,,,,125.00,100.00,,,67.60%,11.78%,0.07%,0.25,,,,1.70,1.70,0.00,0.00,,,,-0.20%,-0.81%,0.00%,-1.22%,,-1.22%,,0.03,0.23%,0.26%,-0.35%,-0.54%,-0.36%,-1.12%,0.10%,-2.50%,2.63%,36.88,0.00%,0.00%,,278.27,0.14,9.75,0.00%,40324,,,3/25/2021,9.75,0.00%
5,"AACG","ATA Creativity Global","Consumer Defensive","Education & Training Services","China",39.84,,,,1.33,1.29,3.38,,,,-0.41,40.00%,-14.10%,-36.60%,25.00%,-17.20%,-61.50%,31.00%,31.19,13.95,18.70%,0.00%,17.50%,5.12%,0.17%,0.52,-17.50%,-49.20%,-48.10%,0.30,0.30,0.00,0.00,46.60%,-53.20%,-50.50%,-4.62%,-28.32%,-48.33%,-59.34%,-3.12%,4.20%,1.70,0.15,9.64%,12.11%,-14.25%,-35.52%,-55.72%,-57.24%,12.37%,-93.72%,12.37%,31.66,-3.88%,5.74%,1.50,44.67,0.65,1.24,1.64%,29131,11/10/2021 4:30:00 PM,32.50,1/29/2008,1.24,0.00%
6,"AACI","Armada Acquisition Corp. I","Financial","Shell Companies","USA",202.95,,,,,1960.00,,,,,,,,,,,,,20.71,,25.41%,0.00%,,,,0.00,,,,,,,,,,,0.51%,0.00%,,,,0.51%,,0.06,0.38%,0.32%,0.42%,0.38%,0.38%,-0.91%,4.93%,-0.91%,4.93%,,-0.10%,-0.20%,,94.29,0.07,9.80,-0.31%,6523,,,11/10/2021,,
7,"AACIU","Armada Acquisition Corp. I","Financial","Shell Companies","USA",,,,,,2010.00,,,,,,,,,,,,,,,,,87.84%,,,0.03,,,,,,,,,,,0.30%,1.19%,,,,2.55%,,0.07,0.69%,0.63%,0.47%,1.04%,1.23%,-4.56%,2.55%,-4.56%,2.97%,61.55,0.00%,0.00%,,72.65,0.12,10.05,0.00%,0,,,8/13/2021,,
8,"AACIW","Armada Acquisition Corp. I","Financial","Shell Companies","USA",,,,,,97.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55%,-5.76%,,,,-2.56%,,0.06,21.86%,9.52%,-3.70%,-3.94%,-3.94%,-27.25%,8.24%,-27.25%,8.24%,,-13.59%,-0.04%,,84.61,0.14,0.49,-13.62%,11595,,,11/11/2021,,
9,"AADI","Aadi Bioscience, Inc.","Healthcare","Biotechnology","USA",533.29,,,,5332.86,1.63,3.30,,,,-11.63,82.30%,48.40%,30.90%,,,-705.00%,,20.89,12.38,0.10%,0.00%,54.40%,426.96%,1.33%,0.94,-134.90%,-147.00%,-14.70%,14.00,14.00,0.04,0.04,,,,1.77%,6.25%,-18.86%,-6.34%,62.58%,75.85%,1.46,1.98,5.89%,7.73%,13.07%,4.28%,-0.56%,-20.46%,37.87%,-48.09%,80.62%,59.24,3.61%,0.36%,1.70,175.73,0.53,25.85,3.98%,93491,,50.00,8/8/2017,25.85,0.00%
10,"AADR","AdvisorShares Dorsey Wright ADR ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84%,0.08%,-3.07%,-4.27%,9.54%,4.42%,,0.83,0.77%,0.90%,2.08%,-0.85%,-2.25%,-4.19%,4.54%,-8.33%,8.72%,53.78,0.57%,-0.25%,,2.56,0.83,63.58,0.32%,2119,,,7/21/2010,,
