,Date,News Headline,Article Link,Source
0,2022-03-01 10:45,"Carter Bank & Trust Donates More Than $26,000 To Non-Profit Organizations In Q4, 2021",https://finance.yahoo.com/news/carter-bank-trust-donates-more-154500013.html,ACCESSWIRE
1,2022-01-27 08:00,"Carter Bankshares, Inc. Announces Fourth Quarter and Full Year 2021 Financial Results",https://finance.yahoo.com/news/carter-bankshares-inc-announces-fourth-130000316.html,ACCESSWIRE
2,2022-01-06 08:32,Why Carter Bankshares (CARE) Stock Might be a Great Pick,https://finance.yahoo.com/news/why-carter-bankshares-care-stock-133201912.html,Zacks
3,2021-12-17 11:00,Carter Bank & Trust Announces Partnership With HBCU Heroes To Help And Inspire The HBCU Community,https://finance.yahoo.com/news/carter-bank-trust-announces-partnership-160000543.html,ACCESSWIRE
4,2021-12-14 05:14,"What Kind Of Shareholders Hold The Majority In Carter Bankshares, Inc.'s (NASDAQ:CARE) Shares?",https://finance.yahoo.com/news/kind-shareholders-hold-majority-carter-101448853.html,Simply Wall St.
5,2021-12-06 11:10,"Carter Bank & Trust Continues Tradition of Care by Donating $31,370 to 23 Non-Profit Organizations in Q3",https://finance.yahoo.com/news/carter-bank-trust-continues-tradition-161000120.html,ACCESSWIRE
6,2021-10-28 08:00,"Carter Bankshares, Inc. Announces Third Quarter 2021 Financial Results",https://finance.yahoo.com/news/carter-bankshares-inc-announces-third-120000320.html,ACCESSWIRE
7,2021-09-15 06:52,Investors in Carter Bankshares (NASDAQ:CARE) have made a decent return of 94% over the past year,https://finance.yahoo.com/news/investors-carter-bankshares-nasdaq-care-105255169.html,Simply Wall St.
8,2021-07-29 08:00,"Carter Bankshares, Inc. Announces Second Quarter 2021 Financial Results",https://finance.yahoo.com/news/carter-bankshares-inc-announces-second-120000271.html,ACCESSWIRE
9,2021-07-27 14:20,"Carter Bank & Trust Donates $32,470 to 23 Non-Profit Organizations in Q2",https://finance.yahoo.com/news/carter-bank-trust-donates-32-182000405.html,ACCESSWIRE
10,2021-06-17 01:31,"It Looks Like Carter Bankshares, Inc.'s (NASDAQ:CARE) CEO May Expect Their Salary To Be Put Under The Microscope",https://finance.yahoo.com/news/looks-carter-bankshares-inc-nasdaq-053119783.html,Simply Wall St.
11,2021-05-20 02:48,"Are Institutions Heavily Invested In Carter Bankshares, Inc.'s (NASDAQ:CARE) Shares?",https://finance.yahoo.com/news/institutions-heavily-invested-carter-bankshares-064828454.html,Simply Wall St.
12,2021-04-29 10:00,"Carter Bank & Trust Partners with Amercian Red Cross for the ""Help Can't Wait"" Campaign",https://finance.yahoo.com/news/carter-bank-trust-partners-amercian-140000061.html,ACCESSWIRE
13,2021-04-29 08:00,"Carter Bankshares, Inc. Announces First Quarter 2021 Financial Results",https://finance.yahoo.com/news/carter-bankshares-inc-announces-first-120000000.html,ACCESSWIRE
14,2021-03-17 10:35,Carter Bank & Trust Gives Back Through Magical Moments of CARE Campaign,https://finance.yahoo.com/news/carter-bank-trust-gives-back-143500917.html,ACCESSWIRE
15,2021-02-19 05:27,If You Had Bought Carter Bankshares' (NASDAQ:CARE) Shares A Year Ago You Would Be Down 44%,https://finance.yahoo.com/news/had-bought-carter-bankshares-nasdaq-102709166.html,Simply Wall St.
16,2021-02-12 09:15,Carter Bank & Trust's Kim Simon Recognized by Greensboro Chamber of Commerce,https://finance.yahoo.com/news/carter-bank-trusts-kim-simon-141500518.html,ACCESSWIRE
17,2021-01-28 08:00,"Carter Bankshares, Inc. Announces Fourth Quarter 2020 Financial Results",https://finance.yahoo.com/news/carter-bankshares-inc-announces-fourth-quarter-2020-financial-results-153740962.html,ACCESSWIRE
18,2021-01-27 17:30,Carter Bank & Trust Enters Agreement With F&M Bank,https://finance.yahoo.com/news/carter-bank-trust-enters-agreement-223000232.html,ACCESSWIRE
19,2021-01-14 09:10,Carter Bank & Trust Enters Agreement with Pendleton Community Bank,https://finance.yahoo.com/news/carter-bank-trust-enters-agreement-141000904.html,ACCESSWIRE
20,2020-11-23 08:00,"Carter Bankshares, Inc. and Carter Bank & Trust Announce Completion of Holding Company Reorganization",https://finance.yahoo.com/news/carter-bankshares-inc-carter-bank-130000346.html,ACCESSWIRE
