rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
47,66.33333333333333,PXD,Pioneer Natural Resources Company,28.0,1.9,87,1.64,190.09,207.44,9.13,$76.58,$196.64,174.67,159.7,152.05,84.0,True
58,65.0,CZR,"Caesars Entertainment, Inc.",26.0,1.9,85,1.57,110.71,126.91,14.63,$43.07,$119.81,112.95,103.37,95.13,84.0,True
59,65.0,ULTA,"Ulta Beauty, Inc.",46.0,2.3,75,1.31,405.72,436.65,7.62,$200.50,$414.98,378.75,375.44,335.61,74.0,True
72,64.33333333333333,SLB,Schlumberger Limited,19.0,1.9,90,1.77,34.0,35.94,5.71,$13.70,$36.87,30.52,28.96,28.73,84.0,True
95,62.666666666666664,LKQ,LKQ Corporation,16.0,1.5,78,1.35,55.25,62.11,12.42,$29.60,$55.65,51.81,51.44,46.39,94.0,True
112,61.666666666666664,CBRE,"CBRE Group, Inc.",19.0,2.1,87,1.63,101.47,116.43,14.74,$43.17,$102.32,97.67,96.57,83.77,79.0,True
117,61.166666666666664,CFG,"Citizens Financial Group, Inc.",22.0,2.0,80,1.41,48.09,51.75,7.61,$25.41,$51.14,46.69,44.83,44.38,81.5,True
118,61.166666666666664,PWR,"Quanta Services, Inc.",17.0,1.8,80,1.41,112.34,121.33,8.0,$58.93,$119.70,114.6,108.1,92.3,86.5,True
122,61.166666666666664,RJF,"Raymond James Financial, Inc.",15.0,1.8,82,1.47,100.21,159.0,58.67,$48.87,$101.01,93.4,92.27,84.26,86.5,True
139,60.0,BKR,Baker Hughes Company,10.0,1.9,86,1.59,26.89,28.6,6.36,$13.08,$27.66,24.88,23.37,22.83,84.0,True
143,59.833333333333336,TECH,Bio-Techne Corporation,11.0,1.8,82,1.46,498.02,540.67,8.56,$250.24,$543.85,502.23,496.9,427.21,86.5,True
146,59.5,HES,Hess Corporation,11.0,2.2,91,1.85,90.15,99.36,10.22,$34.82,$92.41,80.21,73.71,73.35,76.5,True
148,59.5,MET,"MetLife, Inc.",22.0,2.0,75,1.3,65.57,71.8,9.5,$35.90,$67.68,62.77,61.97,59.74,81.5,True
153,59.166666666666664,SPG,"Simon Property Group, Inc.",13.0,2.2,88,1.69,140.22,149.76,6.8,$59.35,$141.65,133.69,132.71,120.44,76.5,True
165,58.0,SYF,Synchrony Financial,19.0,2.1,76,1.33,50.18,56.95,13.49,$24.47,$52.20,49.49,49.37,44.49,79.0,True
168,58.0,RTX,Raytheon Technologies Corporation,25.0,1.9,65,1.15,90.92,101.61,11.76,$51.92,$91.38,87.49,86.11,81.32,84.0,True
176,57.333333333333336,GE,General Electric Company,14.0,2.1,79,1.39,104.41,121.78,16.64,$55.52,$115.36,103.44,103.4,102.57,79.0,True
218,54.666666666666664,HBAN,Huntington Bancshares Incorporated,15.0,2.3,75,1.3,16.13,17.08,5.89,$9.43,$16.91,15.52,15.29,15.03,74.0,True
226,53.833333333333336,USB,U.S. Bancorp,16.0,2.2,69,1.2,60.23,63.86,6.03,$36.57,$63.00,60.23,58.19,55.53,76.5,True
229,52.333333333333336,DRI,"Darden Restaurants, Inc.",12.0,2.1,66,1.17,149.15,161.71,8.42,$89.34,$164.28,153.61,148.69,140.38,79.0,True
