rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
7,68.0,GNRC,Generac Holdings Inc.,18.0,1.5,92,1.82,404.95,497.0,22.73,$164.24,$457.00,429.07,397.25,305.74,94.0,True
11,66.66666666666667,COF,Capital One Financial Corporation,22.0,1.9,94,2.0,166.54,183.18,9.99,$62.26,$168.00,160.46,159.73,124.43,84.0,True
19,65.0,GE,General Electric Company,16.0,2.1,100,12.6,105.82,121.78,15.08,$5.93,$107.21,26.38,18.63,13.29,79.0,True
24,64.33333333333333,ULTA,"Ulta Beauty, Inc.",48.0,2.3,71,1.3,368.03,436.65,18.65,$200.50,$356.31,338.97,338.28,305.83,74.0,True
27,64.16666666666667,WFC,Wells Fargo & Company,32.0,2.2,84,1.54,47.02,50.35,7.08,$20.76,$48.75,45.2,45.04,37.08,76.5,True
30,63.833333333333336,DFS,Discover Financial Services,21.0,2.2,94,2.01,127.19,135.94,6.88,$48.92,$130.38,124.24,121.77,99.36,76.5,True
32,63.5,ENPH,"Enphase Energy, Inc.",21.0,2.2,93,1.9,155.36,197.73,27.27,$58.67,$229.04,178.94,167.93,157.59,76.5,True
35,63.166666666666664,ALGN,"Align Technology, Inc.",18.0,2.0,90,1.72,662.06,745.36,12.58,$289.52,$706.07,637.85,616.17,554.01,81.5,True
41,62.666666666666664,TGT,Target Corporation,20.0,1.9,84,1.55,228.42,279.74,22.47,$128.13,$263.46,255.89,243.17,199.42,84.0,True
50,61.166666666666664,JCI,Johnson Controls International plc,27.0,2.2,80,1.46,69.02,81.25,17.72,$38.14,$72.65,70.64,68.53,57.12,76.5,True
56,60.166666666666664,MS,Morgan Stanley,11.0,2.0,88,1.67,99.05,104.51,5.51,$45.86,$99.54,93.56,91.15,75.57,81.5,True
57,60.166666666666664,CARR,Carrier Global Corporation,16.0,2.0,83,1.52,52.46,59.82,14.03,$27.94,$57.25,51.01,48.23,41.39,81.5,True
64,59.166666666666664,TXT,Textron Inc.,19.0,2.2,82,1.48,71.03,83.75,17.91,$31.82,$72.72,68.47,68.06,55.61,76.5,True
65,59.0,TRMB,Trimble Inc.,17.0,1.9,76,1.37,84.14,95.25,13.2,$46.78,$90.10,83.12,80.97,72.35,84.0,True
66,58.833333333333336,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,76,1.39,416.69,448.0,7.51,$197.33,$420.25,394.89,372.29,300.39,86.5,True
67,58.833333333333336,DE,Deere & Company,16.0,2.2,84,1.55,342.2,411.48,20.25,$179.86,$400.34,354.03,350.28,322.9,76.5,True
69,58.5,ZBRA,Zebra Technologies Corporation,13.0,2.0,81,1.47,510.98,580.0,13.51,$246.83,$565.95,538.35,521.86,447.42,81.5,True
70,58.5,INTU,Intuit Inc.,19.0,1.8,70,1.29,543.97,596.52,9.66,$295.37,$540.63,519.31,492.29,408.88,86.5,True
75,58.333333333333336,KEYS,"Keysight Technologies, Inc.",23.0,1.9,68,1.26,165.42,179.67,8.61,$90.62,$167.33,158.84,152.53,138.37,84.0,True
76,58.166666666666664,HCA,"HCA Healthcare, Inc.",13.0,2.0,80,1.45,247.79,266.62,7.6,$114.38,$254.45,234.95,219.67,183.67,81.5,True
79,57.833333333333336,LKQ,LKQ Corporation,13.0,1.6,69,1.28,51.25,62.11,21.19,$26.73,$52.99,50.55,49.9,42.42,91.5,True
80,57.666666666666664,DXC,DXC Technology Company,18.0,2.5,86,1.6,34.73,44.92,29.34,$15.64,$44.18,39.73,39.42,30.04,69.0,True
81,57.666666666666664,APTV,Aptiv PLC,14.0,2.1,80,1.46,152.7,171.0,11.98,$82.12,$169.94,158.31,155.99,139.24,79.0,True
82,57.166666666666664,TECH,Bio-Techne Corporation,10.0,1.8,75,1.36,493.82,540.67,9.49,$228.67,$504.34,469.79,450.6,378.7,86.5,True
83,57.166666666666664,CDW,CDW Corporation,21.0,2.0,69,1.28,185.71,201.6,8.56,$105.87,$192.59,179.33,173.58,155.08,81.5,True
84,57.166666666666664,MSI,"Motorola Solutions, Inc.",19.0,1.8,66,1.23,234.31,253.36,8.13,$137.89,$231.89,222.26,216.66,187.45,86.5,True
88,56.833333333333336,GS,"The Goldman Sachs Group, Inc.",12.0,2.2,82,1.49,380.0,426.38,12.21,$185.52,$396.14,373.52,372.85,309.96,76.5,True
90,56.833333333333336,ETN,Eaton Corporation plc,17.0,2.0,72,1.31,150.65,177.68,17.94,$95.54,$163.73,155.35,149.69,131.98,81.5,True
92,56.166666666666664,EL,The Estée Lauder Companies Inc.,19.0,2.0,68,1.26,310.68,365.32,17.59,$194.14,$336.56,325.49,313.58,280.46,81.5,True
94,55.666666666666664,NKE,"NIKE, Inc.",11.0,1.9,72,1.31,147.06,184.13,25.21,$99.89,$174.38,163.98,149.11,138.69,84.0,True
97,55.333333333333336,IDXX,"IDEXX Laboratories, Inc.",10.0,1.9,72,1.31,623.98,717.5,14.99,$347.54,$706.95,675.96,627.38,526.36,84.0,True
100,54.666666666666664,EXR,Extra Space Storage Inc.,11.0,2.1,74,1.35,168.94,192.86,14.16,$97.40,$177.36,171.98,163.8,132.78,79.0,True
101,53.833333333333336,GRMN,Garmin Ltd.,23.0,2.4,67,1.25,155.11,163.29,5.27,$91.84,$165.72,152.88,146.92,129.13,71.5,True
102,53.666666666666664,FRC,First Republic Bank,17.0,2.5,75,1.36,197.8,209.43,5.88,$100.38,$204.23,195.26,191.29,164.33,69.0,True
107,53.333333333333336,AXP,American Express Company,15.0,2.5,76,1.37,173.94,183.52,5.51,$89.11,$179.67,170.89,166.84,138.67,69.0,True
109,53.166666666666664,DOV,Dover Corporation,16.0,2.2,67,1.24,156.88,181.18,15.49,$104.05,$170.69,162.41,155.01,135.66,76.5,True
112,53.0,MLM,"Martin Marietta Materials, Inc.",13.0,2.3,72,1.32,354.01,392.75,10.94,$201.04,$383.71,357.18,354.57,322.47,74.0,True
113,52.833333333333336,TEL,TE Connectivity Ltd.,15.0,2.2,67,1.25,141.73,156.71,10.57,$90.88,$150.58,141.3,137.89,127.02,76.5,True
114,52.333333333333336,KLAC,KLA Corporation,10.0,2.3,73,1.33,335.02,387.53,15.67,$171.31,$359.69,322.25,317.84,293.46,74.0,True
115,52.0,TT,Trane Technologies plc,15.0,2.5,72,1.31,174.74,205.69,17.71,$113.29,$207.06,196.01,188.03,162.15,69.0,True
117,49.166666666666664,UDR,"UDR, Inc.",11.0,2.4,65,1.22,53.54,56.47,5.47,$29.34,$56.31,53.64,50.72,42.75,71.5,True
