rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
36,67.33333333333333,PXD,Pioneer Natural Resources Company,28.0,1.9,90,1.75,192.05,207.44,8.01,$76.58,$196.64,180.94,162.14,153.17,84.0,True
54,65.66666666666667,CZR,"Caesars Entertainment, Inc.",26.0,1.9,87,1.59,113.53,126.91,11.79,$43.07,$119.81,114.54,105.27,95.95,84.0,True
96,62.333333333333336,LKQ,LKQ Corporation,16.0,1.5,77,1.3,55.49,62.11,11.93,$29.60,$56.42,52.62,51.71,46.69,94.0,True
97,62.333333333333336,CBRE,"CBRE Group, Inc.",19.0,2.1,89,1.66,102.2,116.43,13.92,$43.17,$103.13,98.88,96.89,84.57,79.0,True
100,62.0,TXT,Textron Inc.,19.0,2.1,88,1.62,74.46,83.75,12.48,$31.82,$74.80,71.98,71.67,62.88,79.0,True
105,61.833333333333336,PWR,"Quanta Services, Inc.",17.0,1.8,82,1.42,114.32,121.33,6.13,$58.93,$119.70,113.9,109.72,93.15,86.5,True
113,61.333333333333336,EOG,"EOG Resources, Inc.",13.0,2.1,92,1.91,93.1,99.85,7.25,$31.22,$93.43,86.26,75.77,73.4,79.0,True
120,61.166666666666664,COF,Capital One Financial Corporation,17.0,2.2,90,1.71,173.25,183.18,5.73,$70.78,$177.95,167.31,165.85,146.43,76.5,True
123,60.833333333333336,RJF,"Raymond James Financial, Inc.",14.0,1.8,82,1.44,101.67,159.0,56.39,$48.87,$101.68,95.92,93.1,84.99,86.5,True
140,59.666666666666664,SYF,Synchrony Financial,19.0,2.1,81,1.41,51.94,56.95,9.65,$24.47,$52.49,50.16,49.53,44.82,79.0,True
155,59.166666666666664,HES,Hess Corporation,11.0,2.2,90,1.73,89.56,99.36,10.94,$34.82,$92.79,84.3,75.08,74.06,76.5,True
161,58.833333333333336,MET,"MetLife, Inc.",22.0,2.0,73,1.24,66.6,71.8,7.81,$35.90,$67.68,63.93,62.38,60.12,81.5,True
193,56.666666666666664,GE,General Electric Company,14.0,2.1,77,1.3,106.0,121.78,14.89,$56.72,$115.36,104.42,103.41,102.86,79.0,True
221,55.166666666666664,KMX,"CarMax, Inc.",12.0,1.8,67,1.15,138.56,149.45,7.86,$84.70,$147.73,134.88,132.17,126.96,86.5,True
240,53.5,DISH,DISH Network Corporation,15.0,2.4,74,1.25,44.48,53.44,20.14,$24.51,$47.05,43.99,43.58,39.8,71.5,True
