"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
1,"A","Agilent Technologies, Inc.","Healthcare","Diagnostics & Research","USA",46363.45,38.37,31.28,2.74,7.34,9.28,32.47,45.28,0.55%,24.40%,3.95,-31.60%,14.09%,12.00%,14.00%,5.70%,35.30%,25.80%,303.00,302.58,0.30%,-8.93%,90.30%,0.01%,,,9.20%,19.00%,8.90%,2.10,1.60,0.55,0.58,53.90%,18.10%,14.60%,-1.27%,-3.92%,-14.77%,9.17%,31.54%,27.83%,1.00,4.42,3.38%,2.80%,-3.48%,-3.28%,3.12%,-12.49%,3.53%,-15.65%,34.68%,42.04,1.43%,0.01%,,1494.86,1.19,151.47,1.43%,1778253,11/22/2021 4:30:00 PM,,11/18/1999,151.47,0.00%
2,"AA","Alcoa Corporation","Basic Materials","Aluminum","USA",8669.61,10.61,6.70,,0.77,2.20,5.97,192.66,0.88%,0.00%,4.29,85.00%,7.62%,28.00%,,-3.70%,769.80%,31.50%,187.00,184.14,0.10%,-49.13%,77.50%,-1.62%,5.30%,1.17,5.60%,23.00%,5.60%,1.50,0.90,0.44,0.44,22.00%,12.60%,7.30%,-7.29%,-1.75%,-2.59%,17.97%,91.99%,97.66%,2.41,2.55,6.26%,5.01%,-5.04%,-6.47%,13.84%,-20.86%,5.32%,-20.86%,163.35%,44.71,1.42%,1.93%,1.80,8330.36,0.85,45.56,3.38%,7043610,10/14/2021 4:30:00 PM,59.19,10/18/2016,45.57,0.02%
3,"AAAU","Goldman Sachs Physical Gold ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28%,-0.84%,-0.90%,-6.18%,-3.39%,-6.65%,,0.19,1.05%,0.82%,-2.28%,-0.75%,-0.77%,-4.82%,3.24%,-9.05%,5.93%,41.90,0.00%,-0.23%,,237.88,0.77,17.68,-0.23%,182498,,,8/15/2018,17.68,0.00%
4,"AAC","Ares Acquisition Corporation","Financial","Shell Companies","USA",1222.48,59.70,,,,1.31,1358.31,,,,0.16,,,,,,,,125.00,100.00,,,67.60%,11.78%,0.20%,0.56,,,,1.70,1.70,0.00,0.00,,,,0.10%,-0.20%,0.72%,-0.20%,,-0.81%,,0.04,0.25%,0.38%,-0.27%,-0.07%,0.05%,-0.71%,0.82%,-2.10%,3.05%,44.88,0.00%,0.00%,,361.89,0.06,9.79,0.00%,22004,,,3/25/2021,9.79,0.00%
5,"AACG","ATA Creativity Global","Consumer Defensive","Education & Training Services","China",49.60,,,,1.66,1.45,4.20,,,,-0.41,40.00%,-14.10%,-36.60%,25.00%,-17.20%,-61.50%,31.00%,31.19,29.64,18.70%,0.00%,17.50%,4.59%,0.10%,0.63,-17.50%,-49.20%,-48.20%,0.30,0.30,0.00,0.00,46.60%,-53.20%,-50.50%,-18.24%,-40.34%,-50.71%,-58.26%,17.80%,16.81%,1.77,0.12,12.91%,6.45%,-27.41%,-36.15%,-53.93%,-52.07%,12.31%,-92.96%,23.01%,19.66,9.45%,-3.79%,1.50,47.54,0.58,1.39,5.30%,27550,11/10/2021 4:30:00 PM,32.50,1/29/2008,,
6,"AACI","Armada Acquisition Corp. I","Financial","Shell Companies","USA",,,,,,1954.00,,,,,,,,,,,,,,,25.41%,,,,,2.53,,,,,,,,,,,4.60%,,,,,0.21%,,0.10,0.59%,,0.17%,0.17%,0.17%,-1.21%,4.60%,-1.21%,4.60%,,0.00%,-0.10%,,119.55,0.14,9.77,-0.10%,17258,,,11/10/2021,,
7,"AACIU","Armada Acquisition Corp. I","Financial","Shell Companies","USA",,,,,,2002.00,,,,,,,,,,,,,,,,,41.98%,,,0.02,,,,,,,,,,,0.25%,0.60%,,,,2.14%,,0.07,1.18%,0.54%,0.35%,0.76%,0.92%,-4.94%,2.14%,-4.94%,2.56%,55.86,-0.10%,0.00%,,132.88,0.04,10.01,-0.10%,5661,,,8/13/2021,,
8,"AACIW","Armada Acquisition Corp. I","Financial","Shell Companies","USA",,,,,,102.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85%,,,,,2.74%,,0.03,4.00%,,0.64%,0.64%,0.64%,-14.38%,4.29%,-14.38%,4.29%,,-1.02%,3.80%,,97.20,0.01,0.51,2.74%,646,,,11/11/2021,,
9,"AADI","Aadi Bioscience, Inc.","Healthcare","Biotechnology","USA",444.66,,,,4446.57,1.29,2.75,,,,-11.63,82.30%,48.40%,30.90%,,,-705.00%,,9.51,,0.10%,0.00%,54.40%,336.66%,,0.58,-134.90%,-147.00%,-14.70%,14.00,14.00,0.04,0.04,,,,-6.98%,-27.35%,-22.55%,-30.94%,-23.61%,39.52%,1.46,2.09,10.58%,10.46%,-12.24%,-21.20%,-21.42%,-37.75%,9.39%,-58.82%,43.31%,36.24,5.94%,0.21%,1.70,123.88,1.74,20.51,6.16%,215106,,50.00,8/8/2017,20.70,0.93%
10,"AADR","AdvisorShares Dorsey Wright ADR ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.14%,-5.95%,-10.58%,-5.17%,8.17%,1.17%,,0.79,1.50%,0.85%,-3.65%,-4.42%,-5.58%,-7.17%,1.08%,-11.19%,7.06%,35.63,0.21%,-0.04%,,2.69,2.31,61.60,0.17%,6195,,,7/21/2010,61.60,0.00%
