rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
1,79.83333333333333,OPCH,"Option Care Health, Inc.",58.0,1.6,90,1.78,24.82,27.81,12.05,$10.52,$28.21,25.2,22.74,19.52,91.5,True
4,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,3.18,10.15,11.5,13.3,$2.07,$10.60,8.57,8.42,7.29,81.5,True
5,73.16666666666667,ONTO,Onto Innovation Inc.,40.0,1.8,93,2.02,73.06,90.2,23.46,$28.25,$79.50,73.16,71.07,63.75,86.5,True
6,72.5,DAR,Darling Ingredients Inc.,41.0,1.6,85,1.57,73.71,96.21,30.53,$31.45,$79.65,74.11,71.05,67.87,91.5,True
8,71.5,LQDT,"Liquidity Services, Inc.",13.0,1.0,95,2.45,21.68,32.5,49.91,$6.63,$30.00,24.01,22.53,20.0,106.5,True
10,70.83333333333333,RWT,"Redwood Trust, Inc.",47.0,1.6,74,1.33,13.16,14.04,6.69,$7.11,$12.71,12.39,12.11,10.47,91.5,True
13,69.0,ASIX,AdvanSix Inc.,18.0,1.5,95,2.31,42.13,44.5,5.63,$11.62,$38.39,36.05,33.57,28.23,94.0,True
15,68.83333333333333,OLN,Olin Corporation,22.0,1.8,98,3.31,49.31,62.25,26.24,$11.26,$52.01,47.79,45.94,37.4,86.5,True
18,68.66666666666667,UTHR,United Therapeutics Corporation,39.0,1.9,83,1.51,185.9,231.89,24.74,$98.37,$216.90,207.9,197.12,178.7,84.0,True
25,67.33333333333333,CLH,"Clean Harbors, Inc.",42.0,1.9,76,1.35,107.41,114.5,6.6,$52.22,$105.51,101.64,97.62,88.42,84.0,True
30,67.16666666666667,KFY,Korn Ferry,13.0,1.4,92,1.95,74.85,97.75,30.59,$27.93,$76.50,70.45,68.69,60.61,96.5,True
31,66.66666666666667,IIPR,"Innovative Industrial Properties, Inc.",34.0,1.9,82,1.48,234.18,257.0,9.74,$112.25,$253.61,239.45,223.5,192.77,84.0,True
32,66.66666666666667,SSTK,"Shutterstock, Inc.",23.0,1.7,88,1.71,116.29,126.0,8.35,$48.83,$118.38,110.22,105.87,88.75,89.0,True
33,66.66666666666667,ELF,"e.l.f. Beauty, Inc.",45.0,1.9,71,1.28,29.58,34.17,15.52,$17.32,$31.67,30.05,28.42,26.67,84.0,True
37,66.16666666666667,GNRC,Generac Holdings Inc.,17.0,1.6,90,1.8,404.95,497.0,22.73,$173.80,$466.92,428.3,427.55,331.93,91.5,True
39,66.0,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,73,1.3,28.39,32.36,13.98,$16.18,$32.92,31.5,29.95,24.97,84.0,True
46,65.16666666666667,CROX,"Crocs, Inc.",19.0,2.0,95,2.37,141.13,157.7,11.74,$40.12,$147.76,141.84,133.54,96.1,81.5,True
49,65.0,RCII,"Rent-A-Center, Inc.",16.0,1.5,85,1.57,56.53,75.25,33.12,$27.83,$67.76,62.87,58.59,53.34,94.0,True
50,65.0,DECK,Deckers Outdoor Corporation,18.0,1.5,83,1.52,365.47,486.5,33.12,$202.17,$444.48,420.9,411.84,345.11,94.0,True
54,64.83333333333333,ACLS,"Axcelis Technologies, Inc.",19.0,1.8,89,1.74,47.81,57.17,19.58,$20.81,$52.80,46.25,41.57,38.25,86.5,True
65,64.33333333333333,TPX,"Tempur Sealy International, Inc.",29.0,2.1,85,1.57,46.53,53.33,14.61,$20.68,$48.34,44.9,42.5,35.96,79.0,True
66,64.33333333333333,MMSI,"Merit Medical Systems, Inc.",40.0,1.9,69,1.25,72.52,76.22,5.1,$39.45,$73.85,70.46,66.84,60.88,84.0,True
67,64.33333333333333,NVEE,"NV5 Global, Inc.",26.0,1.9,83,1.51,101.11,124.57,23.2,$47.78,$109.39,102.87,98.13,92.07,84.0,True
68,64.33333333333333,AMN,"AMN Healthcare Services, Inc.",20.0,1.7,84,1.54,114.94,121.56,5.76,$52.61,$117.17,110.92,104.38,85.05,89.0,True
74,63.833333333333336,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,88,1.72,258.02,310.0,20.15,$90.86,$253.93,241.02,224.97,186.71,81.5,True
75,63.833333333333336,ALGN,"Align Technology, Inc.",17.0,1.8,88,1.66,662.06,745.36,12.58,$297.44,$735.17,705.91,673.47,590.7,86.5,True
