rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
2,79.16666666666667,OPCH,"Option Care Health, Inc.",57.0,1.6,89,1.71,24.82,27.81,12.05,$10.75,$28.21,25.76,22.94,19.66,91.5,True
4,74.5,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,99,3.69,10.15,11.5,13.3,$2.07,$11.40,9.06,8.55,7.39,81.5,True
5,73.83333333333333,DAR,Darling Ingredients Inc.,42.0,1.6,88,1.64,73.71,96.21,30.53,$31.45,$79.65,74.0,71.62,68.29,91.5,True
6,73.16666666666667,ONTO,Onto Innovation Inc.,40.0,1.8,93,2.01,73.06,90.2,23.46,$28.25,$79.99,74.74,71.63,64.27,86.5,True
8,71.83333333333333,LQDT,"Liquidity Services, Inc.",13.0,1.0,96,2.61,21.68,32.5,49.91,$6.63,$30.00,24.11,22.59,20.21,106.5,True
12,70.5,PDCE,"PDC Energy, Inc.",28.0,1.8,97,2.82,43.38,60.06,38.45,$10.60,$49.92,41.13,40.34,35.02,86.5,True
14,70.16666666666667,ORGO,Organogenesis Holdings Inc.,12.0,1.2,97,2.88,13.5,26.75,98.15,$3.36,$24.34,15.81,15.41,14.84,101.5,True
15,70.16666666666667,RWT,"Redwood Trust, Inc.",47.0,1.6,72,1.26,13.16,14.04,6.69,$7.11,$12.73,12.44,12.16,10.53,91.5,True
16,69.5,OLN,Olin Corporation,24.0,1.8,98,3.04,49.31,62.25,26.24,$11.42,$52.01,48.11,46.33,38.32,86.5,True
21,68.66666666666667,ASIX,AdvanSix Inc.,18.0,1.5,94,2.19,42.13,44.5,5.63,$11.62,$38.39,36.24,34.05,28.51,94.0,True
23,68.0,UTHR,United Therapeutics Corporation,39.0,1.9,81,1.44,185.9,231.89,24.74,$98.37,$216.90,206.31,194.6,177.0,84.0,True
28,67.16666666666667,KFY,Korn Ferry,14.0,1.4,91,1.85,74.85,97.75,30.59,$27.93,$76.50,71.35,68.98,61.09,96.5,True
32,66.66666666666667,ELF,"e.l.f. Beauty, Inc.",45.0,1.9,71,1.25,29.58,34.17,15.52,$17.32,$31.44,29.98,28.18,26.47,84.0,True
34,66.66666666666667,CLH,"Clean Harbors, Inc.",42.0,1.9,74,1.29,107.41,114.5,6.6,$52.22,$105.51,101.52,98.08,88.81,84.0,True
35,66.66666666666667,SSTK,"Shutterstock, Inc.",22.0,1.7,89,1.7,116.29,126.0,8.35,$50.19,$118.38,112.12,106.76,89.46,89.0,True
37,66.5,PGNY,"Progyny, Inc.",15.0,1.4,88,1.67,57.21,65.5,14.49,$23.56,$66.61,55.04,53.88,50.99,96.5,True
38,66.33333333333333,IIPR,"Innovative Industrial Properties, Inc.",34.0,1.9,81,1.44,234.18,257.0,9.74,$112.25,$253.61,240.08,225.52,193.99,84.0,True
39,66.33333333333333,CASH,"Meta Financial Group, Inc.",17.0,1.7,93,2.01,54.21,63.0,16.21,$18.16,$54.65,49.67,49.35,45.82,89.0,True
42,65.83333333333333,GNRC,Generac Holdings Inc.,15.0,1.6,91,1.8,404.95,497.0,22.73,$173.80,$466.92,434.57,428.32,335.24,91.5,True
44,65.66666666666667,MMSI,"Merit Medical Systems, Inc.",40.0,1.9,73,1.27,72.52,76.22,5.1,$39.45,$73.85,69.32,66.19,60.42,84.0,True
46,65.66666666666667,DECK,Deckers Outdoor Corporation,18.0,1.5,85,1.55,365.47,486.5,33.12,$202.17,$447.72,422.32,414.69,347.78,94.0,True
48,65.5,CROX,"Crocs, Inc.",18.0,2.0,97,2.79,141.13,157.7,11.74,$40.12,$159.76,143.62,135.9,97.52,81.5,True
53,65.33333333333333,KRG,Kite Realty Group Trust,42.0,2.1,75,1.31,21.4,23.15,8.18,$10.00,$23.14,20.17,20.1,19.04,79.0,True
54,65.33333333333333,CZR,"Caesars Entertainment, Inc.",29.0,1.9,83,1.47,119.49,126.91,6.21,$43.07,$113.46,94.96,94.21,89.85,84.0,True
55,65.33333333333333,RCII,"Rent-A-Center, Inc.",14.0,1.5,88,1.66,56.53,75.25,33.12,$27.83,$67.76,62.73,59.06,53.73,94.0,True
56,65.33333333333333,CUBI,"Customers Bancorp, Inc.",22.0,2.1,95,2.33,43.5,49.13,12.94,$10.41,$43.86,39.29,38.58,31.8,79.0,True
65,64.83333333333333,ACLS,"Axcelis Technologies, Inc.",20.0,1.8,88,1.66,47.81,57.17,19.58,$21.17,$52.80,48.32,42.89,39.09,86.5,True
66,64.66666666666667,TPX,"Tempur Sealy International, Inc.",29.0,2.1,86,1.58,46.53,53.33,14.61,$20.68,$48.44,45.55,42.89,36.3,79.0,True
73,64.33333333333333,EPRT,"Essential Properties Realty Trust, Inc.",41.0,1.9,68,1.2,28.39,32.36,13.98,$16.18,$32.69,31.13,29.5,24.67,84.0,True
74,64.16666666666667,JLL,Jones Lang LaSalle Incorporated,22.0,2.0,89,1.71,258.02,310.0,20.15,$90.86,$253.93,240.82,227.86,188.3,81.5,True
75,64.0,NVEE,"NV5 Global, Inc.",25.0,1.9,83,1.47,101.11,124.57,23.2,$47.78,$109.39,103.08,98.52,92.47,84.0,True
76,64.0,AMN,"AMN Healthcare Services, Inc.",20.0,1.7,83,1.47,114.94,121.56,5.76,$52.61,$117.17,111.63,105.28,85.75,89.0,True
82,63.833333333333336,ALGN,"Align Technology, Inc.",17.0,1.8,88,1.67,662.06,745.36,12.58,$297.44,$735.17,710.82,679.55,594.27,86.5,True
86,63.666666666666664,BOOT,"Boot Barn Holdings, Inc.",17.0,2.1,95,2.28,90.64,100.0,10.33,$25.91,$93.25,86.29,84.88,68.46,79.0,True
88,63.5,AMKR,"Amkor Technology, Inc.",17.0,2.0,92,1.92,25.1,28.5,13.55,$10.71,$29.50,27.32,25.55,21.7,81.5,True
89,63.5,DKS,"DICK'S Sporting Goods, Inc.",23.0,2.2,91,1.81,121.72,152.33,25.15,$50.88,$147.39,127.19,110.39,82.94,76.5,True
90,63.333333333333336,TTGT,"TechTarget, Inc.",23.0,2.1,88,1.63,83.12,99.13,19.26,$38.01,$101.12,82.73,78.34,73.55,79.0,True
91,63.333333333333336,TRGP,Targa Resources Corp.,11.0,1.9,95,2.2,50.77,53.43,5.24,$13.08,$49.20,43.84,43.34,35.31,84.0,True
92,63.333333333333336,THC,Tenet Healthcare Corporation,20.0,2.1,91,1.85,68.82,84.53,22.83,$21.34,$76.16,73.82,71.22,58.34,79.0,True
