,Date,News Headline,Article Link,Source
0,2022-01-12 18:00,PDC Energy (PDCE) Stock Sinks As Market Gains: What You Should Know,https://finance.yahoo.com/news/pdc-energy-pdce-stock-sinks-230011962.html,Zacks
1,2022-01-06 18:00,PDC Energy (PDCE) Gains As Market Dips: What You Should Know,https://finance.yahoo.com/news/pdc-energy-pdce-gains-market-230011596.html,Zacks
2,2022-01-05 09:35,3 Oil Stocks to Gain as OPEC+ Reassures Mild Omicron Impact,https://finance.yahoo.com/news/3-oil-stocks-gain-opec-143502837.html,Zacks
3,2022-01-03 10:44,ExxonMobil (XOM) Expects Earnings of Nearly $1.9B in Q4,https://finance.yahoo.com/news/exxonmobil-xom-expects-earnings-nearly-154403413.html,Zacks
4,2022-01-03 09:42,"The Zacks Analyst Blog Highlights: Affiliated Managers Group, Advanced Micro Devices , CF Industries, J.Jill and PDC Energy.",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-affiliated-144202286.html,Zacks
5,2022-01-03 06:52,"The Zacks Analyst Blog Highlights: Earthstone Energy, Canadian Natural, and PDC Energy",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-earthstone-115211174.html,Zacks
6,2021-12-31 11:35,Why is it Worth Buying Earthstone (ESTE) Stock Right Now,https://finance.yahoo.com/news/why-worth-buying-earthstone-este-163504089.html,Zacks
7,2021-12-31 11:21,4 Oil & Gas Stocks That More Than Doubled in 2021,https://finance.yahoo.com/news/4-oil-gas-stocks-more-162104251.html,Zacks
8,2021-12-31 07:53,Delek US Holdings (DK): A Neutral Position Will Suffice,https://finance.yahoo.com/news/delek-us-holdings-dk-neutral-125312680.html,Zacks
9,2021-12-30 13:38,Shell's (RDS.A) Seismic Test is Stopped by South African Court,https://finance.yahoo.com/news/shells-rds-seismic-test-stopped-183806175.html,Zacks
10,2021-12-30 09:23,Wall Street Stories of 2021 to Drive Markets in 2022: 5 Picks,https://finance.yahoo.com/news/wall-street-stories-2021-drive-142302903.html,Zacks
11,2021-12-30 09:05,Matador (MTDR) Surges 216.4% YTD: What's Behind the Rally?,https://finance.yahoo.com/news/matador-mtdr-surges-216-4-140502845.html,Zacks
