rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp500
2,69.66666666666667,GNRC,Generac Holdings Inc.,19.0,1.5,96,2.35,404.95,497.0,22.73,$134.72,$457.00,431.93,377.69,296.37,94.0,True
19,64.5,ENPH,"Enphase Energy, Inc.",23.0,2.2,94,2.08,155.36,197.73,27.27,$57.05,$229.04,179.08,158.72,154.24,76.5,True
21,64.33333333333333,TGT,Target Corporation,24.0,1.9,85,1.58,228.42,279.74,22.47,$121.82,$262.31,250.38,237.16,196.02,84.0,True
25,64.0,ULTA,"Ulta Beauty, Inc.",48.0,2.3,70,1.27,368.03,436.65,18.65,$188.18,$356.31,341.44,335.76,302.28,74.0,True
37,62.833333333333336,DFS,Discover Financial Services,21.0,2.2,91,1.81,127.19,135.94,6.88,$48.36,$127.65,121.09,119.89,96.57,76.5,True
43,61.5,ALGN,"Align Technology, Inc.",21.0,2.0,82,1.51,662.06,745.36,12.58,$279.83,$653.86,622.01,604.95,543.92,81.5,True
47,60.833333333333336,JCI,Johnson Controls International plc,27.0,2.2,79,1.42,69.02,81.25,17.72,$36.50,$71.15,69.48,67.28,55.81,76.5,True
50,60.166666666666664,LKQ,LKQ Corporation,14.0,1.6,75,1.35,51.25,62.11,21.19,$26.73,$51.93,50.07,49.81,41.54,91.5,True
51,60.166666666666664,CRL,"Charles River Laboratories International, Inc.",14.0,1.8,80,1.44,416.69,448.0,7.51,$193.44,$397.61,381.39,357.9,292.95,86.5,True
53,59.5,INTU,Intuit Inc.,19.0,1.8,73,1.32,543.97,596.52,9.66,$290.46,$532.33,504.63,474.26,400.38,86.5,True
54,59.333333333333336,GOOG,Alphabet Inc.,10.0,1.5,74,1.34,2729.25,3103.33,13.71,$1406.55,$2794.26,2612.34,2514.57,2082.63,94.0,True
57,59.166666666666664,CARR,Carrier Global Corporation,16.0,2.0,80,1.45,52.46,59.82,14.03,$25.60,$52.09,49.23,46.94,40.73,81.5,True
59,59.0,TRMB,Trimble Inc.,18.0,1.9,75,1.35,84.14,95.25,13.2,$43.92,$84.87,82.09,79.71,71.17,84.0,True
60,58.833333333333336,ZBRA,Zebra Technologies Corporation,14.0,2.0,81,1.46,510.98,580.0,13.51,$246.83,$553.66,534.33,514.46,439.52,81.5,True
63,58.5,MS,Morgan Stanley,12.0,2.0,82,1.51,99.05,104.51,5.51,$45.86,$97.17,91.93,90.46,74.34,81.5,True
66,57.166666666666664,HCA,"HCA Healthcare, Inc.",10.0,2.0,80,1.45,247.79,266.62,7.6,$114.38,$254.45,223.27,214.58,180.18,81.5,True
67,57.0,PTC,PTC Inc.,13.0,1.9,74,1.33,120.51,164.71,36.68,$79.36,$153.73,143.81,137.44,125.7,84.0,True
68,57.0,MTCH,"Match Group, Inc.",19.0,2.1,73,1.31,158.63,173.22,9.2,$91.00,$174.68,160.81,151.75,145.13,79.0,True
69,56.666666666666664,IDXX,"IDEXX Laboratories, Inc.",10.0,1.9,76,1.37,623.98,717.5,14.99,$347.54,$696.35,660.89,605.81,516.8,84.0,True
70,56.666666666666664,APTV,Aptiv PLC,13.0,2.1,78,1.4,152.7,171.0,11.98,$76.18,$160.53,155.53,152.3,136.87,79.0,True
71,56.5,EL,The Estée Lauder Companies Inc.,17.0,2.0,71,1.28,310.68,365.32,17.59,$187.75,$333.71,321.48,309.48,277.22,81.5,True
72,56.5,PYPL,"PayPal Holdings, Inc.",13.0,1.8,70,1.26,264.65,327.67,23.81,$171.63,$310.16,297.6,278.36,247.03,86.5,True
76,55.666666666666664,UPS,"United Parcel Service, Inc.",21.0,2.3,72,1.3,181.49,217.5,19.84,$117.54,$219.59,211.24,209.49,178.91,74.0,True
79,54.666666666666664,EXR,Extra Space Storage Inc.,10.0,2.1,75,1.35,168.94,192.86,14.16,$94.10,$174.89,169.58,160.24,130.89,79.0,True
80,54.5,GS,"The Goldman Sachs Group, Inc.",10.0,2.2,77,1.38,380.0,426.38,12.21,$185.52,$393.26,371.15,370.68,303.92,76.5,True
81,54.166666666666664,WELL,Welltower Inc.,13.0,2.2,73,1.31,83.85,89.35,6.56,$50.13,$89.80,86.18,81.05,69.26,76.5,True
