date,AZO,DRE,INTU,LOW,PLD,TXT,WST,ZTS,portfolio
2021-12-09,636.3537981185566,143.27648530215765,613.3445877993106,325.90157306843093,15.651360262848213,26.280222748670873,643.8988752945743,95.29309740545095,2500.0000000000005
2021-12-10,648.3924986545263,144.5674746174237,624.8094914937476,329.97929703360387,15.802351979649425,26.60837277652766,647.4695124837112,95.82719654005533,2533.456195579245
2021-12-13,642.9153544103,147.3607075177703,616.3213890647086,324.75273822660347,16.064643040172296,25.80387393672962,661.4819880293038,96.20396277317398,2530.9046569987618
2021-12-14,647.2660030581768,145.85846393268974,589.3548996575524,318.71825332537827,15.83027496985901,25.807403184262537,643.1487533640114,94.42777910275744,2480.4118305946877
2021-12-15,663.1438691846658,147.59543448423085,596.7370517903144,325.13150854439453,16.21224424946972,26.516631184861488,665.3976831387466,96.08803226769942,2536.8224548443827
2021-12-16,651.0468839214401,146.89126258511627,584.2676182962274,319.70296338209084,16.281058768913695,26.33667724906206,667.3480184806803,96.3902767190936,2508.264759402624
2021-12-17,646.2398362228464,145.74110044945945,571.6506947621201,313.2013258453249,16.07461521058177,26.139082459652244,674.83435077926,97.0113189869997,2490.8923247162447
2021-12-20,645.5697791922831,146.2574997756727,557.2366090279336,310.0830708900723,16.09555935545367,25.493367454510324,658.6614727707298,96.99061462512464,2456.38797309178
2021-12-21,644.2975915353283,146.1401272921753,572.3879762093153,311.80000322762123,16.03572024590975,26.470759043014848,666.8979269998723,98.39003839016148,2482.4201429433983
2021-12-22,655.235678845357,147.33723482112424,582.1478567904592,315.2338679027191,16.182324694697762,26.463703239976113,680.5353415801835,100.01717849712908,2523.1531863716464
2021-12-23,652.1086538342333,146.9147262814952,585.8804460717657,315.72622293107537,16.131462516825668,26.784797464794167,689.8820000857704,100.40636608182498,2533.834675267785
2021-12-27,662.648587305732,150.92853940743677,601.6032105935465,320.2836620742201,16.544348111717756,27.165872745509223,698.9586311865779,102.06248090548753,2580.1953323302278
2021-12-28,666.8179013004711,151.16326637389733,598.8475881372102,320.68765411181505,16.534374419536512,27.23644423603209,697.4283384743012,101.12677916234898,2579.8423462156125
2021-12-29,681.0934313657854,152.90022792517135,597.2347603616719,325.16935078759457,16.722865636296557,27.34229743377573,702.1091799398823,102.27778222358002,2604.849895673757
2021-12-30,674.7746556599817,152.9237006218174,592.9307737399664,323.67968450611795,16.7517884305591,27.22938574096625,707.1350793257695,101.50354539546764,2596.928613420646
2021-12-31,678.6170219711165,154.07386275747422,592.8017340176908,326.31818562942203,16.790683395231117,27.239970791537903,703.6394726521592,101.03569136002888,2600.5166225746607
2022-01-03,662.017334073247,151.5388115197,581.9727475247905,322.5687112344789,16.44561403750182,26.936520112357343,668.998323372859,96.89539480926408,2527.3734566841986
2022-01-04,673.3924185349535,149.59059569861148,569.8535325620408,327.9972370697942,16.056664390781656,27.412868924298596,643.6138234642193,93.2063862733424,2501.123526918042
2022-01-05,658.4306697757218,145.67068235952127,547.1633542999732,321.6092422245586,15.722565485743019,26.929464309318607,606.0621955975943,89.6622892873292,2411.25046333976
2022-01-06,667.6433710986942,144.47358383083946,540.4263445276204,325.4471182642398,15.614857523398795,27.091774699480542,611.7181589279668,90.01835748631177,2422.4335663585516
2022-01-07,652.1960611675828,141.32826048080202,523.0723019125566,316.9886811374448,15.33162079623225,27.610463713708413,585.8086286353438,87.39754721959885,2349.7335650632695
2022-01-10,651.5130431942805,141.18742430092567,525.4961561553002,312.69635029357244,15.260812755769443,27.08118964890889,588.9591773886482,88.02273415652333,2350.2168878939283
2022-01-11,647.732122815948,141.46909666067836,533.3575102907062,314.9813801268429,15.257820952469423,26.992977304775636,599.3409638489774,88.10553894854561,2367.2374109489433
2022-01-12,664.5325077509249,141.30478778415596,532.0119871185914,316.5215671558808,15.282753661150762,27.127059098728424,602.011463882674,88.10967728982503,2386.9018037419314
2022-01-13,663.0823047066557,141.32826048080202,509.5798320501061,316.49632610908856,15.273776729478934,27.208215639822942,571.2710310934167,85.70416834120459,2329.9439151505753
2022-01-14,658.2526148733382,140.38936161522685,507.61678574323054,307.2804256546649,15.232888243788086,27.04943449719393,569.770787232291,85.36465983507868,2310.9569576948124
2022-01-18,636.913845196116,138.62891836703966,495.66345488727706,301.9733312871872,15.301701241460291,26.537801286004793,558.6035164738859,83.92384000176966,2257.546408740741
2022-01-19,629.8990905742711,136.51638466916162,502.6031931509469,297.27418666541996,15.317658540241572,26.396660996986167,563.5417428397989,83.17946377380655,2254.7283812106325
2022-01-20,625.632609024059,135.6479038935246,501.93043156488943,283.6327537633779,15.37251080369487,25.84268758351042,560.7499022471097,83.75174448529174,2232.560543365458
2022-01-21,628.6949083516265,135.2723407471877,487.12005775597254,285.0133771765528,15.501162910910995,25.26754406889136,552.0592339813611,83.07579009869626,2212.004415091199
2022-01-24,638.3931708464785,133.8639879486914,492.7695675497929,294.2976565157782,15.289734028260215,25.366341463596267,575.6545904797752,82.9679717545676,2258.60302058694
2022-01-25,625.0596405188301,133.67620637552292,475.5445646570046,291.3337662165209,15.354559983894756,25.133462274938573,567.9095449017731,80.96914026112675,2214.9808851896114
2022-01-26,609.1202889444696,132.52605324013325,467.701632713859,288.9145491030983,15.13116236627213,25.316942766243816,568.2247830018057,78.725640413083,2185.661052548965
2022-01-27,617.546403297436,129.8032294294577,476.6781341789302,286.1659807811096,14.820999409405415,23.51741148433086,576.1649170814118,77.82160900343608,2202.5186846655174
2022-01-28,631.605035147219,134.2395420947612,492.89860727206843,297.64151540610453,15.465261271310768,23.524467287369596,589.9288941247264,80.9898762616966,2266.2931988652567
2022-01-31,642.9962812722799,135.62442219661145,511.708762463778,300.6307240601075,15.639790232080134,24.014927705388317,590.214083373608,82.85185141692425,2303.6808427207775
2022-02-01,651.1601736251981,134.2864874880533,516.8698450960819,301.89733756897334,15.310678173132118,24.30073753095849,596.2479934583206,82.4703330518471,2322.543585992565
2022-02-02,668.1904177184451,138.15946443411852,518.2245934270691,302.8599568779956,15.690652409952225,24.61829981621652,613.494247578165,83.83882682885056,2365.0764590908125
2022-02-03,657.1811637685599,138.01862825424217,493.6082694936153,296.5268893336663,15.601892027917534,24.03257125102581,603.617794846339,83.32045845329917,2311.9076674286653
2022-02-04,653.4682093094683,135.389704230418,501.3774845422352,290.1431657528572,15.3076863698321,23.72559132431233,601.5164365436661,82.74817774181398,2303.676455814603
2022-02-07,646.2819197716788,134.521223454781,502.5387295407778,287.54660419428455,15.16407372434411,23.806747865406848,601.4714090731151,83.07164542967789,2294.4023530540658
2022-02-08,652.9211626897173,134.00482412856772,510.7871465920418,293.5503398570362,15.078305145609436,24.360721278882597,601.4263816025641,83.47804446434326,2315.606925758763
2022-02-09,649.1338013550845,137.4083471417118,533.9842585843393,295.9569171200743,15.495179304310957,25.260485573825523,613.5692780936914,83.88858816802703,2354.696855341065
2022-02-10,627.8435561829949,131.32895471145144,513.8745935129392,288.0279041853015,14.803047067833532,24.918223939891266,599.7152461092747,82.67768040206765,2283.1892061117546
2022-02-11,630.9414190729559,129.5919751596432,493.81099798493227,286.1406624263639,14.591618185182753,24.597129715073212,587.1821268087639,82.4703330518471,2249.3262624047625
