date,BK,DRE,ENPH,INTU,LOW,NDAQ,ORLY,PLD,TXT,WST,portfolio
2021-11-26,38.645192618187316,198.08824863597366,112.2437884351799,364.49552854364015,150.89009520771705,384.82356310449774,231.58902492672144,61.964089362387426,20.635318792046295,936.6251503736489,2500.0
2021-11-29,38.82224435868284,201.7534031385312,116.45825795538786,379.66211972444705,151.43227057464213,395.02609078838805,234.6563488331656,63.3697334391998,20.652341802832815,954.7652204150519,2556.5980310303294
2021-11-30,37.31048483243587,197.95250120901977,113.41422405813039,356.51053124689327,149.00160705513903,383.9733596714862,232.4742429464038,62.32376552316139,20.087730843569886,944.6921241498736,2497.7405715361133
2021-12-01,36.867852868272905,198.7330489140045,107.45317271852525,362.84498887181104,149.45849483746738,376.03807958129426,231.95695971660675,62.71652125054432,19.619582890355062,929.2197382977733,2474.9084399466547
2021-12-02,38.236609668640604,202.7036351272083,106.60937061464256,367.34303388786714,152.5349005502429,380.19465212099,239.46493725103576,63.84103651199421,20.632482345324046,933.4453146070055,2505.005972684951
2021-12-03,37.37177358132995,202.53395084351595,98.48891494098238,354.1385497212949,151.49928824363195,378.0974682772945,240.13159115514085,63.94026254493743,20.499130375301128,926.4880025816863,2473.188932265115
2021-12-06,37.74630751626041,206.3009159162889,96.60170059131391,352.7066075649672,153.01615754619084,374.05425235143355,240.95123994015003,64.72163192875512,20.938905200387417,903.9729461080432,2451.0106646637905
2021-12-07,38.222988495039615,208.37105116473694,100.96587771794921,367.9879515999363,156.5068119120682,388.3566742681022,245.08955024731907,65.85854806928224,21.344631838674157,917.6100569821045,2510.3141422952126
2021-12-08,38.35237266024205,209.7963861351541,102.34953263590938,367.8567864189579,156.40325441186462,391.8330782955386,245.79262409255495,65.91642939404562,21.307747205152364,929.433134788332,2529.0413460377517
2021-12-09,38.86991454690008,207.14933733475058,98.14867226880799,363.7303872018033,157.2622109035569,385.69267852598216,244.8017704560763,65.13918941429247,21.137467297077542,915.9454340372787,2497.8770619865263
2021-12-10,38.63157144458632,209.01585144276783,97.54530776614814,370.529393735751,159.2298966688627,388.7912175642191,248.5794388553447,65.76759984479352,21.40140191242279,921.0246614679796,2520.516340702876
2021-12-13,38.222988495039615,213.0543113694485,96.86482242179936,365.4957130861825,156.70784626675018,388.2244056657945,244.7143448098454,66.85922554288896,20.75433479737606,940.9573923485435,2531.8553848036686
2021-12-14,38.66562045920257,210.88236555078507,91.7838665684461,349.5038353902671,153.7959350774429,377.3606214581178,243.11146718095782,65.8838121686893,20.757173409324817,914.8783864252512,2466.6230836884847
2021-12-15,38.74733704911191,213.39367993683317,92.56415006149155,353.8816567765556,156.89062003196904,381.7061409070386,250.34260424712105,67.47352506502224,21.32761315834065,946.5274642871465,2522.85479152063
2021-12-16,39.782412983655526,212.3755872472776,86.58042141487869,346.4869361525995,154.27110210152188,384.76688479758036,250.43730054094033,67.75992330397627,21.182874262125125,949.3018141421115,2512.9452569466666
2021-12-17,39.155919998658625,210.71268126709273,85.79105592342235,339.0047498357326,151.1337686916255,379.8923774271808,246.28442670419824,66.90072858711422,21.023946636618824,959.9511135114153,2499.850768583059
2021-12-20,38.46132898442922,211.459292115339,81.0820951254072,330.45679638583414,149.6290700066608,375.0367243867528,245.01671036505752,66.98789574683832,20.50459107654809,936.9452125298702,2455.5797167227374
2021-12-21,39.42150022232606,211.28959481904823,85.74115338794657,339.44197822512336,150.45756731286454,382.102917884711,245.79262409255495,66.73885214771957,21.290717698686326,948.6615595112015,2490.938465302182
2021-12-22,39.4351187830029,213.02037451271005,85.8908609943739,345.22985866531786,152.11456192527206,385.80603513981697,248.24429979999414,67.34900326546287,21.28504264001532,968.0607665857517,2526.435922311718
2021-12-23,39.5713148414679,212.40951109141764,85.36461733340299,347.4433878486864,152.35214543731155,388.1110490519597,247.5047837792312,67.13732063962121,21.54330219668956,981.3563779156852,2542.793810135474
2021-12-27,39.85051362581218,218.2126875684986,85.60052085767526,356.7674241916326,154.5513154166441,394.8371438791629,252.24782519682446,68.85570373990352,21.84980516513364,994.2678755626131,2587.0408152039004
2021-12-28,39.80965271793335,218.55205613588328,84.73856860148055,355.1332634882318,154.7462597994571,396.254159210599,253.8616199142928,68.81419436223645,21.906566577976246,992.0910358812125,2585.9073766893034
2021-12-29,39.748366581963424,221.06335750933295,84.13974509802615,354.1768117921449,156.90888062143216,396.70761449518886,257.96715672132336,69.59867346598615,21.991705449400406,998.7495276605157,2601.0518393953143
