rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
1,70.66666666666667,RWT,"Redwood Trust, Inc.",47.0,1.7,76,1.36,13.16,14.04,6.69,$6.52,$12.71,11.86,11.6,9.77,89.0,True
5,68.83333333333333,IIPR,"Innovative Industrial Properties, Inc.",36.0,2.0,89,1.67,234.18,257.0,9.74,$91.55,$222.08,203.28,190.86,176.23,81.5,True
7,68.66666666666667,EPRT,"Essential Properties Realty Trust, Inc.",42.0,1.9,80,1.45,28.39,32.36,13.98,$14.67,$29.51,27.92,27.05,22.8,84.0,True
8,67.83333333333333,SSTK,"Shutterstock, Inc.",21.0,1.6,91,1.83,116.29,126.0,8.35,$41.96,$108.96,101.38,95.41,81.54,91.5,True
9,66.66666666666667,RDNT,"RadNet, Inc.",13.0,1.3,88,1.65,29.1,43.67,50.07,$13.49,$36.64,33.93,31.31,22.62,99.0,True
11,66.16666666666667,XPEL,"XPEL, Inc.",18.0,2.0,99,4.27,73.52,110.0,49.62,$15.70,$103.84,87.65,85.51,58.04,81.5,True
12,65.83333333333333,FRGI,"Fiesta Restaurant Group, Inc.",27.0,2.0,89,1.69,11.38,17.0,49.38,$6.05,$18.52,13.66,13.58,13.41,81.5,True
13,65.83333333333333,NSA,National Storage Affiliates Trust,42.0,2.2,79,1.41,52.84,58.3,10.33,$28.88,$55.21,52.47,49.41,40.2,76.5,True
15,65.5,CROX,"Crocs, Inc.",18.0,2.0,97,2.67,141.13,157.7,11.74,$35.14,$136.50,118.05,110.35,81.42,81.5,True
16,65.16666666666667,NAVI,Navient Corporation,17.0,1.8,92,1.9,19.12,21.35,11.66,$7.42,$20.79,19.72,18.95,13.48,86.5,True
17,64.83333333333333,VVI,Viad Corp,17.0,2.0,96,2.43,47.75,58.0,21.47,$13.86,$52.00,47.63,46.93,38.2,81.5,True
19,64.66666666666667,BOOT,"Boot Barn Holdings, Inc.",16.0,2.1,99,3.31,90.64,100.0,10.33,$18.15,$86.70,81.56,78.49,59.17,79.0,True
21,64.5,AXON,"Axon Enterprise, Inc.",22.0,1.8,85,1.55,178.77,213.0,19.15,$78.28,$212.37,177.64,158.34,143.27,86.5,True
24,64.33333333333333,CRNC,Cerence Inc.,16.0,1.9,93,2.0,91.28,138.64,51.88,$37.89,$139.00,111.56,106.18,96.69,84.0,True
26,64.33333333333333,TPX,"Tempur Sealy International, Inc.",29.0,2.1,85,1.55,46.53,53.33,14.61,$18.38,$42.60,39.78,38.66,32.51,79.0,True
27,64.0,MIDD,The Middleby Corporation,21.0,1.9,87,1.62,173.84,214.0,23.1,$82.04,$189.64,178.9,172.02,150.15,84.0,True
28,64.0,OMI,"Owens & Minor, Inc.",23.0,2.3,95,2.22,31.66,46.17,45.83,$12.54,$49.16,43.99,42.34,33.18,74.0,True
30,63.666666666666664,DECK,Deckers Outdoor Corporation,17.0,1.5,80,1.43,365.47,486.5,33.12,$192.58,$414.55,388.46,356.38,316.63,94.0,True
31,63.5,JYNT,The Joint Corp.,14.0,2.2,100,4.37,95.92,124.6,29.9,$13.60,$89.69,83.78,75.37,44.98,76.5,True
33,63.5,POLY,"Plantronics, Inc.",28.0,2.2,86,1.59,25.88,41.67,61.01,$8.40,$43.37,36.72,33.32,19.83,76.5,True
34,63.333333333333336,MODV,ModivCare Inc.,14.0,1.5,82,1.48,187.05,211.88,13.27,$78.82,$184.71,168.35,161.0,146.17,94.0,True
35,63.333333333333336,AEO,"American Eagle Outfitters, Inc.",14.0,2.1,97,2.74,26.14,39.69,51.84,$9.25,$38.99,35.71,34.97,26.48,79.0,True
36,63.333333333333336,RH,RH,21.0,2.1,90,1.7,646.45,764.79,18.31,$278.13,$733.05,684.51,661.31,535.54,79.0,True
38,62.833333333333336,THC,Tenet Healthcare Corporation,18.0,2.2,94,2.12,68.82,84.53,22.83,$21.34,$73.65,68.43,67.29,50.46,76.5,True
40,62.666666666666664,DKS,"DICK'S Sporting Goods, Inc.",25.0,2.3,89,1.69,121.72,152.33,25.15,$44.38,$106.57,99.88,96.3,74.92,74.0,True
41,62.5,OMCL,"Omnicell, Inc.",17.0,2.0,89,1.68,153.26,166.8,8.83,$65.64,$154.92,151.22,144.69,125.33,81.5,True
42,62.333333333333336,TRGP,Targa Resources Corp.,12.0,1.9,91,1.78,50.77,53.43,5.24,$13.08,$49.20,43.29,43.01,31.62,84.0,True
44,61.666666666666664,GPI,"Group 1 Automotive, Inc.",24.0,1.9,77,1.37,188.31,251.4,33.5,$80.66,$181.95,162.85,160.25,146.5,84.0,True
45,61.333333333333336,CLF,Cleveland-Cliffs Inc.,13.0,2.3,97,2.72,19.66,29.59,50.51,$5.16,$24.77,21.39,20.91,16.05,74.0,True
46,61.333333333333336,YETI,"YETI Holdings, Inc.",16.0,1.9,84,1.53,85.98,114.47,33.14,$43.09,$98.79,92.21,90.29,74.65,84.0,True
47,60.833333333333336,TTGT,"TechTarget, Inc.",22.0,2.2,84,1.54,83.12,99.13,19.26,$34.45,$101.12,74.68,71.91,68.0,76.5,True
49,60.666666666666664,AMN,"AMN Healthcare Services, Inc.",19.0,1.7,74,1.32,114.94,121.56,5.76,$49.87,$100.04,97.07,94.42,77.67,89.0,True
53,60.166666666666664,CVLT,"Commvault Systems, Inc.",15.0,2.0,84,1.54,77.72,88.14,13.41,$37.80,$83.41,78.93,77.57,62.89,81.5,True
56,59.166666666666664,TRUP,"Trupanion, Inc.",17.0,2.4,89,1.67,79.69,125.2,57.11,$48.83,$126.53,112.8,100.66,96.33,71.5,True
60,58.833333333333336,LSI,"Life Storage, Inc.",11.0,1.8,79,1.42,115.56,129.4,11.98,$60.95,$116.49,111.62,106.01,87.12,86.5,True
62,58.833333333333336,KLIC,"Kulicke and Soffa Industries, Inc.",13.0,2.2,87,1.6,58.67,78.8,34.31,$21.86,$63.69,55.21,54.1,43.34,76.5,True
63,58.666666666666664,JBL,Jabil Inc.,17.0,1.7,70,1.26,59.4,74.0,24.58,$30.42,$58.95,56.92,56.54,47.2,89.0,True
64,58.333333333333336,GMS,GMS Inc.,16.0,2.1,80,1.44,44.74,61.0,36.34,$21.41,$50.62,46.78,45.34,37.09,79.0,True
73,56.166666666666664,FIVE,"Five Below, Inc.",15.0,2.0,72,1.29,173.65,231.84,33.51,$101.85,$205.28,192.09,188.51,178.09,81.5,True
75,56.0,SKX,"Skechers U.S.A., Inc.",14.0,2.1,75,1.35,42.49,64.08,50.81,$28.03,$55.87,49.73,48.59,40.68,79.0,True
78,55.0,FOXF,Fox Factory Holding Corp.,17.0,2.3,74,1.32,147.5,176.0,19.32,$69.95,$166.89,155.92,152.47,126.52,74.0,True
79,54.833333333333336,BSIG,BrightSphere Investment Group Inc.,17.0,2.2,71,1.27,26.12,28.75,10.07,$12.35,$24.39,23.77,23.17,20.24,76.5,True
82,54.166666666666664,SAFE,Safehold Inc.,12.0,2.2,74,1.32,72.68,97.88,34.67,$47.51,$88.20,82.35,77.27,72.73,76.5,True
