rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_sp1500
3,76.16666666666667,OPCH,"Option Care Health, Inc.",57.0,1.6,80,1.41,25.07,27.81,10.93,$13.12,$28.21,25.07,24.17,20.37,91.5,True
6,73.66666666666667,GDEN,"Golden Entertainment, Inc.",35.0,1.7,97,2.91,51.46,61.5,19.51,$12.25,$54.86,47.5,47.48,35.72,89.0,True
7,72.16666666666667,FANG,"Diamondback Energy, Inc.",33.0,1.8,97,2.65,105.12,112.32,6.85,$23.63,$107.55,89.49,81.12,76.79,86.5,True
10,71.5,PDCE,"PDC Energy, Inc.",31.0,1.8,97,2.89,47.56,60.06,26.28,$10.61,$51.81,45.29,42.04,37.21,86.5,True
12,70.83333333333333,RWT,"Redwood Trust, Inc.",48.0,1.6,73,1.27,13.21,14.04,6.28,$7.80,$13.47,12.81,12.49,11.0,91.5,True
23,68.66666666666667,CLH,"Clean Harbors, Inc.",41.0,1.9,81,1.42,107.22,114.5,6.79,$52.22,$109.26,102.97,101.57,91.08,84.0,True
27,67.83333333333333,OLN,Olin Corporation,21.0,1.8,96,2.47,49.58,62.25,25.55,$14.80,$52.01,48.61,47.89,40.46,86.5,True
31,67.5,KFY,Korn Ferry,14.0,1.4,92,1.91,77.2,97.75,26.62,$29.95,$77.93,73.98,71.15,63.65,96.5,True
34,67.33333333333333,KRG,Kite Realty Group Trust,42.0,2.1,81,1.44,21.93,23.15,5.56,$10.00,$23.14,20.84,20.26,19.65,79.0,True
37,66.83333333333333,PGNY,"Progyny, Inc.",16.0,1.4,88,1.65,59.03,65.5,10.96,$23.56,$66.61,59.18,54.75,52.54,96.5,True
39,66.66666666666667,IIPR,"Innovative Industrial Properties, Inc.",35.0,1.9,81,1.43,236.86,257.0,8.5,$112.25,$253.61,234.62,233.71,200.78,84.0,True
40,66.66666666666667,PXD,Pioneer Natural Resources Company,29.0,1.9,87,1.62,184.66,207.44,12.34,$76.58,$184.87,163.77,154.51,149.65,84.0,True
41,66.66666666666667,CASH,"Meta Financial Group, Inc.",18.0,1.7,93,1.98,56.93,63.0,10.66,$21.69,$57.22,52.32,50.51,47.24,89.0,True
43,66.33333333333333,SSTK,"Shutterstock, Inc.",22.0,1.7,88,1.63,118.37,126.0,6.45,$56.62,$120.39,115.6,111.21,93.26,89.0,True
