rank,my_score,ticker,company,sentiment_score,analyst_score,relative_strength,returns_multiple,current_price,1yr_target,est_g/l,52_week_low,52_week_high,20_day_ma,50_day_ma,200_day_ma,adj_analyst_recom,in_russell_3k
1,74.16666666666667,BNED,"Barnes & Noble Education, Inc.",43.0,2.0,98,2.93,10.15,11.5,13.3,$1.91,$10.19,8.72,8.38,6.14,81.5,True
2,72.33333333333333,SGH,"SMART Global Holdings, Inc.",51.0,1.7,77,1.41,45.28,69.0,52.39,$23.54,$58.39,48.83,47.09,40.84,89.0,True
3,70.33333333333333,RC,Ready Capital Corporation,40.0,1.7,82,1.51,14.75,16.71,13.29,$7.79,$16.78,15.69,15.0,12.81,89.0,True
4,70.0,RWT,"Redwood Trust, Inc.",46.0,1.7,75,1.37,13.16,14.04,6.69,$6.52,$12.71,12.02,11.47,9.62,89.0,True
5,70.0,GNRC,Generac Holdings Inc.,20.0,1.5,96,2.41,404.95,497.0,22.73,$132.23,$452.92,414.88,359.09,287.93,94.0,True
6,68.83333333333333,IIPR,"Innovative Industrial Properties, Inc.",38.0,2.0,87,1.67,234.18,257.0,9.74,$91.55,$222.08,195.9,185.67,173.2,81.5,True
7,68.33333333333333,EPRT,"Essential Properties Realty Trust, Inc.",42.0,1.9,79,1.44,28.39,32.36,13.98,$14.44,$29.29,27.45,26.52,22.44,84.0,True
8,68.16666666666667,SSTK,"Shutterstock, Inc.",20.0,1.6,93,1.94,116.29,126.0,8.35,$37.31,$104.57,99.43,92.57,79.82,91.5,True
9,67.16666666666667,NAVI,Navient Corporation,20.0,1.8,95,2.1,19.12,21.35,11.66,$6.97,$20.60,19.34,18.49,13.07,86.5,True
10,67.0,SLM,SLM Corporation,17.0,1.7,95,2.15,17.79,23.52,32.21,$6.56,$21.40,20.13,20.05,15.25,89.0,True
11,65.5,CROX,"Crocs, Inc.",19.0,2.0,96,2.34,141.13,157.7,11.74,$33.34,$120.92,113.76,107.81,78.73,81.5,True
12,65.33333333333333,NET,"Cloudflare, Inc.",17.0,1.9,95,2.16,114.98,125.13,8.83,$32.69,$111.97,105.25,90.18,76.3,84.0,True
13,64.16666666666667,ROKU,"Roku, Inc.",18.0,2.0,93,1.95,314.46,470.67,49.68,$143.21,$486.72,418.74,365.77,338.05,81.5,True
14,64.16666666666667,VVI,Viad Corp,17.0,2.0,94,2.03,47.75,58.0,21.47,$13.86,$52.00,49.06,46.4,37.39,81.5,True
15,64.0,BOOT,"Boot Barn Holdings, Inc.",15.0,2.1,98,2.83,90.64,100.0,10.33,$18.15,$86.70,81.7,77.43,57.42,79.0,True
16,63.666666666666664,MIDD,The Middleby Corporation,20.0,1.9,87,1.64,173.84,214.0,23.1,$80.31,$186.20,172.21,170.86,146.91,84.0,True
17,63.333333333333336,AMN,"AMN Healthcare Services, Inc.",19.0,1.7,82,1.51,114.94,121.56,5.76,$46.31,$99.48,96.11,93.3,76.32,89.0,True
18,63.0,RH,RH,20.0,2.1,90,1.75,646.45,764.79,18.31,$275.60,$733.05,686.37,660.74,525.33,79.0,True
19,62.666666666666664,TPX,"Tempur Sealy International, Inc.",26.0,2.1,83,1.52,46.53,53.33,14.61,$18.06,$42.60,39.2,38.49,31.92,79.0,True
20,62.5,OMCL,"Omnicell, Inc.",18.0,2.0,88,1.69,153.26,166.8,8.83,$65.13,$154.92,149.83,142.42,122.65,81.5,True
21,62.333333333333336,TGT,Target Corporation,19.0,1.9,84,1.55,228.42,279.74,22.47,$119.04,$254.53,243.3,230.72,192.56,84.0,True
22,62.333333333333336,DECK,Deckers Outdoor Corporation,17.0,1.5,76,1.39,365.47,486.5,33.12,$192.58,$396.23,372.89,348.01,311.08,94.0,True
23,61.833333333333336,AXON,"Axon Enterprise, Inc.",22.0,1.8,77,1.41,178.77,213.0,19.15,$78.28,$212.37,171.58,151.56,140.39,86.5,True
24,61.833333333333336,ENSG,"The Ensign Group, Inc.",16.0,1.6,78,1.43,75.62,96.8,28.01,$44.04,$98.66,87.1,84.87,79.42,91.5,True
26,60.666666666666664,YETI,"YETI Holdings, Inc.",15.0,1.9,83,1.52,85.98,114.47,33.14,$43.09,$96.62,90.95,89.47,73.06,84.0,True
27,60.5,ALGN,"Align Technology, Inc.",20.0,2.0,80,1.48,662.06,745.36,12.58,$279.83,$653.86,618.04,597.48,533.38,81.5,True
28,59.666666666666664,NVDA,NVIDIA Corporation,19.0,1.9,76,1.38,207.42,226.4,9.15,$391.08,$835.00,786.42,693.28,582.66,84.0,True
29,59.333333333333336,TRMB,Trimble Inc.,19.0,1.9,75,1.37,84.14,95.25,13.2,$43.23,$84.87,81.34,79.08,70.05,84.0,True
30,58.833333333333336,INTU,Intuit Inc.,19.0,1.8,71,1.31,543.97,596.52,9.66,$281.19,$511.69,491.86,457.71,393.77,86.5,True
31,57.833333333333336,AMKR,"Amkor Technology, Inc.",17.0,2.0,75,1.37,25.1,28.5,13.55,$10.71,$27.50,23.12,21.82,18.81,81.5,True
32,57.833333333333336,CARR,Carrier Global Corporation,16.0,2.0,76,1.39,52.46,59.82,14.03,$25.60,$49.72,47.77,46.05,40.05,81.5,True
33,56.0,GMS,GMS Inc.,16.0,2.1,73,1.35,44.74,61.0,36.34,$21.41,$50.62,45.66,45.24,36.34,79.0,True
